"C","Day-Ahead Energy Market Historical Offer Report"
"C","Filename: hbdayaheadenergyoffer_20190630.csv"
"C","Report for: 06/30/2019 - 06/30/2019"
"C","Report generated: 10/23/2020 04:43:09 EDT"
"H","Day","Trading Interval","Masked Lead Participant ID","Masked Asset ID","Must Take Energy","Maximum Daily Energy Available","Economic Maximum","Economic Minimum","Cold Startup Price","Intermediate Startup Price","Hot Startup Price","No Load Price","Segment 1 Price","Segment 1 MW","Segment 2 Price","Segment 2 MW","Segment 3 Price","Segment 3 MW","Segment 4 Price","Segment 4 MW","Segment 5 Price","Segment 5 MW","Segment 6 Price","Segment 6 MW","Segment 7 Price","Segment 7 MW","Segment 8 Price","Segment 8 MW","Segment 9 Price","Segment 9 MW","Segment 10 Price","Segment 10 MW","Claim 10","Claim 30","Unit Status"
"H","Date","String","Number","Number","Number","Number","Number","Number","$","$","$","$","$","MW","$","MW","$","MW","$","MW","$","MW","$","MW","$","MW","$","MW","$","MW","$","MW","MW","MW","String"
"D","06/30/2019","01",20721,88115,0,0,3,0.5,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,0,0,"ECONOMIC"
"D","06/30/2019","02",20721,88115,0,0,3,0.5,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,0,0,"ECONOMIC"
"D","06/30/2019","03",20721,88115,0,0,3,0.5,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,0,0,"ECONOMIC"
"D","06/30/2019","04",20721,88115,0,0,3,0.5,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,0,0,"ECONOMIC"
"D","06/30/2019","05",20721,88115,0,0,3,0.5,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,0,0,"ECONOMIC"
"D","06/30/2019","06",20721,88115,0,0,3,0.5,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,0,0,"ECONOMIC"
"D","06/30/2019","07",20721,88115,0,0,3,0.5,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,0,0,"ECONOMIC"
"D","06/30/2019","08",20721,88115,0,0,3,0.5,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,0,0,"ECONOMIC"
"D","06/30/2019","09",20721,88115,0,0,3,0.5,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,0,0,"ECONOMIC"
"D","06/30/2019","10",20721,88115,0,0,3,0.5,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,0,0,"ECONOMIC"
"D","06/30/2019","11",20721,88115,0,0,3,0.5,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,0,0,"ECONOMIC"
"D","06/30/2019","12",20721,88115,0,0,3,0.5,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,0,0,"ECONOMIC"
"D","06/30/2019","13",20721,88115,0,0,3,0.5,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,0,0,"ECONOMIC"
"D","06/30/2019","14",20721,88115,0,0,3,0.5,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,0,0,"ECONOMIC"
"D","06/30/2019","15",20721,88115,0,0,3,0.5,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,0,0,"ECONOMIC"
"D","06/30/2019","16",20721,88115,0,0,3,0.5,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,0,0,"ECONOMIC"
"D","06/30/2019","17",20721,88115,0,0,3,0.5,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,0,0,"ECONOMIC"
"D","06/30/2019","18",20721,88115,0,0,3,0.5,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,0,0,"ECONOMIC"
"D","06/30/2019","19",20721,88115,0,0,3,0.5,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,0,0,"ECONOMIC"
"D","06/30/2019","20",20721,88115,0,0,3,0.5,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,0,0,"ECONOMIC"
"D","06/30/2019","21",20721,88115,0,0,3,0.5,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,0,0,"ECONOMIC"
"D","06/30/2019","22",20721,88115,0,0,3,0.5,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,0,0,"ECONOMIC"
"D","06/30/2019","23",20721,88115,0,0,3,0.5,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,0,0,"ECONOMIC"
"D","06/30/2019","24",20721,88115,0,0,3,0.5,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,0,0,"ECONOMIC"
"D","06/30/2019","01",20721,91570,0,0,41.5,28,3081,3081,3081,319,30.8,28,30.81,5,30.82,4,30.83,5,,,,,,,,,,,,,0,0,"ECONOMIC"
"D","06/30/2019","02",20721,91570,0,0,41.5,28,3081,3081,3081,319,30.8,28,30.81,5,30.82,4,30.83,5,,,,,,,,,,,,,0,0,"ECONOMIC"
"D","06/30/2019","03",20721,91570,0,0,41.5,28,3081,3081,3081,319,30.8,28,30.81,5,30.82,4,30.83,5,,,,,,,,,,,,,0,0,"ECONOMIC"
"D","06/30/2019","04",20721,91570,0,0,41.5,28,3081,3081,3081,319,30.8,28,30.81,5,30.82,4,30.83,5,,,,,,,,,,,,,0,0,"ECONOMIC"
"D","06/30/2019","05",20721,91570,0,0,41.5,28,3081,3081,3081,319,30.8,28,30.81,5,30.82,4,30.83,5,,,,,,,,,,,,,0,0,"ECONOMIC"
"D","06/30/2019","06",20721,91570,0,0,41.5,28,3081,3081,3081,319,30.8,28,30.81,5,30.82,4,30.83,5,,,,,,,,,,,,,0,0,"ECONOMIC"
"D","06/30/2019","07",20721,91570,0,0,41.5,28,3081,3081,3081,319,30.8,28,30.81,5,30.82,4,30.83,5,,,,,,,,,,,,,0,0,"ECONOMIC"
"D","06/30/2019","08",20721,91570,0,0,41.5,28,3081,3081,3081,319,30.8,28,30.81,5,30.82,4,30.83,5,,,,,,,,,,,,,0,0,"ECONOMIC"
"D","06/30/2019","09",20721,91570,0,0,41.5,28,3081,3081,3081,319,30.8,28,30.81,5,30.82,4,30.83,5,,,,,,,,,,,,,0,0,"ECONOMIC"
"D","06/30/2019","10",20721,91570,0,0,41.5,28,3081,3081,3081,319,30.8,28,30.81,5,30.82,4,30.83,5,,,,,,,,,,,,,0,0,"ECONOMIC"
"D","06/30/2019","11",20721,91570,0,0,41.5,28,3081,3081,3081,319,30.8,28,30.81,5,30.82,4,30.83,5,,,,,,,,,,,,,0,0,"ECONOMIC"
"D","06/30/2019","12",20721,91570,0,0,41.5,28,3081,3081,3081,319,30.8,28,30.81,5,30.82,4,30.83,5,,,,,,,,,,,,,0,0,"ECONOMIC"
"D","06/30/2019","13",20721,91570,0,0,41.5,28,3081,3081,3081,319,30.8,28,30.81,5,30.82,4,30.83,5,,,,,,,,,,,,,0,0,"ECONOMIC"
"D","06/30/2019","14",20721,91570,0,0,41.5,28,3081,3081,3081,319,30.8,28,30.81,5,30.82,4,30.83,5,,,,,,,,,,,,,0,0,"ECONOMIC"
"D","06/30/2019","15",20721,91570,0,0,41.5,28,3081,3081,3081,319,30.8,28,30.81,5,30.82,4,30.83,5,,,,,,,,,,,,,0,0,"ECONOMIC"
"D","06/30/2019","16",20721,91570,0,0,41.5,28,3081,3081,3081,319,30.8,28,30.81,5,30.82,4,30.83,5,,,,,,,,,,,,,0,0,"ECONOMIC"
"D","06/30/2019","17",20721,91570,0,0,41.5,28,3081,3081,3081,319,30.8,28,30.81,5,30.82,4,30.83,5,,,,,,,,,,,,,0,0,"ECONOMIC"
"D","06/30/2019","18",20721,91570,0,0,41.5,28,3081,3081,3081,319,30.8,28,30.81,5,30.82,4,30.83,5,,,,,,,,,,,,,0,0,"ECONOMIC"
"D","06/30/2019","19",20721,91570,0,0,41.5,28,3081,3081,3081,319,30.8,28,30.81,5,30.82,4,30.83,5,,,,,,,,,,,,,0,0,"ECONOMIC"
"D","06/30/2019","20",20721,91570,0,0,41.5,28,3081,3081,3081,319,30.8,28,30.81,5,30.82,4,30.83,5,,,,,,,,,,,,,0,0,"ECONOMIC"
"D","06/30/2019","21",20721,91570,0,0,41.5,28,3081,3081,3081,319,30.8,28,30.81,5,30.82,4,30.83,5,,,,,,,,,,,,,0,0,"ECONOMIC"
"D","06/30/2019","22",20721,91570,0,0,41.5,28,3081,3081,3081,319,30.8,28,30.81,5,30.82,4,30.83,5,,,,,,,,,,,,,0,0,"ECONOMIC"
"D","06/30/2019","23",20721,91570,0,0,41.5,28,3081,3081,3081,319,30.8,28,30.81,5,30.82,4,30.83,5,,,,,,,,,,,,,0,0,"ECONOMIC"
"D","06/30/2019","24",20721,91570,0,0,41.5,28,3081,3081,3081,319,30.8,28,30.81,5,30.82,4,30.83,5,,,,,,,,,,,,,0,0,"ECONOMIC"
"D","06/30/2019","01",124454,57942,0,718,84,0.1,0,0,0,0,-150,0.1,-25,9.9,-24,11.7,-23,12.3,456,50,,,,,,,,,,,0,0,"MUST_RUN"
"D","06/30/2019","02",124454,57942,0,718,84,0.1,0,0,0,0,-150,0.1,-25,7.6,-24,9.5,-23,12.4,456,54.4,,,,,,,,,,,0,0,"MUST_RUN"
"D","06/30/2019","03",124454,57942,0,718,84,0.1,0,0,0,0,-150,0.1,-25,7,-24,8.4,-23,12.9,456,55.6,,,,,,,,,,,0,0,"MUST_RUN"
"D","06/30/2019","04",124454,57942,0,718,84,0.1,0,0,0,0,-150,0.1,-25,6.2,-24,7,-23,13.1,456,57.6,,,,,,,,,,,0,0,"MUST_RUN"
"D","06/30/2019","05",124454,57942,0,718,84,0.1,0,0,0,0,-150,0.1,-25,6.1,-24,5.3,-23,13.2,456,59.3,,,,,,,,,,,0,0,"MUST_RUN"
"D","06/30/2019","06",124454,57942,0,718,84,0.1,0,0,0,0,-150,0.1,-25,4.8,-24,3.1,-23,13,456,63,,,,,,,,,,,0,0,"MUST_RUN"
"D","06/30/2019","07",124454,57942,0,718,84,0.1,0,0,0,0,-150,0.1,-25,9.1,-24,4,-23,14,456,56.8,,,,,,,,,,,0,0,"MUST_RUN"
"D","06/30/2019","08",124454,57942,0,718,84,0.1,0,0,0,0,-150,0.1,-25,11,-24,5.8,-23,14.4,456,52.7,,,,,,,,,,,0,0,"MUST_RUN"
"D","06/30/2019","09",124454,57942,0,718,84,0.1,0,0,0,0,-150,0.1,-25,0.6,-24,3.8,-23,12.9,456,66.6,,,,,,,,,,,0,0,"MUST_RUN"
"D","06/30/2019","10",124454,57942,0,718,84,0.1,0,0,0,0,-150,0.1,-25,1.5,-24,3.9,-23,15.5,456,63,,,,,,,,,,,0,0,"MUST_RUN"
"D","06/30/2019","11",124454,57942,0,718,84,0.1,0,0,0,0,-150,0.1,-25,4.2,-24,5.7,-23,19.3,456,54.7,,,,,,,,,,,0,0,"MUST_RUN"
"D","06/30/2019","12",124454,57942,0,718,84,0.1,0,0,0,0,-150,0.1,-25,6,-24,8.6,-23,17.8,456,51.5,,,,,,,,,,,0,0,"MUST_RUN"
