"C","Day-Ahead Energy Market Hourly Demand Report"
"C","Filename: da_hourlydemand_20190531_20190614.csv"
"C","Report for: 05/31/2019 - 06/14/2019"
"C","Report generated: 11/27/2020 19:08:58 EST"
"H","Date","Hour Ending","Day-Ahead Cleared Demand"
"D","06/11/2019","14",13386.0
"D","06/11/2019","15",13601.0
"D","06/11/2019","16",13713.0
"D","06/11/2019","17",14151.0
"D","06/11/2019","18",14527.0
"D","06/11/2019","19",14579.0
"D","06/11/2019","20",14150.0
"D","06/11/2019","21",14021.0
"D","06/11/2019","22",12941.0
"D","06/11/2019","23",11482.0
"D","06/11/2019","24",10149.0
"D","06/12/2019","01",10192.0
"D","06/12/2019","02",10307.0
"D","06/12/2019","03",10270.0
"D","06/12/2019","04",10139.0
"D","06/12/2019","05",10288.0
"D","06/12/2019","06",10626.0
"D","06/12/2019","07",11633.0
"D","06/12/2019","08",12870.0
"D","06/12/2019","09",13015.0
"D","06/12/2019","10",12817.0
"D","06/12/2019","11",12954.0
"D","06/12/2019","12",13032.0
"D","06/12/2019","13",13026.0
"D","06/12/2019","14",13337.0
"D","06/12/2019","15",13713.0
"D","06/12/2019","16",13926.0
"D","06/12/2019","17",14333.0
"D","06/12/2019","18",14599.0
"D","06/12/2019","19",14704.0
"D","06/12/2019","20",14459.0
"D","06/12/2019","21",14217.0
"D","06/12/2019","22",13433.0
"D","06/12/2019","23",11983.0
"D","06/12/2019","24",10917.0
"D","06/13/2019","01",9628.0
"D","06/13/2019","02",9200.0
"D","06/13/2019","03",8983.0
"D","06/13/2019","04",9026.0
"D","06/13/2019","05",9104.0
"D","06/13/2019","06",9669.0
"D","06/13/2019","07",11201.0
"D","06/13/2019","08",12242.0
"D","06/13/2019","09",12793.0
"D","06/13/2019","10",13205.0
"D","06/13/2019","11",13407.0
"D","06/13/2019","12",13377.0
"D","06/13/2019","13",13383.0
"D","06/13/2019","14",13297.0
"D","06/13/2019","15",13340.0
"D","06/13/2019","16",13323.0
"D","06/13/2019","17",13337.0
"D","06/13/2019","18",13534.0
"D","06/13/2019","19",13423.0
"D","06/13/2019","20",13403.0
"D","06/13/2019","21",13353.0
"D","06/13/2019","22",12565.0
"D","06/13/2019","23",11171.0
"D","06/13/2019","24",10206.0
"D","06/14/2019","01",9589.0
"D","06/14/2019","02",9015.0
"D","06/14/2019","03",8957.0
"D","06/14/2019","04",9102.0
"D","06/14/2019","05",9306.0
"D","06/14/2019","06",9605.0
"D","06/14/2019","07",11436.0
"D","06/14/2019","08",12761.0
"D","06/14/2019","09",12860.0
"D","06/14/2019","10",12938.0
"D","06/14/2019","11",13052.0
"D","06/14/2019","12",13021.0
"D","06/14/2019","13",12933.0
"D","06/14/2019","14",13067.0
"D","06/14/2019","15",13103.0
"D","06/14/2019","16",13194.0
"D","06/14/2019","17",13517.0
"D","06/14/2019","18",13740.0
"D","06/14/2019","19",13591.0
"D","06/14/2019","20",13531.0
"D","06/14/2019","21",13478.0
"D","06/14/2019","22",13031.0
"D","06/14/2019","23",11837.0
"D","06/14/2019","24",10382.0
"T","360 lines"
