"C","Day-Ahead Energy Market Hourly Demand Report"
"C","Filename: da_hourlydemand_20190516_20190530.csv"
"C","Report for: 05/16/2019 - 05/30/2019"
"C","Report generated: 11/27/2020 19:07:38 EST"
"H","Date","Hour Ending","Day-Ahead Cleared Demand"
"D","05/20/2019","17",15347.0
"D","05/20/2019","18",15406.0
"D","05/20/2019","19",14979.0
"D","05/20/2019","20",14681.0
"D","05/20/2019","21",14551.0
"D","05/20/2019","22",13417.0
"D","05/20/2019","23",11641.0
"D","05/20/2019","24",10422.0
"D","05/21/2019","01",10468.0
"D","05/21/2019","02",10089.0
"D","05/21/2019","03",9860.0
"D","05/21/2019","04",9685.0
"D","05/21/2019","05",9577.0
"D","05/21/2019","06",9877.0
"D","05/21/2019","07",10891.0
"D","05/21/2019","08",11939.0
"D","05/21/2019","09",11755.0
"D","05/21/2019","10",11643.0
"D","05/21/2019","11",11810.0
"D","05/21/2019","12",11821.0
"D","05/21/2019","13",11404.0
"D","05/21/2019","14",11656.0
"D","05/21/2019","15",11776.0
"D","05/21/2019","16",11861.0
"D","05/21/2019","17",11843.0
"D","05/21/2019","18",12272.0
"D","05/21/2019","19",12348.0
"D","05/21/2019","20",12458.0
"D","05/21/2019","21",12536.0
"D","05/21/2019","22",11775.0
"D","05/21/2019","23",10217.0
"D","05/21/2019","24",9430.0
"D","05/22/2019","01",8883.0
"D","05/22/2019","02",8682.0
"D","05/22/2019","03",8384.0
"D","05/22/2019","04",8423.0
"D","05/22/2019","05",8731.0
"D","05/22/2019","06",9135.0
"D","05/22/2019","07",10736.0
"D","05/22/2019","08",11709.0
"D","05/22/2019","09",11084.0
"D","05/22/2019","10",10786.0
"D","05/22/2019","11",10702.0
"D","05/22/2019","12",10610.0
"D","05/22/2019","13",10539.0
"D","05/22/2019","14",10630.0
"D","05/22/2019","15",10987.0
"D","05/22/2019","16",11295.0
"D","05/22/2019","17",11835.0
"D","05/22/2019","18",12304.0
"D","05/22/2019","19",12667.0
"D","05/22/2019","20",12792.0
"D","05/22/2019","21",13000.0
"D","05/22/2019","22",12442.0
"D","05/22/2019","23",10789.0
"D","05/22/2019","24",9850.0
"D","05/23/2019","01",9300.0
"D","05/23/2019","02",9133.0
"D","05/23/2019","03",8862.0
"D","05/23/2019","04",9029.0
"D","05/23/2019","05",9092.0
"D","05/23/2019","06",9479.0
"D","05/23/2019","07",11249.0
"D","05/23/2019","08",12346.0
"D","05/23/2019","09",12470.0
"D","05/23/2019","10",12638.0
"D","05/23/2019","11",12624.0
"D","05/23/2019","12",12631.0
"D","05/23/2019","13",12342.0
"D","05/23/2019","14",12393.0
"D","05/23/2019","15",12705.0
"D","05/23/2019","16",12676.0
"D","05/23/2019","17",12915.0
"D","05/23/2019","18",13015.0
"D","05/23/2019","19",13210.0
"D","05/23/2019","20",13151.0
"D","05/23/2019","21",13052.0
"D","05/23/2019","22",12298.0
"D","05/23/2019","23",11312.0
"D","05/23/2019","24",10010.0
"D","05/24/2019","01",9543.0
"D","05/24/2019","02",9357.0
"D","05/24/2019","03",9314.0
"D","05/24/2019","04",9231.0
"D","05/24/2019","05",9242.0
"D","05/24/2019","06",9390.0
"D","05/24/2019","07",10940.0
"D","05/24/2019","08",11801.0
"D","05/24/2019","09",11832.0
"D","05/24/2019","10",11845.0
"D","05/24/2019","11",11756.0
"D","05/24/2019","12",11760.0
"D","05/24/2019","13",11703.0
"D","05/24/2019","14",11639.0
"D","05/24/2019","15",11789.0
"D","05/24/2019","16",11711.0
"D","05/24/2019","17",11833.0
"D","05/24/2019","18",12262.0
"D","05/24/2019","19",12237.0
"D","05/24/2019","20",12308.0
"D","05/24/2019","21",12366.0
"D","05/24/2019","22",11788.0
"D","05/24/2019","23",10685.0
"D","05/24/2019","24",9833.0
"D","05/25/2019","01",9472.0
"D","05/25/2019","02",9005.0
"D","05/25/2019","03",8804.0
"D","05/25/2019","04",8762.0
"D","05/25/2019","05",8642.0
"D","05/25/2019","06",8646.0
"D","05/25/2019","07",8981.0
"D","05/25/2019","08",9561.0
"D","05/25/2019","09",10011.0
"D","05/25/2019","10",10422.0
"D","05/25/2019","11",10555.0
"D","05/25/2019","12",10669.0
"D","05/25/2019","13",10565.0
"D","05/25/2019","14",10525.0
"D","05/25/2019","15",10849.0
"D","05/25/2019","16",10954.0
"D","05/25/2019","17",11410.0
"D","05/25/2019","18",11957.0
"D","05/25/2019","19",11822.0
"D","05/25/2019","20",11844.0
"D","05/25/2019","21",12176.0
"D","05/25/2019","22",11443.0
"D","05/25/2019","23",10377.0
"D","05/25/2019","24",9552.0
"D","05/26/2019","01",8986.0
"D","05/26/2019","02",8446.0
"D","05/26/2019","03",8367.0
"D","05/26/2019","04",8430.0
"D","05/26/2019","05",8525.0
"D","05/26/2019","06",8692.0
"D","05/26/2019","07",8810.0
"D","05/26/2019","08",9223.0
"D","05/26/2019","09",10056.0
"D","05/26/2019","10",10856.0
"D","05/26/2019","11",11065.0
"D","05/26/2019","12",11575.0
"D","05/26/2019","13",11787.0
"D","05/26/2019","14",12487.0
"D","05/26/2019","15",12775.0
"D","05/26/2019","16",12879.0
"D","05/26/2019","17",13620.0
"D","05/26/2019","18",13889.0
"D","05/26/2019","19",13863.0
"D","05/26/2019","20",13861.0
"D","05/26/2019","21",13839.0
"D","05/26/2019","22",13120.0
"D","05/26/2019","23",11619.0
"D","05/26/2019","24",10699.0
"D","05/27/2019","01",9139.0
"D","05/27/2019","02",8919.0
"D","05/27/2019","03",8361.0
"D","05/27/2019","04",8194.0
"D","05/27/2019","05",8204.0
"D","05/27/2019","06",8124.0
"D","05/27/2019","07",8599.0
"D","05/27/2019","08",9363.0
"D","05/27/2019","09",10191.0
"D","05/27/2019","10",10736.0
"D","05/27/2019","11",11174.0
"D","05/27/2019","12",11353.0
"D","05/27/2019","13",11463.0
"D","05/27/2019","14",11576.0
"D","05/27/2019","15",11954.0
"D","05/27/2019","16",12162.0
"D","05/27/2019","17",12495.0
"D","05/27/2019","18",12971.0
"D","05/27/2019","19",13010.0
"D","05/27/2019","20",13041.0
"D","05/27/2019","21",13230.0
"D","05/27/2019","22",12343.0
"D","05/27/2019","23",10792.0
"D","05/27/2019","24",9655.0
"D","05/28/2019","01",9255.0
"D","05/28/2019","02",9082.0
"D","05/28/2019","03",8649.0
"D","05/28/2019","04",8591.0
"D","05/28/2019","05",8753.0
"D","05/28/2019","06",8956.0
"D","05/28/2019","07",10562.0
"D","05/28/2019","08",12158.0
"D","05/28/2019","09",12583.0
"D","05/28/2019","10",12815.0
"D","05/28/2019","11",13070.0
"D","05/28/2019","12",13178.0
"D","05/28/2019","13",13186.0
"D","05/28/2019","14",13221.0
"D","05/28/2019","15",13211.0
"D","05/28/2019","16",13201.0
"D","05/28/2019","17",13499.0
"D","05/28/2019","18",13647.0
"D","05/28/2019","19",13719.0
"D","05/28/2019","20",13481.0
"D","05/28/2019","21",13679.0
"D","05/28/2019","22",13127.0
"D","05/28/2019","23",11153.0
"D","05/28/2019","24",9437.0
"D","05/29/2019","01",10133.0
"D","05/29/2019","02",10025.0
"D","05/29/2019","03",9364.0
"D","05/29/2019","04",9509.0
"D","05/29/2019","05",9631.0
"D","05/29/2019","06",10096.0
"D","05/29/2019","07",11572.0
"D","05/29/2019","08",12450.0
"D","05/29/2019","09",13047.0
"D","05/29/2019","10",13032.0
"D","05/29/2019","11",12942.0
"D","05/29/2019","12",12608.0
"D","05/29/2019","13",12501.0
"D","05/29/2019","14",12499.0
"D","05/29/2019","15",12322.0
"D","05/29/2019","16",12328.0
"D","05/29/2019","17",12705.0
"D","05/29/2019","18",13083.0
"D","05/29/2019","19",13291.0
"D","05/29/2019","20",13309.0
"D","05/29/2019","21",13430.0
"D","05/29/2019","22",12881.0
"D","05/29/2019","23",11005.0
"D","05/29/2019","24",9918.0
"D","05/30/2019","01",9921.0
"D","05/30/2019","02",9720.0
"D","05/30/2019","03",9576.0
"D","05/30/2019","04",9764.0
"D","05/30/2019","05",9556.0
"D","05/30/2019","06",9852.0
"D","05/30/2019","07",11595.0
"D","05/30/2019","08",12641.0
"D","05/30/2019","09",13004.0
"D","05/30/2019","10",12954.0
"D","05/30/2019","11",13144.0
"D","05/30/2019","12",13005.0
"D","05/30/2019","13",12614.0
"D","05/30/2019","14",12657.0
"D","05/30/2019","15",12842.0
"D","05/30/2019","16",12766.0
"D","05/30/2019","17",13061.0
"D","05/30/2019","18",13289.0
"D","05/30/2019","19",13524.0
"D","05/30/2019","20",13442.0
"D","05/30/2019","21",13452.0
"D","05/30/2019","22",12825.0
"D","05/30/2019","23",11394.0
"D","05/30/2019","24",10174.0
"T","360 lines"
