"C","Day-Ahead Energy Market Hourly Demand Report"
"C","Filename: da_hourlydemand_20190715_20190729.csv"
"C","Report for: 07/15/2019 - 07/29/2019"
"C","Report generated: 11/27/2020 19:09:50 EST"
"H","Date","Hour Ending","Day-Ahead Cleared Demand"
"D","07/17/2019","19",21256.0
"D","07/17/2019","20",20511.0
"D","07/17/2019","21",19880.0
"D","07/17/2019","22",18639.0
"D","07/17/2019","23",17407.0
"D","07/17/2019","24",15199.0
"D","07/18/2019","01",14813.0
"D","07/18/2019","02",14501.0
"D","07/18/2019","03",14517.0
"D","07/18/2019","04",14263.0
"D","07/18/2019","05",14066.0
"D","07/18/2019","06",14473.0
"D","07/18/2019","07",15267.0
"D","07/18/2019","08",16291.0
"D","07/18/2019","09",16180.0
"D","07/18/2019","10",16505.0
"D","07/18/2019","11",16957.0
"D","07/18/2019","12",16887.0
"D","07/18/2019","13",16777.0
"D","07/18/2019","14",17014.0
"D","07/18/2019","15",16996.0
"D","07/18/2019","16",17118.0
"D","07/18/2019","17",17388.0
"D","07/18/2019","18",17422.0
"D","07/18/2019","19",17228.0
"D","07/18/2019","20",16635.0
"D","07/18/2019","21",16483.0
"D","07/18/2019","22",15603.0
"D","07/18/2019","23",14046.0
"D","07/18/2019","24",12835.0
"D","07/19/2019","01",12077.0
"D","07/19/2019","02",12166.0
"D","07/19/2019","03",11591.0
"D","07/19/2019","04",11242.0
"D","07/19/2019","05",11566.0
"D","07/19/2019","06",12006.0
"D","07/19/2019","07",12735.0
"D","07/19/2019","08",13954.0
"D","07/19/2019","09",14887.0
"D","07/19/2019","10",15698.0
"D","07/19/2019","11",16649.0
"D","07/19/2019","12",17596.0
"D","07/19/2019","13",18584.0
"D","07/19/2019","14",19887.0
"D","07/19/2019","15",21017.0
"D","07/19/2019","16",21960.0
"D","07/19/2019","17",22300.0
"D","07/19/2019","18",22527.0
"D","07/19/2019","19",22062.0
"D","07/19/2019","20",21221.0
"D","07/19/2019","21",20793.0
"D","07/19/2019","22",19866.0
"D","07/19/2019","23",18295.0
"D","07/19/2019","24",16494.0
"D","07/20/2019","01",15332.0
"D","07/20/2019","02",15281.0
"D","07/20/2019","03",14789.0
"D","07/20/2019","04",14651.0
"D","07/20/2019","05",14364.0
"D","07/20/2019","06",14319.0
"D","07/20/2019","07",14610.0
"D","07/20/2019","08",15196.0
"D","07/20/2019","09",16757.0
"D","07/20/2019","10",18079.0
"D","07/20/2019","11",19570.0
"D","07/20/2019","12",20659.0
"D","07/20/2019","13",21581.0
"D","07/20/2019","14",21958.0
"D","07/20/2019","15",22565.0
"D","07/20/2019","16",23374.0
"D","07/20/2019","17",23633.0
"D","07/20/2019","18",23958.0
"D","07/20/2019","19",23672.0
"D","07/20/2019","20",22895.0
"D","07/20/2019","21",22392.0
"D","07/20/2019","22",21315.0
"D","07/20/2019","23",19688.0
"D","07/20/2019","24",17947.0
"D","07/21/2019","01",16514.0
"D","07/21/2019","02",15904.0
"D","07/21/2019","03",15732.0
"D","07/21/2019","04",15508.0
"D","07/21/2019","05",15238.0
"D","07/21/2019","06",15213.0
"D","07/21/2019","07",15637.0
"D","07/21/2019","08",16472.0
"D","07/21/2019","09",17305.0
"D","07/21/2019","10",18549.0
"D","07/21/2019","11",19829.0
"D","07/21/2019","12",20854.0
"D","07/21/2019","13",21666.0
"D","07/21/2019","14",22145.0
"D","07/21/2019","15",22608.0
"D","07/21/2019","16",23345.0
"D","07/21/2019","17",23767.0
"D","07/21/2019","18",23911.0
"D","07/21/2019","19",23609.0
"D","07/21/2019","20",22605.0
"D","07/21/2019","21",22282.0
"D","07/21/2019","22",21239.0
"D","07/21/2019","23",19200.0
"D","07/21/2019","24",17332.0
"D","07/22/2019","01",15508.0
"D","07/22/2019","02",15239.0
"D","07/22/2019","03",14718.0
"D","07/22/2019","04",14716.0
"D","07/22/2019","05",14444.0
"D","07/22/2019","06",15003.0
"D","07/22/2019","07",15540.0
"D","07/22/2019","08",16552.0
"D","07/22/2019","09",17391.0
"D","07/22/2019","10",17952.0
"D","07/22/2019","11",18653.0
"D","07/22/2019","12",19080.0
"D","07/22/2019","13",19461.0
"D","07/22/2019","14",19902.0
"D","07/22/2019","15",19944.0
"D","07/22/2019","16",19689.0
"D","07/22/2019","17",19926.0
"D","07/22/2019","18",20063.0
"D","07/22/2019","19",19650.0
"D","07/22/2019","20",19224.0
"D","07/22/2019","21",18641.0
"D","07/22/2019","22",17269.0
"D","07/22/2019","23",15739.0
"D","07/22/2019","24",14068.0
"D","07/23/2019","01",13266.0
"D","07/23/2019","02",12791.0
"D","07/23/2019","03",12530.0
"D","07/23/2019","04",12465.0
"D","07/23/2019","05",12471.0
"D","07/23/2019","06",12756.0
"D","07/23/2019","07",13604.0
"D","07/23/2019","08",14761.0
"D","07/23/2019","09",15203.0
"D","07/23/2019","10",15134.0
"D","07/23/2019","11",15603.0
"D","07/23/2019","12",15739.0
"D","07/23/2019","13",15804.0
"D","07/23/2019","14",15891.0
"D","07/23/2019","15",15950.0
"D","07/23/2019","16",16054.0
"D","07/23/2019","17",16194.0
"D","07/23/2019","18",16565.0
"D","07/23/2019","19",16268.0
"D","07/23/2019","20",16057.0
"D","07/23/2019","21",15870.0
"D","07/23/2019","22",15098.0
"D","07/23/2019","23",13902.0
"D","07/23/2019","24",12597.0
"D","07/24/2019","01",11634.0
"D","07/24/2019","02",11447.0
"D","07/24/2019","03",11211.0
"D","07/24/2019","04",10956.0
"D","07/24/2019","05",11175.0
"D","07/24/2019","06",11385.0
"D","07/24/2019","07",12378.0
"D","07/24/2019","08",13496.0
"D","07/24/2019","09",13977.0
"D","07/24/2019","10",14376.0
"D","07/24/2019","11",14720.0
"D","07/24/2019","12",15099.0
"D","07/24/2019","13",15348.0
"D","07/24/2019","14",15932.0
"D","07/24/2019","15",16356.0
"D","07/24/2019","16",16851.0
"D","07/24/2019","17",17404.0
"D","07/24/2019","18",17707.0
"D","07/24/2019","19",17481.0
"D","07/24/2019","20",16890.0
"D","07/24/2019","21",16481.0
"D","07/24/2019","22",15760.0
"D","07/24/2019","23",13929.0
"D","07/24/2019","24",12557.0
"D","07/25/2019","01",12022.0
"D","07/25/2019","02",11802.0
"D","07/25/2019","03",11838.0
"D","07/25/2019","04",11565.0
"D","07/25/2019","05",11655.0
"D","07/25/2019","06",11946.0
"D","07/25/2019","07",12559.0
"D","07/25/2019","08",13588.0
"D","07/25/2019","09",14126.0
"D","07/25/2019","10",14315.0
"D","07/25/2019","11",14772.0
"D","07/25/2019","12",15294.0
"D","07/25/2019","13",15631.0
"D","07/25/2019","14",16240.0
"D","07/25/2019","15",16614.0
"D","07/25/2019","16",17133.0
"D","07/25/2019","17",17640.0
"D","07/25/2019","18",18017.0
"D","07/25/2019","19",17803.0
"D","07/25/2019","20",17147.0
"D","07/25/2019","21",16896.0
"D","07/25/2019","22",16023.0
"D","07/25/2019","23",14612.0
"D","07/25/2019","24",13244.0
"D","07/26/2019","01",12343.0
"D","07/26/2019","02",12215.0
"D","07/26/2019","03",12039.0
"D","07/26/2019","04",12061.0
"D","07/26/2019","05",11888.0
"D","07/26/2019","06",12230.0
"D","07/26/2019","07",12621.0
"D","07/26/2019","08",13734.0
"D","07/26/2019","09",14323.0
"D","07/26/2019","10",14657.0
"D","07/26/2019","11",15456.0
"D","07/26/2019","12",16220.0
"D","07/26/2019","13",16885.0
"D","07/26/2019","14",17710.0
"D","07/26/2019","15",18521.0
"D","07/26/2019","16",18976.0
"D","07/26/2019","17",19397.0
"D","07/26/2019","18",19610.0
"D","07/26/2019","19",19201.0
"D","07/26/2019","20",18227.0
"D","07/26/2019","21",17946.0
"D","07/26/2019","22",17273.0
"D","07/26/2019","23",15745.0
"D","07/26/2019","24",14457.0
"D","07/27/2019","01",13119.0
"D","07/27/2019","02",12680.0
"D","07/27/2019","03",12601.0
"D","07/27/2019","04",12641.0
"D","07/27/2019","05",12379.0
"D","07/27/2019","06",12444.0
"D","07/27/2019","07",12581.0
"D","07/27/2019","08",13114.0
"D","07/27/2019","09",13312.0
"D","07/27/2019","10",13960.0
"D","07/27/2019","11",14599.0
"D","07/27/2019","12",15139.0
"D","07/27/2019","13",15488.0
"D","07/27/2019","14",15738.0
"D","07/27/2019","15",16176.0
"D","07/27/2019","16",16815.0
"D","07/27/2019","17",17405.0
"D","07/27/2019","18",17587.0
"D","07/27/2019","19",17232.0
"D","07/27/2019","20",16752.0
"D","07/27/2019","21",16508.0
"D","07/27/2019","22",15791.0
"D","07/27/2019","23",14112.0
"D","07/27/2019","24",12831.0
"D","07/28/2019","01",12690.0
"D","07/28/2019","02",12071.0
"D","07/28/2019","03",11743.0
"D","07/28/2019","04",11688.0
"D","07/28/2019","05",11295.0
"D","07/28/2019","06",11137.0
"D","07/28/2019","07",11515.0
"D","07/28/2019","08",11871.0
"D","07/28/2019","09",12990.0
"D","07/28/2019","10",13857.0
"D","07/28/2019","11",14785.0
"D","07/28/2019","12",15605.0
"D","07/28/2019","13",16273.0
"D","07/28/2019","14",16858.0
"D","07/28/2019","15",18010.0
"D","07/28/2019","16",18968.0
"D","07/28/2019","17",19676.0
"D","07/28/2019","18",19942.0
"D","07/28/2019","19",19819.0
"D","07/28/2019","20",19183.0
"D","07/28/2019","21",18881.0
"D","07/28/2019","22",18159.0
"D","07/28/2019","23",16393.0
"D","07/28/2019","24",14900.0
"D","07/29/2019","01",14368.0
"D","07/29/2019","02",13912.0
"D","07/29/2019","03",13298.0
"D","07/29/2019","04",12855.0
"D","07/29/2019","05",12984.0
"D","07/29/2019","06",13136.0
"D","07/29/2019","07",14067.0
"D","07/29/2019","08",15705.0
"D","07/29/2019","09",16633.0
"D","07/29/2019","10",17511.0
"D","07/29/2019","11",18713.0
"D","07/29/2019","12",19623.0
"D","07/29/2019","13",20398.0
"D","07/29/2019","14",21229.0
"D","07/29/2019","15",21820.0
"D","07/29/2019","16",22155.0
"D","07/29/2019","17",22312.0
"D","07/29/2019","18",22564.0
"D","07/29/2019","19",22262.0
"D","07/29/2019","20",21377.0
"D","07/29/2019","21",20572.0
"D","07/29/2019","22",19442.0
"D","07/29/2019","23",17456.0
"D","07/29/2019","24",15772.0
"T","360 lines"
