"C","Day-Ahead Energy Market Hourly Demand Report"
"C","Filename: da_hourlydemand_20190302_20190316.csv"
"C","Report for: 03/02/2019 - 03/16/2019"
"C","Report generated: 11/27/2020 19:06:16 EST"
"H","Date","Hour Ending","Day-Ahead Cleared Demand"
"D","03/05/2019","11",14500.0
"D","03/05/2019","12",14231.0
"D","03/05/2019","13",14017.0
"D","03/05/2019","14",13903.0
"D","03/05/2019","15",13786.0
"D","03/05/2019","16",13924.0
"D","03/05/2019","17",14705.0
"D","03/05/2019","18",15585.0
"D","03/05/2019","19",16254.0
"D","03/05/2019","20",16012.0
"D","03/05/2019","21",15542.0
"D","03/05/2019","22",14673.0
"D","03/05/2019","23",13211.0
"D","03/05/2019","24",12182.0
"D","03/06/2019","01",12147.0
"D","03/06/2019","02",11842.0
"D","03/06/2019","03",11781.0
"D","03/06/2019","04",11842.0
"D","03/06/2019","05",12193.0
"D","03/06/2019","06",13067.0
"D","03/06/2019","07",15165.0
"D","03/06/2019","08",16028.0
"D","03/06/2019","09",15949.0
"D","03/06/2019","10",15416.0
"D","03/06/2019","11",15151.0
"D","03/06/2019","12",14906.0
"D","03/06/2019","13",14712.0
"D","03/06/2019","14",14652.0
"D","03/06/2019","15",14628.0
"D","03/06/2019","16",14549.0
"D","03/06/2019","17",15401.0
"D","03/06/2019","18",16533.0
"D","03/06/2019","19",17072.0
"D","03/06/2019","20",16935.0
"D","03/06/2019","21",16469.0
"D","03/06/2019","22",15137.0
"D","03/06/2019","23",13873.0
"D","03/06/2019","24",12920.0
"D","03/07/2019","01",13737.0
"D","03/07/2019","02",13345.0
"D","03/07/2019","03",13294.0
"D","03/07/2019","04",13349.0
"D","03/07/2019","05",13656.0
"D","03/07/2019","06",14239.0
"D","03/07/2019","07",16077.0
"D","03/07/2019","08",16894.0
"D","03/07/2019","09",16430.0
"D","03/07/2019","10",15893.0
"D","03/07/2019","11",15714.0
"D","03/07/2019","12",15249.0
"D","03/07/2019","13",15035.0
"D","03/07/2019","14",15112.0
"D","03/07/2019","15",14991.0
"D","03/07/2019","16",14982.0
"D","03/07/2019","17",15594.0
"D","03/07/2019","18",16732.0
"D","03/07/2019","19",17176.0
"D","03/07/2019","20",16969.0
"D","03/07/2019","21",16533.0
"D","03/07/2019","22",15348.0
"D","03/07/2019","23",14426.0
"D","03/07/2019","24",13323.0
"D","03/08/2019","01",12619.0
"D","03/08/2019","02",12372.0
"D","03/08/2019","03",12152.0
"D","03/08/2019","04",12321.0
"D","03/08/2019","05",12700.0
"D","03/08/2019","06",13670.0
"D","03/08/2019","07",15371.0
"D","03/08/2019","08",16235.0
"D","03/08/2019","09",15453.0
"D","03/08/2019","10",14731.0
"D","03/08/2019","11",14430.0
"D","03/08/2019","12",14247.0
"D","03/08/2019","13",14071.0
"D","03/08/2019","14",13884.0
"D","03/08/2019","15",13892.0
"D","03/08/2019","16",13798.0
"D","03/08/2019","17",14006.0
"D","03/08/2019","18",14868.0
"D","03/08/2019","19",15094.0
"D","03/08/2019","20",14995.0
"D","03/08/2019","21",14658.0
"D","03/08/2019","22",13753.0
"D","03/08/2019","23",13014.0
"D","03/08/2019","24",11981.0
"D","03/09/2019","01",11862.0
"D","03/09/2019","02",11587.0
"D","03/09/2019","03",11394.0
"D","03/09/2019","04",11438.0
"D","03/09/2019","05",11749.0
"D","03/09/2019","06",12001.0
"D","03/09/2019","07",12755.0
"D","03/09/2019","08",13139.0
"D","03/09/2019","09",13319.0
"D","03/09/2019","10",12944.0
"D","03/09/2019","11",12928.0
"D","03/09/2019","12",12705.0
"D","03/09/2019","13",12463.0
"D","03/09/2019","14",12325.0
"D","03/09/2019","15",12201.0
"D","03/09/2019","16",12390.0
"D","03/09/2019","17",12589.0
"D","03/09/2019","18",13852.0
"D","03/09/2019","19",14468.0
"D","03/09/2019","20",14323.0
"D","03/09/2019","21",14054.0
"D","03/09/2019","22",13249.0
"D","03/09/2019","23",12721.0
"D","03/09/2019","24",11905.0
"D","03/10/2019","01",11752.0
"D","03/10/2019","02",11408.0
"D","03/10/2019","04",11361.0
"D","03/10/2019","05",11323.0
"D","03/10/2019","06",11493.0
"D","03/10/2019","07",11587.0
"D","03/10/2019","08",12593.0
"D","03/10/2019","09",12975.0
"D","03/10/2019","10",13584.0
"D","03/10/2019","11",13904.0
"D","03/10/2019","12",13930.0
"D","03/10/2019","13",13966.0
"D","03/10/2019","14",13786.0
"D","03/10/2019","15",13559.0
"D","03/10/2019","16",13421.0
"D","03/10/2019","17",13515.0
"D","03/10/2019","18",13851.0
"D","03/10/2019","19",14267.0
"D","03/10/2019","20",14492.0
"D","03/10/2019","21",13709.0
"D","03/10/2019","22",12729.0
"D","03/10/2019","23",11930.0
"D","03/10/2019","24",11098.0
"D","03/11/2019","01",10707.0
"D","03/11/2019","02",10402.0
"D","03/11/2019","03",10480.0
"D","03/11/2019","04",10453.0
"D","03/11/2019","05",10518.0
"D","03/11/2019","06",11060.0
"D","03/11/2019","07",12505.0
"D","03/11/2019","08",13954.0
"D","03/11/2019","09",14180.0
"D","03/11/2019","10",13763.0
"D","03/11/2019","11",13229.0
"D","03/11/2019","12",13004.0
"D","03/11/2019","13",12737.0
"D","03/11/2019","14",12574.0
"D","03/11/2019","15",12497.0
"D","03/11/2019","16",12399.0
"D","03/11/2019","17",12745.0
"D","03/11/2019","18",13382.0
"D","03/11/2019","19",13864.0
"D","03/11/2019","20",14612.0
"D","03/11/2019","21",13981.0
"D","03/11/2019","22",13133.0
"D","03/11/2019","23",11602.0
"D","03/11/2019","24",10676.0
"D","03/12/2019","01",10974.0
"D","03/12/2019","02",10782.0
"D","03/12/2019","03",10746.0
"D","03/12/2019","04",10664.0
"D","03/12/2019","05",10675.0
"D","03/12/2019","06",11589.0
"D","03/12/2019","07",13916.0
"D","03/12/2019","08",14827.0
"D","03/12/2019","09",14380.0
"D","03/12/2019","10",13965.0
"D","03/12/2019","11",13716.0
"D","03/12/2019","12",13499.0
"D","03/12/2019","13",13338.0
"D","03/12/2019","14",13124.0
"D","03/12/2019","15",13028.0
"D","03/12/2019","16",13069.0
"D","03/12/2019","17",13524.0
"D","03/12/2019","18",14278.0
"D","03/12/2019","19",14874.0
"D","03/12/2019","20",15613.0
"D","03/12/2019","21",15163.0
"D","03/12/2019","22",13993.0
"D","03/12/2019","23",12930.0
"D","03/12/2019","24",11989.0
"D","03/13/2019","01",11570.0
"D","03/13/2019","02",11653.0
"D","03/13/2019","03",11413.0
"D","03/13/2019","04",11375.0
"D","03/13/2019","05",11401.0
"D","03/13/2019","06",12436.0
"D","03/13/2019","07",14450.0
"D","03/13/2019","08",15367.0
"D","03/13/2019","09",14887.0
"D","03/13/2019","10",14125.0
"D","03/13/2019","11",13662.0
"D","03/13/2019","12",13446.0
"D","03/13/2019","13",13260.0
"D","03/13/2019","14",13266.0
"D","03/13/2019","15",13259.0
"D","03/13/2019","16",13279.0
"D","03/13/2019","17",13568.0
"D","03/13/2019","18",14045.0
"D","03/13/2019","19",14437.0
"D","03/13/2019","20",15101.0
"D","03/13/2019","21",14421.0
"D","03/13/2019","22",13502.0
"D","03/13/2019","23",12055.0
"D","03/13/2019","24",11125.0
"D","03/14/2019","01",10928.0
"D","03/14/2019","02",10971.0
"D","03/14/2019","03",10690.0
"D","03/14/2019","04",10680.0
"D","03/14/2019","05",10746.0
"D","03/14/2019","06",11633.0
"D","03/14/2019","07",13521.0
"D","03/14/2019","08",14449.0
"D","03/14/2019","09",14413.0
"D","03/14/2019","10",13954.0
"D","03/14/2019","11",13781.0
"D","03/14/2019","12",13504.0
"D","03/14/2019","13",13393.0
"D","03/14/2019","14",13274.0
"D","03/14/2019","15",13034.0
"D","03/14/2019","16",12879.0
"D","03/14/2019","17",13160.0
"D","03/14/2019","18",13652.0
"D","03/14/2019","19",14055.0
"D","03/14/2019","20",14343.0
"D","03/14/2019","21",13872.0
"D","03/14/2019","22",12457.0
"D","03/14/2019","23",11155.0
"D","03/14/2019","24",10240.0
"D","03/15/2019","01",10330.0
"D","03/15/2019","02",10377.0
"D","03/15/2019","03",10258.0
"D","03/15/2019","04",10260.0
"D","03/15/2019","05",10447.0
"D","03/15/2019","06",11136.0
"D","03/15/2019","07",12577.0
"D","03/15/2019","08",13605.0
"D","03/15/2019","09",13588.0
"D","03/15/2019","10",13570.0
"D","03/15/2019","11",13624.0
"D","03/15/2019","12",13455.0
"D","03/15/2019","13",13234.0
"D","03/15/2019","14",13053.0
"D","03/15/2019","15",12886.0
"D","03/15/2019","16",12619.0
"D","03/15/2019","17",12833.0
"D","03/15/2019","18",13273.0
"D","03/15/2019","19",13299.0
"D","03/15/2019","20",13521.0
"D","03/15/2019","21",13114.0
"D","03/15/2019","22",12101.0
"D","03/15/2019","23",10944.0
"D","03/15/2019","24",9983.0
"D","03/16/2019","01",9798.0
"D","03/16/2019","02",9757.0
"D","03/16/2019","03",9894.0
"D","03/16/2019","04",10028.0
"D","03/16/2019","05",9865.0
"D","03/16/2019","06",9995.0
"D","03/16/2019","07",10476.0
"D","03/16/2019","08",11213.0
"D","03/16/2019","09",11804.0
"D","03/16/2019","10",11583.0
"D","03/16/2019","11",11324.0
"D","03/16/2019","12",10989.0
"D","03/16/2019","13",10833.0
"D","03/16/2019","14",10747.0
"D","03/16/2019","15",10655.0
"D","03/16/2019","16",10858.0
"D","03/16/2019","17",11316.0
"D","03/16/2019","18",12107.0
"D","03/16/2019","19",12675.0
"D","03/16/2019","20",13007.0
"D","03/16/2019","21",12766.0
"D","03/16/2019","22",11849.0
"D","03/16/2019","23",10938.0
"D","03/16/2019","24",10341.0
"T","359 lines"
