"C","Day-Ahead Energy Market Hourly Demand Report"
"C","Filename: da_hourlydemand_20190630_20190714.csv"
"C","Report for: 06/30/2019 - 07/14/2019"
"C","Report generated: 11/27/2020 19:09:34 EST"
"H","Date","Hour Ending","Day-Ahead Cleared Demand"
"D","07/02/2019","22",17706.0
"D","07/02/2019","23",15915.0
"D","07/02/2019","24",14218.0
"D","07/03/2019","01",12894.0
"D","07/03/2019","02",12430.0
"D","07/03/2019","03",12284.0
"D","07/03/2019","04",12074.0
"D","07/03/2019","05",11947.0
"D","07/03/2019","06",12351.0
"D","07/03/2019","07",13492.0
"D","07/03/2019","08",14771.0
"D","07/03/2019","09",15188.0
"D","07/03/2019","10",15848.0
"D","07/03/2019","11",16632.0
"D","07/03/2019","12",17412.0
"D","07/03/2019","13",18071.0
"D","07/03/2019","14",18872.0
"D","07/03/2019","15",19478.0
"D","07/03/2019","16",19982.0
"D","07/03/2019","17",20282.0
"D","07/03/2019","18",20374.0
"D","07/03/2019","19",20250.0
"D","07/03/2019","20",19463.0
"D","07/03/2019","21",19004.0
"D","07/03/2019","22",17705.0
"D","07/03/2019","23",16223.0
"D","07/03/2019","24",14524.0
"D","07/04/2019","01",13130.0
"D","07/04/2019","02",12540.0
"D","07/04/2019","03",12211.0
"D","07/04/2019","04",12256.0
"D","07/04/2019","05",11947.0
"D","07/04/2019","06",12074.0
"D","07/04/2019","07",12597.0
"D","07/04/2019","08",13506.0
"D","07/04/2019","09",14244.0
"D","07/04/2019","10",14888.0
"D","07/04/2019","11",15447.0
"D","07/04/2019","12",16246.0
"D","07/04/2019","13",16973.0
"D","07/04/2019","14",17210.0
"D","07/04/2019","15",18130.0
"D","07/04/2019","16",18324.0
"D","07/04/2019","17",18761.0
"D","07/04/2019","18",19089.0
"D","07/04/2019","19",18751.0
"D","07/04/2019","20",18175.0
"D","07/04/2019","21",17729.0
"D","07/04/2019","22",16704.0
"D","07/04/2019","23",15480.0
"D","07/04/2019","24",14301.0
"D","07/05/2019","01",13234.0
"D","07/05/2019","02",12866.0
"D","07/05/2019","03",12459.0
"D","07/05/2019","04",12308.0
"D","07/05/2019","05",12252.0
"D","07/05/2019","06",12171.0
"D","07/05/2019","07",12860.0
"D","07/05/2019","08",14250.0
"D","07/05/2019","09",15238.0
"D","07/05/2019","10",16106.0
"D","07/05/2019","11",16892.0
"D","07/05/2019","12",17952.0
"D","07/05/2019","13",18360.0
"D","07/05/2019","14",19132.0
"D","07/05/2019","15",19854.0
"D","07/05/2019","16",20136.0
"D","07/05/2019","17",20313.0
"D","07/05/2019","18",20355.0
"D","07/05/2019","19",19945.0
"D","07/05/2019","20",18963.0
"D","07/05/2019","21",18344.0
"D","07/05/2019","22",17475.0
"D","07/05/2019","23",15902.0
"D","07/05/2019","24",14474.0
"D","07/06/2019","01",13670.0
"D","07/06/2019","02",13200.0
"D","07/06/2019","03",12776.0
"D","07/06/2019","04",12465.0
"D","07/06/2019","05",12665.0
"D","07/06/2019","06",12780.0
"D","07/06/2019","07",12925.0
"D","07/06/2019","08",13856.0
"D","07/06/2019","09",15072.0
"D","07/06/2019","10",16272.0
"D","07/06/2019","11",17066.0
"D","07/06/2019","12",17838.0
"D","07/06/2019","13",18222.0
"D","07/06/2019","14",18921.0
"D","07/06/2019","15",19409.0
"D","07/06/2019","16",19381.0
"D","07/06/2019","17",19603.0
"D","07/06/2019","18",19512.0
"D","07/06/2019","19",19237.0
"D","07/06/2019","20",18603.0
"D","07/06/2019","21",17988.0
"D","07/06/2019","22",17191.0
"D","07/06/2019","23",15619.0
"D","07/06/2019","24",14410.0
"D","07/07/2019","01",13789.0
"D","07/07/2019","02",13172.0
"D","07/07/2019","03",12686.0
"D","07/07/2019","04",12427.0
"D","07/07/2019","05",12336.0
"D","07/07/2019","06",12248.0
"D","07/07/2019","07",12587.0
"D","07/07/2019","08",13449.0
"D","07/07/2019","09",14103.0
"D","07/07/2019","10",14127.0
"D","07/07/2019","11",14345.0
"D","07/07/2019","12",14419.0
"D","07/07/2019","13",14575.0
"D","07/07/2019","14",15006.0
"D","07/07/2019","15",15093.0
"D","07/07/2019","16",15461.0
"D","07/07/2019","17",15883.0
"D","07/07/2019","18",16186.0
"D","07/07/2019","19",16160.0
"D","07/07/2019","20",15960.0
"D","07/07/2019","21",15906.0
"D","07/07/2019","22",15151.0
"D","07/07/2019","23",13536.0
"D","07/07/2019","24",12333.0
"D","07/08/2019","01",11484.0
"D","07/08/2019","02",11178.0
"D","07/08/2019","03",10707.0
"D","07/08/2019","04",10783.0
"D","07/08/2019","05",10696.0
"D","07/08/2019","06",10695.0
"D","07/08/2019","07",11855.0
"D","07/08/2019","08",13281.0
"D","07/08/2019","09",13908.0
"D","07/08/2019","10",14481.0
"D","07/08/2019","11",15020.0
"D","07/08/2019","12",15686.0
"D","07/08/2019","13",16012.0
"D","07/08/2019","14",16413.0
"D","07/08/2019","15",16863.0
"D","07/08/2019","16",17290.0
"D","07/08/2019","17",17664.0
"D","07/08/2019","18",17956.0
"D","07/08/2019","19",17738.0
"D","07/08/2019","20",17157.0
"D","07/08/2019","21",16797.0
"D","07/08/2019","22",15824.0
"D","07/08/2019","23",14226.0
"D","07/08/2019","24",12588.0
"D","07/09/2019","01",11776.0
"D","07/09/2019","02",11572.0
"D","07/09/2019","03",11280.0
"D","07/09/2019","04",11172.0
"D","07/09/2019","05",10961.0
"D","07/09/2019","06",11345.0
"D","07/09/2019","07",12415.0
"D","07/09/2019","08",13705.0
"D","07/09/2019","09",14172.0
"D","07/09/2019","10",14613.0
"D","07/09/2019","11",15190.0
"D","07/09/2019","12",15899.0
"D","07/09/2019","13",16402.0
"D","07/09/2019","14",17337.0
"D","07/09/2019","15",18492.0
"D","07/09/2019","16",19167.0
"D","07/09/2019","17",19635.0
"D","07/09/2019","18",19819.0
"D","07/09/2019","19",19659.0
"D","07/09/2019","20",18712.0
"D","07/09/2019","21",18271.0
"D","07/09/2019","22",16902.0
"D","07/09/2019","23",15458.0
"D","07/09/2019","24",13956.0
"D","07/10/2019","01",13022.0
"D","07/10/2019","02",12834.0
"D","07/10/2019","03",12716.0
"D","07/10/2019","04",12577.0
"D","07/10/2019","05",12643.0
"D","07/10/2019","06",12731.0
"D","07/10/2019","07",13403.0
"D","07/10/2019","08",14648.0
"D","07/10/2019","09",15339.0
"D","07/10/2019","10",15907.0
"D","07/10/2019","11",16507.0
"D","07/10/2019","12",17462.0
"D","07/10/2019","13",18073.0
"D","07/10/2019","14",18887.0
"D","07/10/2019","15",19574.0
"D","07/10/2019","16",20027.0
"D","07/10/2019","17",20455.0
"D","07/10/2019","18",20698.0
"D","07/10/2019","19",20285.0
"D","07/10/2019","20",19717.0
"D","07/10/2019","21",18862.0
"D","07/10/2019","22",17786.0
"D","07/10/2019","23",15863.0
"D","07/10/2019","24",14420.0
"D","07/11/2019","01",14008.0
"D","07/11/2019","02",13603.0
"D","07/11/2019","03",13539.0
"D","07/11/2019","04",13558.0
"D","07/11/2019","05",13450.0
"D","07/11/2019","06",13697.0
"D","07/11/2019","07",14030.0
"D","07/11/2019","08",15186.0
"D","07/11/2019","09",15821.0
"D","07/11/2019","10",16354.0
"D","07/11/2019","11",17231.0
"D","07/11/2019","12",18004.0
"D","07/11/2019","13",18636.0
"D","07/11/2019","14",19199.0
"D","07/11/2019","15",19469.0
"D","07/11/2019","16",19842.0
"D","07/11/2019","17",20101.0
"D","07/11/2019","18",20084.0
"D","07/11/2019","19",19558.0
"D","07/11/2019","20",18539.0
"D","07/11/2019","21",18180.0
"D","07/11/2019","22",17075.0
"D","07/11/2019","23",15499.0
"D","07/11/2019","24",13967.0
"D","07/12/2019","01",13476.0
"D","07/12/2019","02",13290.0
"D","07/12/2019","03",13547.0
"D","07/12/2019","04",13239.0
"D","07/12/2019","05",13540.0
"D","07/12/2019","06",13801.0
"D","07/12/2019","07",14236.0
"D","07/12/2019","08",15256.0
"D","07/12/2019","09",15863.0
"D","07/12/2019","10",16761.0
"D","07/12/2019","11",17334.0
"D","07/12/2019","12",17906.0
"D","07/12/2019","13",18497.0
"D","07/12/2019","14",18909.0
"D","07/12/2019","15",19514.0
"D","07/12/2019","16",19964.0
"D","07/12/2019","17",20193.0
"D","07/12/2019","18",20273.0
"D","07/12/2019","19",19788.0
"D","07/12/2019","20",19033.0
"D","07/12/2019","21",18439.0
"D","07/12/2019","22",17431.0
"D","07/12/2019","23",15770.0
"D","07/12/2019","24",14264.0
"D","07/13/2019","01",12869.0
"D","07/13/2019","02",12833.0
"D","07/13/2019","03",12414.0
"D","07/13/2019","04",12418.0
"D","07/13/2019","05",12190.0
"D","07/13/2019","06",12283.0
"D","07/13/2019","07",12502.0
"D","07/13/2019","08",12825.0
"D","07/13/2019","09",13570.0
"D","07/13/2019","10",14145.0
"D","07/13/2019","11",15028.0
"D","07/13/2019","12",15829.0
"D","07/13/2019","13",16497.0
"D","07/13/2019","14",16843.0
"D","07/13/2019","15",17442.0
"D","07/13/2019","16",17788.0
"D","07/13/2019","17",18529.0
"D","07/13/2019","18",18842.0
"D","07/13/2019","19",18614.0
"D","07/13/2019","20",17915.0
"D","07/13/2019","21",17711.0
"D","07/13/2019","22",16761.0
"D","07/13/2019","23",15238.0
"D","07/13/2019","24",13891.0
"D","07/14/2019","01",13045.0
"D","07/14/2019","02",12620.0
"D","07/14/2019","03",12263.0
"D","07/14/2019","04",12016.0
"D","07/14/2019","05",11942.0
"D","07/14/2019","06",11998.0
"D","07/14/2019","07",12027.0
"D","07/14/2019","08",12886.0
"D","07/14/2019","09",13516.0
"D","07/14/2019","10",14122.0
"D","07/14/2019","11",14598.0
"D","07/14/2019","12",15435.0
"D","07/14/2019","13",15782.0
"D","07/14/2019","14",16215.0
"D","07/14/2019","15",16815.0
"D","07/14/2019","16",17332.0
"D","07/14/2019","17",17885.0
"D","07/14/2019","18",18214.0
"D","07/14/2019","19",17820.0
"D","07/14/2019","20",17384.0
"D","07/14/2019","21",17059.0
"D","07/14/2019","22",16143.0
"D","07/14/2019","23",14355.0
"D","07/14/2019","24",13121.0
"T","360 lines"
