"C","Day-Ahead Energy Market Hourly Demand Report"
"C","Filename: da_hourlydemand_20191111_20191125.csv"
"C","Report for: 11/11/2019 - 11/25/2019"
"C","Report generated: 11/27/2020 19:13:09 EST"
"H","Date","Hour Ending","Day-Ahead Cleared Demand"
"D","11/16/2019","23",12965.0
"D","11/16/2019","24",12196.0
"D","11/17/2019","01",11519.0
"D","11/17/2019","02",11331.0
"D","11/17/2019","03",11121.0
"D","11/17/2019","04",10936.0
"D","11/17/2019","05",11073.0
"D","11/17/2019","06",11241.0
"D","11/17/2019","07",12016.0
"D","11/17/2019","08",12761.0
"D","11/17/2019","09",13144.0
"D","11/17/2019","10",13209.0
"D","11/17/2019","11",13144.0
"D","11/17/2019","12",12644.0
"D","11/17/2019","13",12742.0
"D","11/17/2019","14",12744.0
"D","11/17/2019","15",12873.0
"D","11/17/2019","16",13254.0
"D","11/17/2019","17",14549.0
"D","11/17/2019","18",15369.0
"D","11/17/2019","19",14995.0
"D","11/17/2019","20",14405.0
"D","11/17/2019","21",13535.0
"D","11/17/2019","22",12688.0
"D","11/17/2019","23",11607.0
"D","11/17/2019","24",10628.0
"D","11/18/2019","01",10408.0
"D","11/18/2019","02",10667.0
"D","11/18/2019","03",10484.0
"D","11/18/2019","04",10602.0
"D","11/18/2019","05",10676.0
"D","11/18/2019","06",11140.0
"D","11/18/2019","07",13243.0
"D","11/18/2019","08",14311.0
"D","11/18/2019","09",14846.0
"D","11/18/2019","10",15134.0
"D","11/18/2019","11",14941.0
"D","11/18/2019","12",14936.0
"D","11/18/2019","13",14866.0
"D","11/18/2019","14",14662.0
"D","11/18/2019","15",14675.0
"D","11/18/2019","16",14763.0
"D","11/18/2019","17",15734.0
"D","11/18/2019","18",16198.0
"D","11/18/2019","19",15590.0
"D","11/18/2019","20",14927.0
"D","11/18/2019","21",13795.0
"D","11/18/2019","22",12782.0
"D","11/18/2019","23",11724.0
"D","11/18/2019","24",10680.0
"D","11/19/2019","01",10802.0
"D","11/19/2019","02",10647.0
"D","11/19/2019","03",10704.0
"D","11/19/2019","04",10872.0
"D","11/19/2019","05",11066.0
"D","11/19/2019","06",11426.0
"D","11/19/2019","07",13538.0
"D","11/19/2019","08",14861.0
"D","11/19/2019","09",14943.0
"D","11/19/2019","10",14620.0
"D","11/19/2019","11",14305.0
"D","11/19/2019","12",14307.0
"D","11/19/2019","13",14180.0
"D","11/19/2019","14",14131.0
"D","11/19/2019","15",14176.0
"D","11/19/2019","16",14265.0
"D","11/19/2019","17",15440.0
"D","11/19/2019","18",16321.0
"D","11/19/2019","19",15924.0
"D","11/19/2019","20",15548.0
"D","11/19/2019","21",14563.0
"D","11/19/2019","22",13513.0
"D","11/19/2019","23",12355.0
"D","11/19/2019","24",11199.0
"D","11/20/2019","01",11066.0
"D","11/20/2019","02",10967.0
"D","11/20/2019","03",11052.0
"D","11/20/2019","04",11092.0
"D","11/20/2019","05",11193.0
"D","11/20/2019","06",11580.0
"D","11/20/2019","07",13584.0
"D","11/20/2019","08",14550.0
"D","11/20/2019","09",14507.0
"D","11/20/2019","10",14352.0
"D","11/20/2019","11",14328.0
"D","11/20/2019","12",14293.0
"D","11/20/2019","13",14258.0
"D","11/20/2019","14",14265.0
"D","11/20/2019","15",14296.0
"D","11/20/2019","16",14639.0
"D","11/20/2019","17",15518.0
"D","11/20/2019","18",15910.0
"D","11/20/2019","19",15753.0
"D","11/20/2019","20",15288.0
"D","11/20/2019","21",14546.0
"D","11/20/2019","22",13549.0
"D","11/20/2019","23",12251.0
"D","11/20/2019","24",11068.0
"D","11/21/2019","01",11193.0
"D","11/21/2019","02",11150.0
"D","11/21/2019","03",11192.0
"D","11/21/2019","04",11252.0
"D","11/21/2019","05",11318.0
"D","11/21/2019","06",11496.0
"D","11/21/2019","07",13756.0
"D","11/21/2019","08",14565.0
"D","11/21/2019","09",14251.0
"D","11/21/2019","10",13796.0
"D","11/21/2019","11",13007.0
"D","11/21/2019","12",12793.0
"D","11/21/2019","13",12656.0
"D","11/21/2019","14",12884.0
"D","11/21/2019","15",13102.0
"D","11/21/2019","16",13592.0
"D","11/21/2019","17",14601.0
"D","11/21/2019","18",15356.0
"D","11/21/2019","19",15250.0
"D","11/21/2019","20",14832.0
"D","11/21/2019","21",14181.0
"D","11/21/2019","22",13308.0
"D","11/21/2019","23",12258.0
"D","11/21/2019","24",11036.0
"D","11/22/2019","01",11014.0
"D","11/22/2019","02",10938.0
"D","11/22/2019","03",10836.0
"D","11/22/2019","04",10802.0
"D","11/22/2019","05",10881.0
"D","11/22/2019","06",10887.0
"D","11/22/2019","07",12567.0
"D","11/22/2019","08",13281.0
"D","11/22/2019","09",13389.0
"D","11/22/2019","10",13196.0
"D","11/22/2019","11",13082.0
"D","11/22/2019","12",12800.0
"D","11/22/2019","13",12745.0
"D","11/22/2019","14",12721.0
"D","11/22/2019","15",12893.0
"D","11/22/2019","16",13282.0
"D","11/22/2019","17",13842.0
"D","11/22/2019","18",14682.0
"D","11/22/2019","19",14371.0
"D","11/22/2019","20",13874.0
"D","11/22/2019","21",13270.0
"D","11/22/2019","22",12392.0
"D","11/22/2019","23",11812.0
"D","11/22/2019","24",10839.0
"D","11/23/2019","01",10698.0
"D","11/23/2019","02",10930.0
"D","11/23/2019","03",10738.0
"D","11/23/2019","04",10756.0
"D","11/23/2019","05",10714.0
"D","11/23/2019","06",10944.0
"D","11/23/2019","07",11335.0
"D","11/23/2019","08",11914.0
"D","11/23/2019","09",12294.0
"D","11/23/2019","10",11817.0
"D","11/23/2019","11",11610.0
"D","11/23/2019","12",11411.0
"D","11/23/2019","13",11357.0
"D","11/23/2019","14",11280.0
"D","11/23/2019","15",11709.0
"D","11/23/2019","16",12273.0
"D","11/23/2019","17",13933.0
"D","11/23/2019","18",14642.0
"D","11/23/2019","19",14046.0
"D","11/23/2019","20",13706.0
"D","11/23/2019","21",13278.0
"D","11/23/2019","22",12559.0
"D","11/23/2019","23",11710.0
"D","11/23/2019","24",10927.0
"D","11/24/2019","01",10733.0
"D","11/24/2019","02",10516.0
"D","11/24/2019","03",10525.0
"D","11/24/2019","04",10469.0
"D","11/24/2019","05",10634.0
"D","11/24/2019","06",10805.0
"D","11/24/2019","07",11278.0
"D","11/24/2019","08",11690.0
"D","11/24/2019","09",12397.0
"D","11/24/2019","10",13059.0
"D","11/24/2019","11",13241.0
"D","11/24/2019","12",13336.0
"D","11/24/2019","13",13259.0
"D","11/24/2019","14",13172.0
"D","11/24/2019","15",13274.0
"D","11/24/2019","16",13542.0
"D","11/24/2019","17",14760.0
"D","11/24/2019","18",15439.0
"D","11/24/2019","19",14828.0
"D","11/24/2019","20",14042.0
"D","11/24/2019","21",13351.0
"D","11/24/2019","22",12432.0
"D","11/24/2019","23",11572.0
"D","11/24/2019","24",10904.0
"D","11/25/2019","01",10415.0
"D","11/25/2019","02",10562.0
"D","11/25/2019","03",10414.0
"D","11/25/2019","04",10547.0
"D","11/25/2019","05",10539.0
"D","11/25/2019","06",11241.0
"D","11/25/2019","07",12997.0
"D","11/25/2019","08",13946.0
"D","11/25/2019","09",13510.0
"D","11/25/2019","10",12910.0
"D","11/25/2019","11",12871.0
"D","11/25/2019","12",12719.0
"D","11/25/2019","13",12606.0
"D","11/25/2019","14",12740.0
"D","11/25/2019","15",12974.0
"D","11/25/2019","16",13374.0
"D","11/25/2019","17",14640.0
"D","11/25/2019","18",15545.0
"D","11/25/2019","19",15346.0
"D","11/25/2019","20",14766.0
"D","11/25/2019","21",14413.0
"D","11/25/2019","22",13110.0
"D","11/25/2019","23",12161.0
"D","11/25/2019","24",11003.0
"T","360 lines"
