"C","Day-Ahead Energy Market Hourly Demand Report"
"C","Filename: da_hourlydemand_20190401_20190415.csv"
"C","Report for: 04/01/2019 - 04/15/2019"
"C","Report generated: 11/27/2020 19:06:51 EST"
"H","Date","Hour Ending","Day-Ahead Cleared Demand"
"D","04/08/2019","12",13340.0
"D","04/08/2019","13",13065.0
"D","04/08/2019","14",12863.0
"D","04/08/2019","15",12652.0
"D","04/08/2019","16",12604.0
"D","04/08/2019","17",12710.0
"D","04/08/2019","18",13119.0
"D","04/08/2019","19",13360.0
"D","04/08/2019","20",13759.0
"D","04/08/2019","21",13701.0
"D","04/08/2019","22",12765.0
"D","04/08/2019","23",11323.0
"D","04/08/2019","24",10275.0
"D","04/09/2019","01",9461.0
"D","04/09/2019","02",9456.0
"D","04/09/2019","03",9285.0
"D","04/09/2019","04",9401.0
"D","04/09/2019","05",9747.0
"D","04/09/2019","06",10509.0
"D","04/09/2019","07",12311.0
"D","04/09/2019","08",13434.0
"D","04/09/2019","09",13537.0
"D","04/09/2019","10",13621.0
"D","04/09/2019","11",13836.0
"D","04/09/2019","12",13486.0
"D","04/09/2019","13",13392.0
"D","04/09/2019","14",13229.0
"D","04/09/2019","15",13176.0
"D","04/09/2019","16",13185.0
"D","04/09/2019","17",13408.0
"D","04/09/2019","18",13866.0
"D","04/09/2019","19",14006.0
"D","04/09/2019","20",14068.0
"D","04/09/2019","21",13961.0
"D","04/09/2019","22",13123.0
"D","04/09/2019","23",11877.0
"D","04/09/2019","24",10758.0
"D","04/10/2019","01",10520.0
"D","04/10/2019","02",10414.0
"D","04/10/2019","03",10251.0
"D","04/10/2019","04",10149.0
"D","04/10/2019","05",10449.0
"D","04/10/2019","06",11065.0
"D","04/10/2019","07",12660.0
"D","04/10/2019","08",13516.0
"D","04/10/2019","09",13180.0
"D","04/10/2019","10",12943.0
"D","04/10/2019","11",12678.0
"D","04/10/2019","12",12145.0
"D","04/10/2019","13",11947.0
"D","04/10/2019","14",11900.0
"D","04/10/2019","15",11859.0
"D","04/10/2019","16",11869.0
"D","04/10/2019","17",12418.0
"D","04/10/2019","18",13016.0
"D","04/10/2019","19",13283.0
"D","04/10/2019","20",13705.0
"D","04/10/2019","21",13813.0
"D","04/10/2019","22",12914.0
"D","04/10/2019","23",11716.0
"D","04/10/2019","24",10630.0
"D","04/11/2019","01",10804.0
"D","04/11/2019","02",10505.0
"D","04/11/2019","03",10643.0
"D","04/11/2019","04",10581.0
"D","04/11/2019","05",10774.0
"D","04/11/2019","06",11444.0
"D","04/11/2019","07",13024.0
"D","04/11/2019","08",13878.0
"D","04/11/2019","09",13287.0
"D","04/11/2019","10",12784.0
"D","04/11/2019","11",12329.0
"D","04/11/2019","12",12063.0
"D","04/11/2019","13",11828.0
"D","04/11/2019","14",11823.0
"D","04/11/2019","15",11834.0
"D","04/11/2019","16",11842.0
"D","04/11/2019","17",11909.0
"D","04/11/2019","18",12540.0
"D","04/11/2019","19",13147.0
"D","04/11/2019","20",13224.0
"D","04/11/2019","21",13496.0
"D","04/11/2019","22",12988.0
"D","04/11/2019","23",11615.0
"D","04/11/2019","24",10776.0
"D","04/12/2019","01",10132.0
"D","04/12/2019","02",9959.0
"D","04/12/2019","03",9872.0
"D","04/12/2019","04",9706.0
"D","04/12/2019","05",10053.0
"D","04/12/2019","06",10673.0
"D","04/12/2019","07",12367.0
"D","04/12/2019","08",13426.0
"D","04/12/2019","09",13541.0
"D","04/12/2019","10",13449.0
"D","04/12/2019","11",13455.0
"D","04/12/2019","12",13263.0
"D","04/12/2019","13",13005.0
"D","04/12/2019","14",12961.0
"D","04/12/2019","15",12792.0
"D","04/12/2019","16",12742.0
"D","04/12/2019","17",12827.0
"D","04/12/2019","18",13211.0
"D","04/12/2019","19",12956.0
"D","04/12/2019","20",12806.0
"D","04/12/2019","21",12731.0
"D","04/12/2019","22",12048.0
"D","04/12/2019","23",10965.0
"D","04/12/2019","24",9990.0
"D","04/13/2019","01",9617.0
"D","04/13/2019","02",9312.0
"D","04/13/2019","03",8901.0
"D","04/13/2019","04",8720.0
"D","04/13/2019","05",8745.0
"D","04/13/2019","06",9163.0
"D","04/13/2019","07",9722.0
"D","04/13/2019","08",10495.0
"D","04/13/2019","09",11329.0
"D","04/13/2019","10",11536.0
"D","04/13/2019","11",11477.0
"D","04/13/2019","12",11214.0
"D","04/13/2019","13",10851.0
"D","04/13/2019","14",10673.0
"D","04/13/2019","15",10602.0
"D","04/13/2019","16",10529.0
"D","04/13/2019","17",10816.0
"D","04/13/2019","18",11346.0
"D","04/13/2019","19",11594.0
"D","04/13/2019","20",11997.0
"D","04/13/2019","21",12129.0
"D","04/13/2019","22",11436.0
"D","04/13/2019","23",10319.0
"D","04/13/2019","24",9413.0
"D","04/14/2019","01",9138.0
"D","04/14/2019","02",8904.0
"D","04/14/2019","03",8816.0
"D","04/14/2019","04",8953.0
"D","04/14/2019","05",8755.0
"D","04/14/2019","06",8898.0
"D","04/14/2019","07",9475.0
"D","04/14/2019","08",9820.0
"D","04/14/2019","09",10263.0
"D","04/14/2019","10",10747.0
"D","04/14/2019","11",11027.0
"D","04/14/2019","12",11151.0
"D","04/14/2019","13",11074.0
"D","04/14/2019","14",10988.0
"D","04/14/2019","15",10951.0
"D","04/14/2019","16",11065.0
"D","04/14/2019","17",11403.0
"D","04/14/2019","18",12178.0
"D","04/14/2019","19",12261.0
"D","04/14/2019","20",12555.0
"D","04/14/2019","21",12697.0
"D","04/14/2019","22",11887.0
"D","04/14/2019","23",10521.0
"D","04/14/2019","24",9568.0
"D","04/15/2019","01",9313.0
"D","04/15/2019","02",8963.0
"D","04/15/2019","03",8974.0
"D","04/15/2019","04",8957.0
"D","04/15/2019","05",9261.0
"D","04/15/2019","06",9665.0
"D","04/15/2019","07",11553.0
"D","04/15/2019","08",12893.0
"D","04/15/2019","09",13240.0
"D","04/15/2019","10",13231.0
"D","04/15/2019","11",13050.0
"D","04/15/2019","12",13080.0
"D","04/15/2019","13",12603.0
"D","04/15/2019","14",12365.0
"D","04/15/2019","15",12100.0
"D","04/15/2019","16",12197.0
"D","04/15/2019","17",12254.0
"D","04/15/2019","18",12744.0
"D","04/15/2019","19",12992.0
"D","04/15/2019","20",13422.0
"D","04/15/2019","21",13312.0
"D","04/15/2019","22",11983.0
"D","04/15/2019","23",10665.0
"D","04/15/2019","24",9920.0
"T","360 lines"
