"04/13/2019 00:00","NYISO_LBMP_REFERENCE",24008,19.15,0.00,0.00
"04/13/2019 01:00","NYISO_LBMP_REFERENCE",24008,18.35,0.00,0.00
"04/13/2019 02:00","NYISO_LBMP_REFERENCE",24008,16.63,0.00,0.00
"04/13/2019 03:00","NYISO_LBMP_REFERENCE",24008,15.50,0.00,0.00
"04/13/2019 04:00","NYISO_LBMP_REFERENCE",24008,12.64,0.00,0.00
"04/13/2019 05:00","NYISO_LBMP_REFERENCE",24008,14.23,0.00,0.00
"04/13/2019 06:00","NYISO_LBMP_REFERENCE",24008,15.48,0.00,0.00
"04/13/2019 07:00","NYISO_LBMP_REFERENCE",24008,17.31,0.00,0.00
"04/13/2019 08:00","NYISO_LBMP_REFERENCE",24008,22.35,0.00,0.00
"04/13/2019 09:00","NYISO_LBMP_REFERENCE",24008,22.39,0.00,0.00
"04/13/2019 10:00","NYISO_LBMP_REFERENCE",24008,22.05,0.00,0.00
"04/13/2019 11:00","NYISO_LBMP_REFERENCE",24008,21.73,0.00,0.00
"04/13/2019 12:00","NYISO_LBMP_REFERENCE",24008,20.44,0.00,0.00
"04/13/2019 13:00","NYISO_LBMP_REFERENCE",24008,19.83,0.00,0.00
"04/13/2019 14:00","NYISO_LBMP_REFERENCE",24008,18.69,0.00,0.00
"04/13/2019 15:00","NYISO_LBMP_REFERENCE",24008,19.67,0.00,0.00
"04/13/2019 16:00","NYISO_LBMP_REFERENCE",24008,20.37,0.00,0.00
"04/13/2019 17:00","NYISO_LBMP_REFERENCE",24008,21.74,0.00,0.00
"04/13/2019 18:00","NYISO_LBMP_REFERENCE",24008,22.33,0.00,0.00
"04/13/2019 19:00","NYISO_LBMP_REFERENCE",24008,24.38,0.00,0.00
"04/13/2019 20:00","NYISO_LBMP_REFERENCE",24008,24.84,0.00,0.00
"04/13/2019 21:00","NYISO_LBMP_REFERENCE",24008,23.22,0.00,0.00
"04/13/2019 22:00","NYISO_LBMP_REFERENCE",24008,20.92,0.00,0.00
"04/13/2019 23:00","NYISO_LBMP_REFERENCE",24008,20.00,0.00,0.00
