"09/17/2019 00:00","NYISO_LBMP_REFERENCE",24008,14.99,0.00,0.00
"09/17/2019 01:00","NYISO_LBMP_REFERENCE",24008,13.85,0.00,0.00
"09/17/2019 02:00","NYISO_LBMP_REFERENCE",24008,13.02,0.00,0.00
"09/17/2019 03:00","NYISO_LBMP_REFERENCE",24008,12.69,0.00,0.00
"09/17/2019 04:00","NYISO_LBMP_REFERENCE",24008,13.04,0.00,0.00
"09/17/2019 05:00","NYISO_LBMP_REFERENCE",24008,14.30,0.00,0.00
"09/17/2019 06:00","NYISO_LBMP_REFERENCE",24008,17.87,0.00,0.00
"09/17/2019 07:00","NYISO_LBMP_REFERENCE",24008,19.00,0.00,0.00
"09/17/2019 08:00","NYISO_LBMP_REFERENCE",24008,18.30,0.00,0.00
"09/17/2019 09:00","NYISO_LBMP_REFERENCE",24008,17.95,0.00,0.00
"09/17/2019 10:00","NYISO_LBMP_REFERENCE",24008,18.33,0.00,0.00
"09/17/2019 11:00","NYISO_LBMP_REFERENCE",24008,18.52,0.00,0.00
"09/17/2019 12:00","NYISO_LBMP_REFERENCE",24008,18.62,0.00,0.00
"09/17/2019 13:00","NYISO_LBMP_REFERENCE",24008,19.72,0.00,0.00
"09/17/2019 14:00","NYISO_LBMP_REFERENCE",24008,20.20,0.00,0.00
"09/17/2019 15:00","NYISO_LBMP_REFERENCE",24008,20.94,0.00,0.00
"09/17/2019 16:00","NYISO_LBMP_REFERENCE",24008,23.40,0.00,0.00
"09/17/2019 17:00","NYISO_LBMP_REFERENCE",24008,25.45,0.00,0.00
"09/17/2019 18:00","NYISO_LBMP_REFERENCE",24008,24.19,0.00,0.00
"09/17/2019 19:00","NYISO_LBMP_REFERENCE",24008,23.32,0.00,0.00
"09/17/2019 20:00","NYISO_LBMP_REFERENCE",24008,22.84,0.00,0.00
"09/17/2019 21:00","NYISO_LBMP_REFERENCE",24008,18.66,0.00,0.00
"09/17/2019 22:00","NYISO_LBMP_REFERENCE",24008,17.36,0.00,0.00
"09/17/2019 23:00","NYISO_LBMP_REFERENCE",24008,16.62,0.00,0.00
