"03/12/2019 00:00","NYISO_LBMP_REFERENCE",24008,20.37,0.00,0.00
"03/12/2019 01:00","NYISO_LBMP_REFERENCE",24008,20.44,0.00,0.00
"03/12/2019 02:00","NYISO_LBMP_REFERENCE",24008,20.24,0.00,0.00
"03/12/2019 03:00","NYISO_LBMP_REFERENCE",24008,20.34,0.00,0.00
"03/12/2019 04:00","NYISO_LBMP_REFERENCE",24008,21.42,0.00,0.00
"03/12/2019 05:00","NYISO_LBMP_REFERENCE",24008,24.67,0.00,0.00
"03/12/2019 06:00","NYISO_LBMP_REFERENCE",24008,27.22,0.00,0.00
"03/12/2019 07:00","NYISO_LBMP_REFERENCE",24008,31.12,0.00,0.00
"03/12/2019 08:00","NYISO_LBMP_REFERENCE",24008,24.40,0.00,0.00
"03/12/2019 09:00","NYISO_LBMP_REFERENCE",24008,25.66,0.00,0.00
"03/12/2019 10:00","NYISO_LBMP_REFERENCE",24008,25.99,0.00,0.00
"03/12/2019 11:00","NYISO_LBMP_REFERENCE",24008,25.77,0.00,0.00
"03/12/2019 12:00","NYISO_LBMP_REFERENCE",24008,23.32,0.00,0.00
"03/12/2019 13:00","NYISO_LBMP_REFERENCE",24008,21.14,0.00,0.00
"03/12/2019 14:00","NYISO_LBMP_REFERENCE",24008,19.90,0.00,0.00
"03/12/2019 15:00","NYISO_LBMP_REFERENCE",24008,20.20,0.00,0.00
"03/12/2019 16:00","NYISO_LBMP_REFERENCE",24008,22.06,0.00,0.00
"03/12/2019 17:00","NYISO_LBMP_REFERENCE",24008,24.58,0.00,0.00
"03/12/2019 18:00","NYISO_LBMP_REFERENCE",24008,25.69,0.00,0.00
"03/12/2019 19:00","NYISO_LBMP_REFERENCE",24008,37.98,0.00,0.00
"03/12/2019 20:00","NYISO_LBMP_REFERENCE",24008,35.44,0.00,0.00
"03/12/2019 21:00","NYISO_LBMP_REFERENCE",24008,27.46,0.00,0.00
"03/12/2019 22:00","NYISO_LBMP_REFERENCE",24008,26.51,0.00,0.00
"03/12/2019 23:00","NYISO_LBMP_REFERENCE",24008,25.23,0.00,0.00
