"03/30/2019 00:00","NYISO_LBMP_REFERENCE",24008,22.28,0.00,0.00
"03/30/2019 01:00","NYISO_LBMP_REFERENCE",24008,21.05,0.00,0.00
"03/30/2019 02:00","NYISO_LBMP_REFERENCE",24008,20.74,0.00,0.00
"03/30/2019 03:00","NYISO_LBMP_REFERENCE",24008,20.69,0.00,0.00
"03/30/2019 04:00","NYISO_LBMP_REFERENCE",24008,20.45,0.00,0.00
"03/30/2019 05:00","NYISO_LBMP_REFERENCE",24008,20.52,0.00,0.00
"03/30/2019 06:00","NYISO_LBMP_REFERENCE",24008,21.51,0.00,0.00
"03/30/2019 07:00","NYISO_LBMP_REFERENCE",24008,22.97,0.00,0.00
"03/30/2019 08:00","NYISO_LBMP_REFERENCE",24008,24.61,0.00,0.00
"03/30/2019 09:00","NYISO_LBMP_REFERENCE",24008,25.44,0.00,0.00
"03/30/2019 10:00","NYISO_LBMP_REFERENCE",24008,25.10,0.00,0.00
"03/30/2019 11:00","NYISO_LBMP_REFERENCE",24008,24.25,0.00,0.00
"03/30/2019 12:00","NYISO_LBMP_REFERENCE",24008,23.43,0.00,0.00
"03/30/2019 13:00","NYISO_LBMP_REFERENCE",24008,21.68,0.00,0.00
"03/30/2019 14:00","NYISO_LBMP_REFERENCE",24008,21.29,0.00,0.00
"03/30/2019 15:00","NYISO_LBMP_REFERENCE",24008,21.16,0.00,0.00
"03/30/2019 16:00","NYISO_LBMP_REFERENCE",24008,21.81,0.00,0.00
"03/30/2019 17:00","NYISO_LBMP_REFERENCE",24008,23.49,0.00,0.00
"03/30/2019 18:00","NYISO_LBMP_REFERENCE",24008,24.39,0.00,0.00
"03/30/2019 19:00","NYISO_LBMP_REFERENCE",24008,24.98,0.00,0.00
"03/30/2019 20:00","NYISO_LBMP_REFERENCE",24008,24.29,0.00,0.00
"03/30/2019 21:00","NYISO_LBMP_REFERENCE",24008,24.25,0.00,0.00
"03/30/2019 22:00","NYISO_LBMP_REFERENCE",24008,21.86,0.00,0.00
"03/30/2019 23:00","NYISO_LBMP_REFERENCE",24008,21.14,0.00,0.00
