"07/18/2019 00:00","NYISO_LBMP_REFERENCE",24008,20.40,0.00,0.00
"07/18/2019 01:00","NYISO_LBMP_REFERENCE",24008,18.50,0.00,0.00
"07/18/2019 02:00","NYISO_LBMP_REFERENCE",24008,16.68,0.00,0.00
"07/18/2019 03:00","NYISO_LBMP_REFERENCE",24008,16.70,0.00,0.00
"07/18/2019 04:00","NYISO_LBMP_REFERENCE",24008,16.74,0.00,0.00
"07/18/2019 05:00","NYISO_LBMP_REFERENCE",24008,18.24,0.00,0.00
"07/18/2019 06:00","NYISO_LBMP_REFERENCE",24008,20.70,0.00,0.00
"07/18/2019 07:00","NYISO_LBMP_REFERENCE",24008,21.90,0.00,0.00
"07/18/2019 08:00","NYISO_LBMP_REFERENCE",24008,23.48,0.00,0.00
"07/18/2019 09:00","NYISO_LBMP_REFERENCE",24008,26.02,0.00,0.00
"07/18/2019 10:00","NYISO_LBMP_REFERENCE",24008,27.63,0.00,0.00
"07/18/2019 11:00","NYISO_LBMP_REFERENCE",24008,30.27,0.00,0.00
"07/18/2019 12:00","NYISO_LBMP_REFERENCE",24008,31.81,0.00,0.00
"07/18/2019 13:00","NYISO_LBMP_REFERENCE",24008,34.15,0.00,0.00
"07/18/2019 14:00","NYISO_LBMP_REFERENCE",24008,34.91,0.00,0.00
"07/18/2019 15:00","NYISO_LBMP_REFERENCE",24008,36.72,0.00,0.00
"07/18/2019 16:00","NYISO_LBMP_REFERENCE",24008,39.77,0.00,0.00
"07/18/2019 17:00","NYISO_LBMP_REFERENCE",24008,38.75,0.00,0.00
"07/18/2019 18:00","NYISO_LBMP_REFERENCE",24008,33.49,0.00,0.00
"07/18/2019 19:00","NYISO_LBMP_REFERENCE",24008,30.74,0.00,0.00
"07/18/2019 20:00","NYISO_LBMP_REFERENCE",24008,30.11,0.00,0.00
"07/18/2019 21:00","NYISO_LBMP_REFERENCE",24008,27.41,0.00,0.00
"07/18/2019 22:00","NYISO_LBMP_REFERENCE",24008,24.28,0.00,0.00
"07/18/2019 23:00","NYISO_LBMP_REFERENCE",24008,22.43,0.00,0.00
