"01/13/2019 00:00","NYISO_LBMP_REFERENCE",24008,22.68,0.00,0.00
"01/13/2019 01:00","NYISO_LBMP_REFERENCE",24008,19.56,0.00,0.00
"01/13/2019 02:00","NYISO_LBMP_REFERENCE",24008,19.76,0.00,0.00
"01/13/2019 03:00","NYISO_LBMP_REFERENCE",24008,19.17,0.00,0.00
"01/13/2019 04:00","NYISO_LBMP_REFERENCE",24008,19.37,0.00,0.00
"01/13/2019 05:00","NYISO_LBMP_REFERENCE",24008,19.46,0.00,0.00
"01/13/2019 06:00","NYISO_LBMP_REFERENCE",24008,21.22,0.00,0.00
"01/13/2019 07:00","NYISO_LBMP_REFERENCE",24008,21.50,0.00,0.00
"01/13/2019 08:00","NYISO_LBMP_REFERENCE",24008,27.32,0.00,0.00
"01/13/2019 09:00","NYISO_LBMP_REFERENCE",24008,29.29,0.00,0.00
"01/13/2019 10:00","NYISO_LBMP_REFERENCE",24008,30.48,0.00,0.00
"01/13/2019 11:00","NYISO_LBMP_REFERENCE",24008,29.11,0.00,0.00
"01/13/2019 12:00","NYISO_LBMP_REFERENCE",24008,25.65,0.00,0.00
"01/13/2019 13:00","NYISO_LBMP_REFERENCE",24008,25.05,0.00,0.00
"01/13/2019 14:00","NYISO_LBMP_REFERENCE",24008,23.04,0.00,0.00
"01/13/2019 15:00","NYISO_LBMP_REFERENCE",24008,23.43,0.00,0.00
"01/13/2019 16:00","NYISO_LBMP_REFERENCE",24008,33.15,0.00,0.00
"01/13/2019 17:00","NYISO_LBMP_REFERENCE",24008,42.05,0.00,0.00
"01/13/2019 18:00","NYISO_LBMP_REFERENCE",24008,40.11,0.00,0.00
"01/13/2019 19:00","NYISO_LBMP_REFERENCE",24008,37.07,0.00,0.00
"01/13/2019 20:00","NYISO_LBMP_REFERENCE",24008,31.92,0.00,0.00
"01/13/2019 21:00","NYISO_LBMP_REFERENCE",24008,28.99,0.00,0.00
"01/13/2019 22:00","NYISO_LBMP_REFERENCE",24008,22.98,0.00,0.00
"01/13/2019 23:00","NYISO_LBMP_REFERENCE",24008,22.03,0.00,0.00
