"10/24/2019 00:00","NYISO_LBMP_REFERENCE",24008,12.71,0.00,0.00
"10/24/2019 01:00","NYISO_LBMP_REFERENCE",24008,12.78,0.00,0.00
"10/24/2019 02:00","NYISO_LBMP_REFERENCE",24008,12.15,0.00,0.00
"10/24/2019 03:00","NYISO_LBMP_REFERENCE",24008,11.57,0.00,0.00
"10/24/2019 04:00","NYISO_LBMP_REFERENCE",24008,12.30,0.00,0.00
"10/24/2019 05:00","NYISO_LBMP_REFERENCE",24008,14.66,0.00,0.00
"10/24/2019 06:00","NYISO_LBMP_REFERENCE",24008,18.54,0.00,0.00
"10/24/2019 07:00","NYISO_LBMP_REFERENCE",24008,21.30,0.00,0.00
"10/24/2019 08:00","NYISO_LBMP_REFERENCE",24008,19.94,0.00,0.00
"10/24/2019 09:00","NYISO_LBMP_REFERENCE",24008,19.57,0.00,0.00
"10/24/2019 10:00","NYISO_LBMP_REFERENCE",24008,17.99,0.00,0.00
"10/24/2019 11:00","NYISO_LBMP_REFERENCE",24008,18.09,0.00,0.00
"10/24/2019 12:00","NYISO_LBMP_REFERENCE",24008,17.54,0.00,0.00
"10/24/2019 13:00","NYISO_LBMP_REFERENCE",24008,17.69,0.00,0.00
"10/24/2019 14:00","NYISO_LBMP_REFERENCE",24008,18.00,0.00,0.00
"10/24/2019 15:00","NYISO_LBMP_REFERENCE",24008,18.58,0.00,0.00
"10/24/2019 16:00","NYISO_LBMP_REFERENCE",24008,19.18,0.00,0.00
"10/24/2019 17:00","NYISO_LBMP_REFERENCE",24008,23.08,0.00,0.00
"10/24/2019 18:00","NYISO_LBMP_REFERENCE",24008,27.71,0.00,0.00
"10/24/2019 19:00","NYISO_LBMP_REFERENCE",24008,25.78,0.00,0.00
"10/24/2019 20:00","NYISO_LBMP_REFERENCE",24008,22.24,0.00,0.00
"10/24/2019 21:00","NYISO_LBMP_REFERENCE",24008,18.27,0.00,0.00
"10/24/2019 22:00","NYISO_LBMP_REFERENCE",24008,17.34,0.00,0.00
"10/24/2019 23:00","NYISO_LBMP_REFERENCE",24008,16.33,0.00,0.00
