"08/29/2019 00:00","NYISO_LBMP_REFERENCE",24008,15.24,0.00,0.00
"08/29/2019 01:00","NYISO_LBMP_REFERENCE",24008,14.03,0.00,0.00
"08/29/2019 02:00","NYISO_LBMP_REFERENCE",24008,12.36,0.00,0.00
"08/29/2019 03:00","NYISO_LBMP_REFERENCE",24008,12.34,0.00,0.00
"08/29/2019 04:00","NYISO_LBMP_REFERENCE",24008,13.30,0.00,0.00
"08/29/2019 05:00","NYISO_LBMP_REFERENCE",24008,14.81,0.00,0.00
"08/29/2019 06:00","NYISO_LBMP_REFERENCE",24008,16.21,0.00,0.00
"08/29/2019 07:00","NYISO_LBMP_REFERENCE",24008,16.76,0.00,0.00
"08/29/2019 08:00","NYISO_LBMP_REFERENCE",24008,17.36,0.00,0.00
"08/29/2019 09:00","NYISO_LBMP_REFERENCE",24008,18.26,0.00,0.00
"08/29/2019 10:00","NYISO_LBMP_REFERENCE",24008,19.11,0.00,0.00
"08/29/2019 11:00","NYISO_LBMP_REFERENCE",24008,20.49,0.00,0.00
"08/29/2019 12:00","NYISO_LBMP_REFERENCE",24008,21.40,0.00,0.00
"08/29/2019 13:00","NYISO_LBMP_REFERENCE",24008,22.07,0.00,0.00
"08/29/2019 14:00","NYISO_LBMP_REFERENCE",24008,23.10,0.00,0.00
"08/29/2019 15:00","NYISO_LBMP_REFERENCE",24008,22.00,0.00,0.00
"08/29/2019 16:00","NYISO_LBMP_REFERENCE",24008,24.17,0.00,0.00
"08/29/2019 17:00","NYISO_LBMP_REFERENCE",24008,25.40,0.00,0.00
"08/29/2019 18:00","NYISO_LBMP_REFERENCE",24008,22.47,0.00,0.00
"08/29/2019 19:00","NYISO_LBMP_REFERENCE",24008,21.65,0.00,0.00
"08/29/2019 20:00","NYISO_LBMP_REFERENCE",24008,22.31,0.00,0.00
"08/29/2019 21:00","NYISO_LBMP_REFERENCE",24008,19.73,0.00,0.00
"08/29/2019 22:00","NYISO_LBMP_REFERENCE",24008,16.04,0.00,0.00
"08/29/2019 23:00","NYISO_LBMP_REFERENCE",24008,14.64,0.00,0.00
