Date,Hour,A2FCC,A2FST,GHIST,JCC,JCT,JST,KCT,KST
04/03/2019,5,2427,0,85,1907,0,213,42,341
04/03/2019,6,2566,0,210,1993,0,227,43,356
04/03/2019,7,2483,0,407,1882,0,213,43,316
04/03/2019,8,2451,0,565,1802,0,222,43,296
04/03/2019,9,2365,0,590,1607,0,187,44,314
04/03/2019,10,2200,0,590,1500,0,184,42,292
04/03/2019,11,2072,0,591,1484,0,182,42,203
04/03/2019,12,2099,0,592,1421,0,184,42,185
04/03/2019,13,2042,0,582,1371,0,184,42,181
04/03/2019,14,1859,0,495,1395,0,183,42,189
04/03/2019,15,1894,0,270,1437,0,183,42,197
04/03/2019,16,2010,0,81,1551,0,183,42,248
04/03/2019,17,2009,0,0,1710,0,267,41,373
04/03/2019,18,1974,0,0,1705,0,311,43,405
04/03/2019,19,1949,0,23,1747,0,355,88,428
04/03/2019,20,1963,0,136,1708,0,292,76,297
04/03/2019,21,1856,0,119,1691,0,188,43,220
04/03/2019,22,1485,0,116,1603,0,183,42,179
04/03/2019,23,1117,0,12,1409,0,183,42,175
04/04/2019,0,1197,0,0,1375,0,183,41,160
04/04/2019,1,1102,0,0,1314,0,183,41,160
04/04/2019,2,1321,0,0,1331,0,183,41,160
04/04/2019,3,1314,0,0,1317,0,183,41,160
04/04/2019,4,2032,0,0,1426,0,183,41,244
04/04/2019,5,2522,0,0,1543,0,182,42,396
04/04/2019,6,2701,0,0,1812,0,249,43,443
04/04/2019,7,2621,0,0,1862,0,198,43,392
04/04/2019,8,2507,0,0,1825,0,271,43,444
04/04/2019,9,2511,0,0,1573,0,189,44,433
04/04/2019,10,2317,0,0,1509,0,185,44,382
04/04/2019,11,1973,0,0,1477,0,185,45,399
04/04/2019,12,1893,0,0,1461,0,185,45,389
04/04/2019,13,1977,0,0,1449,0,185,45,373
04/04/2019,14,1836,0,0,1404,0,185,45,378
04/04/2019,15,2184,0,0,1467,1,184,45,385
04/04/2019,16,2258,0,0,1417,44,186,96,415
04/04/2019,17,2357,0,0,1504,33,186,169,459
04/04/2019,18,2452,0,0,1744,47,201,192,512
04/04/2019,19,2487,0,0,1841,47,278,182,514
04/04/2019,20,2476,0,0,1620,46,244,97,512
04/04/2019,21,2014,0,0,1383,0,186,43,426
04/04/2019,22,1827,0,0,1479,0,183,42,291
04/04/2019,23,1246,0,0,1426,0,183,41,199
04/05/2019,0,1102,0,0,1379,0,183,41,195
04/05/2019,1,1103,0,0,1379,0,181,41,195
04/05/2019,2,1122,0,0,1324,0,181,41,195
04/05/2019,3,1124,0,0,1296,0,181,41,196
04/05/2019,4,1616,0,0,1415,0,181,41,313
04/05/2019,5,2462,0,0,1939,0,198,42,470
04/05/2019,6,2694,0,0,2157,0,210,43,527
04/05/2019,7,2708,0,0,2063,0,237,43,526
04/05/2019,8,2692,0,0,2046,0,237,43,533
04/05/2019,9,2349,0,0,1333,0,188,99,552
04/05/2019,10,2306,0,0,1311,0,188,102,555
04/05/2019,11,2152,0,0,1258,0,184,103,548
04/05/2019,12,2165,0,0,1063,0,183,102,534
04/05/2019,13,2474,0,0,1196,0,183,129,497
04/05/2019,14,2437,0,0,1237,0,182,193,493
04/05/2019,15,2540,0,0,1512,1,199,208,518
04/05/2019,16,2540,0,0,1511,46,249,262,552
04/05/2019,17,2430,0,0,1222,128,294,206,552
04/05/2019,18,2458,0,0,1295,128,315,127,555
04/05/2019,19,2554,0,0,1271,47,334,161,560
04/05/2019,20,2499,0,0,1016,206,224,115,415
04/05/2019,21,2357,0,0,1001,160,186,148,262
04/05/2019,22,1571,0,0,1014,0,189,42,211
04/05/2019,23,811,0,0,1342,0,199,41,108
04/06/2019,0,787,0,0,1368,0,311,41,97
04/06/2019,1,822,0,0,1248,0,273,41,97
04/06/2019,2,779,0,0,1175,0,188,41,97
04/06/2019,3,715,0,0,1173,0,183,41,98
04/06/2019,4,821,0,0,1328,0,199,54,128
04/06/2019,5,889,0,0,1251,0,185,134,158
04/06/2019,6,1160,0,0,1363,0,191,134,159
04/06/2019,7,1390,0,0,1275,0,217,175,169
04/06/2019,8,1415,0,0,1283,0,192,169,185
04/06/2019,9,1404,0,0,1359,0,231,115,160
04/06/2019,10,1390,0,0,1307,0,217,38,128
04/06/2019,11,1271,0,0,1189,0,184,38,108
04/06/2019,12,907,0,0,1102,0,183,38,106
04/06/2019,13,856,0,0,1062,40,183,39,108
04/06/2019,14,1133,0,0,1057,0,183,39,118
04/06/2019,15,1268,0,0,1057,0,183,39,130
04/06/2019,16,1187,0,0,1059,0,183,39,253
04/06/2019,17,1359,0,0,1252,0,183,39,341
04/06/2019,18,1326,0,0,1355,0,193,39,364
04/06/2019,19,1346,0,0,1328,0,256,38,366
04/06/2019,20,1314,0,0,1327,0,191,38,324
04/06/2019,21,1263,0,0,1353,0,193,38,224
04/06/2019,22,1081,0,0,1147,0,186,40,138
04/06/2019,23,816,0,0,1162,0,189,41,140
04/07/2019,0,771,0,0,1085,0,185,41,142
04/07/2019,1,754,0,0,1013,0,185,41,142
04/07/2019,2,767,0,0,1069,0,186,41,142
04/07/2019,3,722,0,0,1121,0,214,41,142
04/07/2019,4,785,0,0,1173,0,253,41,142
04/07/2019,5,801,0,0,1116,0,298,41,142
04/07/2019,6,1085,0,0,1065,0,341,41,152
04/07/2019,7,1118,0,0,1064,0,293,41,174
04/07/2019,8,1004,0,0,1062,0,262,40,214
04/07/2019,9,1217,0,0,1062,0,262,38,154
04/07/2019,10,1352,0,0,1194,0,262,38,140
04/07/2019,11,1302,0,0,1137,0,262,38,107
04/07/2019,12,1286,0,0,1105,0,262,39,103
04/07/2019,13,1316,0,0,1116,0,262,39,101
04/07/2019,14,1260,0,0,1130,0,262,39,112
04/07/2019,15,1371,0,0,1433,0,262,38,146
04/07/2019,16,1345,0,0,1255,0,281,38,181
04/07/2019,17,1356,0,0,1390,0,294,41,270
04/07/2019,18,1348,0,0,1401,0,347,54,346
04/07/2019,19,1383,0,0,1503,0,405,86,374
04/07/2019,20,1393,0,0,1475,0,337,44,302
04/07/2019,21,1267,0,0,1216,0,272,43,210
04/07/2019,22,890,0,0,1119,0,262,42,190
04/07/2019,23,731,0,0,1076,0,262,42,192
04/08/2019,0,745,0,0,1066,0,262,35,152
04/08/2019,1,738,0,0,1069,0,262,33,150
04/08/2019,2,755,0,0,1074,0,262,33,140
04/08/2019,3,744,0,0,1076,0,262,33,132
04/08/2019,4,1047,0,0,1232,40,272,84,219
04/08/2019,5,1470,0,0,1300,80,272,77,372
04/08/2019,6,1640,0,0,1503,40,276,75,390
04/08/2019,7,1633,0,0,1487,0,263,298,392
04/08/2019,8,1648,0,0,1504,0,328,383,395
04/08/2019,9,1639,0,0,1571,0,449,240,499
04/08/2019,10,1625,0,0,1481,0,267,89,619
04/08/2019,11,1623,0,0,1481,0,263,85,569
04/08/2019,12,1665,0,0,1412,0,386,41,546
04/08/2019,13,1611,0,0,1348,0,630,42,525
04/08/2019,14,1625,0,0,1341,0,648,43,543
04/08/2019,15,1638,0,0,1435,0,594,42,582
04/08/2019,16,1570,0,0,1540,0,806,114,633
04/08/2019,17,1636,0,0,1527,0,649,293,635
04/08/2019,18,1645,0,0,1566,0,753,360,673
04/08/2019,19,1625,0,0,1593,200,820,372,681
04/08/2019,20,1603,0,0,1491,320,620,192,681
04/08/2019,21,1523,0,0,1383,160,307,40,623
04/08/2019,22,1300,0,0,1247,0,260,40,432
04/08/2019,23,1044,0,0,1476,0,262,39,328
04/09/2019,0,973,0,0,1139,0,262,39,322
04/09/2019,1,981,0,0,1136,0,262,39,331
04/09/2019,2,1028,0,0,1180,0,262,39,332
04/09/2019,3,1036,0,0,1094,0,262,39,335
04/09/2019,4,1312,0,0,1217,0,262,39,396
04/09/2019,5,1752,0,0,1464,0,267,78,612
04/09/2019,6,1855,0,0,1570,0,262,98,742
04/09/2019,7,1863,0,0,1568,0,262,97,745
04/09/2019,8,1877,0,0,1576,0,263,135,748
04/09/2019,9,1885,0,0,1604,0,267,281,749
04/09/2019,10,1859,0,0,1389,0,273,271,744
04/09/2019,11,1858,0,0,1387,0,263,162,709
04/09/2019,12,1679,0,0,1141,0,264,109,582
04/09/2019,13,1852,0,0,1322,0,263,72,563
04/09/2019,14,1745,0,0,1372,0,263,41,606
04/09/2019,15,1875,0,0,1553,0,325,44,710
04/09/2019,16,1887,0,0,1583,0,387,109,740
04/09/2019,17,1865,0,0,1537,0,293,201,753
04/09/2019,18,1856,0,0,1625,0,340,235,754
04/09/2019,19,1926,0,0,1645,0,439,235,753
04/09/2019,20,1899,0,0,1490,0,352,222,754
04/09/2019,21,1745,0,0,1244,0,348,43,664
04/09/2019,22,1412,0,0,1327,0,349,40,457
04/09/2019,23,1154,0,0,1135,0,372,83,347
04/10/2019,0,1004,0,0,846,0,350,84,292
04/10/2019,1,978,0,0,944,0,348,41,302
04/10/2019,2,974,0,0,894,0,348,41,250
04/10/2019,3,1019,0,0,816,0,348,40,320
04/10/2019,4,1138,0,0,1053,0,348,41,464
04/10/2019,5,1747,0,0,1104,0,362,85,692
04/10/2019,6,1843,0,0,1113,76,377,154,751
04/10/2019,7,1832,0,0,1113,79,393,141,749
04/10/2019,8,1718,0,0,1112,0,514,89,749
04/10/2019,9,1798,0,0,999,0,560,51,654
04/10/2019,10,1804,0,0,881,0,568,86,500
04/10/2019,11,1751,0,0,1082,0,600,45,407
04/10/2019,12,1810,0,0,1095,0,579,46,474
04/10/2019,13,1878,0,0,1092,0,548,45,459
04/10/2019,14,1946,0,0,1082,0,543,45,393
04/10/2019,15,2065,0,0,1095,0,560,79,535
04/10/2019,16,1858,0,0,1097,0,573,150,660
04/10/2019,17,1781,0,0,1100,0,520,194,719
04/10/2019,18,1739,0,0,1101,0,497,225,747
04/10/2019,19,1677,0,0,1104,0,479,228,750
04/10/2019,20,1831,0,0,985,0,411,214,747
04/10/2019,21,1637,0,0,962,0,353,44,714
04/10/2019,22,1429,0,0,939,0,349,42,616
04/10/2019,23,1040,0,0,920,0,348,42,422
04/11/2019,0,976,0,0,924,0,348,41,299
04/11/2019,1,998,0,0,1088,0,348,41,262
04/11/2019,2,983,0,0,1002,0,350,41,298
04/11/2019,3,962,0,0,990,0,350,41,427
04/11/2019,4,1075,0,0,925,0,349,75,650
04/11/2019,5,1525,0,0,1065,0,349,212,750
04/11/2019,6,1597,0,0,1110,0,409,233,754
04/11/2019,7,1576,0,0,1094,1,536,233,730
04/11/2019,8,1567,0,0,1032,0,558,186,727
04/11/2019,9,1541,0,0,939,0,579,44,705
04/11/2019,10,1546,0,0,968,0,554,44,632
04/11/2019,11,1528,0,0,972,0,524,45,573
04/11/2019,12,1547,0,0,1016,0,516,45,526
04/11/2019,13,1548,0,0,1055,0,432,90,543
04/11/2019,14,1529,0,0,1019,0,412,78,594
04/11/2019,15,1540,0,0,1074,0,393,79,674
04/11/2019,16,1546,0,0,1117,0,443,186,724
04/11/2019,17,1514,0,0,1070,0,379,286,728
04/11/2019,18,1487,0,0,1194,0,351,362,728
04/11/2019,19,1516,0,0,1193,0,351,327,750
04/11/2019,20,1400,0,0,1123,0,351,272,749
04/11/2019,21,1026,0,0,1088,0,351,97,664
04/11/2019,22,953,0,0,1088,0,351,42,511
04/11/2019,23,753,0,0,1117,0,305,41,372
04/12/2019,0,674,0,0,1134,0,239,41,269
04/12/2019,1,531,0,0,1076,0,223,33,236
04/12/2019,2,515,0,0,1073,0,253,32,289
04/12/2019,3,568,0,0,1088,0,307,32,360
04/12/2019,4,748,0,0,1096,0,335,40,403
04/12/2019,5,1015,0,0,1168,0,358,103,632
04/12/2019,6,1277,0,0,1429,0,462,176,746
04/12/2019,7,1067,0,0,1395,0,538,133,691
04/12/2019,8,1071,0,0,1479,0,591,64,678
04/12/2019,9,1080,0,0,1584,0,577,42,703
04/12/2019,10,1062,1,0,1563,0,607,42,689
04/12/2019,11,1222,1,0,1527,0,476,87,644
04/12/2019,12,1320,0,0,1459,0,365,77,610
04/12/2019,13,1205,3,0,1389,0,351,43,590
04/12/2019,14,1052,35,0,1367,40,382,43,672
04/12/2019,15,1221,69,0,1348,40,357,41,721
04/12/2019,16,1072,166,0,1289,0,351,43,806
04/12/2019,17,1057,172,0,1360,0,489,108,805
04/12/2019,18,1057,173,0,1316,0,444,255,805
04/12/2019,19,1037,173,0,1163,0,476,211,805
04/12/2019,20,1021,173,0,940,0,367,86,805
04/12/2019,21,1099,174,0,934,0,347,42,709
04/12/2019,22,1136,173,0,665,0,347,40,615
04/12/2019,23,758,172,0,599,0,351,40,434
04/13/2019,0,870,172,0,608,0,354,39,355
04/13/2019,1,825,172,0,582,0,353,39,360
04/13/2019,2,832,172,0,579,0,353,39,288
04/13/2019,3,737,172,0,581,0,379,39,381
04/13/2019,4,899,172,0,581,0,381,38,336
04/13/2019,5,1097,173,0,699,0,425,38,345
04/13/2019,6,1099,179,0,740,0,463,39,463
04/13/2019,7,1106,173,0,786,0,429,39,538
04/13/2019,8,1093,172,0,783,0,420,40,450
04/13/2019,9,1058,172,0,675,0,399,85,570
04/13/2019,10,1069,172,0,827,0,430,75,610
04/13/2019,11,1073,172,0,784,0,387,42,537
04/13/2019,12,1025,172,0,778,0,405,41,513
04/13/2019,13,971,172,0,838,0,435,42,394
04/13/2019,14,984,172,0,831,0,430,42,356
04/13/2019,15,1095,172,0,845,0,486,42,420
04/13/2019,16,1072,172,13,865,0,505,42,471
04/13/2019,17,1036,172,44,862,0,484,68,494
04/13/2019,18,899,172,132,839,0,417,108,585
04/13/2019,19,934,172,184,826,0,395,157,604
04/13/2019,20,862,172,183,721,0,398,44,577
04/13/2019,21,996,171,191,728,0,388,43,492
04/13/2019,22,853,172,192,679,0,375,43,363
04/13/2019,23,563,119,173,801,0,435,42,274
04/14/2019,0,372,0,107,669,120,351,42,268
04/14/2019,1,390,0,0,594,120,347,42,268
04/14/2019,2,386,0,0,585,0,344,42,269
04/14/2019,3,356,0,0,585,0,348,42,268
04/14/2019,4,367,0,0,614,0,346,42,275
04/14/2019,5,410,0,0,701,0,344,41,311
04/14/2019,6,548,0,0,627,0,344,39,379
04/14/2019,7,748,0,0,659,0,345,39,440
04/14/2019,8,751,0,0,658,0,345,40,489
04/14/2019,9,781,0,0,702,0,345,41,359
04/14/2019,10,777,0,0,709,0,362,41,249
04/14/2019,11,594,0,0,918,0,735,41,247
04/14/2019,12,619,0,0,919,0,528,42,248
04/14/2019,13,645,0,0,957,23,423,42,299
04/14/2019,14,686,0,0,1083,0,374,42,255
04/14/2019,15,798,0,0,1165,0,353,42,314
04/14/2019,16,779,0,0,1182,0,423,41,461
04/14/2019,17,748,0,0,1038,0,448,41,545
04/14/2019,18,709,0,0,1039,0,425,52,676
04/14/2019,19,627,0,0,1026,0,716,120,692
04/14/2019,20,642,0,0,997,0,463,43,646
04/14/2019,21,608,0,0,997,0,363,42,450
04/14/2019,22,600,0,0,980,0,357,42,340
04/14/2019,23,431,0,0,742,0,350,42,277
04/15/2019,0,382,0,0,694,0,348,43,176
04/15/2019,1,359,0,0,691,0,347,42,172
04/15/2019,2,399,0,0,841,0,403,42,156
04/15/2019,3,347,0,0,771,0,367,42,156
04/15/2019,4,472,0,0,843,0,369,41,188
04/15/2019,5,653,0,0,917,0,352,43,325
04/15/2019,6,677,0,0,1037,80,553,82,396
04/15/2019,7,648,0,0,1041,80,919,88,352
04/15/2019,8,616,0,0,1078,0,1195,88,371
04/15/2019,9,644,0,0,1085,0,1268,90,318
04/15/2019,10,671,0,0,1098,0,1293,76,315
04/15/2019,11,661,0,0,1127,0,984,80,337
04/15/2019,12,621,0,0,1126,40,812,126,343
04/15/2019,13,586,0,0,1024,40,804,86,291
04/15/2019,14,651,0,0,1089,0,763,41,311
04/15/2019,15,635,0,0,1092,0,721,39,411
04/15/2019,16,637,0,0,1221,0,594,39,433
04/15/2019,17,639,0,0,1287,0,578,40,477
04/15/2019,18,595,0,0,1343,0,644,138,490
04/15/2019,19,615,0,0,1259,0,791,260,528
04/15/2019,20,621,0,0,1253,0,659,154,531
04/15/2019,21,548,0,0,1127,0,566,83,495
04/15/2019,22,495,0,0,1075,0,452,43,398
04/15/2019,23,338,0,0,1095,0,487,42,204
04/16/2019,0,297,0,0,1014,0,357,42,164
04/16/2019,1,296,0,0,1017,0,350,42,154
04/16/2019,2,297,0,0,1045,0,352,42,155
04/16/2019,3,297,0,0,1123,0,385,42,184
04/16/2019,4,372,0,0,1220,0,386,42,202
04/16/2019,5,557,0,0,1557,0,499,42,208
04/16/2019,6,577,0,0,1608,0,523,43,323
04/16/2019,7,672,0,0,1593,0,504,43,307
04/16/2019,8,580,0,0,1694,0,607,43,322
04/16/2019,9,564,0,0,1826,0,557,44,257
04/16/2019,10,563,0,0,1871,0,574,45,167
04/16/2019,11,560,0,0,1781,0,464,43,156
04/16/2019,12,558,0,0,1733,0,415,43,156
04/16/2019,13,561,0,0,1836,0,407,43,155
04/16/2019,14,618,0,0,1823,0,535,43,169
04/16/2019,15,659,0,0,1722,0,442,62,213
04/16/2019,16,659,0,0,1663,19,469,179,365
04/16/2019,17,648,0,0,1592,41,409,278,460
04/16/2019,18,635,0,0,1654,46,386,143,454
04/16/2019,19,652,0,0,1722,1,385,45,452
04/16/2019,20,656,0,0,1564,0,373,43,481
04/16/2019,21,596,0,0,1385,0,390,42,481
04/16/2019,22,543,0,0,1451,0,389,42,481
04/16/2019,23,317,0,0,1257,0,326,42,388
04/17/2019,0,294,0,0,1242,0,235,41,370
04/17/2019,1,296,0,0,1234,0,181,41,368
04/17/2019,2,297,0,0,1219,0,181,41,366
04/17/2019,3,296,0,0,1224,0,180,41,386
04/17/2019,4,410,0,0,1223,0,181,41,340
04/17/2019,5,648,0,0,1335,0,182,42,324
04/17/2019,6,668,0,0,1572,0,219,43,411
04/17/2019,7,654,0,0,1702,0,350,42,420
04/17/2019,8,633,0,0,1459,0,380,43,419
04/17/2019,9,601,0,0,1261,0,271,43,296
04/17/2019,10,570,0,0,1582,0,204,42,79
04/17/2019,11,560,0,0,1567,0,253,42,45
04/17/2019,12,572,0,0,1605,0,275,43,45
04/17/2019,13,569,0,0,1433,0,347,42,45
04/17/2019,14,561,0,0,1277,0,347,42,46
04/17/2019,15,655,0,0,1374,0,347,42,51
04/17/2019,16,657,0,0,1396,0,352,41,95
04/17/2019,17,655,0,0,1409,0,346,41,132
04/17/2019,18,658,0,0,1590,0,347,55,185
04/17/2019,19,657,0,0,1761,0,399,92,188
04/17/2019,20,657,0,0,1478,0,349,44,169
04/17/2019,21,607,0,0,1246,0,347,43,110
04/17/2019,22,498,0,0,1070,0,348,42,57
04/17/2019,23,437,0,0,890,0,345,41,45
04/18/2019,0,434,0,0,886,0,345,41,55
04/18/2019,1,435,0,0,879,0,292,33,55
04/18/2019,2,434,0,0,902,0,249,29,55
04/18/2019,3,380,0,0,938,0,187,25,56
04/18/2019,4,453,0,0,1050,0,188,0,73
04/18/2019,5,584,0,0,1223,0,183,0,116
04/18/2019,6,741,0,0,1331,0,194,0,148
04/18/2019,7,744,0,0,1560,0,205,0,148
04/18/2019,8,742,0,0,1655,0,224,0,148
04/18/2019,9,740,0,0,1785,0,240,21,106
04/18/2019,10,735,0,0,1732,0,211,30,112
04/18/2019,11,711,0,0,1734,120,288,34,109
04/18/2019,12,712,0,0,1707,40,196,35,98
04/18/2019,13,719,0,0,1627,0,185,35,97
04/18/2019,14,732,0,0,1639,0,189,36,97
04/18/2019,15,731,0,0,1709,0,230,37,99
04/18/2019,16,731,0,0,1601,0,196,35,120
04/18/2019,17,732,0,0,1612,0,188,37,166
04/18/2019,18,726,0,0,1557,0,181,41,189
04/18/2019,19,718,0,0,1674,0,192,42,190
04/18/2019,20,734,0,0,1369,0,191,43,190
04/18/2019,21,698,0,0,1367,0,189,43,160
04/18/2019,22,616,0,0,1268,0,182,42,118
04/18/2019,23,468,0,0,1214,0,181,41,82
04/19/2019,0,460,0,0,1182,0,181,35,70
04/19/2019,1,466,0,0,1155,0,181,34,55
04/19/2019,2,456,0,0,1116,0,181,34,55
04/19/2019,3,457,0,0,1118,0,182,33,66
04/19/2019,4,520,1,0,1124,0,184,40,91
04/19/2019,5,652,1,0,1189,0,191,41,115
04/19/2019,6,655,1,0,1344,0,184,41,148
04/19/2019,7,617,1,0,1319,0,183,45,128
04/19/2019,8,601,1,0,1350,0,184,43,127
04/19/2019,9,662,1,0,1596,0,194,42,160
04/19/2019,10,666,0,0,1508,0,189,47,160
04/19/2019,11,664,1,0,1572,0,184,42,101
04/19/2019,12,658,1,0,1572,0,185,44,139
04/19/2019,13,609,1,0,1704,0,190,42,170
04/19/2019,14,618,2,0,1782,0,275,42,189
04/19/2019,15,661,37,0,1741,0,310,44,189
04/19/2019,16,663,50,0,1753,0,308,46,189
04/19/2019,17,664,93,0,1623,0,215,43,190
04/19/2019,18,670,164,0,1612,0,186,47,190
04/19/2019,19,675,172,0,1572,0,183,42,190
04/19/2019,20,698,172,11,1312,0,182,45,190
04/19/2019,21,721,184,55,1361,0,220,65,190
04/19/2019,22,685,177,140,1157,0,228,92,148
04/19/2019,23,701,187,208,825,0,218,43,128
04/20/2019,0,613,174,190,671,0,191,82,127
04/20/2019,1,614,172,176,653,0,184,95,127
04/20/2019,2,613,173,175,640,0,190,39,127
04/20/2019,3,615,173,185,646,0,199,39,136
04/20/2019,4,617,173,180,690,0,191,45,136
04/20/2019,5,620,172,189,838,0,201,39,150
04/20/2019,6,734,173,190,1040,0,197,45,160
04/20/2019,7,887,172,200,1096,0,194,46,201
04/20/2019,8,913,179,224,1362,0,223,47,196
04/20/2019,9,915,176,235,1549,0,295,57,220
04/20/2019,10,923,175,214,1509,0,359,96,274
04/20/2019,11,835,173,194,1481,0,280,112,279
04/20/2019,12,838,172,192,1419,0,197,69,284
04/20/2019,13,841,173,221,1577,0,215,87,291
04/20/2019,14,842,172,207,1532,0,204,77,335
04/20/2019,15,847,172,199,1509,0,185,90,328
04/20/2019,16,847,185,208,1532,0,208,84,318
04/20/2019,17,846,172,202,1479,0,194,40,348
04/20/2019,18,863,172,188,1339,0,192,84,313
04/20/2019,19,868,172,181,1316,0,195,81,342
04/20/2019,20,826,172,94,1123,0,186,42,291
04/20/2019,21,734,170,0,1184,0,183,42,294
04/20/2019,22,576,172,0,995,0,183,86,280
04/20/2019,23,332,88,0,871,0,183,76,248
04/21/2019,0,382,0,0,865,0,183,40,237
04/21/2019,1,382,0,0,861,0,185,34,235
04/21/2019,2,384,0,0,860,0,185,33,236
04/21/2019,3,385,0,0,866,0,184,33,242
04/21/2019,4,385,0,0,926,0,183,39,251
04/21/2019,5,385,0,0,970,0,182,40,261
04/21/2019,6,505,0,0,958,0,185,40,263
04/21/2019,7,689,0,0,1019,0,183,81,347
04/21/2019,8,682,0,0,1076,0,183,39,418
04/21/2019,9,681,0,0,1109,0,183,39,328
04/21/2019,10,674,0,0,1095,0,183,54,243
04/21/2019,11,591,0,0,1073,0,182,127,331
04/21/2019,12,590,0,0,1068,0,182,159,406
04/21/2019,13,590,0,0,1080,0,182,100,288
04/21/2019,14,581,0,0,1061,0,186,41,260
04/21/2019,15,580,0,0,1063,0,186,40,366
04/21/2019,16,603,0,0,1063,0,186,42,481
04/21/2019,17,629,0,0,1083,0,190,39,497
04/21/2019,18,618,0,0,1128,0,195,43,512
04/21/2019,19,682,0,0,1217,0,182,44,516
04/21/2019,20,639,0,0,1110,0,182,41,485
04/21/2019,21,575,0,0,1116,0,182,43,371
04/21/2019,22,527,0,0,1048,0,182,86,333
04/21/2019,23,387,0,0,1012,0,183,73,246
04/22/2019,0,383,0,0,988,0,183,42,240
04/22/2019,1,383,0,0,988,0,182,40,231
04/22/2019,2,384,0,0,990,0,183,40,232
04/22/2019,3,384,0,0,1031,0,184,40,238
04/22/2019,4,501,0,0,1152,0,183,42,255
04/22/2019,5,675,0,0,1282,0,188,43,373
04/22/2019,6,627,0,0,1372,0,184,42,469
04/22/2019,7,673,0,0,1512,31,212,83,498
04/22/2019,8,649,0,0,1457,249,263,90,474
04/22/2019,9,681,0,0,1622,209,232,55,377
04/22/2019,10,681,0,0,1627,129,207,43,333
04/22/2019,11,679,0,0,1455,115,183,45,352
04/22/2019,12,680,0,0,1528,87,184,43,420
04/22/2019,13,675,0,0,1548,48,191,43,431
04/22/2019,14,673,0,0,1636,0,218,45,505
04/22/2019,15,671,0,0,1642,19,184,45,441
04/22/2019,16,670,0,0,1549,41,182,43,466
04/22/2019,17,667,0,0,1726,41,186,49,456
04/22/2019,18,668,0,0,1684,61,200,96,540
04/22/2019,19,660,0,0,1502,167,183,100,561
04/22/2019,20,613,0,0,1352,50,184,99,476
04/22/2019,21,624,0,0,1233,0,182,74,364
04/22/2019,22,545,0,0,1030,0,183,44,308
04/22/2019,23,404,0,0,858,0,184,41,274
04/23/2019,0,373,0,0,790,0,182,43,268
04/23/2019,1,381,0,0,790,0,182,41,247
04/23/2019,2,388,0,0,817,0,181,41,248
04/23/2019,3,377,0,0,845,0,182,41,274
04/23/2019,4,495,0,0,998,0,185,43,287
04/23/2019,5,678,0,0,1288,0,181,43,322
04/23/2019,6,603,0,0,1355,0,181,42,426
04/23/2019,7,580,0,0,1482,0,180,43,456
04/23/2019,8,603,0,0,1356,40,180,44,474
04/23/2019,9,665,0,0,1392,80,184,45,426
04/23/2019,10,663,0,0,1349,40,183,43,365
04/23/2019,11,663,0,0,1423,40,181,45,314
04/23/2019,12,661,0,0,1589,15,181,39,344
04/23/2019,13,659,0,0,1549,40,193,39,355
04/23/2019,14,658,0,0,1541,81,184,39,379
04/23/2019,15,660,0,0,1612,41,183,39,465
04/23/2019,16,666,0,0,1667,82,192,36,535
04/23/2019,17,668,0,0,1635,86,181,35,545
04/23/2019,18,667,0,0,1543,87,182,117,550
04/23/2019,19,666,0,0,1621,72,181,147,565
04/23/2019,20,667,0,0,1555,2,191,43,552
04/23/2019,21,670,0,0,1162,0,181,42,386
04/23/2019,22,545,0,0,1241,0,183,42,249
04/23/2019,23,209,0,0,1028,0,148,42,221
04/24/2019,0,121,0,0,998,0,96,36,226
04/24/2019,1,124,0,0,1027,0,95,34,230
04/24/2019,2,177,0,0,999,0,95,34,231
04/24/2019,3,278,0,0,1005,0,95,34,236
04/24/2019,4,371,0,0,1014,0,96,40,230
04/24/2019,5,556,0,0,1135,0,96,42,239
04/24/2019,6,664,0,0,1360,0,100,43,313
04/24/2019,7,686,0,0,1547,38,100,43,353
04/24/2019,8,657,0,0,1293,27,96,42,360
04/24/2019,9,670,0,0,1353,0,97,43,250
04/24/2019,10,604,0,0,1260,40,96,43,160
04/24/2019,11,604,0,0,1184,29,98,43,159
04/24/2019,12,599,0,0,1047,124,103,43,160
04/24/2019,13,692,0,0,1274,127,169,40,170
04/24/2019,14,777,0,0,1308,127,129,54,188
04/24/2019,15,838,0,0,1340,225,115,83,321
04/24/2019,16,963,0,0,1489,117,117,77,468
04/24/2019,17,998,0,0,1481,80,134,139,520
04/24/2019,18,966,0,0,1335,80,101,140,562
04/24/2019,19,994,0,0,1348,0,107,48,563
04/24/2019,20,959,0,0,1236,0,98,44,503
04/24/2019,21,882,0,0,1062,0,98,43,367
04/24/2019,22,764,0,0,1121,0,98,42,289
04/24/2019,23,341,0,0,1003,0,98,34,253
04/25/2019,0,307,0,0,1003,0,98,34,232
04/25/2019,1,303,0,0,1004,0,98,34,231
04/25/2019,2,367,0,0,1004,0,98,34,216
04/25/2019,3,473,0,0,1007,0,98,34,238
04/25/2019,4,791,0,0,1018,0,98,34,269
04/25/2019,5,1166,0,0,1084,0,99,38,300
04/25/2019,6,1262,0,0,1307,0,143,37,457
04/25/2019,7,1251,0,0,1252,0,179,34,443
04/25/2019,8,1185,0,0,1187,0,185,35,439
