"C","Day-Ahead Energy Market Hourly Demand Report"
"C","Filename: da_hourlydemand_20190101_20190115.csv"
"C","Report for: 01/01/2019 - 01/15/2019"
"C","Report generated: 11/27/2020 19:05:06 EST"
"H","Date","Hour Ending","Day-Ahead Cleared Demand"
"D","01/03/2019","23",13653.0
"D","01/03/2019","24",12229.0
"D","01/04/2019","01",11779.0
"D","01/04/2019","02",11777.0
"D","01/04/2019","03",11500.0
"D","01/04/2019","04",11547.0
"D","01/04/2019","05",11615.0
"D","01/04/2019","06",12517.0
"D","01/04/2019","07",13992.0
"D","01/04/2019","08",14962.0
"D","01/04/2019","09",14854.0
"D","01/04/2019","10",14105.0
"D","01/04/2019","11",13557.0
"D","01/04/2019","12",13009.0
"D","01/04/2019","13",12880.0
"D","01/04/2019","14",12720.0
"D","01/04/2019","15",12835.0
"D","01/04/2019","16",13235.0
"D","01/04/2019","17",14655.0
"D","01/04/2019","18",15322.0
"D","01/04/2019","19",15059.0
"D","01/04/2019","20",14579.0
"D","01/04/2019","21",13959.0
"D","01/04/2019","22",13112.0
"D","01/04/2019","23",12461.0
"D","01/04/2019","24",11377.0
"D","01/05/2019","01",11004.0
"D","01/05/2019","02",10707.0
"D","01/05/2019","03",10378.0
"D","01/05/2019","04",10384.0
"D","01/05/2019","05",10515.0
"D","01/05/2019","06",10891.0
"D","01/05/2019","07",11282.0
"D","01/05/2019","08",12312.0
"D","01/05/2019","09",13584.0
"D","01/05/2019","10",14548.0
"D","01/05/2019","11",14657.0
"D","01/05/2019","12",14752.0
"D","01/05/2019","13",14518.0
"D","01/05/2019","14",14563.0
"D","01/05/2019","15",14486.0
"D","01/05/2019","16",14683.0
"D","01/05/2019","17",15375.0
"D","01/05/2019","18",15987.0
"D","01/05/2019","19",15216.0
"D","01/05/2019","20",14794.0
"D","01/05/2019","21",14284.0
"D","01/05/2019","22",13449.0
"D","01/05/2019","23",12313.0
"D","01/05/2019","24",11319.0
"D","01/06/2019","01",10757.0
"D","01/06/2019","02",10666.0
"D","01/06/2019","03",10571.0
"D","01/06/2019","04",10805.0
"D","01/06/2019","05",11017.0
"D","01/06/2019","06",11288.0
"D","01/06/2019","07",11598.0
"D","01/06/2019","08",11464.0
"D","01/06/2019","09",11931.0
"D","01/06/2019","10",12283.0
"D","01/06/2019","11",12438.0
"D","01/06/2019","12",12416.0
"D","01/06/2019","13",12400.0
"D","01/06/2019","14",12414.0
"D","01/06/2019","15",12462.0
"D","01/06/2019","16",12881.0
"D","01/06/2019","17",14400.0
"D","01/06/2019","18",15323.0
"D","01/06/2019","19",15131.0
"D","01/06/2019","20",14638.0
"D","01/06/2019","21",14421.0
"D","01/06/2019","22",13786.0
"D","01/06/2019","23",12979.0
"D","01/06/2019","24",12191.0
"D","01/07/2019","01",12274.0
"D","01/07/2019","02",11951.0
"D","01/07/2019","03",11909.0
"D","01/07/2019","04",12103.0
"D","01/07/2019","05",12522.0
"D","01/07/2019","06",13688.0
"D","01/07/2019","07",16401.0
"D","01/07/2019","08",17617.0
"D","01/07/2019","09",17073.0
"D","01/07/2019","10",16486.0
"D","01/07/2019","11",16220.0
"D","01/07/2019","12",15949.0
"D","01/07/2019","13",15546.0
"D","01/07/2019","14",15417.0
"D","01/07/2019","15",15524.0
"D","01/07/2019","16",15849.0
"D","01/07/2019","17",17263.0
"D","01/07/2019","18",18124.0
"D","01/07/2019","19",17687.0
"D","01/07/2019","20",17163.0
"D","01/07/2019","21",16403.0
"D","01/07/2019","22",15316.0
"D","01/07/2019","23",13858.0
"D","01/07/2019","24",12519.0
"D","01/08/2019","01",12093.0
"D","01/08/2019","02",11799.0
"D","01/08/2019","03",11479.0
"D","01/08/2019","04",11560.0
"D","01/08/2019","05",11847.0
"D","01/08/2019","06",12470.0
"D","01/08/2019","07",14453.0
"D","01/08/2019","08",15549.0
"D","01/08/2019","09",15648.0
"D","01/08/2019","10",15340.0
"D","01/08/2019","11",15063.0
"D","01/08/2019","12",15043.0
"D","01/08/2019","13",14970.0
"D","01/08/2019","14",14869.0
"D","01/08/2019","15",14928.0
"D","01/08/2019","16",14829.0
"D","01/08/2019","17",15706.0
"D","01/08/2019","18",16415.0
"D","01/08/2019","19",16000.0
"D","01/08/2019","20",15344.0
"D","01/08/2019","21",14553.0
"D","01/08/2019","22",13628.0
"D","01/08/2019","23",12166.0
"D","01/08/2019","24",11149.0
"D","01/09/2019","01",11017.0
"D","01/09/2019","02",11037.0
"D","01/09/2019","03",10928.0
"D","01/09/2019","04",10886.0
"D","01/09/2019","05",11051.0
"D","01/09/2019","06",11610.0
"D","01/09/2019","07",13868.0
"D","01/09/2019","08",14837.0
"D","01/09/2019","09",14678.0
"D","01/09/2019","10",14512.0
"D","01/09/2019","11",14179.0
"D","01/09/2019","12",14008.0
"D","01/09/2019","13",13872.0
"D","01/09/2019","14",13852.0
"D","01/09/2019","15",13876.0
"D","01/09/2019","16",14252.0
"D","01/09/2019","17",15633.0
"D","01/09/2019","18",16421.0
"D","01/09/2019","19",15977.0
"D","01/09/2019","20",15451.0
"D","01/09/2019","21",14919.0
"D","01/09/2019","22",14382.0
"D","01/09/2019","23",12871.0
"D","01/09/2019","24",11785.0
"D","01/10/2019","01",11516.0
"D","01/10/2019","02",11350.0
"D","01/10/2019","03",11380.0
"D","01/10/2019","04",11555.0
"D","01/10/2019","05",11614.0
"D","01/10/2019","06",11805.0
"D","01/10/2019","07",14022.0
"D","01/10/2019","08",14644.0
"D","01/10/2019","09",14271.0
"D","01/10/2019","10",14289.0
"D","01/10/2019","11",14169.0
"D","01/10/2019","12",14035.0
"D","01/10/2019","13",13856.0
"D","01/10/2019","14",13841.0
"D","01/10/2019","15",13900.0
"D","01/10/2019","16",14303.0
"D","01/10/2019","17",15424.0
"D","01/10/2019","18",16582.0
"D","01/10/2019","19",16283.0
"D","01/10/2019","20",15817.0
"D","01/10/2019","21",15255.0
"D","01/10/2019","22",14410.0
"D","01/10/2019","23",13195.0
"D","01/10/2019","24",12168.0
"D","01/11/2019","01",12180.0
"D","01/11/2019","02",12362.0
"D","01/11/2019","03",12325.0
"D","01/11/2019","04",12303.0
"D","01/11/2019","05",12328.0
"D","01/11/2019","06",12636.0
"D","01/11/2019","07",14963.0
"D","01/11/2019","08",16173.0
"D","01/11/2019","09",15817.0
"D","01/11/2019","10",15367.0
"D","01/11/2019","11",14818.0
"D","01/11/2019","12",14634.0
"D","01/11/2019","13",14432.0
"D","01/11/2019","14",14468.0
"D","01/11/2019","15",14602.0
"D","01/11/2019","16",14709.0
"D","01/11/2019","17",16223.0
"D","01/11/2019","18",17368.0
"D","01/11/2019","19",16932.0
"D","01/11/2019","20",16412.0
"D","01/11/2019","21",16042.0
"D","01/11/2019","22",15232.0
"D","01/11/2019","23",14140.0
"D","01/11/2019","24",12807.0
"D","01/12/2019","01",12961.0
"D","01/12/2019","02",12749.0
"D","01/12/2019","03",12783.0
"D","01/12/2019","04",12652.0
"D","01/12/2019","05",12983.0
"D","01/12/2019","06",13189.0
"D","01/12/2019","07",13985.0
"D","01/12/2019","08",14690.0
"D","01/12/2019","09",15021.0
"D","01/12/2019","10",14847.0
"D","01/12/2019","11",14666.0
"D","01/12/2019","12",14443.0
"D","01/12/2019","13",14438.0
"D","01/12/2019","14",14062.0
"D","01/12/2019","15",14277.0
"D","01/12/2019","16",14551.0
"D","01/12/2019","17",15538.0
"D","01/12/2019","18",16803.0
"D","01/12/2019","19",16051.0
"D","01/12/2019","20",15687.0
"D","01/12/2019","21",15252.0
"D","01/12/2019","22",14855.0
"D","01/12/2019","23",14039.0
"D","01/12/2019","24",13081.0
"D","01/13/2019","01",13637.0
"D","01/13/2019","02",13254.0
"D","01/13/2019","03",13022.0
"D","01/13/2019","04",12902.0
"D","01/13/2019","05",13105.0
"D","01/13/2019","06",13346.0
"D","01/13/2019","07",14068.0
"D","01/13/2019","08",14711.0
"D","01/13/2019","09",15032.0
"D","01/13/2019","10",15019.0
"D","01/13/2019","11",14856.0
"D","01/13/2019","12",14420.0
"D","01/13/2019","13",14115.0
"D","01/13/2019","14",13931.0
"D","01/13/2019","15",13998.0
"D","01/13/2019","16",14427.0
"D","01/13/2019","17",15814.0
"D","01/13/2019","18",17024.0
"D","01/13/2019","19",16652.0
"D","01/13/2019","20",16135.0
"D","01/13/2019","21",15634.0
"D","01/13/2019","22",14837.0
"D","01/13/2019","23",14118.0
"D","01/13/2019","24",13290.0
"D","01/14/2019","01",12465.0
"D","01/14/2019","02",12545.0
"D","01/14/2019","03",12406.0
"D","01/14/2019","04",12494.0
"D","01/14/2019","05",12601.0
"D","01/14/2019","06",13614.0
"D","01/14/2019","07",15449.0
"D","01/14/2019","08",16260.0
"D","01/14/2019","09",15955.0
"D","01/14/2019","10",15559.0
"D","01/14/2019","11",15144.0
"D","01/14/2019","12",14687.0
"D","01/14/2019","13",14497.0
"D","01/14/2019","14",14367.0
"D","01/14/2019","15",14520.0
"D","01/14/2019","16",14800.0
"D","01/14/2019","17",15856.0
"D","01/14/2019","18",17182.0
"D","01/14/2019","19",16774.0
"D","01/14/2019","20",16153.0
"D","01/14/2019","21",15798.0
"D","01/14/2019","22",14851.0
"D","01/14/2019","23",13576.0
"D","01/14/2019","24",12469.0
"D","01/15/2019","01",12295.0
"D","01/15/2019","02",12343.0
"D","01/15/2019","03",12100.0
"D","01/15/2019","04",12240.0
"D","01/15/2019","05",12257.0
"D","01/15/2019","06",13390.0
"D","01/15/2019","07",15277.0
"D","01/15/2019","08",16103.0
"D","01/15/2019","09",15826.0
"D","01/15/2019","10",15200.0
"D","01/15/2019","11",14776.0
"D","01/15/2019","12",14236.0
"D","01/15/2019","13",14072.0
"D","01/15/2019","14",13955.0
"D","01/15/2019","15",13984.0
"D","01/15/2019","16",14252.0
"D","01/15/2019","17",15431.0
"D","01/15/2019","18",16707.0
"D","01/15/2019","19",16328.0
"D","01/15/2019","20",15936.0
"D","01/15/2019","21",15453.0
"D","01/15/2019","22",14541.0
"D","01/15/2019","23",12948.0
"D","01/15/2019","24",11851.0
"T","360 lines"
