"C","Day-Ahead Energy Market Hourly Demand Report"
"C","Filename: da_hourlydemand_20190416_20190430.csv"
"C","Report for: 04/16/2019 - 04/30/2019"
"C","Report generated: 11/27/2020 19:07:05 EST"
"H","Date","Hour Ending","Day-Ahead Cleared Demand"
"D","04/20/2019","06",8437.0
"D","04/20/2019","07",8909.0
"D","04/20/2019","08",9670.0
"D","04/20/2019","09",10545.0
"D","04/20/2019","10",11168.0
"D","04/20/2019","11",11265.0
"D","04/20/2019","12",11191.0
"D","04/20/2019","13",10934.0
"D","04/20/2019","14",10670.0
"D","04/20/2019","15",10623.0
"D","04/20/2019","16",10659.0
"D","04/20/2019","17",10773.0
"D","04/20/2019","18",11207.0
"D","04/20/2019","19",11309.0
"D","04/20/2019","20",11419.0
"D","04/20/2019","21",11307.0
"D","04/20/2019","22",10596.0
"D","04/20/2019","23",9557.0
"D","04/20/2019","24",8754.0
"D","04/21/2019","01",8903.0
"D","04/21/2019","02",8692.0
"D","04/21/2019","03",8712.0
"D","04/21/2019","04",8710.0
"D","04/21/2019","05",8764.0
"D","04/21/2019","06",8804.0
"D","04/21/2019","07",9240.0
"D","04/21/2019","08",9889.0
"D","04/21/2019","09",10415.0
"D","04/21/2019","10",10812.0
"D","04/21/2019","11",10913.0
"D","04/21/2019","12",10704.0
"D","04/21/2019","13",10527.0
"D","04/21/2019","14",10217.0
"D","04/21/2019","15",9927.0
"D","04/21/2019","16",9914.0
"D","04/21/2019","17",10144.0
"D","04/21/2019","18",10857.0
"D","04/21/2019","19",11269.0
"D","04/21/2019","20",11725.0
"D","04/21/2019","21",11900.0
"D","04/21/2019","22",11235.0
"D","04/21/2019","23",10322.0
"D","04/21/2019","24",9227.0
"D","04/22/2019","01",9129.0
"D","04/22/2019","02",9059.0
"D","04/22/2019","03",8825.0
"D","04/22/2019","04",8726.0
"D","04/22/2019","05",9069.0
"D","04/22/2019","06",9522.0
"D","04/22/2019","07",11638.0
"D","04/22/2019","08",12658.0
"D","04/22/2019","09",12783.0
"D","04/22/2019","10",13019.0
"D","04/22/2019","11",13126.0
"D","04/22/2019","12",12996.0
"D","04/22/2019","13",12841.0
"D","04/22/2019","14",12426.0
"D","04/22/2019","15",12348.0
"D","04/22/2019","16",12358.0
"D","04/22/2019","17",12560.0
"D","04/22/2019","18",13010.0
"D","04/22/2019","19",13234.0
"D","04/22/2019","20",13528.0
"D","04/22/2019","21",13515.0
"D","04/22/2019","22",12414.0
"D","04/22/2019","23",10853.0
"D","04/22/2019","24",9902.0
"D","04/23/2019","01",9082.0
"D","04/23/2019","02",8765.0
"D","04/23/2019","03",8506.0
"D","04/23/2019","04",8529.0
"D","04/23/2019","05",8927.0
"D","04/23/2019","06",9492.0
"D","04/23/2019","07",11501.0
"D","04/23/2019","08",12713.0
"D","04/23/2019","09",13017.0
"D","04/23/2019","10",13062.0
"D","04/23/2019","11",13075.0
"D","04/23/2019","12",12860.0
"D","04/23/2019","13",12538.0
"D","04/23/2019","14",12081.0
"D","04/23/2019","15",11889.0
"D","04/23/2019","16",11865.0
"D","04/23/2019","17",12290.0
"D","04/23/2019","18",13001.0
"D","04/23/2019","19",13334.0
"D","04/23/2019","20",13498.0
"D","04/23/2019","21",13569.0
"D","04/23/2019","22",12637.0
"D","04/23/2019","23",10892.0
"D","04/23/2019","24",9805.0
"D","04/24/2019","01",9569.0
"D","04/24/2019","02",9736.0
"D","04/24/2019","03",9834.0
"D","04/24/2019","04",9798.0
"D","04/24/2019","05",9960.0
"D","04/24/2019","06",10127.0
"D","04/24/2019","07",11682.0
"D","04/24/2019","08",12860.0
"D","04/24/2019","09",12704.0
"D","04/24/2019","10",12578.0
"D","04/24/2019","11",12372.0
"D","04/24/2019","12",12284.0
"D","04/24/2019","13",11701.0
"D","04/24/2019","14",11570.0
"D","04/24/2019","15",11585.0
"D","04/24/2019","16",11609.0
"D","04/24/2019","17",11846.0
"D","04/24/2019","18",12577.0
"D","04/24/2019","19",12822.0
"D","04/24/2019","20",13076.0
"D","04/24/2019","21",13288.0
"D","04/24/2019","22",12451.0
"D","04/24/2019","23",11212.0
"D","04/24/2019","24",9913.0
"D","04/25/2019","01",9534.0
"D","04/25/2019","02",9409.0
"D","04/25/2019","03",9329.0
"D","04/25/2019","04",9390.0
"D","04/25/2019","05",9475.0
"D","04/25/2019","06",10023.0
"D","04/25/2019","07",11632.0
"D","04/25/2019","08",12605.0
"D","04/25/2019","09",12425.0
"D","04/25/2019","10",12217.0
"D","04/25/2019","11",12057.0
"D","04/25/2019","12",11729.0
"D","04/25/2019","13",11379.0
"D","04/25/2019","14",11374.0
"D","04/25/2019","15",11393.0
"D","04/25/2019","16",11381.0
"D","04/25/2019","17",11622.0
"D","04/25/2019","18",12256.0
"D","04/25/2019","19",12625.0
"D","04/25/2019","20",13037.0
"D","04/25/2019","21",13278.0
"D","04/25/2019","22",12563.0
"D","04/25/2019","23",11131.0
"D","04/25/2019","24",9960.0
"D","04/26/2019","01",9219.0
"D","04/26/2019","02",9078.0
"D","04/26/2019","03",8943.0
"D","04/26/2019","04",8900.0
"D","04/26/2019","05",9258.0
"D","04/26/2019","06",9882.0
"D","04/26/2019","07",11507.0
"D","04/26/2019","08",12721.0
"D","04/26/2019","09",13017.0
"D","04/26/2019","10",13392.0
"D","04/26/2019","11",13642.0
"D","04/26/2019","12",13593.0
"D","04/26/2019","13",13351.0
"D","04/26/2019","14",13125.0
"D","04/26/2019","15",12934.0
"D","04/26/2019","16",12844.0
"D","04/26/2019","17",12853.0
"D","04/26/2019","18",12848.0
"D","04/26/2019","19",12870.0
"D","04/26/2019","20",12864.0
"D","04/26/2019","21",12591.0
"D","04/26/2019","22",11711.0
"D","04/26/2019","23",10584.0
"D","04/26/2019","24",9630.0
"D","04/27/2019","01",8918.0
"D","04/27/2019","02",8527.0
"D","04/27/2019","03",8234.0
"D","04/27/2019","04",8147.0
"D","04/27/2019","05",8255.0
"D","04/27/2019","06",8610.0
"D","04/27/2019","07",9380.0
"D","04/27/2019","08",10196.0
"D","04/27/2019","09",11273.0
"D","04/27/2019","10",11584.0
"D","04/27/2019","11",11711.0
"D","04/27/2019","12",11596.0
"D","04/27/2019","13",11222.0
"D","04/27/2019","14",10967.0
"D","04/27/2019","15",10807.0
"D","04/27/2019","16",10716.0
"D","04/27/2019","17",11152.0
"D","04/27/2019","18",11514.0
"D","04/27/2019","19",11688.0
"D","04/27/2019","20",11803.0
"D","04/27/2019","21",12085.0
"D","04/27/2019","22",11486.0
"D","04/27/2019","23",10715.0
"D","04/27/2019","24",10006.0
"D","04/28/2019","01",8904.0
"D","04/28/2019","02",8869.0
"D","04/28/2019","03",8647.0
"D","04/28/2019","04",8542.0
"D","04/28/2019","05",8648.0
"D","04/28/2019","06",8897.0
"D","04/28/2019","07",9211.0
"D","04/28/2019","08",9587.0
"D","04/28/2019","09",10426.0
"D","04/28/2019","10",10768.0
"D","04/28/2019","11",11047.0
"D","04/28/2019","12",11093.0
"D","04/28/2019","13",11272.0
"D","04/28/2019","14",11161.0
"D","04/28/2019","15",10963.0
"D","04/28/2019","16",10805.0
"D","04/28/2019","17",10962.0
"D","04/28/2019","18",11594.0
"D","04/28/2019","19",11795.0
"D","04/28/2019","20",12306.0
"D","04/28/2019","21",12621.0
"D","04/28/2019","22",11617.0
"D","04/28/2019","23",10445.0
"D","04/28/2019","24",9578.0
"D","04/29/2019","01",9535.0
"D","04/29/2019","02",9535.0
"D","04/29/2019","03",9332.0
"D","04/29/2019","04",9379.0
"D","04/29/2019","05",9489.0
"D","04/29/2019","06",10345.0
"D","04/29/2019","07",12005.0
"D","04/29/2019","08",12857.0
"D","04/29/2019","09",12436.0
"D","04/29/2019","10",11969.0
"D","04/29/2019","11",11672.0
"D","04/29/2019","12",11386.0
"D","04/29/2019","13",11477.0
"D","04/29/2019","14",11503.0
"D","04/29/2019","15",11600.0
"D","04/29/2019","16",11553.0
"D","04/29/2019","17",11984.0
"D","04/29/2019","18",12748.0
"D","04/29/2019","19",13317.0
"D","04/29/2019","20",13386.0
"D","04/29/2019","21",13271.0
"D","04/29/2019","22",12513.0
"D","04/29/2019","23",11062.0
"D","04/29/2019","24",10086.0
"D","04/30/2019","01",9598.0
"D","04/30/2019","02",9194.0
"D","04/30/2019","03",8953.0
"D","04/30/2019","04",9050.0
"D","04/30/2019","05",9417.0
"D","04/30/2019","06",9848.0
"D","04/30/2019","07",11864.0
"D","04/30/2019","08",12935.0
"D","04/30/2019","09",13192.0
"D","04/30/2019","10",13419.0
"D","04/30/2019","11",13723.0
"D","04/30/2019","12",13476.0
"D","04/30/2019","13",13257.0
"D","04/30/2019","14",12973.0
"D","04/30/2019","15",12586.0
"D","04/30/2019","16",12496.0
"D","04/30/2019","17",12733.0
"D","04/30/2019","18",13219.0
"D","04/30/2019","19",13510.0
"D","04/30/2019","20",13513.0
"D","04/30/2019","21",13414.0
"D","04/30/2019","22",12423.0
"D","04/30/2019","23",11013.0
"D","04/30/2019","24",9973.0
"T","360 lines"
