"C","Day-Ahead Energy Market Hourly Demand Report"
"C","Filename: da_hourlydemand_20191211_20191225.csv"
"C","Report for: 12/11/2019 - 12/25/2019"
"C","Report generated: 11/27/2020 19:13:55 EST"
"H","Date","Hour Ending","Day-Ahead Cleared Demand"
"D","12/14/2019","10",13072.0
"D","12/14/2019","11",13104.0
"D","12/14/2019","12",13096.0
"D","12/14/2019","13",13022.0
"D","12/14/2019","14",12923.0
"D","12/14/2019","15",12836.0
"D","12/14/2019","16",13017.0
"D","12/14/2019","17",13631.0
"D","12/14/2019","18",14046.0
"D","12/14/2019","19",13869.0
"D","12/14/2019","20",13393.0
"D","12/14/2019","21",12965.0
"D","12/14/2019","22",12443.0
"D","12/14/2019","23",11676.0
"D","12/14/2019","24",10402.0
"D","12/15/2019","01",9784.0
"D","12/15/2019","02",9894.0
"D","12/15/2019","03",9774.0
"D","12/15/2019","04",9710.0
"D","12/15/2019","05",9753.0
"D","12/15/2019","06",10186.0
"D","12/15/2019","07",10371.0
"D","12/15/2019","08",10642.0
"D","12/15/2019","09",11448.0
"D","12/15/2019","10",11661.0
"D","12/15/2019","11",11785.0
"D","12/15/2019","12",11842.0
"D","12/15/2019","13",11847.0
"D","12/15/2019","14",11927.0
"D","12/15/2019","15",12055.0
"D","12/15/2019","16",12547.0
"D","12/15/2019","17",13891.0
"D","12/15/2019","18",14516.0
"D","12/15/2019","19",14285.0
"D","12/15/2019","20",14062.0
"D","12/15/2019","21",13656.0
"D","12/15/2019","22",12953.0
"D","12/15/2019","23",12038.0
"D","12/15/2019","24",11031.0
"D","12/16/2019","01",10492.0
"D","12/16/2019","02",10346.0
"D","12/16/2019","03",10223.0
"D","12/16/2019","04",10307.0
"D","12/16/2019","05",10684.0
"D","12/16/2019","06",11560.0
"D","12/16/2019","07",13449.0
"D","12/16/2019","08",14607.0
"D","12/16/2019","09",14633.0
"D","12/16/2019","10",14393.0
"D","12/16/2019","11",14186.0
"D","12/16/2019","12",14080.0
"D","12/16/2019","13",13946.0
"D","12/16/2019","14",13946.0
"D","12/16/2019","15",14167.0
"D","12/16/2019","16",14523.0
"D","12/16/2019","17",15718.0
"D","12/16/2019","18",16319.0
"D","12/16/2019","19",16021.0
"D","12/16/2019","20",15552.0
"D","12/16/2019","21",15168.0
"D","12/16/2019","22",14234.0
"D","12/16/2019","23",12775.0
"D","12/16/2019","24",11632.0
"D","12/17/2019","01",11816.0
"D","12/17/2019","02",11764.0
"D","12/17/2019","03",11564.0
"D","12/17/2019","04",11611.0
"D","12/17/2019","05",12050.0
"D","12/17/2019","06",13003.0
"D","12/17/2019","07",14142.0
"D","12/17/2019","08",15420.0
"D","12/17/2019","09",15725.0
"D","12/17/2019","10",15747.0
"D","12/17/2019","11",16173.0
"D","12/17/2019","12",16270.0
"D","12/17/2019","13",16255.0
"D","12/17/2019","14",16259.0
"D","12/17/2019","15",16178.0
"D","12/17/2019","16",16311.0
"D","12/17/2019","17",17136.0
"D","12/17/2019","18",17469.0
"D","12/17/2019","19",16995.0
"D","12/17/2019","20",16436.0
"D","12/17/2019","21",15295.0
"D","12/17/2019","22",14461.0
"D","12/17/2019","23",13280.0
"D","12/17/2019","24",11772.0
"D","12/18/2019","01",12110.0
"D","12/18/2019","02",11794.0
"D","12/18/2019","03",11541.0
"D","12/18/2019","04",11615.0
"D","12/18/2019","05",12068.0
"D","12/18/2019","06",12854.0
"D","12/18/2019","07",14558.0
"D","12/18/2019","08",15195.0
"D","12/18/2019","09",15240.0
"D","12/18/2019","10",15075.0
"D","12/18/2019","11",14964.0
"D","12/18/2019","12",14664.0
"D","12/18/2019","13",14179.0
"D","12/18/2019","14",14089.0
"D","12/18/2019","15",14269.0
"D","12/18/2019","16",14829.0
"D","12/18/2019","17",16439.0
"D","12/18/2019","18",17364.0
"D","12/18/2019","19",17061.0
"D","12/18/2019","20",16806.0
"D","12/18/2019","21",16096.0
"D","12/18/2019","22",15115.0
"D","12/18/2019","23",14038.0
"D","12/18/2019","24",12903.0
"D","12/19/2019","01",12494.0
"D","12/19/2019","02",12400.0
"D","12/19/2019","03",12381.0
"D","12/19/2019","04",12417.0
"D","12/19/2019","05",12626.0
"D","12/19/2019","06",13233.0
"D","12/19/2019","07",15345.0
"D","12/19/2019","08",16567.0
"D","12/19/2019","09",16262.0
"D","12/19/2019","10",16084.0
"D","12/19/2019","11",15654.0
"D","12/19/2019","12",15206.0
"D","12/19/2019","13",14916.0
"D","12/19/2019","14",14882.0
"D","12/19/2019","15",15153.0
"D","12/19/2019","16",15865.0
"D","12/19/2019","17",17392.0
"D","12/19/2019","18",18081.0
"D","12/19/2019","19",17763.0
"D","12/19/2019","20",17043.0
"D","12/19/2019","21",16259.0
"D","12/19/2019","22",15330.0
"D","12/19/2019","23",14145.0
"D","12/19/2019","24",12888.0
"D","12/20/2019","01",12717.0
"D","12/20/2019","02",12886.0
"D","12/20/2019","03",12674.0
"D","12/20/2019","04",12612.0
"D","12/20/2019","05",12692.0
"D","12/20/2019","06",13624.0
"D","12/20/2019","07",15890.0
"D","12/20/2019","08",17061.0
"D","12/20/2019","09",16700.0
"D","12/20/2019","10",15867.0
"D","12/20/2019","11",15657.0
"D","12/20/2019","12",15071.0
"D","12/20/2019","13",14933.0
"D","12/20/2019","14",14927.0
"D","12/20/2019","15",14892.0
"D","12/20/2019","16",15505.0
"D","12/20/2019","17",16715.0
"D","12/20/2019","18",17456.0
"D","12/20/2019","19",17037.0
"D","12/20/2019","20",16426.0
"D","12/20/2019","21",16048.0
"D","12/20/2019","22",15172.0
"D","12/20/2019","23",14182.0
"D","12/20/2019","24",13546.0
"D","12/21/2019","01",12936.0
"D","12/21/2019","02",12826.0
"D","12/21/2019","03",12533.0
"D","12/21/2019","04",12663.0
"D","12/21/2019","05",12846.0
"D","12/21/2019","06",13150.0
"D","12/21/2019","07",13878.0
"D","12/21/2019","08",14874.0
"D","12/21/2019","09",15579.0
"D","12/21/2019","10",15606.0
"D","12/21/2019","11",15456.0
"D","12/21/2019","12",15110.0
"D","12/21/2019","13",14928.0
"D","12/21/2019","14",14768.0
"D","12/21/2019","15",14834.0
"D","12/21/2019","16",15186.0
"D","12/21/2019","17",16395.0
"D","12/21/2019","18",17007.0
"D","12/21/2019","19",16434.0
"D","12/21/2019","20",16005.0
"D","12/21/2019","21",15349.0
"D","12/21/2019","22",14619.0
"D","12/21/2019","23",13538.0
"D","12/21/2019","24",12699.0
"D","12/22/2019","01",11953.0
"D","12/22/2019","02",11576.0
"D","12/22/2019","03",11356.0
"D","12/22/2019","04",11221.0
"D","12/22/2019","05",11378.0
"D","12/22/2019","06",11619.0
"D","12/22/2019","07",12182.0
"D","12/22/2019","08",12810.0
"D","12/22/2019","09",13359.0
"D","12/22/2019","10",13418.0
"D","12/22/2019","11",13329.0
"D","12/22/2019","12",13242.0
"D","12/22/2019","13",12961.0
"D","12/22/2019","14",12613.0
"D","12/22/2019","15",12743.0
"D","12/22/2019","16",13363.0
"D","12/22/2019","17",14763.0
"D","12/22/2019","18",15536.0
"D","12/22/2019","19",15329.0
"D","12/22/2019","20",15000.0
"D","12/22/2019","21",14556.0
"D","12/22/2019","22",13687.0
"D","12/22/2019","23",12755.0
"D","12/22/2019","24",11955.0
"D","12/23/2019","01",11680.0
"D","12/23/2019","02",11866.0
"D","12/23/2019","03",11806.0
"D","12/23/2019","04",11785.0
"D","12/23/2019","05",12150.0
"D","12/23/2019","06",12477.0
"D","12/23/2019","07",13858.0
"D","12/23/2019","08",14840.0
"D","12/23/2019","09",14848.0
"D","12/23/2019","10",14487.0
"D","12/23/2019","11",14021.0
"D","12/23/2019","12",13700.0
"D","12/23/2019","13",13356.0
"D","12/23/2019","14",13184.0
"D","12/23/2019","15",13344.0
"D","12/23/2019","16",13862.0
"D","12/23/2019","17",15537.0
"D","12/23/2019","18",16235.0
"D","12/23/2019","19",15937.0
"D","12/23/2019","20",15337.0
"D","12/23/2019","21",14774.0
"D","12/23/2019","22",13675.0
"D","12/23/2019","23",12417.0
"D","12/23/2019","24",11262.0
"D","12/24/2019","01",11452.0
"D","12/24/2019","02",11067.0
"D","12/24/2019","03",10924.0
"D","12/24/2019","04",11014.0
"D","12/24/2019","05",11043.0
"D","12/24/2019","06",11468.0
"D","12/24/2019","07",12406.0
"D","12/24/2019","08",13635.0
"D","12/24/2019","09",14225.0
"D","12/24/2019","10",14281.0
"D","12/24/2019","11",14156.0
"D","12/24/2019","12",13738.0
"D","12/24/2019","13",13532.0
"D","12/24/2019","14",13440.0
"D","12/24/2019","15",13490.0
"D","12/24/2019","16",13907.0
"D","12/24/2019","17",14915.0
"D","12/24/2019","18",15487.0
"D","12/24/2019","19",15100.0
"D","12/24/2019","20",14633.0
"D","12/24/2019","21",14209.0
"D","12/24/2019","22",13669.0
"D","12/24/2019","23",12967.0
"D","12/24/2019","24",12202.0
"D","12/25/2019","01",11457.0
"D","12/25/2019","02",11029.0
"D","12/25/2019","03",10668.0
"D","12/25/2019","04",10620.0
"D","12/25/2019","05",10824.0
"D","12/25/2019","06",11350.0
"D","12/25/2019","07",12132.0
"D","12/25/2019","08",12909.0
"D","12/25/2019","09",13699.0
"D","12/25/2019","10",13966.0
"D","12/25/2019","11",13741.0
"D","12/25/2019","12",13400.0
"D","12/25/2019","13",13233.0
"D","12/25/2019","14",13067.0
"D","12/25/2019","15",12994.0
"D","12/25/2019","16",13073.0
"D","12/25/2019","17",14010.0
"D","12/25/2019","18",14593.0
"D","12/25/2019","19",14462.0
"D","12/25/2019","20",14245.0
"D","12/25/2019","21",13935.0
"D","12/25/2019","22",13637.0
"D","12/25/2019","23",12821.0
"D","12/25/2019","24",11897.0
"T","360 lines"
