"C","Day-Ahead Energy Market Hourly Demand Report"
"C","Filename: da_hourlydemand_20190317_20190331.csv"
"C","Report for: 03/17/2019 - 03/31/2019"
"C","Report generated: 11/27/2020 19:06:32 EST"
"H","Date","Hour Ending","Day-Ahead Cleared Demand"
"D","03/22/2019","15",13028.0
"D","03/22/2019","16",12892.0
"D","03/22/2019","17",13147.0
"D","03/22/2019","18",13476.0
"D","03/22/2019","19",13806.0
"D","03/22/2019","20",13922.0
"D","03/22/2019","21",13668.0
"D","03/22/2019","22",12942.0
"D","03/22/2019","23",12041.0
"D","03/22/2019","24",11043.0
"D","03/23/2019","01",10598.0
"D","03/23/2019","02",10440.0
"D","03/23/2019","03",10493.0
"D","03/23/2019","04",10447.0
"D","03/23/2019","05",10631.0
"D","03/23/2019","06",10691.0
"D","03/23/2019","07",11111.0
"D","03/23/2019","08",11834.0
"D","03/23/2019","09",12430.0
"D","03/23/2019","10",12541.0
"D","03/23/2019","11",12420.0
"D","03/23/2019","12",11947.0
"D","03/23/2019","13",11401.0
"D","03/23/2019","14",10941.0
"D","03/23/2019","15",10594.0
"D","03/23/2019","16",10708.0
"D","03/23/2019","17",11123.0
"D","03/23/2019","18",12019.0
"D","03/23/2019","19",12412.0
"D","03/23/2019","20",13203.0
"D","03/23/2019","21",13220.0
"D","03/23/2019","22",12639.0
"D","03/23/2019","23",11577.0
"D","03/23/2019","24",10697.0
"D","03/24/2019","01",10691.0
"D","03/24/2019","02",11021.0
"D","03/24/2019","03",10932.0
"D","03/24/2019","04",10759.0
"D","03/24/2019","05",11010.0
"D","03/24/2019","06",11230.0
"D","03/24/2019","07",11555.0
"D","03/24/2019","08",12038.0
"D","03/24/2019","09",12397.0
"D","03/24/2019","10",12150.0
"D","03/24/2019","11",11980.0
"D","03/24/2019","12",11462.0
"D","03/24/2019","13",11112.0
"D","03/24/2019","14",10899.0
"D","03/24/2019","15",10689.0
"D","03/24/2019","16",10761.0
"D","03/24/2019","17",11183.0
"D","03/24/2019","18",12211.0
"D","03/24/2019","19",12871.0
"D","03/24/2019","20",13328.0
"D","03/24/2019","21",13070.0
"D","03/24/2019","22",12236.0
"D","03/24/2019","23",11172.0
"D","03/24/2019","24",10390.0
"D","03/25/2019","01",9560.0
"D","03/25/2019","02",9347.0
"D","03/25/2019","03",9264.0
"D","03/25/2019","04",9345.0
"D","03/25/2019","05",9518.0
"D","03/25/2019","06",10489.0
"D","03/25/2019","07",12787.0
"D","03/25/2019","08",13801.0
"D","03/25/2019","09",13670.0
"D","03/25/2019","10",13360.0
"D","03/25/2019","11",12952.0
"D","03/25/2019","12",12675.0
"D","03/25/2019","13",12195.0
"D","03/25/2019","14",11968.0
"D","03/25/2019","15",11787.0
"D","03/25/2019","16",11664.0
"D","03/25/2019","17",12162.0
"D","03/25/2019","18",12820.0
"D","03/25/2019","19",13433.0
"D","03/25/2019","20",13957.0
"D","03/25/2019","21",14043.0
"D","03/25/2019","22",13239.0
"D","03/25/2019","23",12010.0
"D","03/25/2019","24",11097.0
"D","03/26/2019","01",10938.0
"D","03/26/2019","02",10757.0
"D","03/26/2019","03",10663.0
"D","03/26/2019","04",10617.0
"D","03/26/2019","05",11131.0
"D","03/26/2019","06",12011.0
"D","03/26/2019","07",13894.0
"D","03/26/2019","08",14992.0
"D","03/26/2019","09",14569.0
"D","03/26/2019","10",13774.0
"D","03/26/2019","11",12887.0
"D","03/26/2019","12",12395.0
"D","03/26/2019","13",12080.0
"D","03/26/2019","14",11841.0
"D","03/26/2019","15",11722.0
"D","03/26/2019","16",11715.0
"D","03/26/2019","17",12096.0
"D","03/26/2019","18",13110.0
"D","03/26/2019","19",13959.0
"D","03/26/2019","20",14522.0
"D","03/26/2019","21",14708.0
"D","03/26/2019","22",13712.0
"D","03/26/2019","23",12635.0
"D","03/26/2019","24",11626.0
"D","03/27/2019","01",11083.0
"D","03/27/2019","02",10743.0
"D","03/27/2019","03",10715.0
"D","03/27/2019","04",10859.0
"D","03/27/2019","05",10991.0
"D","03/27/2019","06",12227.0
"D","03/27/2019","07",14140.0
"D","03/27/2019","08",15224.0
"D","03/27/2019","09",14502.0
"D","03/27/2019","10",13429.0
"D","03/27/2019","11",12671.0
"D","03/27/2019","12",12318.0
"D","03/27/2019","13",11859.0
"D","03/27/2019","14",11708.0
"D","03/27/2019","15",11636.0
"D","03/27/2019","16",11694.0
"D","03/27/2019","17",12359.0
"D","03/27/2019","18",13111.0
"D","03/27/2019","19",13825.0
"D","03/27/2019","20",14163.0
"D","03/27/2019","21",14381.0
"D","03/27/2019","22",13340.0
"D","03/27/2019","23",11938.0
"D","03/27/2019","24",10838.0
"D","03/28/2019","01",11437.0
"D","03/28/2019","02",11250.0
"D","03/28/2019","03",11192.0
"D","03/28/2019","04",11220.0
"D","03/28/2019","05",11438.0
"D","03/28/2019","06",12331.0
"D","03/28/2019","07",13734.0
"D","03/28/2019","08",14391.0
"D","03/28/2019","09",14125.0
"D","03/28/2019","10",13118.0
"D","03/28/2019","11",12526.0
"D","03/28/2019","12",12089.0
"D","03/28/2019","13",12075.0
"D","03/28/2019","14",11897.0
"D","03/28/2019","15",11865.0
"D","03/28/2019","16",11852.0
"D","03/28/2019","17",12090.0
"D","03/28/2019","18",12598.0
"D","03/28/2019","19",13036.0
"D","03/28/2019","20",13494.0
"D","03/28/2019","21",13554.0
"D","03/28/2019","22",12441.0
"D","03/28/2019","23",11026.0
"D","03/28/2019","24",10024.0
"D","03/29/2019","01",9701.0
"D","03/29/2019","02",9477.0
"D","03/29/2019","03",9363.0
"D","03/29/2019","04",9302.0
"D","03/29/2019","05",9722.0
"D","03/29/2019","06",10394.0
"D","03/29/2019","07",12345.0
"D","03/29/2019","08",13253.0
"D","03/29/2019","09",13543.0
"D","03/29/2019","10",13500.0
"D","03/29/2019","11",13605.0
"D","03/29/2019","12",13456.0
"D","03/29/2019","13",13109.0
"D","03/29/2019","14",12956.0
"D","03/29/2019","15",12669.0
"D","03/29/2019","16",12600.0
"D","03/29/2019","17",12853.0
"D","03/29/2019","18",13086.0
"D","03/29/2019","19",13232.0
"D","03/29/2019","20",13443.0
"D","03/29/2019","21",13208.0
"D","03/29/2019","22",12289.0
"D","03/29/2019","23",11328.0
"D","03/29/2019","24",10267.0
"D","03/30/2019","01",9990.0
"D","03/30/2019","02",9828.0
"D","03/30/2019","03",9614.0
"D","03/30/2019","04",9560.0
"D","03/30/2019","05",9652.0
"D","03/30/2019","06",9897.0
"D","03/30/2019","07",10483.0
"D","03/30/2019","08",11373.0
"D","03/30/2019","09",12140.0
"D","03/30/2019","10",12148.0
"D","03/30/2019","11",12324.0
"D","03/30/2019","12",11979.0
"D","03/30/2019","13",11638.0
"D","03/30/2019","14",11455.0
"D","03/30/2019","15",11139.0
"D","03/30/2019","16",11055.0
"D","03/30/2019","17",11183.0
"D","03/30/2019","18",11416.0
"D","03/30/2019","19",11914.0
"D","03/30/2019","20",12113.0
"D","03/30/2019","21",12258.0
"D","03/30/2019","22",11359.0
"D","03/30/2019","23",10604.0
"D","03/30/2019","24",9866.0
"D","03/31/2019","01",9119.0
"D","03/31/2019","02",8924.0
"D","03/31/2019","03",8690.0
"D","03/31/2019","04",8503.0
"D","03/31/2019","05",8560.0
"D","03/31/2019","06",8708.0
"D","03/31/2019","07",8925.0
"D","03/31/2019","08",9211.0
"D","03/31/2019","09",10302.0
"D","03/31/2019","10",10794.0
"D","03/31/2019","11",11299.0
"D","03/31/2019","12",11381.0
"D","03/31/2019","13",11376.0
"D","03/31/2019","14",11297.0
"D","03/31/2019","15",11196.0
"D","03/31/2019","16",11404.0
"D","03/31/2019","17",11488.0
"D","03/31/2019","18",12042.0
"D","03/31/2019","19",12305.0
"D","03/31/2019","20",12599.0
"D","03/31/2019","21",12609.0
"D","03/31/2019","22",11827.0
"D","03/31/2019","23",10776.0
"D","03/31/2019","24",9936.0
"T","360 lines"
