"C","Day-Ahead Energy Market Hourly Demand Report"
"C","Filename: da_hourlydemand_20191126_20191210.csv"
"C","Report for: 11/26/2019 - 12/10/2019"
"C","Report generated: 11/27/2020 19:13:29 EST"
"H","Date","Hour Ending","Day-Ahead Cleared Demand"
"D","12/02/2019","23",12591.0
"D","12/02/2019","24",11469.0
"D","12/03/2019","01",11619.0
"D","12/03/2019","02",11275.0
"D","12/03/2019","03",11004.0
"D","12/03/2019","04",10926.0
"D","12/03/2019","05",11446.0
"D","12/03/2019","06",12180.0
"D","12/03/2019","07",13809.0
"D","12/03/2019","08",14921.0
"D","12/03/2019","09",14968.0
"D","12/03/2019","10",15086.0
"D","12/03/2019","11",15094.0
"D","12/03/2019","12",15040.0
"D","12/03/2019","13",14694.0
"D","12/03/2019","14",14248.0
"D","12/03/2019","15",14203.0
"D","12/03/2019","16",14604.0
"D","12/03/2019","17",15612.0
"D","12/03/2019","18",16263.0
"D","12/03/2019","19",16012.0
"D","12/03/2019","20",15594.0
"D","12/03/2019","21",14976.0
"D","12/03/2019","22",13859.0
"D","12/03/2019","23",12885.0
"D","12/03/2019","24",11762.0
"D","12/04/2019","01",11499.0
"D","12/04/2019","02",11494.0
"D","12/04/2019","03",11265.0
"D","12/04/2019","04",11304.0
"D","12/04/2019","05",11724.0
"D","12/04/2019","06",12311.0
"D","12/04/2019","07",14137.0
"D","12/04/2019","08",15250.0
"D","12/04/2019","09",15484.0
"D","12/04/2019","10",14994.0
"D","12/04/2019","11",14657.0
"D","12/04/2019","12",14523.0
"D","12/04/2019","13",14261.0
"D","12/04/2019","14",14347.0
"D","12/04/2019","15",14505.0
"D","12/04/2019","16",14827.0
"D","12/04/2019","17",15742.0
"D","12/04/2019","18",16281.0
"D","12/04/2019","19",16123.0
"D","12/04/2019","20",15658.0
"D","12/04/2019","21",15109.0
"D","12/04/2019","22",14199.0
"D","12/04/2019","23",12873.0
"D","12/04/2019","24",11757.0
"D","12/05/2019","01",11400.0
"D","12/05/2019","02",11189.0
"D","12/05/2019","03",11133.0
"D","12/05/2019","04",11215.0
"D","12/05/2019","05",11309.0
"D","12/05/2019","06",12212.0
"D","12/05/2019","07",14033.0
"D","12/05/2019","08",14929.0
"D","12/05/2019","09",15059.0
"D","12/05/2019","10",14432.0
"D","12/05/2019","11",13979.0
"D","12/05/2019","12",13831.0
"D","12/05/2019","13",13713.0
"D","12/05/2019","14",13620.0
"D","12/05/2019","15",13728.0
"D","12/05/2019","16",13979.0
"D","12/05/2019","17",14846.0
"D","12/05/2019","18",15584.0
"D","12/05/2019","19",15220.0
"D","12/05/2019","20",14989.0
"D","12/05/2019","21",14685.0
"D","12/05/2019","22",13837.0
"D","12/05/2019","23",12718.0
"D","12/05/2019","24",11829.0
"D","12/06/2019","01",11763.0
"D","12/06/2019","02",11745.0
"D","12/06/2019","03",11797.0
"D","12/06/2019","04",11758.0
"D","12/06/2019","05",12187.0
"D","12/06/2019","06",12422.0
"D","12/06/2019","07",13802.0
"D","12/06/2019","08",15265.0
"D","12/06/2019","09",15248.0
"D","12/06/2019","10",14976.0
"D","12/06/2019","11",14859.0
"D","12/06/2019","12",14622.0
"D","12/06/2019","13",14590.0
"D","12/06/2019","14",14527.0
"D","12/06/2019","15",14558.0
"D","12/06/2019","16",15227.0
"D","12/06/2019","17",16143.0
"D","12/06/2019","18",16535.0
"D","12/06/2019","19",16167.0
"D","12/06/2019","20",15790.0
"D","12/06/2019","21",15063.0
"D","12/06/2019","22",14137.0
"D","12/06/2019","23",13058.0
"D","12/06/2019","24",12213.0
"D","12/07/2019","01",11949.0
"D","12/07/2019","02",11550.0
"D","12/07/2019","03",11573.0
"D","12/07/2019","04",11509.0
"D","12/07/2019","05",11581.0
"D","12/07/2019","06",11979.0
"D","12/07/2019","07",12649.0
"D","12/07/2019","08",13403.0
"D","12/07/2019","09",14171.0
"D","12/07/2019","10",14060.0
"D","12/07/2019","11",13989.0
"D","12/07/2019","12",13521.0
"D","12/07/2019","13",13099.0
"D","12/07/2019","14",13074.0
"D","12/07/2019","15",13285.0
"D","12/07/2019","16",13727.0
"D","12/07/2019","17",15253.0
"D","12/07/2019","18",16039.0
"D","12/07/2019","19",15844.0
"D","12/07/2019","20",15434.0
"D","12/07/2019","21",14931.0
"D","12/07/2019","22",14256.0
"D","12/07/2019","23",13409.0
"D","12/07/2019","24",12771.0
"D","12/08/2019","01",12142.0
"D","12/08/2019","02",11814.0
"D","12/08/2019","03",11638.0
"D","12/08/2019","04",11626.0
"D","12/08/2019","05",11858.0
"D","12/08/2019","06",12170.0
"D","12/08/2019","07",12724.0
"D","12/08/2019","08",13438.0
"D","12/08/2019","09",13833.0
"D","12/08/2019","10",13925.0
"D","12/08/2019","11",13942.0
"D","12/08/2019","12",13762.0
"D","12/08/2019","13",13732.0
"D","12/08/2019","14",13593.0
"D","12/08/2019","15",13677.0
"D","12/08/2019","16",14079.0
"D","12/08/2019","17",15475.0
"D","12/08/2019","18",15894.0
"D","12/08/2019","19",15608.0
"D","12/08/2019","20",14995.0
"D","12/08/2019","21",14306.0
"D","12/08/2019","22",13388.0
"D","12/08/2019","23",12308.0
"D","12/08/2019","24",11147.0
"D","12/09/2019","01",11174.0
"D","12/09/2019","02",10976.0
"D","12/09/2019","03",10757.0
"D","12/09/2019","04",10785.0
"D","12/09/2019","05",11123.0
"D","12/09/2019","06",11399.0
"D","12/09/2019","07",12956.0
"D","12/09/2019","08",13917.0
"D","12/09/2019","09",14050.0
"D","12/09/2019","10",14287.0
"D","12/09/2019","11",14546.0
"D","12/09/2019","12",14570.0
"D","12/09/2019","13",14377.0
"D","12/09/2019","14",14500.0
"D","12/09/2019","15",14294.0
"D","12/09/2019","16",14320.0
"D","12/09/2019","17",15356.0
"D","12/09/2019","18",15806.0
"D","12/09/2019","19",15134.0
"D","12/09/2019","20",14541.0
"D","12/09/2019","21",13851.0
"D","12/09/2019","22",12799.0
"D","12/09/2019","23",11801.0
"D","12/09/2019","24",10528.0
"D","12/10/2019","01",10591.0
"D","12/10/2019","02",10269.0
"D","12/10/2019","03",9917.0
"D","12/10/2019","04",9844.0
"D","12/10/2019","05",10299.0
"D","12/10/2019","06",10707.0
"D","12/10/2019","07",12362.0
"D","12/10/2019","08",13544.0
"D","12/10/2019","09",13369.0
"D","12/10/2019","10",13382.0
"D","12/10/2019","11",13368.0
"D","12/10/2019","12",13267.0
"D","12/10/2019","13",13410.0
"D","12/10/2019","14",13417.0
"D","12/10/2019","15",13555.0
"D","12/10/2019","16",13972.0
"D","12/10/2019","17",14726.0
"D","12/10/2019","18",15388.0
"D","12/10/2019","19",15021.0
"D","12/10/2019","20",14636.0
"D","12/10/2019","21",14200.0
"D","12/10/2019","22",13223.0
"D","12/10/2019","23",12225.0
"D","12/10/2019","24",11070.0
"T","360 lines"
