"C","Day-Ahead Energy Market Hourly Demand Report"
"C","Filename: da_hourlydemand_20190928_20191012.csv"
"C","Report for: 09/28/2019 - 10/12/2019"
"C","Report generated: 11/27/2020 19:11:24 EST"
"H","Date","Hour Ending","Day-Ahead Cleared Demand"
"D","09/30/2019","16",12604.0
"D","09/30/2019","17",13201.0
"D","09/30/2019","18",13876.0
"D","09/30/2019","19",14329.0
"D","09/30/2019","20",14368.0
"D","09/30/2019","21",13437.0
"D","09/30/2019","22",12510.0
"D","09/30/2019","23",11244.0
"D","09/30/2019","24",9856.0
"D","10/01/2019","01",9170.0
"D","10/01/2019","02",9027.0
"D","10/01/2019","03",8835.0
"D","10/01/2019","04",8754.0
"D","10/01/2019","05",8908.0
"D","10/01/2019","06",9657.0
"D","10/01/2019","07",11499.0
"D","10/01/2019","08",12479.0
"D","10/01/2019","09",12655.0
"D","10/01/2019","10",12600.0
"D","10/01/2019","11",12826.0
"D","10/01/2019","12",12806.0
"D","10/01/2019","13",12796.0
"D","10/01/2019","14",12910.0
"D","10/01/2019","15",13126.0
"D","10/01/2019","16",13225.0
"D","10/01/2019","17",13679.0
"D","10/01/2019","18",14191.0
"D","10/01/2019","19",14626.0
"D","10/01/2019","20",14533.0
"D","10/01/2019","21",13698.0
"D","10/01/2019","22",12767.0
"D","10/01/2019","23",11509.0
"D","10/01/2019","24",10292.0
"D","10/02/2019","01",10215.0
"D","10/02/2019","02",9986.0
"D","10/02/2019","03",9724.0
"D","10/02/2019","04",9640.0
"D","10/02/2019","05",9957.0
"D","10/02/2019","06",10373.0
"D","10/02/2019","07",12188.0
"D","10/02/2019","08",13386.0
"D","10/02/2019","09",13792.0
"D","10/02/2019","10",14129.0
"D","10/02/2019","11",14489.0
"D","10/02/2019","12",14697.0
"D","10/02/2019","13",14710.0
"D","10/02/2019","14",14730.0
"D","10/02/2019","15",14543.0
"D","10/02/2019","16",14510.0
"D","10/02/2019","17",14604.0
"D","10/02/2019","18",14830.0
"D","10/02/2019","19",14972.0
"D","10/02/2019","20",14680.0
"D","10/02/2019","21",13479.0
"D","10/02/2019","22",12462.0
"D","10/02/2019","23",11113.0
"D","10/02/2019","24",9790.0
"D","10/03/2019","01",9827.0
"D","10/03/2019","02",9679.0
"D","10/03/2019","03",9609.0
"D","10/03/2019","04",9403.0
"D","10/03/2019","05",9575.0
"D","10/03/2019","06",9948.0
"D","10/03/2019","07",11751.0
"D","10/03/2019","08",12811.0
"D","10/03/2019","09",13115.0
"D","10/03/2019","10",12968.0
"D","10/03/2019","11",13285.0
"D","10/03/2019","12",13234.0
"D","10/03/2019","13",13235.0
"D","10/03/2019","14",13140.0
"D","10/03/2019","15",13184.0
"D","10/03/2019","16",13267.0
"D","10/03/2019","17",13425.0
"D","10/03/2019","18",13981.0
"D","10/03/2019","19",14139.0
"D","10/03/2019","20",14062.0
"D","10/03/2019","21",13424.0
"D","10/03/2019","22",12536.0
"D","10/03/2019","23",11279.0
"D","10/03/2019","24",9973.0
"D","10/04/2019","01",9711.0
"D","10/04/2019","02",9791.0
"D","10/04/2019","03",9599.0
"D","10/04/2019","04",9432.0
"D","10/04/2019","05",9605.0
"D","10/04/2019","06",10237.0
"D","10/04/2019","07",11589.0
"D","10/04/2019","08",12625.0
"D","10/04/2019","09",12596.0
"D","10/04/2019","10",12301.0
"D","10/04/2019","11",12249.0
"D","10/04/2019","12",12097.0
"D","10/04/2019","13",11929.0
"D","10/04/2019","14",11828.0
"D","10/04/2019","15",11846.0
"D","10/04/2019","16",11797.0
"D","10/04/2019","17",12054.0
"D","10/04/2019","18",12371.0
"D","10/04/2019","19",13085.0
"D","10/04/2019","20",13106.0
"D","10/04/2019","21",12526.0
"D","10/04/2019","22",11716.0
"D","10/04/2019","23",10783.0
"D","10/04/2019","24",9979.0
"D","10/05/2019","01",8942.0
"D","10/05/2019","02",8652.0
"D","10/05/2019","03",8675.0
"D","10/05/2019","04",8785.0
"D","10/05/2019","05",8896.0
"D","10/05/2019","06",9298.0
"D","10/05/2019","07",10119.0
"D","10/05/2019","08",10586.0
"D","10/05/2019","09",11090.0
"D","10/05/2019","10",10826.0
"D","10/05/2019","11",10876.0
"D","10/05/2019","12",10512.0
"D","10/05/2019","13",10386.0
"D","10/05/2019","14",10351.0
"D","10/05/2019","15",10493.0
"D","10/05/2019","16",11048.0
"D","10/05/2019","17",11311.0
"D","10/05/2019","18",11974.0
"D","10/05/2019","19",12851.0
"D","10/05/2019","20",12792.0
"D","10/05/2019","21",12277.0
"D","10/05/2019","22",11842.0
"D","10/05/2019","23",10971.0
"D","10/05/2019","24",10054.0
"D","10/06/2019","01",9385.0
"D","10/06/2019","02",9057.0
"D","10/06/2019","03",9065.0
"D","10/06/2019","04",8788.0
"D","10/06/2019","05",8983.0
"D","10/06/2019","06",9058.0
"D","10/06/2019","07",9454.0
"D","10/06/2019","08",9979.0
"D","10/06/2019","09",10622.0
"D","10/06/2019","10",10938.0
"D","10/06/2019","11",11087.0
"D","10/06/2019","12",11167.0
"D","10/06/2019","13",11167.0
"D","10/06/2019","14",11061.0
"D","10/06/2019","15",11067.0
"D","10/06/2019","16",11273.0
"D","10/06/2019","17",11707.0
"D","10/06/2019","18",12399.0
"D","10/06/2019","19",12900.0
"D","10/06/2019","20",12624.0
"D","10/06/2019","21",12022.0
"D","10/06/2019","22",11331.0
"D","10/06/2019","23",10380.0
"D","10/06/2019","24",9659.0
"D","10/07/2019","01",9361.0
"D","10/07/2019","02",8930.0
"D","10/07/2019","03",8894.0
"D","10/07/2019","04",8800.0
"D","10/07/2019","05",8911.0
"D","10/07/2019","06",9697.0
"D","10/07/2019","07",11234.0
"D","10/07/2019","08",12671.0
"D","10/07/2019","09",13155.0
"D","10/07/2019","10",13348.0
"D","10/07/2019","11",13505.0
"D","10/07/2019","12",13632.0
"D","10/07/2019","13",13694.0
"D","10/07/2019","14",13665.0
"D","10/07/2019","15",13699.0
"D","10/07/2019","16",13670.0
"D","10/07/2019","17",13816.0
"D","10/07/2019","18",14371.0
"D","10/07/2019","19",14837.0
"D","10/07/2019","20",14658.0
"D","10/07/2019","21",13605.0
"D","10/07/2019","22",12717.0
"D","10/07/2019","23",11502.0
"D","10/07/2019","24",10323.0
"D","10/08/2019","01",9879.0
"D","10/08/2019","02",9345.0
"D","10/08/2019","03",9325.0
"D","10/08/2019","04",9330.0
"D","10/08/2019","05",9325.0
"D","10/08/2019","06",9791.0
"D","10/08/2019","07",11746.0
"D","10/08/2019","08",12949.0
"D","10/08/2019","09",13114.0
"D","10/08/2019","10",12983.0
"D","10/08/2019","11",13104.0
"D","10/08/2019","12",12869.0
"D","10/08/2019","13",12501.0
"D","10/08/2019","14",12595.0
"D","10/08/2019","15",12596.0
"D","10/08/2019","16",12752.0
"D","10/08/2019","17",13110.0
"D","10/08/2019","18",13658.0
"D","10/08/2019","19",14363.0
"D","10/08/2019","20",13862.0
"D","10/08/2019","21",13227.0
"D","10/08/2019","22",12358.0
"D","10/08/2019","23",11141.0
"D","10/08/2019","24",9970.0
"D","10/09/2019","01",9572.0
"D","10/09/2019","02",9274.0
"D","10/09/2019","03",9039.0
"D","10/09/2019","04",9140.0
"D","10/09/2019","05",9079.0
"D","10/09/2019","06",9631.0
"D","10/09/2019","07",11602.0
"D","10/09/2019","08",12720.0
"D","10/09/2019","09",12811.0
"D","10/09/2019","10",12792.0
"D","10/09/2019","11",12804.0
"D","10/09/2019","12",12804.0
"D","10/09/2019","13",12603.0
"D","10/09/2019","14",12621.0
"D","10/09/2019","15",12697.0
"D","10/09/2019","16",12626.0
"D","10/09/2019","17",12953.0
"D","10/09/2019","18",13629.0
"D","10/09/2019","19",14288.0
"D","10/09/2019","20",14106.0
"D","10/09/2019","21",13312.0
"D","10/09/2019","22",12272.0
"D","10/09/2019","23",11100.0
"D","10/09/2019","24",9879.0
"D","10/10/2019","01",9286.0
"D","10/10/2019","02",9057.0
"D","10/10/2019","03",8969.0
"D","10/10/2019","04",8845.0
"D","10/10/2019","05",8945.0
"D","10/10/2019","06",9434.0
"D","10/10/2019","07",11541.0
"D","10/10/2019","08",12736.0
"D","10/10/2019","09",12798.0
"D","10/10/2019","10",13135.0
"D","10/10/2019","11",13020.0
"D","10/10/2019","12",12825.0
"D","10/10/2019","13",12772.0
"D","10/10/2019","14",12633.0
"D","10/10/2019","15",12600.0
"D","10/10/2019","16",12552.0
"D","10/10/2019","17",12796.0
"D","10/10/2019","18",13732.0
"D","10/10/2019","19",13886.0
"D","10/10/2019","20",13394.0
"D","10/10/2019","21",12907.0
"D","10/10/2019","22",12058.0
"D","10/10/2019","23",10707.0
"D","10/10/2019","24",9667.0
"D","10/11/2019","01",9049.0
"D","10/11/2019","02",9160.0
"D","10/11/2019","03",8991.0
"D","10/11/2019","04",8881.0
"D","10/11/2019","05",9172.0
"D","10/11/2019","06",9583.0
"D","10/11/2019","07",11336.0
"D","10/11/2019","08",12571.0
"D","10/11/2019","09",12622.0
"D","10/11/2019","10",12905.0
"D","10/11/2019","11",13043.0
"D","10/11/2019","12",12772.0
"D","10/11/2019","13",12712.0
"D","10/11/2019","14",12709.0
"D","10/11/2019","15",12524.0
"D","10/11/2019","16",12503.0
"D","10/11/2019","17",12649.0
"D","10/11/2019","18",13644.0
"D","10/11/2019","19",13873.0
"D","10/11/2019","20",13451.0
"D","10/11/2019","21",12519.0
"D","10/11/2019","22",11611.0
"D","10/11/2019","23",10487.0
"D","10/11/2019","24",9341.0
"D","10/12/2019","01",8897.0
"D","10/12/2019","02",8728.0
"D","10/12/2019","03",8712.0
"D","10/12/2019","04",8451.0
"D","10/12/2019","05",8392.0
"D","10/12/2019","06",8600.0
"D","10/12/2019","07",9422.0
"D","10/12/2019","08",10412.0
"D","10/12/2019","09",11264.0
"D","10/12/2019","10",11667.0
"D","10/12/2019","11",11847.0
"D","10/12/2019","12",11759.0
"D","10/12/2019","13",11505.0
"D","10/12/2019","14",11132.0
"D","10/12/2019","15",11172.0
"D","10/12/2019","16",11205.0
"D","10/12/2019","17",11548.0
"D","10/12/2019","18",12331.0
"D","10/12/2019","19",13137.0
"D","10/12/2019","20",12718.0
"D","10/12/2019","21",11851.0
"D","10/12/2019","22",11230.0
"D","10/12/2019","23",10384.0
"D","10/12/2019","24",9437.0
"T","360 lines"
