Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
11/18/2019 00:00,59TH STREET_GT_1,24138,24.61,2.09,0.00
11/18/2019 00:00,74TH STREET_GT_1,24260,24.63,2.12,0.00
11/18/2019 00:00,74TH STREET_GT_2,24261,24.63,2.12,0.00
11/18/2019 00:00,ADK HUDSON___FALLS,24011,23.53,1.04,0.02
11/18/2019 00:00,ADK RESOURCE___RCVRY,23798,23.55,1.06,0.02
11/18/2019 00:00,ADK S GLENS___FALLS,24028,23.53,1.04,0.02
11/18/2019 00:00,ADK_NYS___DAM,23527,24.27,1.78,0.02
11/18/2019 00:00,AIR_PRODUCTS___DRP,24190,23.84,1.33,0.00
11/18/2019 00:00,ALBANY___1,23571,23.84,1.33,0.00
11/18/2019 00:00,ALBANY___2,23572,23.84,1.33,0.00
11/18/2019 00:00,ALBANY___3,23573,23.84,1.33,0.00
11/18/2019 00:00,ALBANY___4,23574,23.84,1.33,0.00
11/18/2019 00:00,ALBANY___LFGE,323615,23.98,1.49,0.02
11/18/2019 00:00,ALCOA_RYNLDS___DRP,24188,19.38,-1.60,1.54
11/18/2019 00:00,ALCOA___DSASP,323711,19.38,-1.60,1.54
11/18/2019 00:00,ALLEGHENY___COGEN,23514,24.34,1.85,0.02
11/18/2019 00:00,ALTONA_WT_PWR,323606,20.00,-0.92,1.59
11/18/2019 00:00,AMERICAN_REF_FUEL,24010,22.99,0.49,0.02
11/18/2019 00:00,ARKWRIGHT___SUMMIT_WT_PWR,323751,24.02,1.53,0.02
11/18/2019 00:00,ARTHUR KILL_GT_1,23520,24.88,2.36,-0.01
11/18/2019 00:00,ARTHUR_KILL_2,23512,24.84,2.32,-0.01
11/18/2019 00:00,ARTHUR_KILL_3,23513,24.58,2.07,0.00
11/18/2019 00:00,ARTHUR_KILL_COGEN,323718,24.88,2.36,-0.01
11/18/2019 00:00,ASHOKAN____,23654,24.00,1.49,0.00
11/18/2019 00:00,ASTORIA_EAST_ENERGY_CC1,323581,24.93,2.41,-0.01
11/18/2019 00:00,ASTORIA_EAST_ENERGY_CC2,323582,24.93,2.41,-0.01
11/18/2019 00:00,ASTORIA_GT2_1,24094,24.93,2.41,-0.01
11/18/2019 00:00,ASTORIA_GT2_2,24095,24.93,2.41,-0.01
11/18/2019 00:00,ASTORIA_GT2_3,24096,24.93,2.41,-0.01
11/18/2019 00:00,ASTORIA_GT2_4,24097,24.93,2.41,-0.01
11/18/2019 00:00,ASTORIA_GT3_1,24098,24.93,2.41,-0.01
11/18/2019 00:00,ASTORIA_GT3_2,24099,24.93,2.41,-0.01
11/18/2019 00:00,ASTORIA_GT3_3,24100,24.93,2.41,-0.01
11/18/2019 00:00,ASTORIA_GT3_4,24101,24.93,2.41,-0.01
11/18/2019 00:00,ASTORIA_GT4_1,24102,24.93,2.41,-0.01
11/18/2019 00:00,ASTORIA_GT4_2,24103,24.93,2.41,-0.01
11/18/2019 00:00,ASTORIA_GT4_3,24104,24.93,2.41,-0.01
