Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
09/28/2019 00:00,59TH STREET_GT_1,24138,14.54,0.87,-5.15
09/28/2019 00:00,74TH STREET_GT_1,24260,14.55,0.88,-5.15
09/28/2019 00:00,74TH STREET_GT_2,24261,14.55,0.88,-5.15
09/28/2019 00:00,ADK HUDSON___FALLS,24011,16.57,0.95,-7.10
09/28/2019 00:00,ADK RESOURCE___RCVRY,23798,16.59,0.97,-7.10
09/28/2019 00:00,ADK S GLENS___FALLS,24028,16.57,0.95,-7.10
09/28/2019 00:00,ADK_NYS___DAM,23527,15.96,0.72,-6.72
09/28/2019 00:00,AIR_PRODUCTS___DRP,24190,15.72,0.55,-6.65
09/28/2019 00:00,ALBANY___1,23571,15.72,0.55,-6.65
09/28/2019 00:00,ALBANY___2,23572,15.72,0.55,-6.65
09/28/2019 00:00,ALBANY___3,23573,15.72,0.55,-6.65
09/28/2019 00:00,ALBANY___4,23574,15.72,0.55,-6.65
09/28/2019 00:00,ALBANY___LFGE,323615,15.90,0.60,-6.78
09/28/2019 00:00,ALCOA_RYNLDS___DRP,24188,8.11,-0.41,0.00
09/28/2019 00:00,ALCOA___DSASP,323711,8.11,-0.41,0.00
09/28/2019 00:00,ALLEGHENY___COGEN,23514,9.76,0.35,-0.89
09/28/2019 00:00,ALTONA_WT_PWR,323606,8.09,-0.43,0.00
09/28/2019 00:00,AMERICAN_REF_FUEL,24010,9.21,-0.10,-0.79
09/28/2019 00:00,ARKWRIGHT___SUMMIT_WT_PWR,323751,9.60,0.18,-0.90
09/28/2019 00:00,ARTHUR KILL_GT_1,23520,19.29,0.87,-9.90
09/28/2019 00:00,ARTHUR_KILL_2,23512,19.28,0.85,-9.90
09/28/2019 00:00,ARTHUR_KILL_3,23513,19.29,0.88,-9.90
09/28/2019 00:00,ARTHUR_KILL_COGEN,323718,19.29,0.87,-9.90
09/28/2019 00:00,ASHOKAN____,23654,14.70,0.69,-5.49
09/28/2019 00:00,ASTORIA_EAST_ENERGY_CC1,323581,14.53,0.85,-5.16
09/28/2019 00:00,ASTORIA_EAST_ENERGY_CC2,323582,14.53,0.85,-5.16
09/28/2019 00:00,ASTORIA_GT2_1,24094,14.54,0.86,-5.16
09/28/2019 00:00,ASTORIA_GT2_2,24095,14.54,0.86,-5.16
09/28/2019 00:00,ASTORIA_GT2_3,24096,14.54,0.86,-5.16
09/28/2019 00:00,ASTORIA_GT2_4,24097,14.54,0.86,-5.16
09/28/2019 00:00,ASTORIA_GT3_1,24098,14.54,0.86,-5.16
09/28/2019 00:00,ASTORIA_GT3_2,24099,14.54,0.86,-5.16
09/28/2019 00:00,ASTORIA_GT3_3,24100,14.54,0.86,-5.16
09/28/2019 00:00,ASTORIA_GT3_4,24101,14.54,0.86,-5.16
09/28/2019 00:00,ASTORIA_GT4_1,24102,14.54,0.86,-5.16
09/28/2019 00:00,ASTORIA_GT4_2,24103,14.54,0.86,-5.16
09/28/2019 00:00,ASTORIA_GT4_3,24104,14.54,0.86,-5.16
09/28/2019 00:00,ASTORIA_GT4_4,24105,14.54,0.86,-5.16
09/28/2019 00:00,ASTORIA_GT_1,23523,14.55,0.87,-5.16
09/28/2019 00:00,ASTORIA_GT_10,24110,25.23,0.90,-15.81
09/28/2019 00:00,ASTORIA_GT_11,24225,25.23,0.90,-15.81
09/28/2019 00:00,ASTORIA_GT_12,24226,25.23,0.90,-15.81
09/28/2019 00:00,ASTORIA_GT_13,24227,25.23,0.90,-15.81
09/28/2019 00:00,ASTORIA_GT_5,24106,14.55,0.87,-5.16
09/28/2019 00:00,ASTORIA_GT_7,24107,14.55,0.87,-5.16
09/28/2019 00:00,ASTORIA_GT_8,24108,14.55,0.87,-5.16
09/28/2019 00:00,ASTORIA___2,24149,14.54,0.86,-5.16
09/28/2019 00:00,ASTORIA___3,23516,25.23,0.90,-15.81
09/28/2019 00:00,ASTORIA___4,23517,14.54,0.86,-5.16
09/28/2019 00:00,ASTORIA___5,23518,25.23,0.90,-15.81
09/28/2019 00:00,AST_ENERGY_2_CC3,323677,14.55,0.88,-5.15
09/28/2019 00:00,AST_ENERGY_2_CC4,323678,14.55,0.88,-5.15
09/28/2019 00:00,ATHENS_STG_1,23668,14.79,0.55,-5.72
09/28/2019 00:00,ATHENS_STG_2,23670,14.79,0.55,-5.72
09/28/2019 00:00,ATHENS_STG_3,23677,14.79,0.55,-5.72
09/28/2019 00:00,AUBURN___LFGE,323710,9.32,0.14,-0.66
09/28/2019 00:00,BABYLON_RES_REC,323704,14.79,1.12,-5.15
09/28/2019 00:00,BARRETT_IC_1,23704,14.69,1.01,-5.16
09/28/2019 00:00,BARRETT_IC_10,23701,14.69,1.01,-5.16
09/28/2019 00:00,BARRETT_IC_11,23702,14.69,1.01,-5.16
09/28/2019 00:00,BARRETT_IC_12,23703,14.69,1.01,-5.16
09/28/2019 00:00,BARRETT_IC_2,23705,14.69,1.01,-5.16
09/28/2019 00:00,BARRETT_IC_3,23706,14.69,1.01,-5.16
09/28/2019 00:00,BARRETT_IC_4,23707,14.69,1.01,-5.16
09/28/2019 00:00,BARRETT_IC_5,23708,14.69,1.01,-5.16
09/28/2019 00:00,BARRETT_IC_6,23709,14.69,1.01,-5.16
09/28/2019 00:00,BARRETT_IC_7,23710,14.69,1.01,-5.16
09/28/2019 00:00,BARRETT_IC_8,23711,14.69,1.01,-5.16
09/28/2019 00:00,BARRETT_IC_9,23700,14.69,1.01,-5.16
09/28/2019 00:00,BARRETT___1,23545,14.69,1.01,-5.16
09/28/2019 00:00,BARRETT___2,23546,14.69,1.01,-5.16
09/28/2019 00:00,BAYONEEC___CTG1,323682,14.55,0.88,-5.15
09/28/2019 00:00,BAYONEEC___CTG10,323750,14.55,0.88,-5.15
09/28/2019 00:00,BAYONEEC___CTG2,323683,14.55,0.88,-5.15
09/28/2019 00:00,BAYONEEC___CTG3,323684,14.55,0.88,-5.15
09/28/2019 00:00,BAYONEEC___CTG4,323685,14.55,0.88,-5.15
09/28/2019 00:00,BAYONEEC___CTG5,323686,14.55,0.88,-5.15
09/28/2019 00:00,BAYONEEC___CTG6,323687,14.55,0.88,-5.15
