Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
06/14/2019 00:00,59TH STREET_GT_1,24138,17.18,0.32,-14.13
06/14/2019 00:00,74TH STREET_GT_1,24260,17.18,0.32,-14.13
06/14/2019 00:00,74TH STREET_GT_2,24261,17.18,0.32,-14.13
06/14/2019 00:00,ADK HUDSON___FALLS,24011,22.28,0.15,-19.40
06/14/2019 00:00,ADK RESOURCE___RCVRY,23798,22.30,0.15,-19.42
06/14/2019 00:00,ADK S GLENS___FALLS,24028,22.28,0.15,-19.40
06/14/2019 00:00,ADK_NYS___DAM,23527,21.47,0.20,-18.55
06/14/2019 00:00,AIR_PRODUCTS___DRP,24190,21.21,0.14,-18.34
06/14/2019 00:00,ALBANY___1,23571,21.21,0.14,-18.34
06/14/2019 00:00,ALBANY___2,23572,21.21,0.14,-18.34
06/14/2019 00:00,ALBANY___3,23573,21.21,0.14,-18.34
06/14/2019 00:00,ALBANY___4,23574,21.21,0.14,-18.34
06/14/2019 00:00,ALBANY___LFGE,323615,21.55,0.15,-18.67
06/14/2019 00:00,ALCOA_RYNLDS___DRP,24188,2.57,-0.16,0.00
06/14/2019 00:00,ALCOA___DSASP,323711,2.57,-0.16,0.00
06/14/2019 00:00,ALLEGHENY___COGEN,23514,5.29,0.05,-2.52
06/14/2019 00:00,ALTONA_WT_PWR,323606,2.61,-0.12,0.00
06/14/2019 00:00,AMERICAN_REF_FUEL,24010,4.91,-0.20,-2.39
06/14/2019 00:00,ARKWRIGHT___SUMMIT_WT_PWR,323751,5.36,-0.05,-2.68
06/14/2019 00:00,ARTHUR KILL_GT_1,23520,17.18,0.31,-14.14
06/14/2019 00:00,ARTHUR_KILL_2,23512,17.18,0.31,-14.14
06/14/2019 00:00,ARTHUR_KILL_3,23513,17.18,0.32,-14.13
06/14/2019 00:00,ARTHUR_KILL_COGEN,323718,17.18,0.31,-14.14
06/14/2019 00:00,ASHOKAN____,23654,17.99,0.23,-15.03
06/14/2019 00:00,ASTORIA_EAST_ENERGY_CC1,323581,17.20,0.33,-14.14
06/14/2019 00:00,ASTORIA_EAST_ENERGY_CC2,323582,17.20,0.33,-14.14
06/14/2019 00:00,ASTORIA_GT2_1,24094,17.20,0.33,-14.14
06/14/2019 00:00,ASTORIA_GT2_2,24095,17.20,0.33,-14.14
06/14/2019 00:00,ASTORIA_GT2_3,24096,17.20,0.33,-14.14
06/14/2019 00:00,ASTORIA_GT2_4,24097,17.20,0.33,-14.14
06/14/2019 00:00,ASTORIA_GT3_1,24098,17.20,0.33,-14.14
06/14/2019 00:00,ASTORIA_GT3_2,24099,17.20,0.33,-14.14
06/14/2019 00:00,ASTORIA_GT3_3,24100,17.20,0.33,-14.14
06/14/2019 00:00,ASTORIA_GT3_4,24101,17.20,0.33,-14.14
06/14/2019 00:00,ASTORIA_GT4_1,24102,17.20,0.33,-14.14
06/14/2019 00:00,ASTORIA_GT4_2,24103,17.20,0.33,-14.14
06/14/2019 00:00,ASTORIA_GT4_3,24104,17.20,0.33,-14.14
06/14/2019 00:00,ASTORIA_GT4_4,24105,17.20,0.33,-14.14
06/14/2019 00:00,ASTORIA_GT_1,23523,17.20,0.33,-14.14
06/14/2019 00:00,ASTORIA_GT_10,24110,17.20,0.33,-14.14
06/14/2019 00:00,ASTORIA_GT_11,24225,17.20,0.33,-14.14
06/14/2019 00:00,ASTORIA_GT_12,24226,17.20,0.33,-14.14
06/14/2019 00:00,ASTORIA_GT_13,24227,17.20,0.33,-14.14
06/14/2019 00:00,ASTORIA_GT_5,24106,17.20,0.33,-14.14
06/14/2019 00:00,ASTORIA_GT_7,24107,17.20,0.33,-14.14
06/14/2019 00:00,ASTORIA_GT_8,24108,17.20,0.33,-14.14
06/14/2019 00:00,ASTORIA___2,24149,17.20,0.33,-14.14
06/14/2019 00:00,ASTORIA___3,23516,17.20,0.33,-14.14
06/14/2019 00:00,ASTORIA___4,23517,17.20,0.33,-14.14
06/14/2019 00:00,ASTORIA___5,23518,17.20,0.33,-14.14
06/14/2019 00:00,AST_ENERGY_2_CC3,323677,17.18,0.32,-14.13
06/14/2019 00:00,AST_ENERGY_2_CC4,323678,17.18,0.32,-14.13
06/14/2019 00:00,ATHENS_STG_1,23668,18.65,0.18,-15.75
06/14/2019 00:00,ATHENS_STG_2,23670,18.65,0.18,-15.75
06/14/2019 00:00,ATHENS_STG_3,23677,18.65,0.18,-15.75
06/14/2019 00:00,AUBURN___LFGE,323710,4.58,0.04,-1.81
06/14/2019 00:00,BABYLON_RES_REC,323704,18.55,0.39,-15.44
06/14/2019 00:00,BARRETT_IC_1,23704,18.57,0.35,-15.50
06/14/2019 00:00,BARRETT_IC_10,23701,18.57,0.35,-15.50
06/14/2019 00:00,BARRETT_IC_11,23702,18.57,0.35,-15.50
06/14/2019 00:00,BARRETT_IC_12,23703,18.57,0.35,-15.50
06/14/2019 00:00,BARRETT_IC_2,23705,18.57,0.35,-15.50
06/14/2019 00:00,BARRETT_IC_3,23706,18.57,0.35,-15.50
06/14/2019 00:00,BARRETT_IC_4,23707,18.57,0.35,-15.50
06/14/2019 00:00,BARRETT_IC_5,23708,18.57,0.35,-15.50
