Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
08/22/2019 00:00,59TH STREET_GT_1,24138,24.98,2.23,-5.45
08/22/2019 00:00,74TH STREET_GT_1,24260,25.15,2.27,-5.58
08/22/2019 00:00,74TH STREET_GT_2,24261,25.15,2.27,-5.58
08/22/2019 00:00,ADK HUDSON___FALLS,24011,23.93,1.82,-4.81
08/22/2019 00:00,ADK RESOURCE___RCVRY,23798,24.07,1.95,-4.81
08/22/2019 00:00,ADK S GLENS___FALLS,24028,23.93,1.82,-4.81
08/22/2019 00:00,ADK_NYS___DAM,23527,23.55,1.66,-4.59
08/22/2019 00:00,AIR_PRODUCTS___DRP,24190,22.97,1.14,-4.53
08/22/2019 00:00,ALBANY___1,23571,22.97,1.14,-4.53
08/22/2019 00:00,ALBANY___2,23572,22.97,1.14,-4.53
08/22/2019 00:00,ALBANY___3,23573,22.97,1.14,-4.53
08/22/2019 00:00,ALBANY___4,23574,22.97,1.14,-4.53
08/22/2019 00:00,ALBANY___LFGE,323615,23.23,1.31,-4.62
08/22/2019 00:00,ALCOA_RYNLDS___DRP,24188,16.12,-1.18,0.00
08/22/2019 00:00,ALCOA___DSASP,323711,16.12,-1.18,0.00
08/22/2019 00:00,ALLEGHENY___COGEN,23514,18.97,1.06,-0.61
08/22/2019 00:00,ALTONA_WT_PWR,323606,16.33,-0.97,0.00
08/22/2019 00:00,AMERICAN_REF_FUEL,24010,17.77,-0.09,-0.56
08/22/2019 00:00,ARKWRIGHT___SUMMIT_WT_PWR,323751,18.71,0.78,-0.63
08/22/2019 00:00,ARTHUR KILL_GT_1,23520,33.77,2.27,-14.20
08/22/2019 00:00,ARTHUR_KILL_2,23512,33.77,2.27,-14.20
08/22/2019 00:00,ARTHUR_KILL_3,23513,33.71,2.20,-14.21
08/22/2019 00:00,ARTHUR_KILL_COGEN,323718,33.77,2.27,-14.20
08/22/2019 00:00,ASHOKAN____,23654,23.14,2.09,-3.74
08/22/2019 00:00,ASTORIA_EAST_ENERGY_CC1,323581,25.13,2.30,-5.53
08/22/2019 00:00,ASTORIA_EAST_ENERGY_CC2,323582,25.13,2.30,-5.53
08/22/2019 00:00,ASTORIA_GT2_1,24094,25.15,2.32,-5.53
08/22/2019 00:00,ASTORIA_GT2_2,24095,25.15,2.32,-5.53
08/22/2019 00:00,ASTORIA_GT2_3,24096,25.15,2.32,-5.53
08/22/2019 00:00,ASTORIA_GT2_4,24097,25.15,2.32,-5.53
08/22/2019 00:00,ASTORIA_GT3_1,24098,25.15,2.32,-5.53
08/22/2019 00:00,ASTORIA_GT3_2,24099,25.15,2.32,-5.53
08/22/2019 00:00,ASTORIA_GT3_3,24100,25.15,2.32,-5.53
08/22/2019 00:00,ASTORIA_GT3_4,24101,25.15,2.32,-5.53
08/22/2019 00:00,ASTORIA_GT4_1,24102,25.15,2.32,-5.53
08/22/2019 00:00,ASTORIA_GT4_2,24103,25.15,2.32,-5.53
08/22/2019 00:00,ASTORIA_GT4_3,24104,25.15,2.32,-5.53
08/22/2019 00:00,ASTORIA_GT4_4,24105,25.15,2.32,-5.53
08/22/2019 00:00,ASTORIA_GT_1,23523,25.15,2.32,-5.53
08/22/2019 00:00,ASTORIA_GT_10,24110,26.15,2.30,-6.55
08/22/2019 00:00,ASTORIA_GT_11,24225,26.15,2.30,-6.55
08/22/2019 00:00,ASTORIA_GT_12,24226,26.15,2.30,-6.55
08/22/2019 00:00,ASTORIA_GT_13,24227,26.15,2.30,-6.55
08/22/2019 00:00,ASTORIA_GT_5,24106,25.15,2.32,-5.53
08/22/2019 00:00,ASTORIA_GT_7,24107,25.15,2.32,-5.53
08/22/2019 00:00,ASTORIA_GT_8,24108,25.15,2.32,-5.53
08/22/2019 00:00,ASTORIA___2,24149,25.15,2.32,-5.53
08/22/2019 00:00,ASTORIA___3,23516,26.15,2.30,-6.55
08/22/2019 00:00,ASTORIA___4,23517,25.15,2.32,-5.53
08/22/2019 00:00,ASTORIA___5,23518,26.15,2.30,-6.55
08/22/2019 00:00,AST_ENERGY_2_CC3,323677,25.03,2.21,-5.52
08/22/2019 00:00,AST_ENERGY_2_CC4,323678,25.03,2.21,-5.52
08/22/2019 00:00,ATHENS_STG_1,23668,22.46,1.25,-3.91
08/22/2019 00:00,ATHENS_STG_2,23670,22.46,1.25,-3.91
08/22/2019 00:00,ATHENS_STG_3,23677,22.46,1.25,-3.91
08/22/2019 00:00,AUBURN___LFGE,323710,18.12,0.36,-0.45
08/22/2019 00:00,BABYLON_RES_REC,323704,28.92,2.70,-8.92
08/22/2019 00:00,BARRETT_IC_1,23704,79.17,2.37,-59.49
08/22/2019 00:00,BARRETT_IC_10,23701,79.18,2.37,-59.51
08/22/2019 00:00,BARRETT_IC_11,23702,79.18,2.37,-59.51
08/22/2019 00:00,BARRETT_IC_12,23703,79.18,2.37,-59.51
08/22/2019 00:00,BARRETT_IC_2,23705,79.17,2.37,-59.49
08/22/2019 00:00,BARRETT_IC_3,23706,79.17,2.37,-59.49
08/22/2019 00:00,BARRETT_IC_4,23707,79.17,2.37,-59.49
08/22/2019 00:00,BARRETT_IC_5,23708,79.17,2.37,-59.49
08/22/2019 00:00,BARRETT_IC_6,23709,79.17,2.37,-59.49
08/22/2019 00:00,BARRETT_IC_7,23710,79.17,2.37,-59.49
08/22/2019 00:00,BARRETT_IC_8,23711,79.17,2.37,-59.49
08/22/2019 00:00,BARRETT_IC_9,23700,79.18,2.37,-59.51
08/22/2019 00:00,BARRETT___1,23545,79.17,2.37,-59.49
08/22/2019 00:00,BARRETT___2,23546,79.18,2.37,-59.51
08/22/2019 00:00,BAYONEEC___CTG1,323682,25.07,2.25,-5.52
08/22/2019 00:00,BAYONEEC___CTG10,323750,25.07,2.25,-5.52
08/22/2019 00:00,BAYONEEC___CTG2,323683,25.07,2.25,-5.52
08/22/2019 00:00,BAYONEEC___CTG3,323684,25.07,2.25,-5.52
08/22/2019 00:00,BAYONEEC___CTG4,323685,25.07,2.25,-5.52
08/22/2019 00:00,BAYONEEC___CTG5,323686,25.07,2.25,-5.52
08/22/2019 00:00,BAYONEEC___CTG6,323687,25.07,2.25,-5.52
08/22/2019 00:00,BAYONEEC___CTG7,323688,25.07,2.25,-5.52
08/22/2019 00:00,BAYONEEC___CTG8,323689,25.07,2.25,-5.52
08/22/2019 00:00,BAYONEEC___CTG9,323749,25.07,2.25,-5.52
08/22/2019 00:00,BEACON___LESR,323632,23.13,1.31,-4.51
08/22/2019 00:00,BEAVER RIVER___HYD,24048,17.26,-0.10,-0.07
08/22/2019 00:00,BEEBEE_GT_13,23619,18.13,0.40,-0.44
08/22/2019 00:00,BETHLEHEM___GRP,23843,22.97,1.14,-4.53
