Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
06/24/2019 00:00,59TH STREET_GT_1,24138,18.31,1.01,-8.84
06/24/2019 00:00,74TH STREET_GT_1,24260,18.32,1.02,-8.84
06/24/2019 00:00,74TH STREET_GT_2,24261,18.32,1.02,-8.84
06/24/2019 00:00,ADK HUDSON___FALLS,24011,21.29,0.63,-12.19
06/24/2019 00:00,ADK RESOURCE___RCVRY,23798,21.30,0.64,-12.20
06/24/2019 00:00,ADK S GLENS___FALLS,24028,21.29,0.63,-12.19
06/24/2019 00:00,ADK_NYS___DAM,23527,20.67,0.57,-11.64
06/24/2019 00:00,AIR_PRODUCTS___DRP,24190,20.44,0.47,-11.50
06/24/2019 00:00,ALBANY___1,23571,20.44,0.47,-11.50
06/24/2019 00:00,ALBANY___2,23572,20.44,0.47,-11.50
06/24/2019 00:00,ALBANY___3,23573,20.44,0.47,-11.50
06/24/2019 00:00,ALBANY___4,23574,20.44,0.47,-11.50
06/24/2019 00:00,ALBANY___LFGE,323615,20.70,0.52,-11.72
06/24/2019 00:00,ALCOA_RYNLDS___DRP,24188,7.96,-0.51,0.00
06/24/2019 00:00,ALCOA___DSASP,323711,7.96,-0.51,0.00
06/24/2019 00:00,ALLEGHENY___COGEN,23514,10.18,0.18,-1.54
06/24/2019 00:00,ALTONA_WT_PWR,323606,8.04,-0.43,0.00
06/24/2019 00:00,AMERICAN_REF_FUEL,24010,9.45,-0.42,-1.41
06/24/2019 00:00,ARKWRIGHT___SUMMIT_WT_PWR,323751,10.30,0.24,-1.60
06/24/2019 00:00,ARTHUR KILL_GT_1,23520,18.36,1.04,-8.85
06/24/2019 00:00,ARTHUR_KILL_2,23512,18.36,1.04,-8.85
06/24/2019 00:00,ARTHUR_KILL_3,23513,18.31,1.01,-8.84
06/24/2019 00:00,ARTHUR_KILL_COGEN,323718,18.36,1.04,-8.85
06/24/2019 00:00,ASHOKAN____,23654,18.64,0.77,-9.40
06/24/2019 00:00,ASTORIA_EAST_ENERGY_CC1,323581,18.34,1.02,-8.85
06/24/2019 00:00,ASTORIA_EAST_ENERGY_CC2,323582,18.34,1.02,-8.85
06/24/2019 00:00,ASTORIA_GT2_1,24094,18.34,1.02,-8.85
06/24/2019 00:00,ASTORIA_GT2_2,24095,18.34,1.02,-8.85
06/24/2019 00:00,ASTORIA_GT2_3,24096,18.34,1.02,-8.85
06/24/2019 00:00,ASTORIA_GT2_4,24097,18.34,1.02,-8.85
06/24/2019 00:00,ASTORIA_GT3_1,24098,18.34,1.02,-8.85
06/24/2019 00:00,ASTORIA_GT3_2,24099,18.34,1.02,-8.85
06/24/2019 00:00,ASTORIA_GT3_3,24100,18.34,1.02,-8.85
06/24/2019 00:00,ASTORIA_GT3_4,24101,18.34,1.02,-8.85
06/24/2019 00:00,ASTORIA_GT4_1,24102,18.34,1.02,-8.85
06/24/2019 00:00,ASTORIA_GT4_2,24103,18.34,1.02,-8.85
06/24/2019 00:00,ASTORIA_GT4_3,24104,18.34,1.02,-8.85
06/24/2019 00:00,ASTORIA_GT4_4,24105,18.34,1.02,-8.85
06/24/2019 00:00,ASTORIA_GT_1,23523,18.34,1.02,-8.85
06/24/2019 00:00,ASTORIA_GT_10,24110,18.36,1.04,-8.85
06/24/2019 00:00,ASTORIA_GT_11,24225,18.36,1.04,-8.85
06/24/2019 00:00,ASTORIA_GT_12,24226,18.36,1.04,-8.85
06/24/2019 00:00,ASTORIA_GT_13,24227,18.36,1.04,-8.85
06/24/2019 00:00,ASTORIA_GT_5,24106,18.34,1.02,-8.85
06/24/2019 00:00,ASTORIA_GT_7,24107,18.34,1.02,-8.85
06/24/2019 00:00,ASTORIA_GT_8,24108,18.34,1.02,-8.85
06/24/2019 00:00,ASTORIA___2,24149,18.34,1.02,-8.85
06/24/2019 00:00,ASTORIA___3,23516,18.36,1.04,-8.85
06/24/2019 00:00,ASTORIA___4,23517,18.34,1.02,-8.85
06/24/2019 00:00,ASTORIA___5,23518,18.36,1.04,-8.85
06/24/2019 00:00,AST_ENERGY_2_CC3,323677,18.31,1.00,-8.84
06/24/2019 00:00,AST_ENERGY_2_CC4,323678,18.31,1.00,-8.84
06/24/2019 00:00,ATHENS_STG_1,23668,18.88,0.57,-9.85
06/24/2019 00:00,ATHENS_STG_2,23670,18.88,0.57,-9.85
06/24/2019 00:00,ATHENS_STG_3,23677,18.88,0.57,-9.85
06/24/2019 00:00,AUBURN___LFGE,323710,9.70,0.11,-1.12
06/24/2019 00:00,BABYLON_RES_REC,323704,20.16,1.25,-10.45
06/24/2019 00:00,BARRETT_IC_1,23704,27.46,1.09,-17.90
06/24/2019 00:00,BARRETT_IC_10,23701,27.46,1.09,-17.90
06/24/2019 00:00,BARRETT_IC_11,23702,27.46,1.09,-17.90
06/24/2019 00:00,BARRETT_IC_12,23703,27.46,1.09,-17.90
06/24/2019 00:00,BARRETT_IC_2,23705,27.46,1.09,-17.90
06/24/2019 00:00,BARRETT_IC_3,23706,27.46,1.09,-17.90
06/24/2019 00:00,BARRETT_IC_4,23707,27.46,1.09,-17.90
06/24/2019 00:00,BARRETT_IC_5,23708,27.46,1.09,-17.90
06/24/2019 00:00,BARRETT_IC_6,23709,27.46,1.09,-17.90
06/24/2019 00:00,BARRETT_IC_7,23710,27.46,1.09,-17.90
06/24/2019 00:00,BARRETT_IC_8,23711,27.46,1.09,-17.90
06/24/2019 00:00,BARRETT_IC_9,23700,27.46,1.09,-17.90
06/24/2019 00:00,BARRETT___1,23545,27.46,1.09,-17.90
06/24/2019 00:00,BARRETT___2,23546,27.46,1.09,-17.90
06/24/2019 00:00,BAYONEEC___CTG1,323682,18.32,1.02,-8.84
06/24/2019 00:00,BAYONEEC___CTG10,323750,18.32,1.02,-8.84
06/24/2019 00:00,BAYONEEC___CTG2,323683,18.32,1.02,-8.84
06/24/2019 00:00,BAYONEEC___CTG3,323684,18.32,1.02,-8.84
06/24/2019 00:00,BAYONEEC___CTG4,323685,18.32,1.02,-8.84
06/24/2019 00:00,BAYONEEC___CTG5,323686,18.32,1.02,-8.84
06/24/2019 00:00,BAYONEEC___CTG6,323687,18.32,1.02,-8.84
06/24/2019 00:00,BAYONEEC___CTG7,323688,18.32,1.02,-8.84
06/24/2019 00:00,BAYONEEC___CTG8,323689,18.32,1.02,-8.84
06/24/2019 00:00,BAYONEEC___CTG9,323749,18.32,1.02,-8.84
06/24/2019 00:00,BEACON___LESR,323632,20.46,0.53,-11.47
06/24/2019 00:00,BEAVER RIVER___HYD,24048,8.37,-0.27,-0.17
06/24/2019 00:00,BEEBEE_GT_13,23619,9.45,-0.12,-1.10
06/24/2019 00:00,BETHLEHEM___GRP,23843,20.44,0.47,-11.50
06/24/2019 00:00,BETHLEHEM___GS1,323560,20.44,0.47,-11.50
06/24/2019 00:00,BETHLEHEM___GS2,323561,20.44,0.47,-11.50
06/24/2019 00:00,BETHLEHEM___GS3,323562,20.44,0.47,-11.50
06/24/2019 00:00,BETHLEHEM___STEEL,23779,9.99,0.01,-1.51
06/24/2019 00:00,BETHPAGE_CC_5,323564,20.28,1.21,-10.61
06/24/2019 00:00,BIGTREE_115_KV_TB2_REV_LBMP_A,345034,10.09,0.08,-1.53
06/24/2019 00:00,BINGHAMTON___COGEN,23790,11.59,0.25,-2.87
06/24/2019 00:00,BLACK RIVER___HYD,24047,8.59,-0.23,-0.35
06/24/2019 00:00,BLISS_WT_PWR,323608,10.22,0.14,-1.62
