Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
06/16/2019 00:00,59TH STREET_GT_1,24138,18.32,0.38,-14.63
06/16/2019 00:00,74TH STREET_GT_1,24260,19.25,0.38,-15.56
06/16/2019 00:00,74TH STREET_GT_2,24261,19.25,0.38,-15.56
06/16/2019 00:00,ADK HUDSON___FALLS,24011,22.59,0.18,-19.10
06/16/2019 00:00,ADK RESOURCE___RCVRY,23798,22.61,0.19,-19.11
06/16/2019 00:00,ADK S GLENS___FALLS,24028,22.59,0.18,-19.10
06/16/2019 00:00,ADK_NYS___DAM,23527,21.64,0.21,-18.12
06/16/2019 00:00,AIR_PRODUCTS___DRP,24190,21.38,0.17,-17.90
06/16/2019 00:00,ALBANY___1,23571,21.38,0.17,-17.90
06/16/2019 00:00,ALBANY___2,23572,21.38,0.17,-17.90
06/16/2019 00:00,ALBANY___3,23573,21.38,0.17,-17.90
06/16/2019 00:00,ALBANY___4,23574,21.38,0.17,-17.90
06/16/2019 00:00,ALBANY___LFGE,323615,21.76,0.18,-18.27
06/16/2019 00:00,ALCOA_RYNLDS___DRP,24188,3.13,-0.18,0.00
06/16/2019 00:00,ALCOA___DSASP,323711,3.13,-0.18,0.00
06/16/2019 00:00,ALLEGHENY___COGEN,23514,5.44,0.02,-2.11
06/16/2019 00:00,ALTONA_WT_PWR,323606,3.15,-0.17,0.00
06/16/2019 00:00,AMERICAN_REF_FUEL,24010,5.02,-0.29,-2.00
06/16/2019 00:00,ARKWRIGHT___SUMMIT_WT_PWR,323751,5.51,-0.05,-2.25
06/16/2019 00:00,ARTHUR KILL_GT_1,23520,18.91,0.35,-15.25
06/16/2019 00:00,ARTHUR_KILL_2,23512,18.91,0.35,-15.25
06/16/2019 00:00,ARTHUR_KILL_3,23513,18.94,0.38,-15.24
06/16/2019 00:00,ARTHUR_KILL_COGEN,323718,18.91,0.35,-15.25
06/16/2019 00:00,ASHOKAN____,23654,17.61,0.30,-14.00
06/16/2019 00:00,ASTORIA_EAST_ENERGY_CC1,323581,18.82,0.39,-15.12
06/16/2019 00:00,ASTORIA_EAST_ENERGY_CC2,323582,18.82,0.39,-15.12
06/16/2019 00:00,ASTORIA_GT2_1,24094,18.82,0.39,-15.12
06/16/2019 00:00,ASTORIA_GT2_2,24095,18.82,0.39,-15.12
06/16/2019 00:00,ASTORIA_GT2_3,24096,18.82,0.39,-15.12
06/16/2019 00:00,ASTORIA_GT2_4,24097,18.82,0.39,-15.12
06/16/2019 00:00,ASTORIA_GT3_1,24098,18.82,0.39,-15.12
06/16/2019 00:00,ASTORIA_GT3_2,24099,18.82,0.39,-15.12
06/16/2019 00:00,ASTORIA_GT3_3,24100,18.82,0.39,-15.12
06/16/2019 00:00,ASTORIA_GT3_4,24101,18.82,0.39,-15.12
06/16/2019 00:00,ASTORIA_GT4_1,24102,18.82,0.39,-15.12
06/16/2019 00:00,ASTORIA_GT4_2,24103,18.82,0.39,-15.12
06/16/2019 00:00,ASTORIA_GT4_3,24104,18.82,0.39,-15.12
06/16/2019 00:00,ASTORIA_GT4_4,24105,18.82,0.39,-15.12
06/16/2019 00:00,ASTORIA_GT_1,23523,18.82,0.39,-15.12
06/16/2019 00:00,ASTORIA_GT_10,24110,19.26,0.38,-15.56
06/16/2019 00:00,ASTORIA_GT_11,24225,19.26,0.38,-15.56
06/16/2019 00:00,ASTORIA_GT_12,24226,19.26,0.38,-15.56
06/16/2019 00:00,ASTORIA_GT_13,24227,19.26,0.38,-15.56
06/16/2019 00:00,ASTORIA_GT_5,24106,18.82,0.39,-15.12
06/16/2019 00:00,ASTORIA_GT_7,24107,18.82,0.39,-15.12
06/16/2019 00:00,ASTORIA_GT_8,24108,18.82,0.39,-15.12
06/16/2019 00:00,ASTORIA___2,24149,18.82,0.39,-15.12
