Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
01/22/2019 00:00,59TH STREET_GT_1,24138,100.77,5.39,-38.01
01/22/2019 00:00,74TH STREET_GT_1,24260,100.84,5.45,-38.02
01/22/2019 00:00,74TH STREET_GT_2,24261,100.84,5.45,-38.02
01/22/2019 00:00,ADK HUDSON___FALLS,24011,113.89,5.22,-51.30
01/22/2019 00:00,ADK RESOURCE___RCVRY,23798,113.45,5.79,-50.29
01/22/2019 00:00,ADK S GLENS___FALLS,24028,113.89,5.22,-51.30
01/22/2019 00:00,ADK_NYS___DAM,23527,111.78,4.70,-49.71
01/22/2019 00:00,AIR_PRODUCTS___DRP,24190,110.19,3.96,-48.87
01/22/2019 00:00,ALBANY___1,23571,110.19,3.96,-48.87
01/22/2019 00:00,ALBANY___2,23572,110.19,3.96,-48.87
01/22/2019 00:00,ALBANY___3,23573,110.19,3.96,-48.87
01/22/2019 00:00,ALBANY___4,23574,110.19,3.96,-48.87
01/22/2019 00:00,ALBANY___LFGE,323615,111.58,4.64,-49.57
01/22/2019 00:00,ALCOA_RYNLDS___DRP,24188,55.07,-2.30,0.00
01/22/2019 00:00,ALCOA___DSASP,323711,55.07,-2.30,0.00
01/22/2019 00:00,ALLEGHENY___COGEN,23514,64.59,0.63,-6.59
01/22/2019 00:00,ALTONA_WT_PWR,323606,56.16,-1.21,0.00
01/22/2019 00:00,AMERICAN_REF_FUEL,24010,61.34,-1.78,-5.75
01/22/2019 00:00,ARKWRIGHT___SUMMIT_WT_PWR,323751,65.37,1.60,-6.40
01/22/2019 00:00,ARTHUR KILL_GT_1,23520,101.47,6.08,-38.03
01/22/2019 00:00,ARTHUR_KILL_2,23512,101.47,6.08,-38.03
01/22/2019 00:00,ARTHUR_KILL_3,23513,100.43,5.05,-38.02
01/22/2019 00:00,ARTHUR_KILL_COGEN,323718,101.47,6.08,-38.03
01/22/2019 00:00,ASHOKAN____,23654,104.84,7.05,-40.42
01/22/2019 00:00,ASTORIA_EAST_ENERGY_CC1,323581,101.53,6.14,-38.03
01/22/2019 00:00,ASTORIA_EAST_ENERGY_CC2,323582,101.53,6.14,-38.03
01/22/2019 00:00,ASTORIA_GT2_1,24094,101.53,6.14,-38.03
01/22/2019 00:00,ASTORIA_GT2_2,24095,101.53,6.14,-38.03
01/22/2019 00:00,ASTORIA_GT2_3,24096,101.53,6.14,-38.03
01/22/2019 00:00,ASTORIA_GT2_4,24097,101.53,6.14,-38.03
01/22/2019 00:00,ASTORIA_GT3_1,24098,101.53,6.14,-38.03
01/22/2019 00:00,ASTORIA_GT3_2,24099,101.53,6.14,-38.03
01/22/2019 00:00,ASTORIA_GT3_3,24100,101.53,6.14,-38.03
01/22/2019 00:00,ASTORIA_GT3_4,24101,101.53,6.14,-38.03
01/22/2019 00:00,ASTORIA_GT4_1,24102,101.53,6.14,-38.03
01/22/2019 00:00,ASTORIA_GT4_2,24103,101.53,6.14,-38.03
01/22/2019 00:00,ASTORIA_GT4_3,24104,101.53,6.14,-38.03
01/22/2019 00:00,ASTORIA_GT4_4,24105,101.53,6.14,-38.03
01/22/2019 00:00,ASTORIA_GT_1,23523,101.53,6.14,-38.03
01/22/2019 00:00,ASTORIA_GT_10,24110,101.13,5.74,-38.03
01/22/2019 00:00,ASTORIA_GT_11,24225,101.13,5.74,-38.03
01/22/2019 00:00,ASTORIA_GT_12,24226,101.13,5.74,-38.03
01/22/2019 00:00,ASTORIA_GT_13,24227,101.13,5.74,-38.03
01/22/2019 00:00,ASTORIA_GT_5,24106,101.53,6.14,-38.03
01/22/2019 00:00,ASTORIA_GT_7,24107,101.53,6.14,-38.03
01/22/2019 00:00,ASTORIA_GT_8,24108,101.53,6.14,-38.03
01/22/2019 00:00,ASTORIA___2,24149,101.53,6.14,-38.03
01/22/2019 00:00,ASTORIA___3,23516,101.13,5.74,-38.03
01/22/2019 00:00,ASTORIA___4,23517,101.53,6.14,-38.03
01/22/2019 00:00,ASTORIA___5,23518,101.13,5.74,-38.03
01/22/2019 00:00,AST_ENERGY_2_CC3,323677,100.72,5.34,-38.02
01/22/2019 00:00,AST_ENERGY_2_CC4,323678,100.72,5.34,-38.02
01/22/2019 00:00,ATHENS_STG_1,23668,103.41,3.62,-42.43
01/22/2019 00:00,ATHENS_STG_2,23670,103.41,3.62,-42.43
01/22/2019 00:00,ATHENS_STG_3,23677,103.41,3.62,-42.43
01/22/2019 00:00,AUBURN___LFGE,323710,62.45,0.29,-4.80
01/22/2019 00:00,BABYLON_RES_REC,323704,105.27,7.40,-40.50
01/22/2019 00:00,BARRETT_IC_1,23704,127.52,6.42,-63.74
01/22/2019 00:00,BARRETT_IC_10,23701,127.53,6.42,-63.74
01/22/2019 00:00,BARRETT_IC_11,23702,127.53,6.42,-63.74
01/22/2019 00:00,BARRETT_IC_12,23703,127.53,6.42,-63.74
01/22/2019 00:00,BARRETT_IC_2,23705,127.52,6.42,-63.74
01/22/2019 00:00,BARRETT_IC_3,23706,127.52,6.42,-63.74
01/22/2019 00:00,BARRETT_IC_4,23707,127.52,6.42,-63.74
01/22/2019 00:00,BARRETT_IC_5,23708,127.52,6.42,-63.74
01/22/2019 00:00,BARRETT_IC_6,23709,127.52,6.42,-63.74
01/22/2019 00:00,BARRETT_IC_7,23710,127.52,6.42,-63.74
01/22/2019 00:00,BARRETT_IC_8,23711,127.52,6.42,-63.74
01/22/2019 00:00,BARRETT_IC_9,23700,127.53,6.42,-63.74
01/22/2019 00:00,BARRETT___1,23545,127.52,6.42,-63.74
01/22/2019 00:00,BARRETT___2,23546,127.53,6.42,-63.74
01/22/2019 00:00,BAYONEEC___CTG1,323682,100.72,5.34,-38.02
01/22/2019 00:00,BAYONEEC___CTG10,323750,100.72,5.34,-38.02
01/22/2019 00:00,BAYONEEC___CTG2,323683,100.72,5.34,-38.02
01/22/2019 00:00,BAYONEEC___CTG3,323684,100.72,5.34,-38.02
01/22/2019 00:00,BAYONEEC___CTG4,323685,100.72,5.34,-38.02
01/22/2019 00:00,BAYONEEC___CTG5,323686,100.72,5.34,-38.02
01/22/2019 00:00,BAYONEEC___CTG6,323687,100.72,5.34,-38.02
01/22/2019 00:00,BAYONEEC___CTG7,323688,100.72,5.34,-38.02
01/22/2019 00:00,BAYONEEC___CTG8,323689,100.72,5.34,-38.02
01/22/2019 00:00,BAYONEEC___CTG9,323749,100.72,5.34,-38.02
01/22/2019 00:00,BEACON___LESR,323632,110.89,4.87,-48.65
01/22/2019 00:00,BEAVER RIVER___HYD,24048,58.47,0.35,-0.76
01/22/2019 00:00,BEEBEE_GT_13,23619,61.44,-0.52,-4.59
01/22/2019 00:00,BETHLEHEM___GRP,23843,110.19,3.96,-48.87
01/22/2019 00:00,BETHLEHEM___GS1,323560,110.19,3.96,-48.87
01/22/2019 00:00,BETHLEHEM___GS2,323561,110.19,3.96,-48.87
01/22/2019 00:00,BETHLEHEM___GS3,323562,110.19,3.96,-48.87
01/22/2019 00:00,BETHLEHEM___STEEL,23779,64.11,0.57,-6.17
01/22/2019 00:00,BETHPAGE_CC_5,323564,105.63,7.29,-40.98
01/22/2019 00:00,BIGTREE_115_KV_TB2_REV_LBMP_A,345034,64.48,0.86,-6.25
01/22/2019 00:00,BINGHAMTON___COGEN,23790,71.32,1.49,-12.47
01/22/2019 00:00,BLACK RIVER___HYD,24047,60.14,1.26,-1.51
01/22/2019 00:00,BLISS_WT_PWR,323608,65.95,2.01,-6.58
01/22/2019 00:00,BLUE_CIRC_CHEM_DRP,24182,109.44,3.90,-48.17
01/22/2019 00:00,BOC_GAS_DRP,24189,109.56,3.38,-48.81
01/22/2019 00:00,BORALEX_4TH_BRANCH,23824,111.78,4.70,-49.71
01/22/2019 00:00,BOWLINE___1,23526,98.67,4.30,-37.00
01/22/2019 00:00,BOWLINE___2,23595,98.67,4.30,-37.00
01/22/2019 00:00,BROOKHAVEN___DRP,24191,104.45,8.09,-39.00
01/22/2019 00:00,BROOKLYN_NAVY_YARD,23515,100.83,5.45,-38.02
01/22/2019 00:00,BROOKLYN___ARMY_DRP,323595,101.53,6.14,-38.03
01/22/2019 00:00,BROOME_2_LFGE,323671,71.32,1.49,-12.47
01/22/2019 00:00,BROOME___LFGE,323600,71.32,1.49,-12.47
01/22/2019 00:00,BURROWS___LYONSDAL,23803,58.69,1.32,0.00
01/22/2019 00:00,CAITHNESS_CC_1,323624,104.16,7.80,-38.99
01/22/2019 00:00,CALPINE BETH_PAGE_GT4,24209,106.47,7.29,-41.82
01/22/2019 00:00,CALPINE_BETH_PAGE_GT_4,323586,106.47,7.29,-41.82
01/22/2019 00:00,CALPINE_BP_GT1,23823,106.47,7.29,-41.82
01/22/2019 00:00,CALSPAN___DRP,24200,64.11,0.57,-6.17
01/22/2019 00:00,CANDIGU_WT_PWR,323617,67.03,1.21,-8.46
01/22/2019 00:00,CARR STREET_E._SYR,24060,60.37,-0.40,-3.40
01/22/2019 00:00,CARTHAGE___PAPER,23857,59.58,0.91,-1.30
01/22/2019 00:00,CE_DUNWOOD___DRP,24194,100.26,4.93,-37.96
01/22/2019 00:00,CE_MILLWOOD___DRP,24193,99.92,4.70,-37.85
01/22/2019 00:00,CE_NYC2_DRP,24202,101.13,5.74,-38.03
01/22/2019 00:00,CE_NYC_DRP,24195,100.83,5.45,-38.02
01/22/2019 00:00,CHAFFEE___LFGE,323603,64.88,1.15,-6.37
01/22/2019 00:00,CHATEAUG_WT_PWR,323614,55.93,-1.43,0.00
01/22/2019 00:00,CHAT_HIGH_FALL_HYD,323578,55.82,-1.55,0.00
01/22/2019 00:00,CHAUTAUQUA___LFGE,323629,65.02,1.37,-6.28
01/22/2019 00:00,CH_MIDHUDSON___DRP,24192,103.27,5.16,-40.74
01/22/2019 00:00,CH_MISC_IPPS,23765,101.91,5.27,-39.27
01/22/2019 00:00,CH_RES_BVR_FALLS,23983,54.63,-0.69,2.05
01/22/2019 00:00,CH_RES_NIAGARA,23895,61.34,-1.78,-5.75
01/22/2019 00:00,CH_RES_SYRACUSE,23985,61.05,-0.11,-3.80
