Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
05/08/2019 00:00,59TH STREET_GT_1,24138,20.55,1.14,-7.96
05/08/2019 00:00,74TH STREET_GT_1,24260,22.66,1.17,-10.05
05/08/2019 00:00,74TH STREET_GT_2,24261,22.66,1.17,-10.05
05/08/2019 00:00,ADK HUDSON___FALLS,24011,19.13,0.57,-7.11
05/08/2019 00:00,ADK RESOURCE___RCVRY,23798,19.13,0.57,-7.11
05/08/2019 00:00,ADK S GLENS___FALLS,24028,19.13,0.57,-7.11
05/08/2019 00:00,ADK_NYS___DAM,23527,18.98,0.69,-6.85
05/08/2019 00:00,AIR_PRODUCTS___DRP,24190,18.65,0.59,-6.61
05/08/2019 00:00,ALBANY___1,23571,18.65,0.59,-6.61
05/08/2019 00:00,ALBANY___2,23572,18.65,0.59,-6.61
05/08/2019 00:00,ALBANY___3,23573,18.65,0.59,-6.61
05/08/2019 00:00,ALBANY___4,23574,18.65,0.59,-6.61
05/08/2019 00:00,ALBANY___LFGE,323615,18.84,0.66,-6.73
05/08/2019 00:00,ALCOA_RYNLDS___DRP,24188,10.84,-0.61,0.00
05/08/2019 00:00,ALCOA___DSASP,323711,10.84,-0.61,0.00
05/08/2019 00:00,ALLEGHENY___COGEN,23514,12.57,0.39,-0.73
05/08/2019 00:00,ALTONA_WT_PWR,323606,10.80,-0.64,0.00
05/08/2019 00:00,AMERICAN_REF_FUEL,24010,11.71,-0.38,-0.64
05/08/2019 00:00,ARKWRIGHT___SUMMIT_WT_PWR,323751,12.64,0.48,-0.72
05/08/2019 00:00,ARTHUR KILL_GT_1,23520,21.98,1.08,-9.46
05/08/2019 00:00,ARTHUR_KILL_2,23512,21.98,1.08,-9.46
05/08/2019 00:00,ARTHUR_KILL_3,23513,22.04,1.14,-9.45
05/08/2019 00:00,ARTHUR_KILL_COGEN,323718,21.98,1.08,-9.46
05/08/2019 00:00,ASHOKAN____,23654,17.62,1.11,-5.07
05/08/2019 00:00,ASTORIA_EAST_ENERGY_CC1,323581,21.69,1.19,-9.06
05/08/2019 00:00,ASTORIA_EAST_ENERGY_CC2,323582,21.70,1.20,-9.06
05/08/2019 00:00,ASTORIA_GT2_1,24094,21.70,1.20,-9.06
05/08/2019 00:00,ASTORIA_GT2_2,24095,21.70,1.20,-9.06
05/08/2019 00:00,ASTORIA_GT2_3,24096,21.70,1.20,-9.06
05/08/2019 00:00,ASTORIA_GT2_4,24097,21.70,1.20,-9.06
05/08/2019 00:00,ASTORIA_GT3_1,24098,21.70,1.20,-9.06
05/08/2019 00:00,ASTORIA_GT3_2,24099,21.70,1.20,-9.06
05/08/2019 00:00,ASTORIA_GT3_3,24100,21.70,1.20,-9.06
05/08/2019 00:00,ASTORIA_GT3_4,24101,21.70,1.20,-9.06
05/08/2019 00:00,ASTORIA_GT4_1,24102,21.70,1.20,-9.06
05/08/2019 00:00,ASTORIA_GT4_2,24103,21.70,1.20,-9.06
05/08/2019 00:00,ASTORIA_GT4_3,24104,21.70,1.20,-9.06
05/08/2019 00:00,ASTORIA_GT4_4,24105,21.70,1.20,-9.06
05/08/2019 00:00,ASTORIA_GT_1,23523,21.70,1.20,-9.06
05/08/2019 00:00,ASTORIA_GT_10,24110,22.68,1.19,-10.05
05/08/2019 00:00,ASTORIA_GT_11,24225,22.68,1.19,-10.05
05/08/2019 00:00,ASTORIA_GT_12,24226,22.68,1.19,-10.05
05/08/2019 00:00,ASTORIA_GT_13,24227,22.68,1.19,-10.05
05/08/2019 00:00,ASTORIA_GT_5,24106,21.70,1.20,-9.06
05/08/2019 00:00,ASTORIA_GT_7,24107,21.70,1.20,-9.06
05/08/2019 00:00,ASTORIA_GT_8,24108,21.70,1.20,-9.06
05/08/2019 00:00,ASTORIA___2,24149,21.70,1.20,-9.06
