Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
12/18/2019 00:00,59TH STREET_GT_1,24138,25.80,1.55,-7.06
12/18/2019 00:00,74TH STREET_GT_1,24260,25.82,1.56,-7.07
12/18/2019 00:00,74TH STREET_GT_2,24261,25.82,1.56,-7.07
12/18/2019 00:00,ADK HUDSON___FALLS,24011,27.61,0.70,-9.72
12/18/2019 00:00,ADK RESOURCE___RCVRY,23798,27.60,0.69,-9.72
12/18/2019 00:00,ADK S GLENS___FALLS,24028,27.61,0.70,-9.72
12/18/2019 00:00,ADK_NYS___DAM,23527,27.95,1.39,-9.37
12/18/2019 00:00,AIR_PRODUCTS___DRP,24190,27.39,1.00,-9.20
12/18/2019 00:00,ALBANY___1,23571,27.39,1.00,-9.20
12/18/2019 00:00,ALBANY___2,23572,27.39,1.00,-9.20
12/18/2019 00:00,ALBANY___3,23573,27.39,1.00,-9.20
12/18/2019 00:00,ALBANY___4,23574,27.39,1.00,-9.20
12/18/2019 00:00,ALBANY___LFGE,323615,27.68,1.13,-9.36
12/18/2019 00:00,ALCOA_RYNLDS___DRP,24188,16.38,-0.81,0.00
12/18/2019 00:00,ALCOA___DSASP,323711,16.38,-0.81,0.00
12/18/2019 00:00,ALLEGHENY___COGEN,23514,19.08,1.12,-0.78
12/18/2019 00:00,ALTONA_WT_PWR,323606,16.81,-0.38,0.00
12/18/2019 00:00,AMERICAN_REF_FUEL,24010,17.43,-0.71,-0.95
12/18/2019 00:00,ARKWRIGHT___SUMMIT_WT_PWR,323751,18.26,0.05,-1.02
12/18/2019 00:00,ARTHUR KILL_GT_1,23520,26.01,1.75,-7.07
12/18/2019 00:00,ARTHUR_KILL_2,23512,25.96,1.70,-7.07
12/18/2019 00:00,ARTHUR_KILL_3,23513,25.79,1.53,-7.07
12/18/2019 00:00,ARTHUR_KILL_COGEN,323718,26.01,1.75,-7.07
12/18/2019 00:00,ASHOKAN____,23654,26.40,1.63,-7.57
12/18/2019 00:00,ASTORIA_EAST_ENERGY_CC1,323581,25.91,1.65,-7.07
12/18/2019 00:00,ASTORIA_EAST_ENERGY_CC2,323582,25.91,1.65,-7.07
12/18/2019 00:00,ASTORIA_GT2_1,24094,25.91,1.65,-7.07
12/18/2019 00:00,ASTORIA_GT2_2,24095,25.91,1.65,-7.07
12/18/2019 00:00,ASTORIA_GT2_3,24096,25.91,1.65,-7.07
12/18/2019 00:00,ASTORIA_GT2_4,24097,25.91,1.65,-7.07
12/18/2019 00:00,ASTORIA_GT3_1,24098,25.91,1.65,-7.07
12/18/2019 00:00,ASTORIA_GT3_2,24099,25.91,1.65,-7.07
12/18/2019 00:00,ASTORIA_GT3_3,24100,25.91,1.65,-7.07
12/18/2019 00:00,ASTORIA_GT3_4,24101,25.91,1.65,-7.07
12/18/2019 00:00,ASTORIA_GT4_1,24102,25.91,1.65,-7.07
12/18/2019 00:00,ASTORIA_GT4_2,24103,25.91,1.65,-7.07
12/18/2019 00:00,ASTORIA_GT4_3,24104,25.91,1.65,-7.07
12/18/2019 00:00,ASTORIA_GT4_4,24105,25.91,1.65,-7.07
12/18/2019 00:00,ASTORIA_GT_1,23523,25.94,1.69,-7.07
12/18/2019 00:00,ASTORIA_GT_10,24110,25.87,1.62,-7.07
12/18/2019 00:00,ASTORIA_GT_11,24225,25.87,1.62,-7.07
12/18/2019 00:00,ASTORIA_GT_12,24226,25.87,1.62,-7.07
12/18/2019 00:00,ASTORIA_GT_13,24227,25.87,1.62,-7.07
12/18/2019 00:00,ASTORIA_GT_5,24106,25.94,1.69,-7.07
12/18/2019 00:00,ASTORIA_GT_7,24107,25.94,1.69,-7.07
12/18/2019 00:00,ASTORIA_GT_8,24108,25.94,1.69,-7.07
12/18/2019 00:00,ASTORIA___2,24149,25.91,1.65,-7.07
12/18/2019 00:00,ASTORIA___3,23516,25.87,1.62,-7.07
12/18/2019 00:00,ASTORIA___4,23517,25.91,1.65,-7.07
12/18/2019 00:00,ASTORIA___5,23518,25.87,1.62,-7.07
12/18/2019 00:00,AST_ENERGY_2_CC3,323677,25.80,1.55,-7.07
12/18/2019 00:00,AST_ENERGY_2_CC4,323678,25.80,1.55,-7.07
12/18/2019 00:00,ATHENS_STG_1,23668,26.07,0.96,-7.92
12/18/2019 00:00,ATHENS_STG_2,23670,26.07,0.96,-7.92
12/18/2019 00:00,ATHENS_STG_3,23677,26.07,0.96,-7.92
12/18/2019 00:00,AUBURN___LFGE,323710,18.42,0.33,-0.91
12/18/2019 00:00,BABYLON_RES_REC,323704,27.10,2.20,-7.71
12/18/2019 00:00,BARRETT_IC_1,23704,28.92,1.91,-9.82
12/18/2019 00:00,BARRETT_IC_10,23701,28.92,1.91,-9.82
12/18/2019 00:00,BARRETT_IC_11,23702,28.92,1.91,-9.82
12/18/2019 00:00,BARRETT_IC_12,23703,28.92,1.91,-9.82
12/18/2019 00:00,BARRETT_IC_2,23705,28.92,1.91,-9.82
12/18/2019 00:00,BARRETT_IC_3,23706,28.92,1.91,-9.82
12/18/2019 00:00,BARRETT_IC_4,23707,28.92,1.91,-9.82
12/18/2019 00:00,BARRETT_IC_5,23708,28.92,1.91,-9.82
12/18/2019 00:00,BARRETT_IC_6,23709,28.92,1.91,-9.82
12/18/2019 00:00,BARRETT_IC_7,23710,28.92,1.91,-9.82
12/18/2019 00:00,BARRETT_IC_8,23711,28.92,1.91,-9.82
12/18/2019 00:00,BARRETT_IC_9,23700,28.92,1.91,-9.82
12/18/2019 00:00,BARRETT___1,23545,28.92,1.91,-9.82
12/18/2019 00:00,BARRETT___2,23546,28.92,1.91,-9.82
12/18/2019 00:00,BAYONEEC___CTG1,323682,25.81,1.55,-7.07
12/18/2019 00:00,BAYONEEC___CTG10,323750,25.81,1.55,-7.07
12/18/2019 00:00,BAYONEEC___CTG2,323683,25.81,1.55,-7.07
