Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
03/28/2019 00:00,59TH STREET_GT_1,24138,27.78,2.99,-2.82
03/28/2019 00:00,74TH STREET_GT_1,24260,27.82,3.03,-2.82
03/28/2019 00:00,74TH STREET_GT_2,24261,27.82,3.03,-2.82
03/28/2019 00:00,ADK HUDSON___FALLS,24011,27.12,1.23,-3.92
03/28/2019 00:00,ADK RESOURCE___RCVRY,23798,27.15,1.27,-3.91
03/28/2019 00:00,ADK S GLENS___FALLS,24028,27.12,1.23,-3.92
03/28/2019 00:00,ADK_NYS___DAM,23527,26.99,1.19,-3.84
03/28/2019 00:00,AIR_PRODUCTS___DRP,24190,26.95,1.27,-3.71
03/28/2019 00:00,ALBANY___1,23571,26.95,1.27,-3.71
03/28/2019 00:00,ALBANY___2,23572,26.95,1.27,-3.71
03/28/2019 00:00,ALBANY___3,23573,26.95,1.27,-3.71
03/28/2019 00:00,ALBANY___4,23574,26.95,1.27,-3.71
03/28/2019 00:00,ALBANY___LFGE,323615,27.16,1.43,-3.77
03/28/2019 00:00,ALCOA_RYNLDS___DRP,24188,20.50,-1.47,0.00
03/28/2019 00:00,ALCOA___DSASP,323711,20.50,-1.47,0.00
03/28/2019 00:00,ALLEGHENY___COGEN,23514,23.34,0.88,-0.49
03/28/2019 00:00,ALTONA_WT_PWR,323606,20.50,-1.47,0.00
03/28/2019 00:00,AMERICAN_REF_FUEL,24010,22.01,-0.39,-0.43
03/28/2019 00:00,ARKWRIGHT___SUMMIT_WT_PWR,323751,22.61,0.15,-0.49
03/28/2019 00:00,ARTHUR KILL_GT_1,23520,27.90,3.10,-2.83
03/28/2019 00:00,ARTHUR_KILL_2,23512,27.90,3.10,-2.83
03/28/2019 00:00,ARTHUR_KILL_3,23513,27.69,2.90,-2.82
03/28/2019 00:00,ARTHUR_KILL_COGEN,323718,27.90,3.10,-2.83
03/28/2019 00:00,ASHOKAN____,23654,27.13,2.09,-3.07
03/28/2019 00:00,ASTORIA_EAST_ENERGY_CC1,323581,27.85,3.05,-2.83
03/28/2019 00:00,ASTORIA_EAST_ENERGY_CC2,323582,27.85,3.05,-2.83
03/28/2019 00:00,ASTORIA_GT2_1,24094,27.88,3.08,-2.83
03/28/2019 00:00,ASTORIA_GT2_2,24095,27.88,3.08,-2.83
03/28/2019 00:00,ASTORIA_GT2_3,24096,27.88,3.08,-2.83
03/28/2019 00:00,ASTORIA_GT2_4,24097,27.88,3.08,-2.83
03/28/2019 00:00,ASTORIA_GT3_1,24098,27.88,3.08,-2.83
03/28/2019 00:00,ASTORIA_GT3_2,24099,27.88,3.08,-2.83
03/28/2019 00:00,ASTORIA_GT3_3,24100,27.88,3.08,-2.83
03/28/2019 00:00,ASTORIA_GT3_4,24101,27.88,3.08,-2.83
03/28/2019 00:00,ASTORIA_GT4_1,24102,27.88,3.08,-2.83
03/28/2019 00:00,ASTORIA_GT4_2,24103,27.88,3.08,-2.83
03/28/2019 00:00,ASTORIA_GT4_3,24104,27.88,3.08,-2.83
03/28/2019 00:00,ASTORIA_GT4_4,24105,27.88,3.08,-2.83
03/28/2019 00:00,ASTORIA_GT_1,23523,27.88,3.08,-2.83
03/28/2019 00:00,ASTORIA_GT_10,24110,27.92,3.12,-2.83
03/28/2019 00:00,ASTORIA_GT_11,24225,27.92,3.12,-2.83
03/28/2019 00:00,ASTORIA_GT_12,24226,27.92,3.12,-2.83
03/28/2019 00:00,ASTORIA_GT_13,24227,27.92,3.12,-2.83
03/28/2019 00:00,ASTORIA_GT_5,24106,27.88,3.08,-2.83
03/28/2019 00:00,ASTORIA_GT_7,24107,27.88,3.08,-2.83
03/28/2019 00:00,ASTORIA_GT_8,24108,27.88,3.08,-2.83
03/28/2019 00:00,ASTORIA___2,24149,27.88,3.08,-2.83
03/28/2019 00:00,ASTORIA___3,23516,27.92,3.12,-2.83
