Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
08/11/2019 00:00,59TH STREET_GT_1,24138,19.49,1.64,-3.97
08/11/2019 00:00,74TH STREET_GT_1,24260,19.56,1.65,-4.03
08/11/2019 00:00,74TH STREET_GT_2,24261,19.56,1.65,-4.03
08/11/2019 00:00,ADK HUDSON___FALLS,24011,19.31,1.07,-4.36
08/11/2019 00:00,ADK RESOURCE___RCVRY,23798,19.33,1.08,-4.36
08/11/2019 00:00,ADK S GLENS___FALLS,24028,19.31,1.07,-4.36
08/11/2019 00:00,ADK_NYS___DAM,23527,19.22,1.18,-4.15
08/11/2019 00:00,AIR_PRODUCTS___DRP,24190,18.85,0.86,-4.10
08/11/2019 00:00,ALBANY___1,23571,18.85,0.86,-4.10
08/11/2019 00:00,ALBANY___2,23572,18.85,0.86,-4.10
08/11/2019 00:00,ALBANY___3,23573,18.85,0.86,-4.10
08/11/2019 00:00,ALBANY___4,23574,18.85,0.86,-4.10
08/11/2019 00:00,ALBANY___LFGE,323615,19.02,0.96,-4.18
08/11/2019 00:00,ALCOA_RYNLDS___DRP,24188,13.05,-0.83,0.00
08/11/2019 00:00,ALCOA___DSASP,323711,13.05,-0.83,0.00
08/11/2019 00:00,ALLEGHENY___COGEN,23514,14.84,0.40,-0.55
08/11/2019 00:00,ALTONA_WT_PWR,323606,13.27,-0.61,0.00
08/11/2019 00:00,AMERICAN_REF_FUEL,24010,13.87,-0.51,-0.51
08/11/2019 00:00,ARKWRIGHT___SUMMIT_WT_PWR,323751,14.83,0.37,-0.57
08/11/2019 00:00,ARTHUR KILL_GT_1,23520,19.46,1.57,-4.01
08/11/2019 00:00,ARTHUR_KILL_2,23512,19.46,1.57,-4.01
08/11/2019 00:00,ARTHUR_KILL_3,23513,19.51,1.62,-4.00
08/11/2019 00:00,ARTHUR_KILL_COGEN,323718,19.46,1.57,-4.01
08/11/2019 00:00,ASHOKAN____,23654,18.25,0.96,-3.41
08/11/2019 00:00,ASTORIA_EAST_ENERGY_CC1,323581,19.58,1.69,-4.01
08/11/2019 00:00,ASTORIA_EAST_ENERGY_CC2,323582,19.58,1.69,-4.01
08/11/2019 00:00,ASTORIA_GT2_1,24094,19.58,1.69,-4.01
08/11/2019 00:00,ASTORIA_GT2_2,24095,19.58,1.69,-4.01
08/11/2019 00:00,ASTORIA_GT2_3,24096,19.58,1.69,-4.01
08/11/2019 00:00,ASTORIA_GT2_4,24097,19.58,1.69,-4.01
08/11/2019 00:00,ASTORIA_GT3_1,24098,19.58,1.69,-4.01
08/11/2019 00:00,ASTORIA_GT3_2,24099,19.58,1.69,-4.01
08/11/2019 00:00,ASTORIA_GT3_3,24100,19.58,1.69,-4.01
08/11/2019 00:00,ASTORIA_GT3_4,24101,19.58,1.69,-4.01
08/11/2019 00:00,ASTORIA_GT4_1,24102,19.58,1.69,-4.01
08/11/2019 00:00,ASTORIA_GT4_2,24103,19.58,1.69,-4.01
08/11/2019 00:00,ASTORIA_GT4_3,24104,19.58,1.69,-4.01
08/11/2019 00:00,ASTORIA_GT4_4,24105,19.58,1.69,-4.01
08/11/2019 00:00,ASTORIA_GT_1,23523,19.58,1.69,-4.01
08/11/2019 00:00,ASTORIA_GT_10,24110,19.59,1.68,-4.03
08/11/2019 00:00,ASTORIA_GT_11,24225,19.59,1.68,-4.03
08/11/2019 00:00,ASTORIA_GT_12,24226,19.59,1.68,-4.03
08/11/2019 00:00,ASTORIA_GT_13,24227,19.59,1.68,-4.03
08/11/2019 00:00,ASTORIA_GT_5,24106,19.58,1.69,-4.01
08/11/2019 00:00,ASTORIA_GT_7,24107,19.58,1.69,-4.01
08/11/2019 00:00,ASTORIA_GT_8,24108,19.58,1.69,-4.01
08/11/2019 00:00,ASTORIA___2,24149,19.58,1.69,-4.01
08/11/2019 00:00,ASTORIA___3,23516,19.59,1.68,-4.03
08/11/2019 00:00,ASTORIA___4,23517,19.58,1.69,-4.01
08/11/2019 00:00,ASTORIA___5,23518,19.59,1.68,-4.03
08/11/2019 00:00,AST_ENERGY_2_CC3,323677,19.53,1.65,-4.00
08/11/2019 00:00,AST_ENERGY_2_CC4,323678,19.53,1.65,-4.00
08/11/2019 00:00,ATHENS_STG_1,23668,18.38,0.96,-3.54
08/11/2019 00:00,ATHENS_STG_2,23670,18.38,0.96,-3.54
08/11/2019 00:00,ATHENS_STG_3,23677,18.38,0.96,-3.54
08/11/2019 00:00,AUBURN___LFGE,323710,14.49,0.19,-0.41
08/11/2019 00:00,BABYLON_RES_REC,323704,19.05,1.98,-3.19
08/11/2019 00:00,BARRETT_IC_1,23704,18.93,1.79,-3.26
08/11/2019 00:00,BARRETT_IC_10,23701,18.93,1.79,-3.26
08/11/2019 00:00,BARRETT_IC_11,23702,18.93,1.79,-3.26
08/11/2019 00:00,BARRETT_IC_12,23703,18.93,1.79,-3.26
08/11/2019 00:00,BARRETT_IC_2,23705,18.93,1.79,-3.26
08/11/2019 00:00,BARRETT_IC_3,23706,18.93,1.79,-3.26
08/11/2019 00:00,BARRETT_IC_4,23707,18.93,1.79,-3.26
08/11/2019 00:00,BARRETT_IC_5,23708,18.93,1.79,-3.26
08/11/2019 00:00,BARRETT_IC_6,23709,18.93,1.79,-3.26
08/11/2019 00:00,BARRETT_IC_7,23710,18.93,1.79,-3.26
08/11/2019 00:00,BARRETT_IC_8,23711,18.93,1.79,-3.26
08/11/2019 00:00,BARRETT_IC_9,23700,18.93,1.79,-3.26
08/11/2019 00:00,BARRETT___1,23545,18.93,1.79,-3.26
08/11/2019 00:00,BARRETT___2,23546,18.93,1.79,-3.26
08/11/2019 00:00,BAYONEEC___CTG1,323682,19.52,1.64,-4.00
08/11/2019 00:00,BAYONEEC___CTG10,323750,19.52,1.64,-4.00
08/11/2019 00:00,BAYONEEC___CTG2,323683,19.52,1.64,-4.00
08/11/2019 00:00,BAYONEEC___CTG3,323684,19.52,1.64,-4.00
08/11/2019 00:00,BAYONEEC___CTG4,323685,19.52,1.64,-4.00
08/11/2019 00:00,BAYONEEC___CTG5,323686,19.52,1.64,-4.00
08/11/2019 00:00,BAYONEEC___CTG6,323687,19.52,1.64,-4.00
08/11/2019 00:00,BAYONEEC___CTG7,323688,19.52,1.64,-4.00
