Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
02/21/2019 00:00,59TH STREET_GT_1,24138,25.30,1.71,-6.11
02/21/2019 00:00,74TH STREET_GT_1,24260,25.35,1.76,-6.11
02/21/2019 00:00,74TH STREET_GT_2,24261,25.35,1.76,-6.11
02/21/2019 00:00,ADK HUDSON___FALLS,24011,27.04,1.38,-8.19
02/21/2019 00:00,ADK RESOURCE___RCVRY,23798,27.09,1.50,-8.12
02/21/2019 00:00,ADK S GLENS___FALLS,24028,27.04,1.38,-8.19
02/21/2019 00:00,ADK_NYS___DAM,23527,26.85,1.36,-8.01
02/21/2019 00:00,AIR_PRODUCTS___DRP,24190,26.40,1.12,-7.80
02/21/2019 00:00,ALBANY___1,23571,26.40,1.12,-7.80
02/21/2019 00:00,ALBANY___2,23572,26.40,1.12,-7.80
02/21/2019 00:00,ALBANY___3,23573,26.40,1.12,-7.80
02/21/2019 00:00,ALBANY___4,23574,26.40,1.12,-7.80
02/21/2019 00:00,ALBANY___LFGE,323615,26.66,1.28,-7.91
02/21/2019 00:00,ALCOA_RYNLDS___DRP,24188,16.34,-1.14,0.00
02/21/2019 00:00,ALCOA___DSASP,323711,16.34,-1.14,0.00
02/21/2019 00:00,ALLEGHENY___COGEN,23514,19.43,0.91,-1.05
02/21/2019 00:00,ALTONA_WT_PWR,323606,16.83,-0.65,0.00
02/21/2019 00:00,AMERICAN_REF_FUEL,24010,18.37,-0.02,-0.91
02/21/2019 00:00,ARKWRIGHT___SUMMIT_WT_PWR,323751,18.59,0.05,-1.06
02/21/2019 00:00,ARTHUR KILL_GT_1,23520,25.34,1.75,-6.12
02/21/2019 00:00,ARTHUR_KILL_2,23512,25.34,1.75,-6.12
02/21/2019 00:00,ARTHUR_KILL_3,23513,25.30,1.71,-6.11
02/21/2019 00:00,ARTHUR_KILL_COGEN,323718,25.34,1.75,-6.12
02/21/2019 00:00,ASHOKAN____,23654,25.81,1.78,-6.55
