Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
02/24/2019 00:00,59TH STREET_GT_1,24138,26.77,0.86,-16.57
02/24/2019 00:00,74TH STREET_GT_1,24260,26.79,0.88,-16.57
02/24/2019 00:00,74TH STREET_GT_2,24261,26.79,0.88,-16.57
02/24/2019 00:00,ADK HUDSON___FALLS,24011,32.44,0.82,-22.28
02/24/2019 00:00,ADK RESOURCE___RCVRY,23798,32.30,0.88,-22.08
02/24/2019 00:00,ADK S GLENS___FALLS,24028,32.44,0.82,-22.28
02/24/2019 00:00,ADK_NYS___DAM,23527,31.62,0.66,-21.62
02/24/2019 00:00,AIR_PRODUCTS___DRP,24190,31.07,0.54,-21.19
02/24/2019 00:00,ALBANY___1,23571,31.07,0.54,-21.19
02/24/2019 00:00,ALBANY___2,23572,31.07,0.54,-21.19
02/24/2019 00:00,ALBANY___3,23573,31.07,0.54,-21.19
02/24/2019 00:00,ALBANY___4,23574,31.07,0.54,-21.19
02/24/2019 00:00,ALBANY___LFGE,323615,31.49,0.62,-21.53
02/24/2019 00:00,ALCOA_RYNLDS___DRP,24188,8.96,-0.38,0.00
02/24/2019 00:00,ALCOA___DSASP,323711,8.96,-0.38,0.00
02/24/2019 00:00,ALLEGHENY___COGEN,23514,12.33,0.14,-2.85
02/24/2019 00:00,ALTONA_WT_PWR,323606,9.14,-0.21,0.00
02/24/2019 00:00,AMERICAN_REF_FUEL,24010,11.22,-0.65,-2.53
02/24/2019 00:00,ARKWRIGHT___SUMMIT_WT_PWR,323751,11.82,-0.35,-2.83
02/24/2019 00:00,ARTHUR KILL_GT_1,23520,26.85,0.93,-16.58
02/24/2019 00:00,ARTHUR_KILL_2,23512,26.85,0.93,-16.58
02/24/2019 00:00,ARTHUR_KILL_3,23513,26.75,0.84,-16.57
02/24/2019 00:00,ARTHUR_KILL_COGEN,323718,26.85,0.93,-16.58
02/24/2019 00:00,ASHOKAN____,23654,27.62,0.66,-17.61
02/24/2019 00:00,ASTORIA_EAST_ENERGY_CC1,323581,26.87,0.95,-16.58
02/24/2019 00:00,ASTORIA_EAST_ENERGY_CC2,323582,26.87,0.95,-16.58
02/24/2019 00:00,ASTORIA_GT2_1,24094,26.87,0.95,-16.58
02/24/2019 00:00,ASTORIA_GT2_2,24095,26.87,0.95,-16.58
02/24/2019 00:00,ASTORIA_GT2_3,24096,26.87,0.95,-16.58
02/24/2019 00:00,ASTORIA_GT2_4,24097,26.87,0.95,-16.58
02/24/2019 00:00,ASTORIA_GT3_1,24098,26.87,0.95,-16.58
02/24/2019 00:00,ASTORIA_GT3_2,24099,26.87,0.95,-16.58
02/24/2019 00:00,ASTORIA_GT3_3,24100,26.87,0.95,-16.58
02/24/2019 00:00,ASTORIA_GT3_4,24101,26.87,0.95,-16.58
02/24/2019 00:00,ASTORIA_GT4_1,24102,26.87,0.95,-16.58
02/24/2019 00:00,ASTORIA_GT4_2,24103,26.87,0.95,-16.58
02/24/2019 00:00,ASTORIA_GT4_3,24104,26.87,0.95,-16.58
02/24/2019 00:00,ASTORIA_GT4_4,24105,26.87,0.95,-16.58
02/24/2019 00:00,ASTORIA_GT_1,23523,26.87,0.95,-16.58
02/24/2019 00:00,ASTORIA_GT_10,24110,26.84,0.92,-16.58
02/24/2019 00:00,ASTORIA_GT_11,24225,26.84,0.92,-16.58
02/24/2019 00:00,ASTORIA_GT_12,24226,26.84,0.92,-16.58
02/24/2019 00:00,ASTORIA_GT_13,24227,26.84,0.92,-16.58
02/24/2019 00:00,ASTORIA_GT_5,24106,26.87,0.95,-16.58
02/24/2019 00:00,ASTORIA_GT_7,24107,26.87,0.95,-16.58
02/24/2019 00:00,ASTORIA_GT_8,24108,26.87,0.95,-16.58
02/24/2019 00:00,ASTORIA___2,24149,26.87,0.95,-16.58
02/24/2019 00:00,ASTORIA___3,23516,26.84,0.92,-16.58
02/24/2019 00:00,ASTORIA___4,23517,26.87,0.95,-16.58
02/24/2019 00:00,ASTORIA___5,23518,26.84,0.92,-16.58
02/24/2019 00:00,AST_ENERGY_2_CC3,323677,26.76,0.85,-16.57
02/24/2019 00:00,AST_ENERGY_2_CC4,323678,26.76,0.85,-16.57
02/24/2019 00:00,ATHENS_STG_1,23668,28.30,0.56,-18.40
02/24/2019 00:00,ATHENS_STG_2,23670,28.30,0.56,-18.40
02/24/2019 00:00,ATHENS_STG_3,23677,28.30,0.56,-18.40
02/24/2019 00:00,AUBURN___LFGE,323710,11.54,0.10,-2.10
02/24/2019 00:00,BABYLON_RES_REC,323704,26.97,1.06,-16.57
02/24/2019 00:00,BARRETT_IC_1,23704,26.94,0.95,-16.65
02/24/2019 00:00,BARRETT_IC_10,23701,26.94,0.95,-16.65
02/24/2019 00:00,BARRETT_IC_11,23702,26.94,0.95,-16.65
02/24/2019 00:00,BARRETT_IC_12,23703,26.94,0.95,-16.65
