Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
10/14/2019 00:00,59TH STREET_GT_1,24138,16.38,0.58,-6.28
10/14/2019 00:00,74TH STREET_GT_1,24260,16.40,0.60,-6.28
10/14/2019 00:00,74TH STREET_GT_2,24261,16.40,0.60,-6.28
10/14/2019 00:00,ADK HUDSON___FALLS,24011,19.08,0.69,-8.86
10/14/2019 00:00,ADK RESOURCE___RCVRY,23798,19.12,0.72,-8.87
10/14/2019 00:00,ADK S GLENS___FALLS,24028,19.08,0.69,-8.86
10/14/2019 00:00,ADK_NYS___DAM,23527,18.55,0.52,-8.50
10/14/2019 00:00,AIR_PRODUCTS___DRP,24190,18.18,0.34,-8.31
10/14/2019 00:00,ALBANY___1,23571,18.18,0.34,-8.31
10/14/2019 00:00,ALBANY___2,23572,18.18,0.34,-8.31
10/14/2019 00:00,ALBANY___3,23573,18.18,0.34,-8.31
10/14/2019 00:00,ALBANY___4,23574,18.18,0.34,-8.31
10/14/2019 00:00,ALBANY___LFGE,323615,18.39,0.40,-8.47
10/14/2019 00:00,ALCOA_RYNLDS___DRP,24188,7.54,-1.66,0.33
10/14/2019 00:00,ALCOA___DSASP,323711,7.54,-1.66,0.33
10/14/2019 00:00,ALLEGHENY___COGEN,23514,10.69,0.07,-1.10
10/14/2019 00:00,ALTONA_WT_PWR,323606,7.66,-1.52,0.35
10/14/2019 00:00,AMERICAN_REF_FUEL,24010,10.02,-0.50,-0.99
10/14/2019 00:00,ARKWRIGHT___SUMMIT_WT_PWR,323751,10.56,-0.09,-1.12
10/14/2019 00:00,ARTHUR KILL_GT_1,23520,16.42,0.61,-6.28
10/14/2019 00:00,ARTHUR_KILL_2,23512,16.40,0.59,-6.28
10/14/2019 00:00,ARTHUR_KILL_3,23513,16.38,0.58,-6.28
10/14/2019 00:00,ARTHUR_KILL_COGEN,323718,16.42,0.61,-6.28
10/14/2019 00:00,ASHOKAN____,23654,17.02,0.65,-6.84
10/14/2019 00:00,ASTORIA_EAST_ENERGY_CC1,323581,16.47,0.66,-6.28
10/14/2019 00:00,ASTORIA_EAST_ENERGY_CC2,323582,16.47,0.66,-6.28
10/14/2019 00:00,ASTORIA_GT2_1,24094,16.48,0.67,-6.28
10/14/2019 00:00,ASTORIA_GT2_2,24095,16.48,0.67,-6.28
10/14/2019 00:00,ASTORIA_GT2_3,24096,16.48,0.67,-6.28
10/14/2019 00:00,ASTORIA_GT2_4,24097,16.48,0.67,-6.28
