Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
10/07/2019 00:00,59TH STREET_GT_1,24138,13.37,1.22,0.00
10/07/2019 00:00,74TH STREET_GT_1,24260,13.39,1.23,0.00
10/07/2019 00:00,74TH STREET_GT_2,24261,13.39,1.23,0.00
10/07/2019 00:00,ADK HUDSON___FALLS,24011,13.30,1.14,0.00
10/07/2019 00:00,ADK RESOURCE___RCVRY,23798,13.35,1.19,0.00
10/07/2019 00:00,ADK S GLENS___FALLS,24028,13.30,1.14,0.00
10/07/2019 00:00,ADK_NYS___DAM,23527,13.12,0.96,0.00
10/07/2019 00:00,AIR_PRODUCTS___DRP,24190,12.87,0.72,0.00
10/07/2019 00:00,ALBANY___1,23571,12.87,0.72,0.00
10/07/2019 00:00,ALBANY___2,23572,12.87,0.72,0.00
10/07/2019 00:00,ALBANY___3,23573,12.87,0.72,0.00
10/07/2019 00:00,ALBANY___4,23574,12.87,0.72,0.00
10/07/2019 00:00,ALBANY___LFGE,323615,12.96,0.80,0.00
10/07/2019 00:00,ALCOA_RYNLDS___DRP,24188,11.64,-0.52,0.00
10/07/2019 00:00,ALCOA___DSASP,323711,11.64,-0.52,0.00
10/07/2019 00:00,ALLEGHENY___COGEN,23514,12.67,0.51,0.00
10/07/2019 00:00,ALTONA_WT_PWR,323606,11.67,-0.49,0.00
10/07/2019 00:00,AMERICAN_REF_FUEL,24010,11.86,-0.30,0.00
10/07/2019 00:00,ARKWRIGHT___SUMMIT_WT_PWR,323751,12.73,0.57,0.00
10/07/2019 00:00,ARTHUR KILL_GT_1,23520,13.48,1.31,-0.01
10/07/2019 00:00,ARTHUR_KILL_2,23512,13.44,1.28,-0.01
10/07/2019 00:00,ARTHUR_KILL_3,23513,13.36,1.20,0.00
10/07/2019 00:00,ARTHUR_KILL_COGEN,323718,13.48,1.31,-0.01
10/07/2019 00:00,ASHOKAN____,23654,13.19,1.03,0.00
10/07/2019 00:00,ASTORIA_EAST_ENERGY_CC1,323581,13.42,1.25,-0.01
10/07/2019 00:00,ASTORIA_EAST_ENERGY_CC2,323582,13.42,1.25,-0.01
10/07/2019 00:00,ASTORIA_GT2_1,24094,13.43,1.26,-0.01
10/07/2019 00:00,ASTORIA_GT2_2,24095,13.43,1.26,-0.01
10/07/2019 00:00,ASTORIA_GT2_3,24096,13.43,1.26,-0.01
10/07/2019 00:00,ASTORIA_GT2_4,24097,13.43,1.26,-0.01
10/07/2019 00:00,ASTORIA_GT3_1,24098,13.43,1.26,-0.01
10/07/2019 00:00,ASTORIA_GT3_2,24099,13.43,1.26,-0.01
10/07/2019 00:00,ASTORIA_GT3_3,24100,13.43,1.26,-0.01
10/07/2019 00:00,ASTORIA_GT3_4,24101,13.43,1.26,-0.01
10/07/2019 00:00,ASTORIA_GT4_1,24102,13.43,1.26,-0.01
10/07/2019 00:00,ASTORIA_GT4_2,24103,13.43,1.26,-0.01
10/07/2019 00:00,ASTORIA_GT4_3,24104,13.43,1.26,-0.01
10/07/2019 00:00,ASTORIA_GT4_4,24105,13.43,1.26,-0.01
10/07/2019 00:00,ASTORIA_GT_1,23523,13.44,1.28,-0.01
10/07/2019 00:00,ASTORIA_GT_10,24110,13.44,1.28,-0.01
10/07/2019 00:00,ASTORIA_GT_11,24225,13.44,1.28,-0.01
10/07/2019 00:00,ASTORIA_GT_12,24226,13.44,1.28,-0.01
10/07/2019 00:00,ASTORIA_GT_13,24227,13.44,1.28,-0.01
10/07/2019 00:00,ASTORIA_GT_5,24106,13.44,1.28,-0.01
10/07/2019 00:00,ASTORIA_GT_7,24107,13.44,1.28,-0.01
10/07/2019 00:00,ASTORIA_GT_8,24108,13.44,1.28,-0.01
10/07/2019 00:00,ASTORIA___2,24149,13.43,1.26,-0.01
10/07/2019 00:00,ASTORIA___3,23516,13.44,1.28,-0.01
10/07/2019 00:00,ASTORIA___4,23517,13.43,1.26,-0.01
10/07/2019 00:00,ASTORIA___5,23518,13.44,1.28,-0.01
10/07/2019 00:00,AST_ENERGY_2_CC3,323677,13.39,1.23,0.00
10/07/2019 00:00,AST_ENERGY_2_CC4,323678,13.39,1.23,0.00
10/07/2019 00:00,ATHENS_STG_1,23668,12.85,0.69,0.00
10/07/2019 00:00,ATHENS_STG_2,23670,12.85,0.69,0.00
10/07/2019 00:00,ATHENS_STG_3,23677,12.85,0.69,0.00
10/07/2019 00:00,AUBURN___LFGE,323710,12.33,0.17,0.00
10/07/2019 00:00,BABYLON_RES_REC,323704,13.63,1.47,0.00
10/07/2019 00:00,BARRETT_IC_1,23704,13.53,1.36,-0.01
10/07/2019 00:00,BARRETT_IC_10,23701,13.53,1.36,-0.01
10/07/2019 00:00,BARRETT_IC_11,23702,13.53,1.36,-0.01
10/07/2019 00:00,BARRETT_IC_12,23703,13.53,1.36,-0.01
10/07/2019 00:00,BARRETT_IC_2,23705,13.53,1.36,-0.01
10/07/2019 00:00,BARRETT_IC_3,23706,13.53,1.36,-0.01
10/07/2019 00:00,BARRETT_IC_4,23707,13.53,1.36,-0.01
10/07/2019 00:00,BARRETT_IC_5,23708,13.53,1.36,-0.01
10/07/2019 00:00,BARRETT_IC_6,23709,13.53,1.36,-0.01
10/07/2019 00:00,BARRETT_IC_7,23710,13.53,1.36,-0.01
10/07/2019 00:00,BARRETT_IC_8,23711,13.53,1.36,-0.01
10/07/2019 00:00,BARRETT_IC_9,23700,13.53,1.36,-0.01
10/07/2019 00:00,BARRETT___1,23545,13.53,1.36,-0.01
10/07/2019 00:00,BARRETT___2,23546,13.53,1.36,-0.01
10/07/2019 00:00,BAYONEEC___CTG1,323682,13.37,1.22,0.00
10/07/2019 00:00,BAYONEEC___CTG10,323750,13.37,1.22,0.00
10/07/2019 00:00,BAYONEEC___CTG2,323683,13.37,1.22,0.00
10/07/2019 00:00,BAYONEEC___CTG3,323684,13.37,1.22,0.00
10/07/2019 00:00,BAYONEEC___CTG4,323685,13.37,1.22,0.00
10/07/2019 00:00,BAYONEEC___CTG5,323686,13.37,1.22,0.00
10/07/2019 00:00,BAYONEEC___CTG6,323687,13.37,1.22,0.00
10/07/2019 00:00,BAYONEEC___CTG7,323688,13.37,1.22,0.00
10/07/2019 00:00,BAYONEEC___CTG8,323689,13.37,1.22,0.00
10/07/2019 00:00,BAYONEEC___CTG9,323749,13.37,1.22,0.00
10/07/2019 00:00,BEACON___LESR,323632,12.97,0.81,0.00
10/07/2019 00:00,BEAVER RIVER___HYD,24048,12.19,0.04,0.00
10/07/2019 00:00,BEEBEE_GT_13,23619,12.19,0.04,0.00
10/07/2019 00:00,BETHLEHEM___GRP,23843,12.87,0.72,0.00
10/07/2019 00:00,BETHLEHEM___GS1,323560,12.87,0.72,0.00
10/07/2019 00:00,BETHLEHEM___GS2,323561,12.87,0.72,0.00
