Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
11/07/2019 00:00,59TH STREET_GT_1,24138,18.87,0.60,-11.84
11/07/2019 00:00,74TH STREET_GT_1,24260,18.87,0.60,-11.84
11/07/2019 00:00,74TH STREET_GT_2,24261,18.87,0.60,-11.84
11/07/2019 00:00,ADK HUDSON___FALLS,24011,25.51,0.29,-18.79
11/07/2019 00:00,ADK RESOURCE___RCVRY,23798,25.51,0.26,-18.82
11/07/2019 00:00,ADK S GLENS___FALLS,24028,25.51,0.29,-18.79
11/07/2019 00:00,ADK_NYS___DAM,23527,24.35,0.52,-17.40
11/07/2019 00:00,AIR_PRODUCTS___DRP,24190,23.70,0.44,-16.84
11/07/2019 00:00,ALBANY___1,23571,23.70,0.44,-16.84
11/07/2019 00:00,ALBANY___2,23572,23.70,0.44,-16.84
11/07/2019 00:00,ALBANY___3,23573,23.70,0.44,-16.84
11/07/2019 00:00,ALBANY___4,23574,23.70,0.44,-16.84
11/07/2019 00:00,ALBANY___LFGE,323615,24.19,0.48,-17.28
11/07/2019 00:00,ALCOA_RYNLDS___DRP,24188,5.69,-0.38,0.36
11/07/2019 00:00,ALCOA___DSASP,323711,5.69,-0.38,0.36
11/07/2019 00:00,ALLEGHENY___COGEN,23514,9.10,0.66,-2.01
11/07/2019 00:00,ALTONA_WT_PWR,323606,5.74,-0.31,0.38
11/07/2019 00:00,AMERICAN_REF_FUEL,24010,8.62,0.40,-1.79
11/07/2019 00:00,ARKWRIGHT___SUMMIT_WT_PWR,323751,9.22,0.75,-2.04
11/07/2019 00:00,ARTHUR KILL_GT_1,23520,18.93,0.66,-11.84
11/07/2019 00:00,ARTHUR_KILL_2,23512,18.91,0.64,-11.84
11/07/2019 00:00,ARTHUR_KILL_3,23513,18.85,0.59,-11.84
11/07/2019 00:00,ARTHUR_KILL_COGEN,323718,18.93,0.66,-11.84
11/07/2019 00:00,ASHOKAN____,23654,20.27,0.68,-13.16
11/07/2019 00:00,ASTORIA_EAST_ENERGY_CC1,323581,18.91,0.64,-11.84
11/07/2019 00:00,ASTORIA_EAST_ENERGY_CC2,323582,18.91,0.64,-11.84
11/07/2019 00:00,ASTORIA_GT2_1,24094,18.92,0.65,-11.84
11/07/2019 00:00,ASTORIA_GT2_2,24095,18.92,0.65,-11.84
11/07/2019 00:00,ASTORIA_GT2_3,24096,18.92,0.65,-11.84
11/07/2019 00:00,ASTORIA_GT2_4,24097,18.92,0.65,-11.84
11/07/2019 00:00,ASTORIA_GT3_1,24098,18.92,0.65,-11.84
11/07/2019 00:00,ASTORIA_GT3_2,24099,18.92,0.65,-11.84
11/07/2019 00:00,ASTORIA_GT3_3,24100,18.92,0.65,-11.84
11/07/2019 00:00,ASTORIA_GT3_4,24101,18.92,0.65,-11.84
11/07/2019 00:00,ASTORIA_GT4_1,24102,18.92,0.65,-11.84
11/07/2019 00:00,ASTORIA_GT4_2,24103,18.92,0.65,-11.84
11/07/2019 00:00,ASTORIA_GT4_3,24104,18.92,0.65,-11.84
11/07/2019 00:00,ASTORIA_GT4_4,24105,18.92,0.65,-11.84
11/07/2019 00:00,ASTORIA_GT_1,23523,18.93,0.66,-11.84
11/07/2019 00:00,ASTORIA_GT_10,24110,18.89,0.62,-11.84
11/07/2019 00:00,ASTORIA_GT_11,24225,18.89,0.62,-11.84
11/07/2019 00:00,ASTORIA_GT_12,24226,18.89,0.62,-11.84
11/07/2019 00:00,ASTORIA_GT_13,24227,18.89,0.62,-11.84
11/07/2019 00:00,ASTORIA_GT_5,24106,18.93,0.66,-11.84
11/07/2019 00:00,ASTORIA_GT_7,24107,18.93,0.66,-11.84
11/07/2019 00:00,ASTORIA_GT_8,24108,18.93,0.66,-11.84
11/07/2019 00:00,ASTORIA___2,24149,18.92,0.65,-11.84
11/07/2019 00:00,ASTORIA___3,23516,18.89,0.62,-11.84
11/07/2019 00:00,ASTORIA___4,23517,18.92,0.65,-11.84
11/07/2019 00:00,ASTORIA___5,23518,18.89,0.62,-11.84
11/07/2019 00:00,AST_ENERGY_2_CC3,323677,18.85,0.59,-11.84
11/07/2019 00:00,AST_ENERGY_2_CC4,323678,18.85,0.59,-11.84
11/07/2019 00:00,ATHENS_STG_1,23668,20.20,0.46,-13.31
11/07/2019 00:00,ATHENS_STG_2,23670,20.20,0.46,-13.31
11/07/2019 00:00,ATHENS_STG_3,23677,20.20,0.46,-13.31
11/07/2019 00:00,AUBURN___LFGE,323710,8.15,0.26,-1.45
11/07/2019 00:00,BABYLON_RES_REC,323704,18.99,0.72,-11.84
11/07/2019 00:00,BARRETT_IC_1,23704,19.00,0.65,-11.92
11/07/2019 00:00,BARRETT_IC_10,23701,19.00,0.65,-11.92
11/07/2019 00:00,BARRETT_IC_11,23702,19.00,0.65,-11.92
11/07/2019 00:00,BARRETT_IC_12,23703,19.00,0.65,-11.92
11/07/2019 00:00,BARRETT_IC_2,23705,19.00,0.65,-11.92
11/07/2019 00:00,BARRETT_IC_3,23706,19.00,0.65,-11.92
11/07/2019 00:00,BARRETT_IC_4,23707,19.00,0.65,-11.92
11/07/2019 00:00,BARRETT_IC_5,23708,19.00,0.65,-11.92
11/07/2019 00:00,BARRETT_IC_6,23709,19.00,0.65,-11.92
11/07/2019 00:00,BARRETT_IC_7,23710,19.00,0.65,-11.92
11/07/2019 00:00,BARRETT_IC_8,23711,19.00,0.65,-11.92
11/07/2019 00:00,BARRETT_IC_9,23700,19.00,0.65,-11.92
11/07/2019 00:00,BARRETT___1,23545,19.00,0.65,-11.92
11/07/2019 00:00,BARRETT___2,23546,19.00,0.65,-11.92
11/07/2019 00:00,BAYONEEC___CTG1,323682,18.87,0.60,-11.84
11/07/2019 00:00,BAYONEEC___CTG10,323750,18.87,0.60,-11.84
11/07/2019 00:00,BAYONEEC___CTG2,323683,18.87,0.60,-11.84
11/07/2019 00:00,BAYONEEC___CTG3,323684,18.87,0.60,-11.84
11/07/2019 00:00,BAYONEEC___CTG4,323685,18.87,0.60,-11.84
11/07/2019 00:00,BAYONEEC___CTG5,323686,18.87,0.60,-11.84
11/07/2019 00:00,BAYONEEC___CTG6,323687,18.87,0.60,-11.84
11/07/2019 00:00,BAYONEEC___CTG7,323688,18.87,0.60,-11.84
11/07/2019 00:00,BAYONEEC___CTG8,323689,18.87,0.60,-11.84
11/07/2019 00:00,BAYONEEC___CTG9,323749,18.87,0.60,-11.84
11/07/2019 00:00,BEACON___LESR,323632,23.68,0.49,-16.76
11/07/2019 00:00,BEAVER RIVER___HYD,24048,6.35,-0.08,0.00
11/07/2019 00:00,BEEBEE_GT_13,23619,8.17,0.35,-1.39
11/07/2019 00:00,BETHLEHEM___GRP,23843,23.70,0.44,-16.84
11/07/2019 00:00,BETHLEHEM___GS1,323560,23.70,0.44,-16.84
11/07/2019 00:00,BETHLEHEM___GS2,323561,23.70,0.44,-16.84
11/07/2019 00:00,BETHLEHEM___GS3,323562,23.70,0.44,-16.84
11/07/2019 00:00,BETHLEHEM___STEEL,23779,9.07,0.69,-1.94
11/07/2019 00:00,BETHPAGE_CC_5,323564,18.97,0.69,-11.84
11/07/2019 00:00,BIGTREE_115_KV_TB2_REV_LBMP_A,345034,9.13,0.74,-1.96
11/07/2019 00:00,BINGHAMTON___COGEN,23790,10.70,0.38,-3.89
11/07/2019 00:00,BLACK RIVER___HYD,24047,6.42,-0.01,0.00
11/07/2019 00:00,BLISS_WT_PWR,323608,9.26,0.76,-2.07
11/07/2019 00:00,BLUE_CIRC_CHEM_DRP,24182,20.76,0.73,-13.61
11/07/2019 00:00,BOC_GAS_DRP,24189,23.48,0.42,-16.63
11/07/2019 00:00,BORALEX_4TH_BRANCH,23824,24.35,0.52,-17.40
11/07/2019 00:00,BOWLINE___1,23526,18.40,0.48,-11.49
11/07/2019 00:00,BOWLINE___2,23595,18.40,0.48,-11.49
11/07/2019 00:00,BROOKHAVEN___DRP,24191,19.00,0.73,-11.84
11/07/2019 00:00,BROOKLYN_NAVY_YARD,23515,18.84,0.57,-11.84
11/07/2019 00:00,BROOKLYN___ARMY_DRP,323595,18.92,0.65,-11.84
11/07/2019 00:00,BROOME_2_LFGE,323671,10.70,0.38,-3.89
11/07/2019 00:00,BROOME___LFGE,323600,10.70,0.38,-3.89
11/07/2019 00:00,BURROWS___LYONSDAL,23803,6.53,0.10,0.00
11/07/2019 00:00,CAITHNESS_CC_1,323624,19.01,0.74,-11.84
11/07/2019 00:00,CALPINE BETH_PAGE_GT4,24209,18.97,0.69,-11.85
11/07/2019 00:00,CALPINE_BETH_PAGE_GT_4,323586,18.97,0.69,-11.85
11/07/2019 00:00,CALPINE_BP_GT1,23823,18.97,0.69,-11.85
11/07/2019 00:00,CALSPAN___DRP,24200,9.07,0.69,-1.94
11/07/2019 00:00,CANDIGU_WT_PWR,323617,9.64,0.59,-2.62
11/07/2019 00:00,CARR STREET_E._SYR,24060,7.50,0.13,-0.95
11/07/2019 00:00,CARTHAGE___PAPER,23857,6.39,-0.04,0.00
11/07/2019 00:00,CE_DUNWOOD___DRP,24194,18.79,0.54,-11.82
11/07/2019 00:00,CE_MILLWOOD___DRP,24193,18.72,0.52,-11.77
11/07/2019 00:00,CE_NYC2_DRP,24202,18.89,0.62,-11.84
11/07/2019 00:00,CE_NYC_DRP,24195,18.87,0.60,-11.84
11/07/2019 00:00,CHAFFEE___LFGE,323603,9.18,0.75,-2.01
11/07/2019 00:00,CHATEAUG_WT_PWR,323614,5.71,-0.34,0.38
11/07/2019 00:00,CHAT_HIGH_FALL_HYD,323578,5.71,-0.35,0.37
11/07/2019 00:00,CHAUTAUQUA___LFGE,323629,9.22,0.78,-2.00
11/07/2019 00:00,CH_MIDHUDSON___DRP,24192,19.75,0.57,-12.75
11/07/2019 00:00,CH_MISC_IPPS,23765,19.25,0.57,-12.25
11/07/2019 00:00,CH_RES_BVR_FALLS,23983,5.04,-0.12,1.27
11/07/2019 00:00,CH_RES_NIAGARA,23895,8.67,0.48,-1.76
11/07/2019 00:00,CH_RES_SYRACUSE,23985,7.77,0.17,-1.17
11/07/2019 00:00,CLINTON_WT_PWR,323605,5.71,-0.34,0.38
11/07/2019 00:00,CLINTON___LFGE,323618,5.78,-0.28,0.38
11/07/2019 00:00,COLONIE_LFGE__,323577,24.88,0.46,-18.00
11/07/2019 00:00,COPENHAGEN_WT_PWR,323753,6.73,-0.01,-0.30
11/07/2019 00:00,CORNELL____,23752,9.45,0.39,-2.64
11/07/2019 00:00,COXSACKIE___GT,23611,20.63,0.62,-13.59
11/07/2019 00:00,CPV_VALLEY___CC1,323721,17.12,0.39,-10.30
11/07/2019 00:00,CPV_VALLEY___CC2,323722,17.12,0.39,-10.30
11/07/2019 00:00,CRESCENT___HYD,24018,24.88,0.46,-18.00
11/07/2019 00:00,CRICKET___VALLEY_CC1,323756,19.55,0.53,-12.60
11/07/2019 00:00,CRICKET___VALLEY_CC2,323757,19.55,0.53,-12.60
11/07/2019 00:00,CRICKET___VALLEY_CC3,323758,19.55,0.53,-12.60
11/07/2019 00:00,CRUCIBLE_METL_DRP,24180,7.77,0.17,-1.17
11/07/2019 00:00,DANC___LFGE,323619,6.93,0.01,-0.50
11/07/2019 00:00,DANSKAMMER___1,23586,19.25,0.57,-12.25
11/07/2019 00:00,DANSKAMMER___2,23589,19.25,0.57,-12.25
11/07/2019 00:00,DANSKAMMER___3,23590,19.25,0.57,-12.25
11/07/2019 00:00,DANSKAMMER___4,23591,19.25,0.57,-12.25
