Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
12/06/2019 00:00,59TH STREET_GT_1,24138,21.99,1.70,-4.43
12/06/2019 00:00,74TH STREET_GT_1,24260,22.02,1.73,-4.43
12/06/2019 00:00,74TH STREET_GT_2,24261,22.02,1.73,-4.43
12/06/2019 00:00,ADK HUDSON___FALLS,24011,22.95,0.73,-6.37
12/06/2019 00:00,ADK RESOURCE___RCVRY,23798,22.96,0.73,-6.37
12/06/2019 00:00,ADK S GLENS___FALLS,24028,22.95,0.73,-6.37
12/06/2019 00:00,ADK_NYS___DAM,23527,23.17,1.28,-6.03
12/06/2019 00:00,AIR_PRODUCTS___DRP,24190,22.68,0.92,-5.91
12/06/2019 00:00,ALBANY___1,23571,22.68,0.92,-5.91
12/06/2019 00:00,ALBANY___2,23572,22.68,0.92,-5.91
12/06/2019 00:00,ALBANY___3,23573,22.68,0.92,-5.91
12/06/2019 00:00,ALBANY___4,23574,22.68,0.92,-5.91
12/06/2019 00:00,ALBANY___LFGE,323615,22.90,1.03,-6.01
12/06/2019 00:00,ALCOA_RYNLDS___DRP,24188,13.31,-1.19,1.36
12/06/2019 00:00,ALCOA___DSASP,323711,13.31,-1.19,1.36
12/06/2019 00:00,ALLEGHENY___COGEN,23514,17.63,1.08,-0.70
12/06/2019 00:00,ALTONA_WT_PWR,323606,13.40,-1.05,1.41
12/06/2019 00:00,AMERICAN_REF_FUEL,24010,16.45,-0.06,-0.66
12/06/2019 00:00,ARKWRIGHT___SUMMIT_WT_PWR,323751,17.64,1.05,-0.74
12/06/2019 00:00,ARTHUR KILL_GT_1,23520,22.14,1.85,-4.43
12/06/2019 00:00,ARTHUR_KILL_2,23512,22.10,1.81,-4.43
12/06/2019 00:00,ARTHUR_KILL_3,23513,21.97,1.68,-4.43
12/06/2019 00:00,ARTHUR_KILL_COGEN,323718,22.14,1.85,-4.43
12/06/2019 00:00,ASHOKAN____,23654,22.41,1.68,-4.88
12/06/2019 00:00,ASTORIA_EAST_ENERGY_CC1,323581,22.14,1.85,-4.43
12/06/2019 00:00,ASTORIA_EAST_ENERGY_CC2,323582,22.14,1.85,-4.43
12/06/2019 00:00,ASTORIA_GT2_1,24094,22.14,1.85,-4.43
12/06/2019 00:00,ASTORIA_GT2_2,24095,22.14,1.85,-4.43
12/06/2019 00:00,ASTORIA_GT2_3,24096,22.14,1.85,-4.43
12/06/2019 00:00,ASTORIA_GT2_4,24097,22.14,1.85,-4.43
12/06/2019 00:00,ASTORIA_GT3_1,24098,22.14,1.85,-4.43
12/06/2019 00:00,ASTORIA_GT3_2,24099,22.14,1.85,-4.43
12/06/2019 00:00,ASTORIA_GT3_3,24100,22.14,1.85,-4.43
12/06/2019 00:00,ASTORIA_GT3_4,24101,22.14,1.85,-4.43
12/06/2019 00:00,ASTORIA_GT4_1,24102,22.14,1.85,-4.43
12/06/2019 00:00,ASTORIA_GT4_2,24103,22.14,1.85,-4.43
12/06/2019 00:00,ASTORIA_GT4_3,24104,22.14,1.85,-4.43
12/06/2019 00:00,ASTORIA_GT4_4,24105,22.14,1.85,-4.43
12/06/2019 00:00,ASTORIA_GT_1,23523,22.18,1.89,-4.43
12/06/2019 00:00,ASTORIA_GT_10,24110,22.07,1.78,-4.43
12/06/2019 00:00,ASTORIA_GT_11,24225,22.07,1.78,-4.43
12/06/2019 00:00,ASTORIA_GT_12,24226,22.07,1.78,-4.43
12/06/2019 00:00,ASTORIA_GT_13,24227,22.07,1.78,-4.43
12/06/2019 00:00,ASTORIA_GT_5,24106,22.18,1.89,-4.43
12/06/2019 00:00,ASTORIA_GT_7,24107,22.18,1.89,-4.43
12/06/2019 00:00,ASTORIA_GT_8,24108,22.18,1.89,-4.43
12/06/2019 00:00,ASTORIA___2,24149,22.14,1.85,-4.43
12/06/2019 00:00,ASTORIA___3,23516,22.07,1.78,-4.43
12/06/2019 00:00,ASTORIA___4,23517,22.14,1.85,-4.43
12/06/2019 00:00,ASTORIA___5,23518,22.07,1.78,-4.43
12/06/2019 00:00,AST_ENERGY_2_CC3,323677,21.97,1.68,-4.43
12/06/2019 00:00,AST_ENERGY_2_CC4,323678,21.97,1.68,-4.43
12/06/2019 00:00,ATHENS_STG_1,23668,21.94,0.98,-5.10
12/06/2019 00:00,ATHENS_STG_2,23670,21.94,0.98,-5.10
12/06/2019 00:00,ATHENS_STG_3,23677,21.94,0.98,-5.10
12/06/2019 00:00,AUBURN___LFGE,323710,16.80,0.38,-0.56
12/06/2019 00:00,BABYLON_RES_REC,323704,29.99,2.27,-11.86
12/06/2019 00:00,BARRETT_IC_1,23704,30.30,2.00,-12.44
12/06/2019 00:00,BARRETT_IC_10,23701,30.30,2.00,-12.44
12/06/2019 00:00,BARRETT_IC_11,23702,30.30,2.00,-12.44
12/06/2019 00:00,BARRETT_IC_12,23703,30.30,2.00,-12.44
12/06/2019 00:00,BARRETT_IC_2,23705,30.30,2.00,-12.44
12/06/2019 00:00,BARRETT_IC_3,23706,30.30,2.00,-12.44
12/06/2019 00:00,BARRETT_IC_4,23707,30.30,2.00,-12.44
12/06/2019 00:00,BARRETT_IC_5,23708,30.30,2.00,-12.44
12/06/2019 00:00,BARRETT_IC_6,23709,30.30,2.00,-12.44
12/06/2019 00:00,BARRETT_IC_7,23710,30.30,2.00,-12.44
12/06/2019 00:00,BARRETT_IC_8,23711,30.30,2.00,-12.44
12/06/2019 00:00,BARRETT_IC_9,23700,30.30,2.00,-12.44
12/06/2019 00:00,BARRETT___1,23545,30.30,2.00,-12.44
12/06/2019 00:00,BARRETT___2,23546,30.30,2.00,-12.44
12/06/2019 00:00,BAYONEEC___CTG1,323682,21.99,1.70,-4.43
12/06/2019 00:00,BAYONEEC___CTG10,323750,21.99,1.70,-4.43
12/06/2019 00:00,BAYONEEC___CTG2,323683,21.99,1.70,-4.43
12/06/2019 00:00,BAYONEEC___CTG3,323684,21.99,1.70,-4.43
12/06/2019 00:00,BAYONEEC___CTG4,323685,21.99,1.70,-4.43
12/06/2019 00:00,BAYONEEC___CTG5,323686,21.99,1.70,-4.43
12/06/2019 00:00,BAYONEEC___CTG6,323687,21.99,1.70,-4.43
12/06/2019 00:00,BAYONEEC___CTG7,323688,21.99,1.70,-4.43
12/06/2019 00:00,BAYONEEC___CTG8,323689,21.99,1.70,-4.43
12/06/2019 00:00,BAYONEEC___CTG9,323749,21.99,1.70,-4.43
12/06/2019 00:00,BEACON___LESR,323632,22.79,1.05,-5.89
12/06/2019 00:00,BEAVER RIVER___HYD,24048,15.27,-0.28,0.30
12/06/2019 00:00,BEEBEE_GT_13,23619,16.74,0.36,-0.52
12/06/2019 00:00,BETHLEHEM___GRP,23843,22.68,0.92,-5.91
12/06/2019 00:00,BETHLEHEM___GS1,323560,22.68,0.92,-5.91
12/06/2019 00:00,BETHLEHEM___GS2,323561,22.68,0.92,-5.91
12/06/2019 00:00,BETHLEHEM___GS3,323562,22.68,0.92,-5.91
12/06/2019 00:00,BETHLEHEM___STEEL,23779,17.28,0.71,-0.70
12/06/2019 00:00,BETHPAGE_CC_5,323564,29.61,2.14,-11.62
12/06/2019 00:00,BIGTREE_115_KV_TB2_REV_LBMP_A,345034,17.38,0.81,-0.71
12/06/2019 00:00,BINGHAMTON___COGEN,23790,17.97,0.60,-1.51
12/06/2019 00:00,BLACK RIVER___HYD,24047,15.68,-0.08,0.10
12/06/2019 00:00,BLISS_WT_PWR,323608,17.77,1.16,-0.75
12/06/2019 00:00,BLUE_CIRC_CHEM_DRP,24182,22.52,0.90,-5.76
12/06/2019 00:00,BOC_GAS_DRP,24189,22.53,0.84,-5.83
12/06/2019 00:00,BORALEX_4TH_BRANCH,23824,23.17,1.28,-6.03
12/06/2019 00:00,BOWLINE___1,23526,21.55,1.38,-4.31
12/06/2019 00:00,BOWLINE___2,23595,21.55,1.38,-4.31
12/06/2019 00:00,BROOKHAVEN___DRP,24191,30.79,2.71,-12.22
12/06/2019 00:00,BROOKLYN_NAVY_YARD,23515,21.97,1.68,-4.43
12/06/2019 00:00,BROOKLYN___ARMY_DRP,323595,22.13,1.84,-4.43
12/06/2019 00:00,BROOME_2_LFGE,323671,17.97,0.60,-1.51
12/06/2019 00:00,BROOME___LFGE,323600,17.97,0.60,-1.51
12/06/2019 00:00,BURROWS___LYONSDAL,23803,15.87,0.17,0.16
12/06/2019 00:00,CAITHNESS_CC_1,323624,30.73,2.65,-12.22
12/06/2019 00:00,CALPINE BETH_PAGE_GT4,24209,29.32,2.13,-11.34
12/06/2019 00:00,CALPINE_BETH_PAGE_GT_4,323586,29.32,2.13,-11.34
12/06/2019 00:00,CALPINE_BP_GT1,23823,29.32,2.13,-11.34
12/06/2019 00:00,CALSPAN___DRP,24200,17.28,0.71,-0.70
12/06/2019 00:00,CANDIGU_WT_PWR,323617,17.57,0.86,-0.85
12/06/2019 00:00,CARR STREET_E._SYR,24060,16.37,0.11,-0.40
12/06/2019 00:00,CARTHAGE___PAPER,23857,15.53,-0.17,0.15
12/06/2019 00:00,CE_DUNWOOD___DRP,24194,21.82,1.54,-4.43
12/06/2019 00:00,CE_MILLWOOD___DRP,24193,21.75,1.47,-4.41
12/06/2019 00:00,CE_NYC2_DRP,24202,22.08,1.79,-4.43
12/06/2019 00:00,CE_NYC_DRP,24195,22.00,1.71,-4.43
12/06/2019 00:00,CHAFFEE___LFGE,323603,17.44,0.86,-0.73
12/06/2019 00:00,CHATEAUG_WT_PWR,323614,13.37,-1.08,1.41
12/06/2019 00:00,CHAT_HIGH_FALL_HYD,323578,13.32,-1.16,1.38
12/06/2019 00:00,CHAUTAUQUA___LFGE,323629,17.60,1.02,-0.73
12/06/2019 00:00,CH_MIDHUDSON___DRP,24192,22.17,1.54,-4.78
12/06/2019 00:00,CH_MISC_IPPS,23765,22.04,1.59,-4.60
12/06/2019 00:00,CH_RES_BVR_FALLS,23983,16.07,-0.19,-0.41
12/06/2019 00:00,CH_RES_NIAGARA,23895,16.45,-0.06,-0.65
12/06/2019 00:00,CH_RES_SYRACUSE,23985,16.53,0.21,-0.47
12/06/2019 00:00,CLINTON_WT_PWR,323605,13.37,-1.08,1.41
12/06/2019 00:00,CLINTON___LFGE,323618,13.49,-0.97,1.40
12/06/2019 00:00,COLONIE_LFGE__,323577,23.05,1.02,-6.17
