Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
04/17/2019 00:00,59TH STREET_GT_1,24138,26.16,1.47,-8.15
04/17/2019 00:00,74TH STREET_GT_1,24260,25.93,1.47,-7.92
04/17/2019 00:00,74TH STREET_GT_2,24261,25.93,1.47,-7.92
04/17/2019 00:00,ADK HUDSON___FALLS,24011,18.01,1.47,0.00
04/17/2019 00:00,ADK RESOURCE___RCVRY,23798,18.09,1.55,0.00
04/17/2019 00:00,ADK S GLENS___FALLS,24028,18.01,1.47,0.00
04/17/2019 00:00,ADK_NYS___DAM,23527,17.76,1.22,0.00
04/17/2019 00:00,AIR_PRODUCTS___DRP,24190,17.49,0.96,0.00
04/17/2019 00:00,ALBANY___1,23571,17.49,0.96,0.00
04/17/2019 00:00,ALBANY___2,23572,17.49,0.96,0.00
04/17/2019 00:00,ALBANY___3,23573,17.49,0.96,0.00
04/17/2019 00:00,ALBANY___4,23574,17.49,0.96,0.00
04/17/2019 00:00,ALBANY___LFGE,323615,17.64,1.11,0.00
04/17/2019 00:00,ALCOA_RYNLDS___DRP,24188,15.64,-0.89,0.00
04/17/2019 00:00,ALCOA___DSASP,323711,15.64,-0.89,0.00
04/17/2019 00:00,ALLEGHENY___COGEN,23514,17.35,0.81,0.00
04/17/2019 00:00,ALTONA_WT_PWR,323606,15.83,-0.71,0.00
04/17/2019 00:00,AMERICAN_REF_FUEL,24010,16.12,-0.41,0.00
04/17/2019 00:00,ARKWRIGHT___SUMMIT_WT_PWR,323751,17.28,0.74,0.00
04/17/2019 00:00,ARTHUR KILL_GT_1,23520,26.23,1.67,-8.02
04/17/2019 00:00,ARTHUR_KILL_2,23512,26.23,1.67,-8.02
04/17/2019 00:00,ARTHUR_KILL_3,23513,25.96,1.39,-8.03
04/17/2019 00:00,ARTHUR_KILL_COGEN,323718,26.23,1.67,-8.02
04/17/2019 00:00,ASHOKAN____,23654,18.32,1.79,0.00
04/17/2019 00:00,ASTORIA_EAST_ENERGY_CC1,323581,26.10,1.54,-8.02
04/17/2019 00:00,ASTORIA_EAST_ENERGY_CC2,323582,26.11,1.55,-8.02
04/17/2019 00:00,ASTORIA_GT2_1,24094,26.11,1.55,-8.02
04/17/2019 00:00,ASTORIA_GT2_2,24095,26.11,1.55,-8.02
04/17/2019 00:00,ASTORIA_GT2_3,24096,26.11,1.55,-8.02
04/17/2019 00:00,ASTORIA_GT2_4,24097,26.11,1.55,-8.02
04/17/2019 00:00,ASTORIA_GT3_1,24098,26.11,1.55,-8.02
04/17/2019 00:00,ASTORIA_GT3_2,24099,26.11,1.55,-8.02
04/17/2019 00:00,ASTORIA_GT3_3,24100,26.11,1.55,-8.02
04/17/2019 00:00,ASTORIA_GT3_4,24101,26.11,1.55,-8.02
04/17/2019 00:00,ASTORIA_GT4_1,24102,26.11,1.55,-8.02
04/17/2019 00:00,ASTORIA_GT4_2,24103,26.11,1.55,-8.02
04/17/2019 00:00,ASTORIA_GT4_3,24104,26.11,1.55,-8.02
04/17/2019 00:00,ASTORIA_GT4_4,24105,26.11,1.55,-8.02
04/17/2019 00:00,ASTORIA_GT_1,23523,26.11,1.55,-8.02
04/17/2019 00:00,ASTORIA_GT_10,24110,26.08,1.52,-8.02
04/17/2019 00:00,ASTORIA_GT_11,24225,26.08,1.52,-8.02
04/17/2019 00:00,ASTORIA_GT_12,24226,26.08,1.52,-8.02
04/17/2019 00:00,ASTORIA_GT_13,24227,26.08,1.52,-8.02
04/17/2019 00:00,ASTORIA_GT_5,24106,26.11,1.55,-8.02
04/17/2019 00:00,ASTORIA_GT_7,24107,26.11,1.55,-8.02
04/17/2019 00:00,ASTORIA_GT_8,24108,26.11,1.55,-8.02
04/17/2019 00:00,ASTORIA___2,24149,26.11,1.55,-8.02
04/17/2019 00:00,ASTORIA___3,23516,26.08,1.52,-8.02
04/17/2019 00:00,ASTORIA___4,23517,26.11,1.55,-8.02
04/17/2019 00:00,ASTORIA___5,23518,26.08,1.52,-8.02
04/17/2019 00:00,AST_ENERGY_2_CC3,323677,25.97,1.40,-8.03
04/17/2019 00:00,AST_ENERGY_2_CC4,323678,25.97,1.40,-8.03
04/17/2019 00:00,ATHENS_STG_1,23668,17.51,0.98,0.00
04/17/2019 00:00,ATHENS_STG_2,23670,17.51,0.98,0.00
04/17/2019 00:00,ATHENS_STG_3,23677,17.51,0.98,0.00
04/17/2019 00:00,AUBURN___LFGE,323710,17.00,0.46,0.00
04/17/2019 00:00,BABYLON_RES_REC,323704,19.67,1.80,-1.33
04/17/2019 00:00,BARRETT_IC_1,23704,19.48,1.62,-1.33
04/17/2019 00:00,BARRETT_IC_10,23701,19.48,1.62,-1.33
04/17/2019 00:00,BARRETT_IC_11,23702,19.48,1.62,-1.33
04/17/2019 00:00,BARRETT_IC_12,23703,19.48,1.62,-1.33
04/17/2019 00:00,BARRETT_IC_2,23705,19.48,1.62,-1.33
04/17/2019 00:00,BARRETT_IC_3,23706,19.48,1.62,-1.33
04/17/2019 00:00,BARRETT_IC_4,23707,19.48,1.62,-1.33
04/17/2019 00:00,BARRETT_IC_5,23708,19.48,1.62,-1.33
04/17/2019 00:00,BARRETT_IC_6,23709,19.48,1.62,-1.33
04/17/2019 00:00,BARRETT_IC_7,23710,19.48,1.62,-1.33
04/17/2019 00:00,BARRETT_IC_8,23711,19.48,1.62,-1.33
04/17/2019 00:00,BARRETT_IC_9,23700,19.48,1.62,-1.33
04/17/2019 00:00,BARRETT___1,23545,19.48,1.62,-1.33
04/17/2019 00:00,BARRETT___2,23546,19.48,1.62,-1.33
04/17/2019 00:00,BAYONEEC___CTG1,323682,26.00,1.44,-8.03
04/17/2019 00:00,BAYONEEC___CTG10,323750,26.00,1.44,-8.03
04/17/2019 00:00,BAYONEEC___CTG2,323683,26.00,1.44,-8.03
04/17/2019 00:00,BAYONEEC___CTG3,323684,26.00,1.44,-8.03
04/17/2019 00:00,BAYONEEC___CTG4,323685,26.00,1.44,-8.03
04/17/2019 00:00,BAYONEEC___CTG5,323686,26.00,1.44,-8.03
04/17/2019 00:00,BAYONEEC___CTG6,323687,26.00,1.44,-8.03
04/17/2019 00:00,BAYONEEC___CTG7,323688,26.00,1.44,-8.03
04/17/2019 00:00,BAYONEEC___CTG8,323689,26.00,1.44,-8.03
04/17/2019 00:00,BAYONEEC___CTG9,323749,26.00,1.44,-8.03
04/17/2019 00:00,BEACON___LESR,323632,17.73,1.19,0.00
04/17/2019 00:00,BEAVER RIVER___HYD,24048,16.06,-0.48,0.00
04/17/2019 00:00,BEEBEE_GT_13,23619,16.65,0.12,0.00
04/17/2019 00:00,BETHLEHEM___GRP,23843,17.49,0.96,0.00
04/17/2019 00:00,BETHLEHEM___GS1,323560,17.49,0.96,0.00
04/17/2019 00:00,BETHLEHEM___GS2,323561,17.49,0.96,0.00
04/17/2019 00:00,BETHLEHEM___GS3,323562,17.49,0.96,0.00
04/17/2019 00:00,BETHLEHEM___STEEL,23779,16.96,0.43,0.00
04/17/2019 00:00,BETHPAGE_CC_5,323564,19.65,1.79,-1.33
04/17/2019 00:00,BIGTREE_115_KV_TB2_REV_LBMP_A,345034,17.05,0.51,0.00
04/17/2019 00:00,BINGHAMTON___COGEN,23790,17.15,0.61,0.00
04/17/2019 00:00,BLACK RIVER___HYD,24047,16.16,-0.38,0.00
04/17/2019 00:00,BLISS_WT_PWR,323608,17.33,0.79,0.00
04/17/2019 00:00,BLUE_CIRC_CHEM_DRP,24182,17.51,0.98,0.00
04/17/2019 00:00,BOC_GAS_DRP,24189,17.43,0.89,0.00
04/17/2019 00:00,BORALEX_4TH_BRANCH,23824,17.76,1.22,0.00
04/17/2019 00:00,BOWLINE___1,23526,17.62,1.17,0.09
04/17/2019 00:00,BOWLINE___2,23595,17.62,1.17,0.09
04/17/2019 00:00,BROOKHAVEN___DRP,24191,19.76,1.90,-1.33
04/17/2019 00:00,BROOKLYN_NAVY_YARD,23515,26.00,1.44,-8.03
04/17/2019 00:00,BROOKLYN___ARMY_DRP,323595,26.25,1.69,-8.02
04/17/2019 00:00,BROOME_2_LFGE,323671,17.15,0.61,0.00
04/17/2019 00:00,BROOME___LFGE,323600,17.15,0.61,0.00
04/17/2019 00:00,BURROWS___LYONSDAL,23803,16.68,0.15,0.00
04/17/2019 00:00,CAITHNESS_CC_1,323624,19.73,1.87,-1.33
04/17/2019 00:00,CALPINE BETH_PAGE_GT4,24209,19.65,1.79,-1.33
04/17/2019 00:00,CALPINE_BETH_PAGE_GT_4,323586,19.65,1.79,-1.33
04/17/2019 00:00,CALPINE_BP_GT1,23823,19.65,1.79,-1.33
