Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
09/14/2019 00:00,59TH STREET_GT_1,24138,19.57,0.84,-11.04
09/14/2019 00:00,74TH STREET_GT_1,24260,19.58,0.85,-11.04
09/14/2019 00:00,74TH STREET_GT_2,24261,19.58,0.85,-11.04
09/14/2019 00:00,ADK HUDSON___FALLS,24011,23.69,0.88,-15.12
09/14/2019 00:00,ADK RESOURCE___RCVRY,23798,23.74,0.92,-15.13
09/14/2019 00:00,ADK S GLENS___FALLS,24028,23.69,0.88,-15.12
09/14/2019 00:00,ADK_NYS___DAM,23527,22.83,0.70,-14.44
09/14/2019 00:00,AIR_PRODUCTS___DRP,24190,22.59,0.58,-14.32
09/14/2019 00:00,ALBANY___1,23571,22.59,0.58,-14.32
09/14/2019 00:00,ALBANY___2,23572,22.59,0.58,-14.32
09/14/2019 00:00,ALBANY___3,23573,22.59,0.58,-14.32
09/14/2019 00:00,ALBANY___4,23574,22.59,0.58,-14.32
09/14/2019 00:00,ALBANY___LFGE,323615,22.88,0.63,-14.57
09/14/2019 00:00,ALCOA_RYNLDS___DRP,24188,4.92,-0.48,2.28
09/14/2019 00:00,ALCOA___DSASP,323711,4.92,-0.48,2.28
09/14/2019 00:00,ALLEGHENY___COGEN,23514,9.59,0.30,-1.60
09/14/2019 00:00,ALTONA_WT_PWR,323606,4.90,-0.68,2.10
09/14/2019 00:00,AMERICAN_REF_FUEL,24010,9.16,-0.03,-1.50
09/14/2019 00:00,ARKWRIGHT___SUMMIT_WT_PWR,323751,9.54,0.15,-1.70
09/14/2019 00:00,ARTHUR KILL_GT_1,23520,19.57,0.83,-11.05
09/14/2019 00:00,ARTHUR_KILL_2,23512,19.57,0.83,-11.05
09/14/2019 00:00,ARTHUR_KILL_3,23513,19.58,0.85,-11.04
09/14/2019 00:00,ARTHUR_KILL_COGEN,323718,19.57,0.83,-11.05
09/14/2019 00:00,ASHOKAN____,23654,20.25,0.74,-11.82
09/14/2019 00:00,ASTORIA_EAST_ENERGY_CC1,323581,19.64,0.90,-11.05
09/14/2019 00:00,ASTORIA_EAST_ENERGY_CC2,323582,19.65,0.91,-11.05
09/14/2019 00:00,ASTORIA_GT2_1,24094,19.65,0.91,-11.05
09/14/2019 00:00,ASTORIA_GT2_2,24095,19.65,0.91,-11.05
09/14/2019 00:00,ASTORIA_GT2_3,24096,19.65,0.91,-11.05
09/14/2019 00:00,ASTORIA_GT2_4,24097,19.65,0.91,-11.05
09/14/2019 00:00,ASTORIA_GT3_1,24098,19.65,0.91,-11.05
09/14/2019 00:00,ASTORIA_GT3_2,24099,19.65,0.91,-11.05
09/14/2019 00:00,ASTORIA_GT3_3,24100,19.65,0.91,-11.05
09/14/2019 00:00,ASTORIA_GT3_4,24101,19.65,0.91,-11.05
09/14/2019 00:00,ASTORIA_GT4_1,24102,19.65,0.91,-11.05
09/14/2019 00:00,ASTORIA_GT4_2,24103,19.65,0.91,-11.05
09/14/2019 00:00,ASTORIA_GT4_3,24104,19.65,0.91,-11.05
09/14/2019 00:00,ASTORIA_GT4_4,24105,19.65,0.91,-11.05
09/14/2019 00:00,ASTORIA_GT_1,23523,19.65,0.91,-11.05
09/14/2019 00:00,ASTORIA_GT_10,24110,19.62,0.88,-11.05
09/14/2019 00:00,ASTORIA_GT_11,24225,19.62,0.88,-11.05
09/14/2019 00:00,ASTORIA_GT_12,24226,19.62,0.88,-11.05
09/14/2019 00:00,ASTORIA_GT_13,24227,19.62,0.88,-11.05
09/14/2019 00:00,ASTORIA_GT_5,24106,19.65,0.91,-11.05
09/14/2019 00:00,ASTORIA_GT_7,24107,19.65,0.91,-11.05
09/14/2019 00:00,ASTORIA_GT_8,24108,19.65,0.91,-11.05
09/14/2019 00:00,ASTORIA___2,24149,19.65,0.91,-11.05
09/14/2019 00:00,ASTORIA___3,23516,19.62,0.88,-11.05
09/14/2019 00:00,ASTORIA___4,23517,19.65,0.91,-11.05
09/14/2019 00:00,ASTORIA___5,23518,19.62,0.88,-11.05
09/14/2019 00:00,AST_ENERGY_2_CC3,323677,19.57,0.84,-11.04
09/14/2019 00:00,AST_ENERGY_2_CC4,323678,19.57,0.84,-11.04
09/14/2019 00:00,ATHENS_STG_1,23668,20.98,0.47,-12.82
09/14/2019 00:00,ATHENS_STG_2,23670,20.98,0.47,-12.82
09/14/2019 00:00,ATHENS_STG_3,23677,20.98,0.47,-12.82
09/14/2019 00:00,AUBURN___LFGE,323710,9.11,0.13,-1.30
09/14/2019 00:00,BABYLON_RES_REC,323704,19.72,0.98,-11.05
09/14/2019 00:00,BARRETT_IC_1,23704,19.72,0.91,-11.12
09/14/2019 00:00,BARRETT_IC_10,23701,19.72,0.91,-11.12
09/14/2019 00:00,BARRETT_IC_11,23702,19.72,0.91,-11.12
09/14/2019 00:00,BARRETT_IC_12,23703,19.72,0.91,-11.12
