Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
02/12/2019 00:00,59TH STREET_GT_1,24138,28.35,2.36,0.00
02/12/2019 00:00,74TH STREET_GT_1,24260,28.40,2.42,0.00
02/12/2019 00:00,74TH STREET_GT_2,24261,28.40,2.42,0.00
02/12/2019 00:00,ADK HUDSON___FALLS,24011,28.95,2.96,0.00
02/12/2019 00:00,ADK RESOURCE___RCVRY,23798,29.31,3.33,0.00
02/12/2019 00:00,ADK S GLENS___FALLS,24028,28.95,2.96,0.00
02/12/2019 00:00,ADK_NYS___DAM,23527,28.43,2.44,0.00
02/12/2019 00:00,AIR_PRODUCTS___DRP,24190,27.67,1.69,0.00
02/12/2019 00:00,ALBANY___1,23571,27.67,1.69,0.00
02/12/2019 00:00,ALBANY___2,23572,27.67,1.69,0.00
02/12/2019 00:00,ALBANY___3,23573,27.67,1.69,0.00
02/12/2019 00:00,ALBANY___4,23574,27.67,1.69,0.00
02/12/2019 00:00,ALBANY___LFGE,323615,27.91,1.92,0.00
02/12/2019 00:00,ALCOA_RYNLDS___DRP,24188,24.58,-1.40,0.00
02/12/2019 00:00,ALCOA___DSASP,323711,24.58,-1.40,0.00
02/12/2019 00:00,ALLEGHENY___COGEN,23514,27.44,1.45,0.00
02/12/2019 00:00,ALTONA_WT_PWR,323606,25.23,-0.75,0.00
02/12/2019 00:00,AMERICAN_REF_FUEL,24010,25.88,-0.10,0.00
02/12/2019 00:00,ARKWRIGHT___SUMMIT_WT_PWR,323751,26.56,0.57,0.00
02/12/2019 00:00,ARTHUR KILL_GT_1,23520,28.51,2.52,0.00
02/12/2019 00:00,ARTHUR_KILL_2,23512,28.51,2.52,0.00
02/12/2019 00:00,ARTHUR_KILL_3,23513,28.27,2.29,0.00
02/12/2019 00:00,ARTHUR_KILL_COGEN,323718,28.51,2.52,0.00
02/12/2019 00:00,ASHOKAN____,23654,28.30,2.31,0.00
02/12/2019 00:00,ASTORIA_EAST_ENERGY_CC1,323581,28.17,2.18,0.00
02/12/2019 00:00,ASTORIA_EAST_ENERGY_CC2,323582,28.17,2.18,0.00
02/12/2019 00:00,ASTORIA_GT2_1,24094,28.19,2.21,0.00
02/12/2019 00:00,ASTORIA_GT2_2,24095,28.19,2.21,0.00
02/12/2019 00:00,ASTORIA_GT2_3,24096,28.19,2.21,0.00
02/12/2019 00:00,ASTORIA_GT2_4,24097,28.19,2.21,0.00
02/12/2019 00:00,ASTORIA_GT3_1,24098,28.19,2.21,0.00
02/12/2019 00:00,ASTORIA_GT3_2,24099,28.19,2.21,0.00
02/12/2019 00:00,ASTORIA_GT3_3,24100,28.19,2.21,0.00
02/12/2019 00:00,ASTORIA_GT3_4,24101,28.19,2.21,0.00
02/12/2019 00:00,ASTORIA_GT4_1,24102,28.19,2.21,0.00
02/12/2019 00:00,ASTORIA_GT4_2,24103,28.19,2.21,0.00
02/12/2019 00:00,ASTORIA_GT4_3,24104,28.19,2.21,0.00
02/12/2019 00:00,ASTORIA_GT4_4,24105,28.19,2.21,0.00
02/12/2019 00:00,ASTORIA_GT_1,23523,28.19,2.21,0.00
02/12/2019 00:00,ASTORIA_GT_10,24110,28.40,2.42,0.00
02/12/2019 00:00,ASTORIA_GT_11,24225,28.40,2.42,0.00
02/12/2019 00:00,ASTORIA_GT_12,24226,28.40,2.42,0.00
02/12/2019 00:00,ASTORIA_GT_13,24227,28.40,2.42,0.00
02/12/2019 00:00,ASTORIA_GT_5,24106,28.19,2.21,0.00
02/12/2019 00:00,ASTORIA_GT_7,24107,28.19,2.21,0.00
02/12/2019 00:00,ASTORIA_GT_8,24108,28.19,2.21,0.00
02/12/2019 00:00,ASTORIA___2,24149,28.19,2.21,0.00
02/12/2019 00:00,ASTORIA___3,23516,28.40,2.42,0.00
02/12/2019 00:00,ASTORIA___4,23517,28.19,2.21,0.00
02/12/2019 00:00,ASTORIA___5,23518,28.40,2.42,0.00
02/12/2019 00:00,AST_ENERGY_2_CC3,323677,28.35,2.36,0.00
02/12/2019 00:00,AST_ENERGY_2_CC4,323678,28.35,2.36,0.00
02/12/2019 00:00,ATHENS_STG_1,23668,27.57,1.59,0.00
02/12/2019 00:00,ATHENS_STG_2,23670,27.57,1.59,0.00
02/12/2019 00:00,ATHENS_STG_3,23677,27.57,1.59,0.00
02/12/2019 00:00,AUBURN___LFGE,323710,26.53,0.55,0.00
02/12/2019 00:00,BABYLON_RES_REC,323704,28.95,2.94,-0.03
02/12/2019 00:00,BARRETT_IC_1,23704,28.54,2.52,-0.04
02/12/2019 00:00,BARRETT_IC_10,23701,28.54,2.52,-0.04
02/12/2019 00:00,BARRETT_IC_11,23702,28.54,2.52,-0.04
02/12/2019 00:00,BARRETT_IC_12,23703,28.54,2.52,-0.04
02/12/2019 00:00,BARRETT_IC_2,23705,28.54,2.52,-0.04
02/12/2019 00:00,BARRETT_IC_3,23706,28.54,2.52,-0.04
02/12/2019 00:00,BARRETT_IC_4,23707,28.54,2.52,-0.04
02/12/2019 00:00,BARRETT_IC_5,23708,28.54,2.52,-0.04
02/12/2019 00:00,BARRETT_IC_6,23709,28.54,2.52,-0.04
02/12/2019 00:00,BARRETT_IC_7,23710,28.54,2.52,-0.04
02/12/2019 00:00,BARRETT_IC_8,23711,28.54,2.52,-0.04
02/12/2019 00:00,BARRETT_IC_9,23700,28.54,2.52,-0.04
02/12/2019 00:00,BARRETT___1,23545,28.54,2.52,-0.04
02/12/2019 00:00,BARRETT___2,23546,28.54,2.52,-0.04
02/12/2019 00:00,BAYONEEC___CTG1,323682,28.35,2.36,0.00
