Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
01/18/2019 00:00,59TH STREET_GT_1,24138,44.21,2.55,-12.75
01/18/2019 00:00,74TH STREET_GT_1,24260,44.24,2.57,-12.75
01/18/2019 00:00,74TH STREET_GT_2,24261,44.24,2.57,-12.75
01/18/2019 00:00,ADK HUDSON___FALLS,24011,49.17,2.72,-17.53
01/18/2019 00:00,ADK RESOURCE___RCVRY,23798,49.30,3.01,-17.37
01/18/2019 00:00,ADK S GLENS___FALLS,24028,49.17,2.72,-17.53
01/18/2019 00:00,ADK_NYS___DAM,23527,48.63,2.66,-17.05
01/18/2019 00:00,AIR_PRODUCTS___DRP,24190,47.61,1.91,-16.78
01/18/2019 00:00,ALBANY___1,23571,47.61,1.91,-16.78
01/18/2019 00:00,ALBANY___2,23572,47.61,1.91,-16.78
01/18/2019 00:00,ALBANY___3,23573,47.61,1.91,-16.78
01/18/2019 00:00,ALBANY___4,23574,47.61,1.91,-16.78
01/18/2019 00:00,ALBANY___LFGE,323615,48.18,2.23,-17.03
01/18/2019 00:00,ALCOA_RYNLDS___DRP,24188,27.88,-1.04,0.00
01/18/2019 00:00,ALCOA___DSASP,323711,27.88,-1.04,0.00
01/18/2019 00:00,ALLEGHENY___COGEN,23514,31.81,0.67,-2.22
01/18/2019 00:00,ALTONA_WT_PWR,323606,28.66,-0.26,0.00
01/18/2019 00:00,AMERICAN_REF_FUEL,24010,29.15,-1.73,-1.97
01/18/2019 00:00,ARKWRIGHT___SUMMIT_WT_PWR,323751,31.15,0.03,-2.20
01/18/2019 00:00,ARTHUR KILL_GT_1,23520,44.31,2.63,-12.76
01/18/2019 00:00,ARTHUR_KILL_2,23512,44.31,2.63,-12.76
01/18/2019 00:00,ARTHUR_KILL_3,23513,44.01,2.34,-12.75
01/18/2019 00:00,ARTHUR_KILL_COGEN,323718,44.31,2.63,-12.76
01/18/2019 00:00,ASHOKAN____,23654,43.68,1.39,-13.37
01/18/2019 00:00,ASTORIA_EAST_ENERGY_CC1,323581,44.43,2.75,-12.76
