Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
03/22/2019 00:00,59TH STREET_GT_1,24138,27.83,3.08,-0.07
03/22/2019 00:00,74TH STREET_GT_1,24260,27.88,3.13,-0.07
03/22/2019 00:00,74TH STREET_GT_2,24261,27.88,3.13,-0.07
03/22/2019 00:00,ADK HUDSON___FALLS,24011,25.97,1.23,-0.06
03/22/2019 00:00,ADK RESOURCE___RCVRY,23798,26.22,1.48,-0.06
03/22/2019 00:00,ADK S GLENS___FALLS,24028,25.97,1.23,-0.06
03/22/2019 00:00,ADK_NYS___DAM,23527,26.19,1.46,-0.06
03/22/2019 00:00,AIR_PRODUCTS___DRP,24190,25.91,1.14,-0.10
03/22/2019 00:00,ALBANY___1,23571,25.91,1.14,-0.10
03/22/2019 00:00,ALBANY___2,23572,25.91,1.14,-0.10
03/22/2019 00:00,ALBANY___3,23573,25.91,1.14,-0.10
03/22/2019 00:00,ALBANY___4,23574,25.91,1.14,-0.10
03/22/2019 00:00,ALBANY___LFGE,323615,26.08,1.31,-0.10
03/22/2019 00:00,ALCOA_RYNLDS___DRP,24188,20.12,-1.53,3.03
03/22/2019 00:00,ALCOA___DSASP,323711,20.12,-1.53,3.03
03/22/2019 00:00,ALLEGHENY___COGEN,23514,25.06,0.42,0.03
03/22/2019 00:00,ALTONA_WT_PWR,323606,20.33,-1.26,3.08
03/22/2019 00:00,AMERICAN_REF_FUEL,24010,23.33,-1.31,0.03
03/22/2019 00:00,ARKWRIGHT___SUMMIT_WT_PWR,323751,24.52,-0.12,0.03
03/22/2019 00:00,ARTHUR KILL_GT_1,23520,27.91,3.16,-0.08
03/22/2019 00:00,ARTHUR_KILL_2,23512,27.91,3.16,-0.08
03/22/2019 00:00,ARTHUR_KILL_3,23513,27.76,3.01,-0.07
03/22/2019 00:00,ARTHUR_KILL_COGEN,323718,27.91,3.16,-0.08
03/22/2019 00:00,ASHOKAN____,23654,27.05,2.30,-0.08
03/22/2019 00:00,ASTORIA_EAST_ENERGY_CC1,323581,27.89,3.13,-0.08
