Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
01/03/2019 00:00,59TH STREET_GT_1,24138,26.40,1.49,-8.13
01/03/2019 00:00,74TH STREET_GT_1,24260,26.40,1.49,-8.13
01/03/2019 00:00,74TH STREET_GT_2,24261,26.40,1.49,-8.13
01/03/2019 00:00,ADK HUDSON___FALLS,24011,29.78,1.90,-11.10
01/03/2019 00:00,ADK RESOURCE___RCVRY,23798,29.78,2.00,-11.00
01/03/2019 00:00,ADK S GLENS___FALLS,24028,29.78,1.90,-11.10
01/03/2019 00:00,ADK_NYS___DAM,23527,29.04,1.39,-10.86
01/03/2019 00:00,AIR_PRODUCTS___DRP,24190,28.58,1.12,-10.67
01/03/2019 00:00,ALBANY___1,23571,28.58,1.12,-10.67
01/03/2019 00:00,ALBANY___2,23572,28.58,1.12,-10.67
01/03/2019 00:00,ALBANY___3,23573,28.58,1.12,-10.67
01/03/2019 00:00,ALBANY___4,23574,28.58,1.12,-10.67
01/03/2019 00:00,ALBANY___LFGE,323615,28.95,1.29,-10.88
01/03/2019 00:00,ALCOA_RYNLDS___DRP,24188,15.96,-0.82,0.00
01/03/2019 00:00,ALCOA___DSASP,323711,15.96,-0.82,0.00
01/03/2019 00:00,ALLEGHENY___COGEN,23514,18.91,0.70,-1.42
01/03/2019 00:00,ALTONA_WT_PWR,323606,16.38,-0.40,0.00
01/03/2019 00:00,AMERICAN_REF_FUEL,24010,17.49,-0.55,-1.26
01/03/2019 00:00,ARKWRIGHT___SUMMIT_WT_PWR,323751,18.57,0.35,-1.44
01/03/2019 00:00,ARTHUR KILL_GT_1,23520,26.42,1.51,-8.13
01/03/2019 00:00,ARTHUR_KILL_2,23512,26.42,1.51,-8.13
01/03/2019 00:00,ARTHUR_KILL_3,23513,26.34,1.43,-8.13
01/03/2019 00:00,ARTHUR_KILL_COGEN,323718,26.42,1.51,-8.13
01/03/2019 00:00,ASHOKAN____,23654,27.05,1.36,-8.91
01/03/2019 00:00,ASTORIA_EAST_ENERGY_CC1,323581,26.39,1.48,-8.13
01/03/2019 00:00,ASTORIA_EAST_ENERGY_CC2,323582,26.39,1.48,-8.13
01/03/2019 00:00,ASTORIA_GT2_1,24094,26.39,1.48,-8.13
01/03/2019 00:00,ASTORIA_GT2_2,24095,26.39,1.48,-8.13
01/03/2019 00:00,ASTORIA_GT2_3,24096,26.39,1.48,-8.13
01/03/2019 00:00,ASTORIA_GT2_4,24097,26.39,1.48,-8.13
01/03/2019 00:00,ASTORIA_GT3_1,24098,26.39,1.48,-8.13
01/03/2019 00:00,ASTORIA_GT3_2,24099,26.39,1.48,-8.13
01/03/2019 00:00,ASTORIA_GT3_3,24100,26.39,1.48,-8.13
01/03/2019 00:00,ASTORIA_GT3_4,24101,26.39,1.48,-8.13
01/03/2019 00:00,ASTORIA_GT4_1,24102,26.39,1.48,-8.13
01/03/2019 00:00,ASTORIA_GT4_2,24103,26.39,1.48,-8.13
01/03/2019 00:00,ASTORIA_GT4_3,24104,26.39,1.48,-8.13
01/03/2019 00:00,ASTORIA_GT4_4,24105,26.39,1.48,-8.13
01/03/2019 00:00,ASTORIA_GT_1,23523,26.39,1.48,-8.13
01/03/2019 00:00,ASTORIA_GT_10,24110,26.42,1.51,-8.13
01/03/2019 00:00,ASTORIA_GT_11,24225,26.42,1.51,-8.13
01/03/2019 00:00,ASTORIA_GT_12,24226,26.42,1.51,-8.13
