Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
10/26/2019 00:00,59TH STREET_GT_1,24138,16.17,1.38,-0.73
10/26/2019 00:00,74TH STREET_GT_1,24260,16.17,1.38,-0.73
10/26/2019 00:00,74TH STREET_GT_2,24261,16.17,1.38,-0.73
10/26/2019 00:00,ADK HUDSON___FALLS,24011,16.39,1.31,-1.03
10/26/2019 00:00,ADK RESOURCE___RCVRY,23798,16.44,1.35,-1.03
10/26/2019 00:00,ADK S GLENS___FALLS,24028,16.39,1.31,-1.03
10/26/2019 00:00,ADK_NYS___DAM,23527,16.24,1.21,-0.97
10/26/2019 00:00,AIR_PRODUCTS___DRP,24190,15.91,0.90,-0.96
10/26/2019 00:00,ALBANY___1,23571,15.91,0.90,-0.96
10/26/2019 00:00,ALBANY___2,23572,15.91,0.90,-0.96
10/26/2019 00:00,ALBANY___3,23573,15.91,0.90,-0.96
10/26/2019 00:00,ALBANY___4,23574,15.91,0.90,-0.96
10/26/2019 00:00,ALBANY___LFGE,323615,16.07,1.04,-0.97
10/26/2019 00:00,ALCOA_RYNLDS___DRP,24188,13.23,-0.83,0.00
10/26/2019 00:00,ALCOA___DSASP,323711,13.23,-0.83,0.00
10/26/2019 00:00,ALLEGHENY___COGEN,23514,14.71,0.52,-0.13
10/26/2019 00:00,ALTONA_WT_PWR,323606,13.61,-0.45,0.00
10/26/2019 00:00,AMERICAN_REF_FUEL,24010,13.73,-0.46,-0.14
10/26/2019 00:00,ARKWRIGHT___SUMMIT_WT_PWR,323751,14.82,0.63,-0.13
10/26/2019 00:00,ARTHUR KILL_GT_1,23520,16.33,1.53,-0.74
10/26/2019 00:00,ARTHUR_KILL_2,23512,16.30,1.50,-0.74
10/26/2019 00:00,ARTHUR_KILL_3,23513,16.14,1.35,-0.73
10/26/2019 00:00,ARTHUR_KILL_COGEN,323718,16.33,1.53,-0.74
10/26/2019 00:00,ASHOKAN____,23654,15.92,1.07,-0.80
10/26/2019 00:00,ASTORIA_EAST_ENERGY_CC1,323581,16.23,1.43,-0.74
10/26/2019 00:00,ASTORIA_EAST_ENERGY_CC2,323582,16.23,1.43,-0.74
10/26/2019 00:00,ASTORIA_GT2_1,24094,16.23,1.43,-0.74
10/26/2019 00:00,ASTORIA_GT2_2,24095,16.23,1.43,-0.74
10/26/2019 00:00,ASTORIA_GT2_3,24096,16.23,1.43,-0.74
10/26/2019 00:00,ASTORIA_GT2_4,24097,16.23,1.43,-0.74
10/26/2019 00:00,ASTORIA_GT3_1,24098,16.23,1.43,-0.74
10/26/2019 00:00,ASTORIA_GT3_2,24099,16.23,1.43,-0.74
10/26/2019 00:00,ASTORIA_GT3_3,24100,16.23,1.43,-0.74
10/26/2019 00:00,ASTORIA_GT3_4,24101,16.23,1.43,-0.74
10/26/2019 00:00,ASTORIA_GT4_1,24102,16.23,1.43,-0.74
10/26/2019 00:00,ASTORIA_GT4_2,24103,16.23,1.43,-0.74
10/26/2019 00:00,ASTORIA_GT4_3,24104,16.23,1.43,-0.74
10/26/2019 00:00,ASTORIA_GT4_4,24105,16.23,1.43,-0.74
10/26/2019 00:00,ASTORIA_GT_1,23523,16.26,1.46,-0.74
10/26/2019 00:00,ASTORIA_GT_10,24110,16.22,1.42,-0.74
10/26/2019 00:00,ASTORIA_GT_11,24225,16.22,1.42,-0.74
10/26/2019 00:00,ASTORIA_GT_12,24226,16.22,1.42,-0.74
10/26/2019 00:00,ASTORIA_GT_13,24227,16.22,1.42,-0.74
10/26/2019 00:00,ASTORIA_GT_5,24106,16.26,1.46,-0.74
10/26/2019 00:00,ASTORIA_GT_7,24107,16.26,1.46,-0.74
10/26/2019 00:00,ASTORIA_GT_8,24108,16.26,1.46,-0.74
10/26/2019 00:00,ASTORIA___2,24149,16.23,1.43,-0.74
10/26/2019 00:00,ASTORIA___3,23516,16.22,1.42,-0.74
10/26/2019 00:00,ASTORIA___4,23517,16.23,1.43,-0.74
10/26/2019 00:00,ASTORIA___5,23518,16.22,1.42,-0.74
10/26/2019 00:00,AST_ENERGY_2_CC3,323677,16.17,1.38,-0.73
