Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
08/31/2019 00:00,59TH STREET_GT_1,24138,19.09,1.59,-3.69
08/31/2019 00:00,74TH STREET_GT_1,24260,19.15,1.63,-3.71
08/31/2019 00:00,74TH STREET_GT_2,24261,19.15,1.63,-3.71
08/31/2019 00:00,ADK HUDSON___FALLS,24011,20.04,1.41,-4.81
08/31/2019 00:00,ADK RESOURCE___RCVRY,23798,20.06,1.42,-4.82
08/31/2019 00:00,ADK S GLENS___FALLS,24028,20.04,1.41,-4.81
08/31/2019 00:00,ADK_NYS___DAM,23527,19.52,1.12,-4.59
08/31/2019 00:00,AIR_PRODUCTS___DRP,24190,19.21,0.86,-4.53
08/31/2019 00:00,ALBANY___1,23571,19.21,0.86,-4.53
08/31/2019 00:00,ALBANY___2,23572,19.21,0.86,-4.53
08/31/2019 00:00,ALBANY___3,23573,19.21,0.86,-4.53
08/31/2019 00:00,ALBANY___4,23574,19.21,0.86,-4.53
08/31/2019 00:00,ALBANY___LFGE,323615,19.39,0.95,-4.62
08/31/2019 00:00,ALCOA_RYNLDS___DRP,24188,13.00,-0.82,0.00
08/31/2019 00:00,ALCOA___DSASP,323711,13.00,-0.82,0.00
08/31/2019 00:00,ALLEGHENY___COGEN,23514,14.80,0.37,-0.61
08/31/2019 00:00,ALTONA_WT_PWR,323606,13.15,-0.66,0.00
08/31/2019 00:00,AMERICAN_REF_FUEL,24010,13.81,-0.57,-0.56
08/31/2019 00:00,ARKWRIGHT___SUMMIT_WT_PWR,323751,14.64,0.19,-0.63
08/31/2019 00:00,ARTHUR KILL_GT_1,23520,19.11,1.59,-3.71
08/31/2019 00:00,ARTHUR_KILL_2,23512,19.11,1.59,-3.71
08/31/2019 00:00,ARTHUR_KILL_3,23513,19.10,1.59,-3.70
08/31/2019 00:00,ARTHUR_KILL_COGEN,323718,19.11,1.59,-3.71
08/31/2019 00:00,ASHOKAN____,23654,18.78,1.22,-3.74
08/31/2019 00:00,ASTORIA_EAST_ENERGY_CC1,323581,19.21,1.68,-3.71
08/31/2019 00:00,ASTORIA_EAST_ENERGY_CC2,323582,19.21,1.68,-3.71
08/31/2019 00:00,ASTORIA_GT2_1,24094,19.21,1.68,-3.71
08/31/2019 00:00,ASTORIA_GT2_2,24095,19.21,1.68,-3.71
08/31/2019 00:00,ASTORIA_GT2_3,24096,19.21,1.68,-3.71
08/31/2019 00:00,ASTORIA_GT2_4,24097,19.21,1.68,-3.71
08/31/2019 00:00,ASTORIA_GT3_1,24098,19.21,1.68,-3.71
08/31/2019 00:00,ASTORIA_GT3_2,24099,19.21,1.68,-3.71
08/31/2019 00:00,ASTORIA_GT3_3,24100,19.21,1.68,-3.71
08/31/2019 00:00,ASTORIA_GT3_4,24101,19.21,1.68,-3.71
08/31/2019 00:00,ASTORIA_GT4_1,24102,19.21,1.68,-3.71
08/31/2019 00:00,ASTORIA_GT4_2,24103,19.21,1.68,-3.71
08/31/2019 00:00,ASTORIA_GT4_3,24104,19.21,1.68,-3.71
08/31/2019 00:00,ASTORIA_GT4_4,24105,19.21,1.68,-3.71
08/31/2019 00:00,ASTORIA_GT_1,23523,19.21,1.68,-3.71
08/31/2019 00:00,ASTORIA_GT_10,24110,19.18,1.66,-3.71
08/31/2019 00:00,ASTORIA_GT_11,24225,19.18,1.66,-3.71
08/31/2019 00:00,ASTORIA_GT_12,24226,19.18,1.66,-3.71
08/31/2019 00:00,ASTORIA_GT_13,24227,19.18,1.66,-3.71
08/31/2019 00:00,ASTORIA_GT_5,24106,19.21,1.68,-3.71
08/31/2019 00:00,ASTORIA_GT_7,24107,19.21,1.68,-3.71
08/31/2019 00:00,ASTORIA_GT_8,24108,19.21,1.68,-3.71
08/31/2019 00:00,ASTORIA___2,24149,19.21,1.68,-3.71
08/31/2019 00:00,ASTORIA___3,23516,19.18,1.66,-3.71
08/31/2019 00:00,ASTORIA___4,23517,19.21,1.68,-3.71
08/31/2019 00:00,ASTORIA___5,23518,19.18,1.66,-3.71
08/31/2019 00:00,AST_ENERGY_2_CC3,323677,19.10,1.59,-3.70
08/31/2019 00:00,AST_ENERGY_2_CC4,323678,19.10,1.59,-3.70
08/31/2019 00:00,ATHENS_STG_1,23668,18.65,0.93,-3.91
08/31/2019 00:00,ATHENS_STG_2,23670,18.65,0.93,-3.91
08/31/2019 00:00,ATHENS_STG_3,23677,18.65,0.93,-3.91
08/31/2019 00:00,AUBURN___LFGE,323710,14.50,0.23,-0.45
08/31/2019 00:00,BABYLON_RES_REC,323704,22.60,1.96,-6.83
08/31/2019 00:00,BARRETT_IC_1,23704,25.52,1.70,-10.01
08/31/2019 00:00,BARRETT_IC_10,23701,25.52,1.70,-10.01
08/31/2019 00:00,BARRETT_IC_11,23702,25.52,1.70,-10.01
08/31/2019 00:00,BARRETT_IC_12,23703,25.52,1.70,-10.01
08/31/2019 00:00,BARRETT_IC_2,23705,25.52,1.70,-10.01
08/31/2019 00:00,BARRETT_IC_3,23706,25.52,1.70,-10.01
08/31/2019 00:00,BARRETT_IC_4,23707,25.52,1.70,-10.01
08/31/2019 00:00,BARRETT_IC_5,23708,25.52,1.70,-10.01
08/31/2019 00:00,BARRETT_IC_6,23709,25.52,1.70,-10.01
08/31/2019 00:00,BARRETT_IC_7,23710,25.52,1.70,-10.01
08/31/2019 00:00,BARRETT_IC_8,23711,25.52,1.70,-10.01
08/31/2019 00:00,BARRETT_IC_9,23700,25.52,1.70,-10.01
08/31/2019 00:00,BARRETT___1,23545,25.52,1.70,-10.01
08/31/2019 00:00,BARRETT___2,23546,25.52,1.70,-10.01
08/31/2019 00:00,BAYONEEC___CTG1,323682,19.13,1.62,-3.70
08/31/2019 00:00,BAYONEEC___CTG10,323750,19.13,1.62,-3.70
08/31/2019 00:00,BAYONEEC___CTG2,323683,19.13,1.62,-3.70
08/31/2019 00:00,BAYONEEC___CTG3,323684,19.13,1.62,-3.70
08/31/2019 00:00,BAYONEEC___CTG4,323685,19.13,1.62,-3.70
08/31/2019 00:00,BAYONEEC___CTG5,323686,19.13,1.62,-3.70
08/31/2019 00:00,BAYONEEC___CTG6,323687,19.13,1.62,-3.70
08/31/2019 00:00,BAYONEEC___CTG7,323688,19.13,1.62,-3.70
08/31/2019 00:00,BAYONEEC___CTG8,323689,19.13,1.62,-3.70
