Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
09/12/2019 00:00,59TH STREET_GT_1,24138,24.56,1.27,-12.72
09/12/2019 00:00,74TH STREET_GT_1,24260,24.59,1.30,-12.72
09/12/2019 00:00,74TH STREET_GT_2,24261,24.59,1.30,-12.72
09/12/2019 00:00,ADK HUDSON___FALLS,24011,30.27,1.11,-18.59
09/12/2019 00:00,ADK RESOURCE___RCVRY,23798,30.29,1.13,-18.59
09/12/2019 00:00,ADK S GLENS___FALLS,24028,30.27,1.11,-18.59
09/12/2019 00:00,ADK_NYS___DAM,23527,28.76,0.90,-17.29
09/12/2019 00:00,AIR_PRODUCTS___DRP,24190,27.78,0.43,-16.78
09/12/2019 00:00,ALBANY___1,23571,27.78,0.43,-16.78
09/12/2019 00:00,ALBANY___2,23572,27.78,0.43,-16.78
09/12/2019 00:00,ALBANY___3,23573,27.78,0.43,-16.78
09/12/2019 00:00,ALBANY___4,23574,27.78,0.43,-16.78
09/12/2019 00:00,ALBANY___LFGE,323615,28.52,0.59,-17.35
09/12/2019 00:00,ALCOA_RYNLDS___DRP,24188,9.70,-0.52,0.35
09/12/2019 00:00,ALCOA___DSASP,323711,9.70,-0.52,0.35
09/12/2019 00:00,ALLEGHENY___COGEN,23514,13.29,1.04,-1.68
09/12/2019 00:00,ALTONA_WT_PWR,323606,9.79,-0.42,0.36
09/12/2019 00:00,AMERICAN_REF_FUEL,24010,12.68,0.43,-1.67
09/12/2019 00:00,ARKWRIGHT___SUMMIT_WT_PWR,323751,13.59,1.18,-1.83
09/12/2019 00:00,ARTHUR KILL_GT_1,23520,24.65,1.35,-12.73
09/12/2019 00:00,ARTHUR_KILL_2,23512,24.65,1.35,-12.73
09/12/2019 00:00,ARTHUR_KILL_3,23513,24.54,1.25,-12.72
09/12/2019 00:00,ARTHUR_KILL_COGEN,323718,24.65,1.35,-12.73
09/12/2019 00:00,ASHOKAN____,23654,25.49,1.37,-13.54
09/12/2019 00:00,ASTORIA_EAST_ENERGY_CC1,323581,24.60,1.30,-12.73
09/12/2019 00:00,ASTORIA_EAST_ENERGY_CC2,323582,24.60,1.30,-12.73
09/12/2019 00:00,ASTORIA_GT2_1,24094,24.60,1.30,-12.73
09/12/2019 00:00,ASTORIA_GT2_2,24095,24.60,1.30,-12.73
09/12/2019 00:00,ASTORIA_GT2_3,24096,24.60,1.30,-12.73
09/12/2019 00:00,ASTORIA_GT2_4,24097,24.60,1.30,-12.73
09/12/2019 00:00,ASTORIA_GT3_1,24098,24.60,1.30,-12.73
09/12/2019 00:00,ASTORIA_GT3_2,24099,24.60,1.30,-12.73
09/12/2019 00:00,ASTORIA_GT3_3,24100,24.60,1.30,-12.73
09/12/2019 00:00,ASTORIA_GT3_4,24101,24.60,1.30,-12.73
09/12/2019 00:00,ASTORIA_GT4_1,24102,24.60,1.30,-12.73
09/12/2019 00:00,ASTORIA_GT4_2,24103,24.60,1.30,-12.73
