Date,Hour,PartID,Awarded,MCSimpleED,MCMarket
08/17/2019,5,401592,2114,18.4553130397938,17.3139383622242
08/17/2019,5,591975,1632.1,18.1315083805743,17.3408711837861
08/17/2019,5,206845,1308.9,19.5577314275242,18.2550224325049
08/17/2019,5,212494,1056.4,19.758920725804,18.497421346061
08/17/2019,5,328723,902,20.0724837430629,18.6416975625024
08/17/2019,5,902793,626.2,20.2251033474719,18.9464075129527
08/17/2019,5,872788,586,20.5206650434016,19.0501647390336
08/17/2019,5,595644,533,20.5896000609307,18.9809816357905
08/17/2019,5,739738,482.4,20.6894526247404,19.2210749601635
08/17/2019,5,196063,306.4,20.8633265665893,19.3872245644142
08/17/2019,6,401592,2114,18.2324019963322,17.5490429715102
08/17/2019,6,591975,1745,17.596557231846,17.4170855177098
08/17/2019,6,212494,1382,19.2410751698731,18.2660302808547
08/17/2019,6,206845,1308.9,19.4920742540204,18.4691408918684
08/17/2019,6,328723,902,20.0843625551201,18.855740762731
08/17/2019,6,902793,788.999999999999,19.8537256839492,18.9245552613561
08/17/2019,6,872788,584,20.5994550288348,19.2527750979607
08/17/2019,6,595644,532,20.6810737107931,19.2049746911233
08/17/2019,6,739738,481.7,20.7863244876448,19.4144734089661
08/17/2019,6,196063,305.5,20.9851325606883,19.5722295575371
08/17/2019,12,591975,2217,21.8527669800478,24.4069853772012
08/17/2019,12,401592,2114,22.2493736123272,24.861000397716
08/17/2019,12,212494,1858,22.4956376204677,25.4843801473938
08/17/2019,12,206845,1308.9,24.1801645966221,26.4545353338651
08/17/2019,12,902793,1183.6,24.1816935758623,26.7939852531173
08/17/2019,12,328723,880,25.2092378312842,27.8819310587057
08/17/2019,12,872788,715,25.6050057273308,28.2858699311102
08/17/2019,12,958512,527.6,25.9910332266281,28.6985317246401
08/17/2019,12,595644,525,26.0459495732399,28.7452237187534
08/17/2019,12,739738,476.9,26.176110821059,28.8687587340353
08/17/2019,13,591975,2288,22.4887020984318,24.3995343062202
08/17/2019,13,401592,2114,23.0020938637162,24.9721186021167
08/17/2019,13,212494,1851,23.3465431184098,25.6461732000445
08/17/2019,13,206845,1308.9,24.8126904713446,26.4005732684602
08/17/2019,13,902793,1180.4,24.7520637711604,27.0683021568568
08/17/2019,13,328723,878,25.7839159943686,28.1456330452084
08/17/2019,13,872788,714,26.1530250789511,28.5667420444235
08/17/2019,13,958512,527,26.4891017412298,28.9975799435358
08/17/2019,13,595644,526,26.5576927925548,29.0462605006245
08/17/2019,13,739738,476.1,26.6884583200167,29.1775712667714
08/17/2019,14,591975,2283,23.3818952986561,26.060261970668
08/17/2019,14,401592,2114,23.8198964968157,26.7599546196843
08/17/2019,14,212494,1846,24.3244846036008,27.4813036325239
08/17/2019,14,206845,1308.9,25.6053785492448,28.4644340001307
08/17/2019,14,902793,1194.2,25.3286217781944,29.1566705209359
08/17/2019,14,328723,878,26.5854631595326,30.0763250991514
08/17/2019,14,872788,710,26.9613654270234,30.5389629990425
08/17/2019,14,958512,620,27.0384550623528,30.2873430460198
08/17/2019,14,595644,546,27.3067006928774,30.9803793886304
08/17/2019,14,739738,508.1,27.413119399215,31.0823972721438
08/17/2019,22,591975,2365,21.5160156282115,11.466952132167
08/17/2019,22,401592,2114,22.3148408752282,16.4012271635046
