Date,Hour,PartID,Awarded,MCSimpleED,MCMarket
02/28/2019,13,591975,2163,44.6885746638938,36.9570215902149
02/28/2019,13,401592,2129,45.298581549971,37.0518783589459
02/28/2019,13,212494,1946,45.9055517593743,36.7155014886519
02/28/2019,13,206845,1305,48.0316058819691,38.7004092336423
02/28/2019,13,902793,1192.1,45.2517035723762,38.7107449377182
02/28/2019,13,504170,723,49.9619701537117,38.9618304775097
02/28/2019,13,749668,723,49.8732412008756,39.8647841949111
02/28/2019,13,219842,680,50.1045915706812,39.9508118995224
02/28/2019,13,958512,638,49.3121821041705,40.0348389586692
02/28/2019,13,595644,590,50.4031015098557,39.4611684996168
02/28/2019,14,591975,2163,44.4564483883638,33.1128252045785
02/28/2019,14,401592,2129,45.1123227549732,34.0703587539663
02/28/2019,14,212494,1943.5,45.7359719464551,33.7742986529287
02/28/2019,14,206845,1305,47.882602722048,36.257941838387
02/28/2019,14,902793,1199.3,45.0206651645325,35.4340871176591
02/28/2019,14,504170,723,49.8392810454534,37.664172633788
02/28/2019,14,749668,723,49.7433754271505,37.8030551319289
02/28/2019,14,219842,680,49.9838466291131,37.9172129885848
02/28/2019,14,958512,638,49.1855007075722,38.0287160098781
02/28/2019,14,595644,591,50.2830637614792,37.1150853444949
02/28/2019,15,591975,2163,44.4217357319531,29.2904680656202
02/28/2019,15,401592,2129,45.083578692737,31.8686669094359
02/28/2019,15,212494,1942.5,45.7131078489206,31.9276184956988
02/28/2019,15,206845,1305,47.8649836514898,34.631169711984
02/28/2019,15,902793,1079,45.7005923722132,33.0018744990914
02/28/2019,15,504170,723,49.8295196753051,36.5454551931527
02/28/2019,15,749668,722,49.7471759308094,36.5857073566836
02/28/2019,15,219842,680,49.974665810738,36.7265146775089
02/28/2019,15,958512,638,49.1676566804865,36.8673218591922
02/28/2019,15,595644,592,50.2717090587601,36.4710888579614
02/28/2019,16,591975,2171,46.4007109333577,36.9929131273087
02/28/2019,16,401592,2129,47.0261950254274,37.0982114103152
02/28/2019,16,212494,1942.5,47.5600111787405,36.8523614882341
02/28/2019,16,206845,1305,49.3847179465396,38.7839623722223
02/28/2019,16,902793,1276,46.6661439854417,38.5966531081934
02/28/2019,16,504170,723,51.0505678738224,38.9188060070817
02/28/2019,16,749668,723,51.0183015341426,39.9746262768156
02/28/2019,16,219842,680,51.1736461330628,40.0625962935718
02/28/2019,16,958512,677.700000000001,50.4777824606455,40.0673016664013
02/28/2019,16,595644,592,51.4255272217252,39.6188705729857
02/28/2019,20,591975,2341,37.7162178978576,48.3839162650594
02/28/2019,20,401592,2129,47.1966076186192,51.412776196784
02/28/2019,20,212494,1958,47.8357697470043,51.737662503581
02/28/2019,20,902793,1508.4,47.7006125503094,52.9134950837577
02/28/2019,20,206845,1305,50.2787284839352,54.3307611740595
02/28/2019,20,958512,841,51.891025224112,55.9741496982699
02/28/2019,20,504170,723,52.4556633669433,56.3848164041376
02/28/2019,20,749668,723,52.371530292718,56.3901647904227
02/28/2019,20,219842,680,52.6165021985256,56.5443214249944
02/28/2019,20,595644,589,52.95688205137,56.8665923813384
02/28/2019,21,591975,2199,46.4258323167881,19.6606244335077
02/28/2019,21,401592,2129,47.1245008967859,20.4349990664701
02/28/2019,21,212494,1927,47.6194263183043,18.630900347009
02/28/2019,21,206845,1305,49.4449758902328,29.5501849608941
02/28/2019,21,902793,1278.1,46.8456040712011,22.2392115381565
02/28/2019,21,958512,761.899999999998,50.2102145465204,35.5578661222499
02/28/2019,21,504170,723,51.0839521598688,32.614387150765
02/28/2019,21,749668,723,51.0531280449473,35.9751759157046
02/28/2019,21,219842,680,51.2050449083205,36.4640092133395
02/28/2019,21,595644,589,51.4613109573541,37.2847609129766
02/28/2019,22,401592,2129,45.8001414332425,26.0405581525624
02/28/2019,22,591975,2050,45.4686874576146,26.7021695077304
02/28/2019,22,212494,1532,46.1149533718607,25.7205593659349
02/28/2019,22,206845,1305,47.4256385957639,32.9416807839802
02/28/2019,22,902793,1009,47.8722780432955,31.9351060967931
02/28/2019,22,504170,723,48.5736521412573,35.733589839909
02/28/2019,22,749668,691,48.6240816205213,38.0792053742469
02/28/2019,22,219842,680,48.6585703027736,38.1761487993154
02/28/2019,22,595644,588,48.8400578500454,38.8043007004884
02/28/2019,22,958512,539,48.5171935108829,39.3570086404933
03/01/2019,0,401592,2129,40.3835286050873,48.1950411074638
03/01/2019,0,591975,1930,40.3295968511138,45.1355530608892
03/01/2019,0,212494,1673,40.6946837580487,51.5218577322135
03/01/2019,0,206845,1297,42.2931313296375,53.7514285469948
03/01/2019,0,902793,922,42.7890632798278,56.3099881607889
03/01/2019,0,749668,872,43.1719490008942,57.367899058576
03/01/2019,0,219842,680,43.7092670039734,58.769003853018
03/01/2019,0,595644,589,43.9181296868463,59.2612370641499
03/01/2019,0,958512,480.300000000001,43.4646726629351,60.220525208731
03/01/2019,0,698953,228.6,44.7453182898652,62.0630596041175
03/01/2019,1,401592,2129,40.3643367030984,44.8599026825458
03/01/2019,1,591975,1930,39.890314858851,44.9147045139071
03/01/2019,1,212494,1674,40.9350707056696,46.8998365855245
03/01/2019,1,206845,1291,41.9764390247534,48.6169677565885
03/01/2019,1,902793,922,42.2376154718037,49.7618853641111
03/01/2019,1,749668,871,42.7232445685973,50.1873295628273
03/01/2019,1,219842,680,43.1518501447191,51.3563075735703
03/01/2019,1,595644,589,43.3269073385186,51.764294354166
03/01/2019,1,958512,386,43.2615677539888,52.6744187071303
03/01/2019,1,698953,226.6,44.0240782982255,53.3890680826045
03/01/2019,2,401592,2129,40.3117357846008,47.3494138247992
03/01/2019,2,591975,1912,39.811390566606,47.2892104333944
03/01/2019,2,212494,1674,40.8890620371654,48.1341316747417
03/01/2019,2,206845,1285,41.9126258728098,48.8050407538126
03/01/2019,2,902793,915.200000000001,42.1659410067351,48.6417348303673
03/01/2019,2,749668,871,42.6331471098058,49.4665830094524
03/01/2019,2,219842,680,43.0601833412534,49.8484700097996
03/01/2019,2,595644,589,43.2327847970459,50.0054155673118
03/01/2019,2,958512,386,43.1889563903306,50.3535004904678
03/01/2019,2,698953,226.6,43.9201875663647,50.6304383150303
03/01/2019,3,401592,2129,40.3556090512113,43.6702313889483
03/01/2019,3,591975,1928,39.8871616088679,42.8956469943373
03/01/2019,3,212494,1675,40.9303159298219,44.0759102807758
03/01/2019,3,206845,1285,41.9827137767997,45.0462481610139
