Date,Hour,PartID,Awarded,MCSimpleED,MCMarket
05/03/2019,14,591975,1900,21.2775725209972,19.4575343661651
05/03/2019,14,212494,1514,21.9453364095846,20.6963855360141
05/03/2019,14,902793,1459.5,22.6787318854062,21.3048638861581
05/03/2019,14,206845,1275,23.2147809639403,21.8045353245995
05/03/2019,14,401592,894,23.9185758288335,22.5812418276015
05/03/2019,14,958512,796.6,24.0878186864362,22.6167565382353
05/03/2019,14,749668,789,24.0909471145319,22.6753749713018
05/03/2019,14,219842,680,24.3138831807682,23.0175021731197
05/03/2019,14,872788,640.100000000006,24.1849971385335,22.9463589880938
05/03/2019,14,595644,561,24.5335410307338,23.2504746923957
05/03/2019,15,591975,1824,21.4346191817751,20.5439904730886
05/03/2019,15,212494,1511,21.8155052600884,21.0830220521828
05/03/2019,15,902793,1456,22.5892119559666,21.893098587665
05/03/2019,15,206845,1275,23.1363948159351,22.3888558373041
05/03/2019,15,401592,894,23.8576368356439,23.1474624459215
05/03/2019,15,958512,796.6,24.0301947262301,23.2844781577192
05/03/2019,15,749668,787,24.0367472286163,23.2940906193772
05/03/2019,15,219842,680,24.2627439018321,23.5735564465622
05/03/2019,15,872788,662.700000000003,24.0752794365063,23.4276242319802
05/03/2019,15,595644,559,24.4916195020961,23.8126377178044
05/03/2019,16,591975,1825,20.5186219439128,21.9992348348289
05/03/2019,16,212494,1511,21.0668185603274,22.4419045531255
05/03/2019,16,902793,1454.1,21.8735793378001,22.7371562282186
05/03/2019,16,206845,1275,22.3683243624279,23.78289004439
05/03/2019,16,401592,894,23.1278368470671,24.5925852546547
05/03/2019,16,958512,795.6,23.2646551128993,24.8008710617418
05/03/2019,16,749668,787,23.2731019129398,24.8163028284233
05/03/2019,16,219842,680,23.5544396599615,25.0473746903414
05/03/2019,16,872788,606,23.5381292945224,24.956746999581
05/03/2019,16,595644,559,23.7936955593223,25.3045180840295
05/03/2019,17,591975,1825,21.1049384554855,21.8768812233071
05/03/2019,17,212494,1510.5,21.5236773278052,22.3677720932806
05/03/2019,17,902793,1455.4,22.3665903649684,22.4826339578562
05/03/2019,17,206845,1275,22.8600294869092,23.7792158718306
05/03/2019,17,401592,894,23.5921383225857,24.6654619524836
05/03/2019,17,958512,795.8,23.7584331527421,24.8934867404071
05/03/2019,17,749668,787,23.7616375974754,24.9121683505678
05/03/2019,17,219842,680,24.0033490596849,25.1632484649763
05/03/2019,17,872788,606,23.9577211932483,25.0757945842993
05/03/2019,17,595644,558,24.2373270828525,25.447031964702
05/03/2019,18,591975,1930.7,21.6138952174383,-9.66862261365984
05/03/2019,18,212494,1703.5,21.74378238007,19.6721636850155
05/03/2019,18,902793,1454.9,22.8643746144259,20.5197035402824
05/03/2019,18,206845,1275,23.5952348712895,22.1697038183207
05/03/2019,18,401592,894,24.3526823332806,24.2806070302578
05/03/2019,18,958512,795.8,24.5454638661627,24.8246770553621
05/03/2019,18,749668,791,24.5494946462349,24.8512707066175
05/03/2019,18,872788,722,24.4091586584324,25.211572393786
05/03/2019,18,219842,680,24.7781252646877,25.4662587031044
05/03/2019,18,595644,559,25.0186613553516,26.1361262839763
05/03/2019,19,591975,1942.3,21.5981158578584,-5.13635699303913
05/03/2019,19,212494,1705.5,21.7500930129493,24.2948531959197
05/03/2019,19,902793,1457.6,22.8661399007809,25.1225586675894
05/03/2019,19,206845,1275,23.6003901566507,25.7742426567958
05/03/2019,19,401592,894,24.3562970980751,27.0807013217063
05/03/2019,19,958512,797.1,24.5461159242739,27.4129722986526
05/03/2019,19,749668,791,24.5527253596631,27.4338909336635
05/03/2019,19,872788,723,24.4079533380457,27.6665919548715
05/03/2019,19,219842,680,24.7808747502137,27.8145127502911
05/03/2019,19,595644,559,25.0209218945265,28.2266407621473
05/03/2019,20,591975,1831,21.4227382828061,20.6501125893843
05/03/2019,20,212494,1560.8,21.685003457976,27.0674080195288
05/03/2019,20,902793,1460.6,22.6110148460823,27.3280096231821
05/03/2019,20,206845,1275,23.1524025368761,27.8122594907227
05/03/2019,20,401592,894,23.8778257787978,28.8051725370244
05/03/2019,20,958512,798.1,24.0494392685824,29.0550259861285
05/03/2019,20,749668,793,24.0471259168591,29.0683857067783
05/03/2019,20,872788,723,23.9581513265418,29.2507944320606
05/03/2019,20,219842,680,24.2852813530006,29.3628717283854
05/03/2019,20,595644,559,24.5155038166054,29.6673068184811
05/03/2019,21,591975,1830,20.154018755849,18.779931811171
05/03/2019,21,902793,1283,22.0205762676122,20.8090002181002
05/03/2019,21,206845,1275,22.2020623294264,20.9883230916212
05/03/2019,21,212494,1244,21.7746411130855,20.8599531206783
05/03/2019,21,401592,894,23.0112578215743,21.8793183089485
05/03/2019,21,958512,799,23.1463164955136,21.6621743453295
05/03/2019,21,749668,793,23.1464785796716,21.8976202160621
05/03/2019,21,219842,680,23.4657665756941,22.3797723155313
05/03/2019,21,872788,606,23.4378086378193,22.325834251057
05/03/2019,21,595644,558,23.7226917176027,22.6267683174861
05/03/2019,22,591975,1635,19.9877511780745,19.9808399815517
05/03/2019,22,206845,1275,20.7638402080977,20.7732063386498
05/03/2019,22,902793,1248.8,20.6318745972712,20.6405966146437
05/03/2019,22,212494,927,21.1149873940457,21.1335449627329
05/03/2019,22,401592,894,21.2527632517955,21.2727776209827
05/03/2019,22,958512,766.500000000004,21.1287977290367,21.1490973245225
05/03/2019,22,219842,680,21.5273814443187,21.5533767139466
05/03/2019,22,749668,627,21.5356665470226,21.5606204829316
05/03/2019,22,595644,559,21.5082849112319,21.5376922866352
05/03/2019,22,292445,338,21.9662572473231,22.0018107784029
05/03/2019,23,206845,1275,20.7358825229994,20.7261034811154
05/03/2019,23,591975,1271,20.5568154345256,20.5524691359552
05/03/2019,23,902793,1248.6,20.5987706715521,20.5887501531854
05/03/2019,23,401592,894,21.2331599808325,21.217711970288
05/03/2019,23,219842,680,21.512470678933,21.4938385232616
05/03/2019,23,958512,670.5,21.2633293306484,21.2452540124383
05/03/2019,23,749668,627,21.5197469080656,21.5016358783149
05/03/2019,23,595644,561,21.4848068777783,21.4636661656145
