Date,Hour,PartID,Awarded,MCSimpleED,MCMarket
08/25/2019,22,401592,2114,13.914159607367,13.3235730383483
08/25/2019,22,591975,1641.1,13.7849818301537,13.096640900423
08/25/2019,22,212494,1316,14.9564342351246,14.3168113379726
08/25/2019,22,206845,1282.3,15.3052468611763,14.5250636031571
08/25/2019,22,328723,877,15.7853221634486,14.8543844448382
08/25/2019,22,958512,552,16.4914461725854,15.506789166761
08/25/2019,22,595644,547,16.4908599696356,15.3929037030745
08/25/2019,22,902793,537.8,16.2680887692436,15.5330009530555
08/25/2019,22,739738,486.4,16.6364556447484,15.6748367609462
08/25/2019,22,872788,477,16.553645954282,15.6047666559529
08/25/2019,23,401592,2114,12.6833418565658,12.2113624071538
08/25/2019,23,206845,1282.3,14.0354083550967,13.4132309080858
08/25/2019,23,591975,1252,13.5444751240001,12.9140075923435
08/25/2019,23,212494,926,14.6082140112404,13.9276943086733
08/25/2019,23,328723,728.5,14.649355409421,14.0317437956033
08/25/2019,23,958512,553.5,15.1062948023781,14.357242044502
08/25/2019,23,595644,546,14.8961517864894,14.1218571411716
08/25/2019,23,739738,487.7,15.3271626069317,14.561485386607
08/25/2019,23,902793,398.7,15.4275237782104,14.6812424044584
08/25/2019,23,872788,375,15.4142647504135,14.6089350639433
08/26/2019,1,401592,2114,13.7366712818215,4.58131968162501
08/26/2019,1,591975,1379.5,14.0324514882121,5.10488361078386
08/26/2019,1,206845,1253.4,14.8534682046524,7.90624424737407
08/26/2019,1,212494,929,15.2649285879537,9.15954803903578
08/26/2019,1,328723,750,15.3259705948942,9.2279661654767
08/26/2019,1,872788,729,15.2685776750487,9.34747351711829
08/26/2019,1,739738,489.1,15.8452970277808,10.8111641603307
08/26/2019,1,902793,398.7,15.8868662936683,10.4790724922701
08/26/2019,1,589605,184.8,16.2401858339076,12.0347759589235
08/26/2019,1,975156,160,16.2721992523931,12.130590652179
08/26/2019,2,401592,2114,13.740932834889,5.91330970388064
08/26/2019,2,591975,1369.8,14.0548202734246,4.63039801960487
08/26/2019,2,206845,1253.4,14.8559948984152,8.25072629273604
08/26/2019,2,212494,930,15.2655121366239,9.12827553876027
