Date,Hour,PartID,Awarded,MCSimpleED,MCMarket
03/22/2019,2,401592,2129,21.7550318923301,8.65346814423882
03/22/2019,2,591975,1782,21.7461782289525,-1.44582991063088
03/22/2019,2,206845,1284,22.9556415921803,13.2099914735569
03/22/2019,2,749668,860,23.4183439567292,13.5704957177181
03/22/2019,2,219842,680,23.8138288805939,16.4669619953417
03/22/2019,2,595644,577,23.6660265617113,17.0208872598362
03/22/2019,2,902793,505.600000000002,23.9035574800694,16.975616470315
03/22/2019,2,212494,317.5,24.3205070800932,18.4214827127018
03/22/2019,2,975156,207,24.4858861445337,19.0175365926996
03/22/2019,2,698953,185.6,24.5162921179974,19.1329325681403
03/22/2019,3,401592,2129,21.749952616005,8.72533790601342
03/22/2019,3,591975,1776,21.75400364713,-1.05039118082493
03/22/2019,3,206845,1284,22.95257828039,13.2305143829597
03/22/2019,3,749668,860,23.415795626621,13.5236297104055
03/22/2019,3,219842,680,23.8122065659386,16.4507825392622
03/22/2019,3,595644,577,23.6634834146042,16.9987781041465
03/22/2019,3,902793,503.599999999997,23.9060577776524,16.9830338381229
03/22/2019,3,212494,317.5,24.319721187203,18.3833181179895
03/22/2019,3,975156,207,24.4853922928666,18.972615052393
03/22/2019,3,698953,185.6,24.5158493215268,19.0867106460104
03/22/2019,4,401592,2129,21.752090597197,8.47771447390994
03/22/2019,4,591975,1772,21.7618145668125,-1.70258212475402
03/22/2019,4,206845,1284,22.9578366964777,13.1843666672148
03/22/2019,4,749668,860,23.4218392984392,13.7835700898437
03/22/2019,4,902793,697,23.5776752111273,15.6817445538803
03/22/2019,4,219842,680,23.8196954467327,16.5486482349736
03/22/2019,4,595644,577,23.6720665274518,17.1189121743831
03/22/2019,4,212494,317,24.3294781351062,18.5701048682151
03/22/2019,4,975156,207,24.4946278786378,19.1832594627052
03/22/2019,4,872788,190.599999999999,24.432902248141,19.2733603850379
03/22/2019,5,401592,2129,22.7319129171642,19.8149652924119
03/22/2019,5,591975,1938,22.8306045023048,18.6541546419851
03/22/2019,5,206845,1284,24.4417924779891,21.2011521538078
03/22/2019,5,749668,972,24.9153285782297,21.5671587282113
03/22/2019,5,902793,697,25.4828241011371,21.9204645106933
03/22/2019,5,219842,680,25.6640022469101,22.1919886795867
03/22/2019,5,872788,607,25.3613428620473,22.164340979153
03/22/2019,5,595644,577,25.8625918861099,22.0201483817783
03/22/2019,5,212494,317,26.3984061658945,22.7719519592388
03/22/2019,5,958512,220.699999999997,26.1720997999075,22.9453440466799
03/22/2019,6,401592,2129,23.8771617201573,25.3560875126661
03/22/2019,6,591975,1945,24.083466346971,24.5197388732124
03/22/2019,6,206845,1284,26.4938589237586,27.7211795989964
03/22/2019,6,902793,1036.6,26.0702769611226,27.7086468424742
03/22/2019,6,749668,1002,27.3184655483834,28.4542009308945
03/22/2019,6,872788,891,27.5695730720846,28.7887963845323
03/22/2019,6,958512,829,27.5482423126306,28.9294432533499
03/22/2019,6,219842,680,28.3642555047943,29.411730628752
03/22/2019,6,595644,577,28.6832138546064,29.7000199597789
03/22/2019,6,212494,316.5,29.4898998047935,30.4291400647059
03/22/2019,7,591975,2165,23.5630005808665,20.7565242196615
03/22/2019,7,401592,2129,24.5922360878964,21.8857860035442
03/22/2019,7,206845,1284,26.5440963536209,27.7293297221939
03/22/2019,7,749668,1008,27.1267300859167,29.5521432575779
03/22/2019,7,212494,883.5,27.4649712010813,30.4979155216587
03/22/2019,7,872788,871,27.3015340989058,30.5853077995447
03/22/2019,7,902793,834,27.1406200395574,30.8359882895011
03/22/2019,7,958512,829,27.1222534643975,30.8745406377587
03/22/2019,7,219842,680,27.939272212198,31.9062532796665
03/22/2019,7,595644,576,28.179500344229,32.4720213919825
03/22/2019,8,591975,2161,24.3859333995132,17.8432009893775
03/22/2019,8,401592,2129,25.1704776207927,20.0864300871945
03/22/2019,8,212494,1353.5,26.3505163773071,25.7678505300933
03/22/2019,8,206845,1284,26.8928338492709,26.2775017529158
03/22/2019,8,749668,1003,27.4264631070714,27.9825880597665
03/22/2019,8,872788,869,27.5916321266707,29.3180858253863
03/22/2019,8,902793,834,27.4839497984629,29.4536760278475
03/22/2019,8,958512,829,27.4624591743725,29.6110333169194
03/22/2019,8,219842,680,28.1239618516388,30.7028358193012
03/22/2019,8,595644,576,28.3359435152598,31.4167557728077
03/22/2019,9,591975,2159,24.420925373719,32.6165681494583
03/22/2019,9,401592,2129,25.1525298399478,33.3709850851456
03/22/2019,9,212494,1404.5,26.2568063551363,35.7140449399187
03/22/2019,9,206845,1284,26.957420532876,36.1037464064476
03/22/2019,9,749668,1005,27.5162554135909,37.0060427364536
03/22/2019,9,872788,873.799999999997,27.6958625325457,37.2789461714018
03/22/2019,9,902793,834,27.5430405069851,37.5551823024188
03/22/2019,9,958512,828,27.5789435358251,37.5769878143257
03/22/2019,9,219842,680,28.2475435843892,38.0571047946919
03/22/2019,9,595644,575,28.4718196821703,38.3956029645121
03/22/2019,10,401592,2129,24.4681333727738,23.8697346846138
03/22/2019,10,591975,2077.9,23.6306053516925,21.2411178893288
03/22/2019,10,212494,1443.5,25.3469723843676,27.6854786148565
03/22/2019,10,206845,1284,26.18348203412,28.5736005566201
03/22/2019,10,749668,1003,26.697447661781,29.9607067208728
03/22/2019,10,902793,834,26.8284982351056,31.0222736857539
03/22/2019,10,958512,826,27.0984574649144,31.1159625817588
03/22/2019,10,872788,717,26.9700506537621,31.7299217758302
03/22/2019,10,219842,680,27.4096010772598,31.9358904816991
03/22/2019,10,595644,575,27.6227321283194,32.4908997872876
03/22/2019,11,401592,2129,24.4836381008158,27.6140990747003
03/22/2019,11,591975,1957,23.9521035721266,26.0991187969896
03/22/2019,11,212494,1442.5,25.3661075945791,29.4026021103738
03/22/2019,11,206845,1284,26.1928329363304,29.9323523776022
03/22/2019,11,749668,995,26.7219427825103,30.626056309817
03/22/2019,11,902793,834,26.8270844670289,30.6187700517627
03/22/2019,11,958512,824,27.108665628584,31.1934505089039
03/22/2019,11,872788,716,26.9801409469913,31.4895391852494
03/22/2019,11,219842,680,27.4145532684616,31.5894233775464
03/22/2019,11,595644,574,27.6289429465737,31.8802242017781
03/22/2019,12,401592,2129,24.362223969547,27.0466446356596
03/22/2019,12,591975,1955,23.8583425718948,26.2149251828716
03/22/2019,12,212494,1359.7,25.4254303412746,28.973481202648
03/22/2019,12,206845,1284,26.0521350760443,29.4120117248412
03/22/2019,12,749668,966,26.6331518000162,30.199048283191
