Date,Hour,PartID,Awarded,MCSimpleED,MCMarket
07/29/2019,3,401592,2114,18.5927489655603,14.7573481649938
07/29/2019,3,591975,1829,18.644660886452,13.6423636743207
07/29/2019,3,206845,1282.4,19.6341172237861,15.9193466351883
07/29/2019,3,212494,1185,19.488674835355,16.0528947289417
07/29/2019,3,902793,973.5,19.8129866238132,16.2437662817766
07/29/2019,3,328723,896,19.9738030778106,16.3587984691312
07/29/2019,3,872788,845,20.1276136172796,16.3706737366986
07/29/2019,3,595644,526,20.5700669740332,16.8490621321417
07/29/2019,3,958512,490.5,20.5751749935209,16.9244583311801
07/29/2019,3,739738,479.6,20.6393450448089,16.9902260687118
07/29/2019,4,401592,2114,18.8033834577512,15.4515984237843
07/29/2019,4,591975,1829,18.7392336299491,14.8302941122052
07/29/2019,4,206845,1282.4,19.8838372271717,16.5071881829049
07/29/2019,4,212494,1187,19.7314974746669,16.6212279426338
07/29/2019,4,902793,973.4,20.1147534309248,16.8104308602855
07/29/2019,4,328723,901,20.2558274005095,16.9033648097206
07/29/2019,4,872788,845,20.3893068987413,16.9241929559285
07/29/2019,4,595644,527,20.859697036487,17.2977656673089
07/29/2019,4,958512,490.5,20.8488520802608,17.3831632653987
07/29/2019,4,739738,479.6,20.9268516406902,17.4928946866372
07/29/2019,5,401592,2114,18.9989137797838,16.2449332146695
07/29/2019,5,591975,1879,18.5992852336957,15.968969462993
07/29/2019,5,206845,1282.4,20.1833762572009,17.2293866388325
07/29/2019,5,212494,1188,20.0152531276457,17.3155062767289
07/29/2019,5,902793,975,20.5022521805513,17.5092301625147
07/29/2019,5,328723,901,20.6380541478332,17.5887652177205
07/29/2019,5,872788,870.499999999998,20.6892149869711,17.5892419701105
07/29/2019,5,595644,528,21.2561362902623,17.9186653972011
07/29/2019,5,958512,490.8,21.2056079882649,18.0111632856533
07/29/2019,5,739738,479.6,21.3268739692961,18.1627844532071
07/29/2019,6,591975,2275.5,16.7467710669143,17.5536501652401
07/29/2019,6,401592,2114,18.7939547510667,18.5172164026615
07/29/2019,6,212494,1372,19.7903208086178,19.4707083864737
07/29/2019,6,206845,1282.4,20.3920181513917,19.6979486975824
07/29/2019,6,902793,981.7,20.8957842428643,19.9100261851968
07/29/2019,6,872788,947,20.9300405841023,20.0901776266481
07/29/2019,6,328723,901,21.0892239555325,20.0860918625054
07/29/2019,6,958512,762,21.0171573438527,20.3192927125741
07/29/2019,6,595644,527,21.8462077458058,20.7632303767485
07/29/2019,6,739738,478.8,21.9390811422785,20.8389324308676
