Date,Hour,PartID,Awarded,MCSimpleED,MCMarket
03/30/2019,17,504170,6079.2,-3.05912392192947,12.9196905856668
03/30/2019,17,401592,2129,-0.41504429016694,18.7696211272675
03/30/2019,17,206845,1258,-0.230066899286667,20.0595025261167
03/30/2019,17,219842,680,-0.119138549766598,20.9154743384415
03/30/2019,17,292445,335,-0.0573112423333323,21.4263917696734
03/30/2019,17,698953,182.6,-0.0305406268720866,21.6520839914697
03/30/2019,17,924442,162.2,-0.0271286400802434,21.6822947613165
03/30/2019,17,399648,150,-0.0250981862030971,21.7003619864209
03/30/2019,17,711583,66.9,-0.0111903203751947,21.8234210509132
03/30/2019,17,124454,43.5,-0.0072755600708421,21.8580799760621
03/30/2019,18,504170,6554.5,-3.26812064017177,12.1337053384541
03/30/2019,18,401592,2129,-0.413564741546268,20.4925256374352
03/30/2019,18,206845,1258,-0.229297344618374,22.1376578214624
03/30/2019,18,219842,680,-0.118756721084898,23.2293758494391
03/30/2019,18,292445,338,-0.0576552729753131,23.8753404957506
03/30/2019,18,698953,182.6,-0.0304471743296515,24.1688577648641
03/30/2019,18,924442,162.2,-0.0270456280190004,24.2073889893809
03/30/2019,18,399648,150,-0.0250213565481193,24.2304321726704
03/30/2019,18,711583,71.4,-0.0119064842319446,24.3788907141234
03/30/2019,18,124454,45.7,-0.00762013070572329,24.4274325019402
03/30/2019,21,504170,6173.7,-3.17942874552249,13.0345662385233
03/30/2019,21,401592,2129,-0.418756405279638,20.7304069515552
03/30/2019,21,206845,1258,-0.231996180445598,22.3876565030796
03/30/2019,21,219842,680,-0.120095326695594,23.4874156773403
03/30/2019,21,292445,202,-0.0345130231399925,24.3969050982687
03/30/2019,21,924442,162.2,-0.0273365436598398,24.472632460095
03/30/2019,21,698953,157.6,-0.0265612779333585,24.4813848687483
03/30/2019,21,399648,150,-0.0252906067821425,24.4958453700015
03/30/2019,21,711583,71.4,-0.0120345676979813,24.6453973961069
03/30/2019,21,124454,45.5,-0.0076683892510648,24.6946772622338
03/31/2019,13,504170,6070.6,-3.14669673120335,14.8057005589525
03/31/2019,13,401592,2129,-0.41979399935221,20.1042907603878
03/31/2019,13,206845,1258,-0.232535062964317,21.2751533708632
03/31/2019,13,219842,680,-0.120362451165188,22.0521437139801
03/31/2019,13,292445,196.5,-0.0336329141604366,22.7021001688193
03/31/2019,13,698953,194.1,-0.0327822713515248,22.7053264262993
03/31/2019,13,924442,164.1,-0.0277154597052304,22.7456546448002
03/31/2019,13,399648,150,-0.0253443042513743,22.7646089074956
03/31/2019,13,711583,66.9,-0.011300020633486,22.8763179880411
03/31/2019,13,602337,41.5,-0.00700908944404059,22.9104027648069
03/31/2019,14,504170,5970.2,-3.09529445255255,14.183810589209
03/31/2019,14,401592,2129,-0.41982702421496,19.4708743835091
03/31/2019,14,206845,1258,-0.232552211946415,20.6697269725009
03/31/2019,14,219842,680,-0.120370951066211,21.4652916067572
03/31/2019,14,292445,196.5,-0.0336352108704545,22.1307855525409
03/31/2019,14,698953,194.1,-0.0327844803319899,22.1340889351053
03/31/2019,14,924442,164.1,-0.0277173272667674,22.1753812171601
03/31/2019,14,399648,150,-0.0253460127271639,22.1947885897259
03/31/2019,14,711583,66.9,-0.0113007821366059,22.309167343638
03/31/2019,14,602337,41.5,-0.00700956174022454,22.34407652489
03/31/2019,15,504170,6176.2,-3.19680729492597,13.8437427723177
03/31/2019,15,401592,2129,-0.419562985554983,19.4186242936214
03/31/2019,15,206845,1258,-0.23241509857951,20.6183974219707
03/31/2019,15,219842,680,-0.120302989274215,21.414572930795
03/31/2019,15,292445,196.5,-0.0336168470008094,22.0805778763253
03/31/2019,15,698953,194.1,-0.0327668178123107,22.0838837953931
03/31/2019,15,924442,164.1,-0.0277023946573941,22.1252077837404
03/31/2019,15,399648,150,-0.025332352134878,22.1446300582636
03/31/2019,15,711583,66.9,-0.0112946933261915,22.259096459358
03/31/2019,15,602337,41.5,-0.00700578536430137,22.2940341993774
03/31/2019,16,504170,6245.1,-3.18965870516659,14.1699145186361
03/31/2019,16,401592,2129,-0.417429822474937,19.7228270980731
