Date,Hour,PartID,Awarded,MCSimpleED,MCMarket
06/24/2019,20,591975,2147,17.9637142177081,16.9888637892668
06/24/2019,20,401592,2114,18.3973872279624,18.1571692227939
06/24/2019,20,212494,1747.8,18.714482231477,18.9462773060582
06/24/2019,20,206845,1278.9,19.4255054521481,20.3991128046505
06/24/2019,20,872788,946,19.8194859164965,21.2873695119918
06/24/2019,20,328723,944,19.7822161975928,21.2132083567804
06/24/2019,20,902793,873.8,19.8182665616094,20.3899086230405
06/24/2019,20,958512,772.9,20.0288289538121,21.7575147273314
06/24/2019,20,595644,547,20.2766702028949,22.3639574128312
06/24/2019,20,504170,511,20.1527396018166,22.3614157869577
06/24/2019,21,401592,2114,18.1184424161384,19.0463163464293
06/24/2019,21,591975,2097,17.8433202231731,18.6200489622412
06/24/2019,21,212494,1748.5,18.4362489384914,19.4451583609884
06/24/2019,21,206845,1278.9,19.0513358590347,20.5019871572604
06/24/2019,21,872788,950,19.3836354944051,21.074994263784
06/24/2019,21,328723,885,19.4362163186967,21.1508671054427
06/24/2019,21,902793,876,19.3960015586365,20.7849338180601
06/24/2019,21,958512,774.9,19.5719755650775,21.3801785409838
06/24/2019,21,595644,546,19.7809232516864,21.7782362336014
06/24/2019,21,739738,483.8,19.9395449783926,21.8879335848634
06/24/2019,22,401592,2114,17.4971398708479,18.2786109601128
06/24/2019,22,591975,2004.8,17.4143831350636,18.1703754742598
06/24/2019,22,212494,1520.3,17.9902712843402,18.8223573781248
06/24/2019,22,206845,1278.9,18.2330313059732,19.1057664649424
06/24/2019,22,328723,848,18.5680636841082,19.4889726223669
06/24/2019,22,902793,776.6,18.5536667470722,19.5274018152792
06/24/2019,22,958512,697,18.6526904320499,19.6466841506458
06/24/2019,22,739738,484.5,18.933044701355,19.8926089247792
06/24/2019,22,595644,426,18.8959097822186,19.8889075715988
06/24/2019,22,872788,413,18.9570201189813,19.8999065606262
06/25/2019,1,401592,2114,17.482433069933,19.6810148477191
06/25/2019,1,591975,1282,17.9707227355847,20.3346107028731
06/25/2019,1,206845,1281.6,18.123297172387,20.8397342142085
06/25/2019,1,328723,792,18.4691960374275,21.4959699140075
06/25/2019,1,902793,740.6,18.430198614691,21.4438111152408
06/25/2019,1,958512,593,18.5466631959305,21.7967692112149
06/25/2019,1,595644,543,18.6151377334698,21.8677430097614
06/25/2019,1,739738,483.7,18.7375761393786,21.9504288111826
06/25/2019,1,212494,447,18.7583508154279,21.9643620233016
06/25/2019,1,872788,375,18.7932233209918,22.075666289244
06/25/2019,6,401592,2114,18.0757011132847,19.2877875837437
06/25/2019,6,591975,1400,18.4462189822721,19.6152047656087
06/25/2019,6,206845,1281.6,19.0302831347142,20.3365416590946
06/25/2019,6,902793,928.6,19.336966749018,20.6613956484823
06/25/2019,6,328723,891,19.4120045786551,20.7922503231685
06/25/2019,6,958512,778.4,19.5839375477942,20.9699756887883
06/25/2019,6,212494,641,19.745130775382,21.1280378548684
06/25/2019,6,872788,602,19.7674562324628,21.1462333950229
06/25/2019,6,595644,542,19.8429486728778,21.2671987097001
06/25/2019,6,739738,484.3,19.9446129093152,21.3410726829105
06/25/2019,9,401592,2114,19.2380114400562,18.5263527431274
06/25/2019,9,591975,1950.4,18.7012230455967,18.2150749826558
06/25/2019,9,212494,1889,19.3915794045727,18.9971670948559
06/25/2019,9,206845,1281.6,20.2468095844731,20.5290532997125
06/25/2019,9,902793,969.3,20.5231058563556,20.2230484567636
06/25/2019,9,328723,931,20.6341321622584,21.3212446144131
06/25/2019,9,958512,771.9,20.8637295799608,21.755351782921
06/25/2019,9,872788,698,20.9040245809232,21.901523521467
06/25/2019,9,595644,536,21.148754952086,22.3229111947138
06/25/2019,9,504170,511,21.0366958823857,22.2606081551726
06/25/2019,10,401592,2114,19.2022828122751,16.7953429878241
06/25/2019,10,591975,2049,18.83554485535,14.4774235336841
06/25/2019,10,212494,1882,19.4111979174099,17.6830049274546
06/25/2019,10,206845,1281.6,20.4377775081418,20.0033342351917
06/25/2019,10,902793,980.3,20.6440428748648,19.7609534504236
06/25/2019,10,328723,933,20.9233332559219,21.1841791263437
06/25/2019,10,958512,769.7,21.19652207505,21.976084723499
06/25/2019,10,872788,695,21.2486511382811,22.261247818676
06/25/2019,10,504170,581.1,21.2918186535444,22.2652513673778
06/25/2019,10,595644,535,21.5455021250928,22.8799919358847
06/25/2019,11,401592,2114,19.0139067681955,21.4234608719832
06/25/2019,11,591975,2044,18.6060322379149,20.3992808907704
06/25/2019,11,212494,1877,19.2354508718011,22.1103049170014
06/25/2019,11,206845,1281.6,20.3235756452788,23.835821879628
06/25/2019,11,902793,979,20.526377052513,24.5498403818536
06/25/2019,11,328723,932,20.8379520711466,24.7655366756278
06/25/2019,11,958512,767.1,21.1318748204733,25.2635303104902
06/25/2019,11,872788,692,21.2509666902032,25.5398688543524
06/25/2019,11,504170,647.400000000001,21.0859104531472,25.6677292538659
06/25/2019,11,595644,533,21.5009317470438,25.9717719247717
06/25/2019,12,401592,2114,18.9221252310742,23.5547231654603
06/25/2019,12,591975,2043,18.4913377159061,23.254652433094
06/25/2019,12,212494,1877,19.1452705063963,24.2360445369111
06/25/2019,12,206845,1281.6,20.2679336310997,25.962649578455
06/25/2019,12,902793,978.8,20.5252363279405,26.7278941882915
06/25/2019,12,328723,930,20.7990145273761,26.9743419898184
06/25/2019,12,958512,764.5,21.1026840560016,27.2613723476051
06/25/2019,12,872788,691,21.2225251457012,27.6711047721833
06/25/2019,12,504170,666.9,21.0039650422184,27.7408212227556
06/25/2019,12,595644,532,21.4793859967695,28.1227797298244
06/25/2019,13,401592,2114,18.9220830730183,22.131818109069
06/25/2019,13,591975,2040,18.5334715746098,21.8316107221147
06/25/2019,13,212494,1879,19.1590333739111,22.8173320988227
06/25/2019,13,206845,1281.6,20.3190963417125,24.5600840059522
06/25/2019,13,902793,978,20.556191255,25.3019263313921
06/25/2019,13,328723,929,20.8731018255263,25.5364077429192
06/25/2019,13,958512,762.8,21.1888862592387,25.9097587873653
06/25/2019,13,504170,714,20.9966314503481,26.2151875946617
06/25/2019,13,872788,689,21.3132309707044,26.2881657615235
06/25/2019,13,595644,532,21.5768190394106,26.711931942339
06/25/2019,14,401592,2114,19.0057806455061,21.582110145475
06/25/2019,14,591975,2042,18.6041910295468,20.8343599665278
06/25/2019,14,212494,1882,19.2166197975251,22.2611953213475
06/25/2019,14,206845,1281.6,20.3186492314478,24.0186283644469
06/25/2019,14,902793,976.1,20.530678147931,24.7462610377482
06/25/2019,14,328723,927,20.8424920368334,24.9791051855406
06/25/2019,14,958512,760.4,21.1394499255543,25.4547323624008
06/25/2019,14,504170,704.199999999999,20.9717766453747,25.7050962481186
06/25/2019,14,872788,689,21.2530381570166,25.7504328260382
06/25/2019,14,595644,531,21.5020436199614,26.1792219394829
06/25/2019,15,401592,2114,18.9905796164395,20.9524885558137
06/25/2019,15,591975,2042,18.5844204210108,18.906856492514
06/25/2019,15,212494,1882,19.2026586123813,21.607526869154
06/25/2019,15,206845,1281.6,20.3094336974593,23.302723667517
06/25/2019,15,902793,975.4,20.5327206437607,24.0295165302111
06/25/2019,15,328723,924,20.8396133138669,24.2279788064871
06/25/2019,15,958512,761.6,21.1320969058331,24.7531449631387
06/25/2019,15,872788,692,21.2433270160724,24.9521161499864
06/25/2019,15,504170,624.6,21.1196122732626,25.1330616152312
06/25/2019,15,595644,530,21.4998087183547,25.4049079147673
06/25/2019,16,401592,2114,18.9902538499958,21.4039751813357
06/25/2019,16,591975,2043,18.5821564282793,20.3384417784867
06/25/2019,16,212494,1883,19.2006710296974,22.0718721782054
06/25/2019,16,206845,1281.6,20.309236203479,23.8107195328287
06/25/2019,16,902793,964.2,20.5537203377264,24.5638626925426
06/25/2019,16,328723,924,20.8394637566089,24.7614642955299
06/25/2019,16,958512,761.6,21.1319793052955,25.2550412287009
06/25/2019,16,872788,695,21.2384655017585,25.501744977439
06/25/2019,16,504170,591.700000000001,21.1837559562593,25.7994237502221
06/25/2019,16,595644,530,21.4997269561663,25.951123179655
06/25/2019,17,401592,2114,19.0210679598199,23.4396241181315
06/25/2019,17,591975,2047,18.6420565907782,23.2080465375154
06/25/2019,17,212494,1886,19.242766275765,24.0858085145635
06/25/2019,17,206845,1281.6,20.3791053440422,25.8062451607367
06/25/2019,17,902793,963.7,20.5890957902741,26.6037260448074
06/25/2019,17,328723,922,20.929563595358,26.8202322135499
06/25/2019,17,958512,761.7,21.2264498643801,27.070825617891
06/25/2019,17,504170,714,21.0468517300352,27.4199986934123
06/25/2019,17,872788,700,21.3275630817011,27.4597995332238
06/25/2019,17,595644,530,21.6050153087858,27.9317917636991
06/25/2019,18,401592,2114,19.011617978948,22.4351522271619
06/25/2019,18,591975,2045,18.6008670558374,22.2173975300606
06/25/2019,18,212494,1887,19.214249081678,23.087538951391
06/25/2019,18,206845,1281.6,20.322188080331,24.8276516529474
06/25/2019,18,902793,963.8,20.5574652394126,25.5994434700016
06/25/2019,18,328723,924,20.8501002221826,25.8153630965698
06/25/2019,18,958512,761.8,21.1393751092034,26.1344080587671
06/25/2019,18,872788,698,21.2407681251454,26.5047208629125
06/25/2019,18,504170,622.000000000002,21.1340922546171,26.7232095146137
06/25/2019,18,595644,532,21.5019325046431,26.9514369336624
06/25/2019,19,401592,2114,19.0089255068445,21.7329467021584
06/25/2019,19,591975,2047,18.5949991606008,21.1485551007709
06/25/2019,19,212494,1890,19.2065972154001,22.3911725897742
06/25/2019,19,206845,1281.6,20.3205557850387,24.1789794198137
06/25/2019,19,902793,964.4,20.5557476007172,24.9482752101244
06/25/2019,19,328723,924,20.8488658660504,25.1593354866142
06/25/2019,19,958512,764.5,21.1341387917333,25.5839799363095
06/25/2019,19,872788,703,21.2319981671966,25.8773866016985
06/25/2019,19,595644,532,21.5012541818427,26.3441729207619
06/25/2019,19,504170,523.4,21.3242428335074,26.4053546502955
06/25/2019,20,401592,2114,19.0113993883891,17.0189477136407
06/25/2019,20,591975,2048,18.5941935627249,15.3392295806225
06/25/2019,20,212494,1890,19.2100093210757,17.8381660303424
06/25/2019,20,206845,1281.6,20.3220555610972,20.0916425684967
06/25/2019,20,902793,966.3,20.5537413850702,19.777275966908
06/25/2019,20,328723,924,20.8491886415988,21.2727834703519
06/25/2019,20,958512,765.8,21.133020450495,21.995616701878
06/25/2019,20,872788,707,21.2265202925607,22.1153007632496
06/25/2019,20,504170,566.200000000003,21.2421861995229,22.332854673564
06/25/2019,20,595644,532,21.5018774344721,22.8582706748394
06/25/2019,21,401592,2114,18.9428270011551,16.7521611742838
06/25/2019,21,591975,1928.2,18.6776146555677,15.894314587415
06/25/2019,21,212494,1798.5,19.2165336313646,17.9263506208799
06/25/2019,21,206845,1281.6,20.0245426133776,19.8801931224986
06/25/2019,21,328723,926,20.4515085187818,21.0766587752892
06/25/2019,21,902793,919.3,20.3771232122574,19.5776904830975
