Date,Hour,PartID,Awarded,MCSimpleED,MCMarket
11/04/2019,6,401592,2114,18.6058250961812,26.6120374377317
11/04/2019,6,591975,1725,18.8700018000922,27.6422873792826
11/04/2019,6,206845,1280.3,22.4092066559323,30.0570493290104
11/04/2019,6,872788,920,24.0514065157986,31.545879585011
11/04/2019,6,212494,709,25.0154971445293,32.2909597063885
11/04/2019,6,902793,608.5,25.4536266688863,32.7432196321776
11/04/2019,6,595644,589,25.5628176069176,32.9134399012058
11/04/2019,6,958512,531.799999999997,24.3459551447524,33.1453386473643
11/04/2019,6,739738,502.9,25.9557447686232,33.1978459877173
11/04/2019,6,328723,426,26.2942926582894,33.5794518927197
11/04/2019,7,401592,2114,27.640626362795,33.619545799154
11/04/2019,7,591975,1932.7,26.0612633455273,33.6781447296067
11/04/2019,7,206845,1280.3,29.6871641117722,35.6911578697526
11/04/2019,7,872788,919,30.574070779285,36.5889309789132
11/04/2019,7,212494,728,31.0429182662143,36.5852190972467
11/04/2019,7,902793,651.4,31.1747465738414,36.3955787396161
11/04/2019,7,595644,609,31.3161657762503,37.3592317368417
11/04/2019,7,958512,583.9,31.3966543531075,37.3875268845178
11/04/2019,7,739738,502.5,31.596388804581,37.622391696743
11/04/2019,7,328723,426,31.784269577467,37.8000533102726
11/04/2019,8,401592,2114,22.2191733888923,27.4232608814049
11/04/2019,8,591975,1780,22.5246893716768,28.0156371725839
11/04/2019,8,206845,1280.3,25.4730589828755,30.3654603980429
11/04/2019,8,872788,916,26.8949019432427,31.6511066543836
11/04/2019,8,212494,727,27.6325586819418,32.2866644618867
11/04/2019,8,902793,606.3,28.0707079422815,32.7178426538298
11/04/2019,8,595644,590,28.1404148995388,32.8009446689216
11/04/2019,8,958512,583.8,28.1269635923138,32.8224535808851
11/04/2019,8,739738,501.6,28.5122825750324,33.0841072245086
11/04/2019,8,328723,424,28.8151494782376,33.3856077203893
11/04/2019,9,401592,2114,18.1299013155849,18.6803033856191
11/04/2019,9,591975,1721,18.8814100907728,18.3290169397352
11/04/2019,9,206845,1280.3,22.1209733464254,21.4905690868534
11/04/2019,9,872788,912,23.8824468071138,22.5765527942114
11/04/2019,9,212494,726,24.7745072635358,23.3590233008323
11/04/2019,9,902793,607.8,25.3179335128861,23.6744921689387
11/04/2019,9,595644,586,25.4445650082003,23.8309379323876
11/04/2019,9,739738,500.3,25.8549738070895,24.1198209124002
11/04/2019,9,328723,422,26.2164359479626,23.9815463882861
11/04/2019,9,958512,403.600000000002,25.0495873395344,24.3737210316108
11/04/2019,10,401592,2114,19.8590258812374,19.2538343602362
11/04/2019,10,591975,1660,18.9607920940185,19.0247216990838
11/04/2019,10,206845,1280.3,22.2611285883388,21.566786190355
11/04/2019,10,872788,908,23.2368156553236,22.4435719732238
11/04/2019,10,212494,889,23.3638883183197,22.5869929215368
11/04/2019,10,902793,598.8,24.1253868681909,23.3033349753914
11/04/2019,10,595644,582,24.2731085196545,23.5040553136119
11/04/2019,10,739738,499.3,24.5113891307943,23.7335312774021
11/04/2019,10,958512,376,24.8228175241696,23.938999077823
11/04/2019,10,126216,298,24.9879067086629,24.1563378025893
11/04/2019,11,401592,2114,19.9498749866449,19.6630072677121
11/04/2019,11,591975,1569.3,19.485699960283,19.8718078501612
11/04/2019,11,206845,1280.3,22.3161494538323,21.8170580439223
